nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
12977 (01.04.681.001),BN012977,Asparf 2-12 æsuf 2-6,Viðbygging,Samþykkt.,"Sótt er um leyfi fyrir áður gerðum garðstofum úr timbri og gleri  við þakíbúðir í húsunum nr. 2 og 6 við Æsufell og fyrir  skjólþaki úr timbri við þakíbúð í húsinu nr. 4 við Æsufell á  lóðinni nr.  2-6 við Æsufell og 2-12 við Asparfell.  Stærðir: garðstofa við hús nr. 2, 12,6 ferm., 34 rúmm., garðstofa  við hús nr. 6, 11,4 ferm., 29 rúmm.  Gjald kr.  2.250.oo + 1418.oo.  Bréf húsfélaganna dags. 04.09.1996 fylgir erindinu."
12837 (01.01.174.325),BN012837,Barónsstígur 27,hækkun í stigagangi velux gl.,Synjað. Uppfyllir ekki ákvæði reglugerða.,Sótt er um leyfi til þess að setja velux glugga í stigagang og  fá samþykkta áður gerða íbúð í húsinu á lóðinni nr. 27 við  Barónsstíg.  Gjald kr. 2.250.oo.  Samþykki meðeigenda fylgir erindinu. Skoðunarskýrslur  byggingarfulltrúa dags. 24.11.1995 og heilbrigðiseftirlitsins  dags. 23.06.1996 fylgja erindinu.
12973 (01.01.251.202),BN012973,Bolholt 4,Raunteikningar.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um að fá samþykktar teikningar af núverandi  fyrirkomulagi í húsinu á lóðinni nr. 4 við Bolholt.  Gjald kr. 2.250.oo.
12976 (01.01.230.001),BN012976,Borgartún 26,Breytingar innanhúss,"Frestað. Brunavarnaruppdrættir eru hluti aðaluppdrátta, skila skal samræmdum aðaluppdráttum með umsókn.",Sótt er um leyfi til að breyta innréttingu 1. hæðar m.t.t  eldvarna í húsinu á lóðinni nr. 26 við Borgartún.  Gjald kr. 2.250.oo.
12522 (01.01.804.308),BN012522,Brekkugerði 34,endursk.aðalteikn.(reyndarteik,Samþykkt.,"Sótt er um að fá samþykktar endurskoðaðar aðalteikningar nýta  útgrafið rými í kjallara sem geymslu í húsinu á lóðinni nr. 34  við Brekkugerði.  Stækkun niðurgrafinn gluggalaus kjallari: 22,7 ferm., 62 rúmm.  Gjald kr.  2.250.oo + 1.395.oo."
12966 (01.04.065.002),BN012966,Bíldshöfði 18,Breyting á skiptayfirlýsingu.,Frestað. Ófullnægjandi gögn. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir breytingu m.t.t eignaskipta í húsinu á  lóðinni nr. 18 við Bíldshöfða.  Gjald kr. 2.250.oo.
12962 (01.02.344.504),BN012962,Dofraborgir 30-34,"stigi inni. gluggi,  og fleira",Samþykkt.,Sótt er um leyfi til að breyta stiga og glugga í áður samþykktu  raðhúsi á lóðinni nr. 30-34 við Dofraborgir.  Gjald kr. 2.250.oo.
13002 (01.04.035.003),BN013002,Eldshöfði 16,tankur á lóð,Samþykkt. Áskilin lokaúttekt Vinnueftirlits ríkisins.,Sótt er um leyfi til þess að koma fyrir tank á lóð og girða hann  af á lóðinni nr. 16 við Eldshöfða.  Gjald kr. 2.250.oo.  Bréf hönnuðar dags.  05.09.1996 fylgir erindinu.
13012 (01.04.302.601),BN013012,Fossháls 1,br. íbúð og fl.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta innra fyrirkomulagi vegna  breyttrar starfsemi í húsinu á lóðinni nr. 1 við Fossháls.  Gjald kr. 2.250.oo.
13004 (01.01.515.507),BN013004,Frostaskjól 11,samþykki á kjallaraíbúð,Samþykkt.,Sótt er um að fá samþykkta íbúð í kjallara hússins á lóðinni  nr. 11 við Frostaskjól.  Gjald kr. 2.250.oo.  Meðfylgjandi eru skoðunarskýrslur  byggingarfulltrúa dags. 29.07.1996 og heilbrigðiseftirlitsins  dags. 16.08.1996.
12969 (01.04.641.505),BN012969,Fýlshólar 5,Steypusögun fyrir glugga.,Samþykkt.,Sótt er um leyfi til þess að breyta útliti norðurhliðar (fjölga  gluggum) hússins á lóðinni nr. 5 við Fýlshóla.  Gjald kr. 2.250.oo.
12957 (01.01.295.305),BN012957,Grensásvegur 8 - 10,Uppmæling á framhúsi,Frestað. Kjallararými vantar í skráningartöflu.,Sótt er um leyfi fyrir breyttu innra skipulagi  (raunteikning-uppmæling) bakhúss á lóðinni nr. 8 við Grensásveg.  Gjald kr. 2.250.oo.
13006 (01.01.240.307),BN013006,Grettisgata 98,Áður gerð íbúð,Samþykkt.,Sótt er um leyfi fyrir áður gerðri íbúð í risi hússins á lóðinni  nr. 98 við Grettisgötu.  Gjald kr. 2.250.oo.  Samþykki meðeiganda dags. 17.04.96 og 18.04.96 fylgir erindinu.  Skoðunarskýrslur byggingarfulltrúa dags. 10.04.96 og  heilbrigðiseftirlits dags. 15.04.96 fylgja erindinu.
13029 (01.01.802.301),BN013029,Heiðargerði 114,Breytingar úti og inni,Samþykkt.,"Sótt er um leyfi til að breyta stofuglugga, fella niður  útitröppur að geymslu, færa inn verönd á 1. hæð og svalir á 2.  hæð og breyta innréttingu í kjallara hússins á lóðinni nr. 114  við Heiðargerði.  Gjald kr. 2.250.oo.  Meðfylgjandi er samþykki meðeigenda á teikningu."
12986 (01.04.340.001),BN012986,"6"">Hraunbær 117",Breyta veggjum ofl.,Samþykkt. Áskilin lokaúttekt byggingarfulltrúa. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til að breyta áður samþykktum teikningum  (steyptir innveggir og þakvirki) af húsinu á lóðinni nr. 117 við  Hraunbæ.  Gjald kr. 2.250.oo.
13005 (01.01.520.301),BN013005,"05"">Hringbraut 119",Apótek.,Samþykkt. Áskilið samþykki heilbrigðisnefndar. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að innrétta apótek í verslunarhúsnæði á  lóðinni nr. 119 við Hringbraut.  Gjald kr. 2.250.oo.
12919 (01.01.346.015),BN012919,Hrísateigur 47,V/eignaskiptasamnings,Frestað. Vantar skráningartöflu.,Sótt er um leyfi fyrir breytingum m.t.t eignaskipta í húsinu á  lóðinni nr. 47 við Hrísateig.  Gjald kr. 2.250.oo.
12970 (01.04.937.703),BN012970,Hólmasel 2,Íbúð og sólbaðstofa ofl.,Samþykkt. Áskilið samþykki heilbrigðisnefndar.,Sótt er um leyfi til að breyta innréttingu eigna 01-01 og 01-02  í íbúð og sólbaðstofu í húsinu á lóðinni nr. 2 við Hólmasel.  Samþykki meðeigenda dags. 01.07.1996 fylgir erindinu.  Gjald kr. 2.250.oo.  Bréf hönnuðar dags. 26.08.1996 fylgir erindinu.  Bréf Borgarskipulags dags. 11.07.1996 fylgir erindinu.
12974 (01.01.524.101),BN012974,Kaplaskjólsvegur 9,br. úr íbúðarh. í atvinnuhúsn,Synjað. Samræmist ekki landnotkun.,Sótt er um leyfi til að breyta íbúð í hárgreiðslustofu í húsinu  á lóðinni nr. 9-11 við Kaplaskjólsveg.  Gjald kr. 2.250.oo.
12964 (01.01.470.003),BN012964,Langholtsvegur 171,bifreiðast. við suðurhlið,Frestað.,Sótt er um leyfi til þess að gera tvö bílastæði við  suðurlóðamörk lóðarinnar Langholtsvegur 171 og 171A.  Gjald kr.  2.250.oo.
12956 (01.01.195.016),BN012956,Leifsgata 5,fá íbúð samþykkta,Frestað. Vantar upplýsingar um aldur íbúðar.,Sótt er um að fá samþykkta áður gerða íbúð í kjallara hússins á  lóðinni nr. 5 við Leifsgötu.  Gjald kr. 2.250.oo.  Skoðunarskýrslur byggingarfulltrúa dags. 15.08.1996 og  heilbrigðiseftirlits dags. 22.08.1996 fylgja erindinu.  Jafnframt lagt fram samþykki meðeigenda ódags.
13025 (01.01.140.507),BN013025,Lækjargata 4,sþ á núverandi innréttingu,Samþykkt. Áskilið samþykki heilbrigðisnefndar.,Sótt er um leyfi fyrir breyttum innréttingum í húsinu á lóðinni  nr. 4 við Lækjargötu.  Gjald kr. 2.250.oo.
13007 (01.01.140.508),BN013007,Lækjargata 6a,áðurgerðar breytingar,Frestað. Ítrekuð fyrri bókun.,Sótt er um leyfi fyrir breyttu innra skipulagi og eignamyndun á  lóðinni nr. 6A við Lækjargötu.  Gjald kr. 2.250.oo.
13000 (01.01.701.002),BN013000,Miklabraut 18,Breyting á kjallara.,Frestað. Gera grein fyrir aldri íbúðarinnar.,Sótt er um að fá samþykkta áður gerða íbúð í kjallara ásamt  breytingum á innra skipulagi í húsinu á lóðinni nr. 18 við  Miklubraut.  Gjald kr. 2.250.oo.  Skoðunarskýrslur heilbrigðiseftirlitsins dags. 05.09.1996 og  byggingarfulltrúa dags. 04.09.1996 fylgja erindinu.  Samþykki meðeigenda ódagsett fylgir erindinu.
