nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
13182 (01.01.354.101),BN013182,Austurbrún 37,Raunteikningar v/eignaskipta.,Frestað. Vantar skráningartöflu. Samræma gögn.,Sótt er um samþykki fyrir núverandi fyrirkomulagi hússins á  lóðinni nr 37 við Austurbrún.  Gjald kr. 2.250.oo.
13237 (01.01.140.504),BN013237,Austurstræti 22,Stækkun á dansgólfi.,Samþykkt. Áskilið samþykki heilbrigðisnefndar.,"Sótt er um leyfi til að stækka núverandi dansgólf á 2. hæð um  9,6 ferm., í húsinu á lóðinni nr. 22 við Austurstræti.  Gjald kr.  2.250.oo.  Málinu fylgir samþykki Húsafriðunarnefndar ríkisins dags. 4. þ.m."
13208 (01.01.816.304),BN013208,Bakkagerði 8,Viðbygging.,Samþykkt.,"Sótt er um endurnýjun á byggingarleyfi frá ágúst 1995 og fyrir  lítilshátta útlitsbreytingum á húsinu á lóðinni nr. 8 við  Bakkagerði.  Stækkun: 2. hæð 91,6 ferm., 191 rúmm.  Gjald kr. 2.250.oo + 4.298.oo."
13254 (01.01.154.307),BN013254,Barónsstígur 2,Anddyri og innrétt.br. í kjall,Samþykkt. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðisnefndar.,"Sótt er um leyfi til þess að breyta innréttingum í kjallara og  byggja anddyri við húsið Skúlagötumegin (matshluti 01) á lóðinni  nr. 2 - 4 við Barónsstíg.  Stækkun: 1. hæð 9,7 ferm., 67 rúmm.  Gjald kr.  2.250.oo + 1.508.oo."
13219 (01.01.180.209),BN013219,Bergstaðastræti 10,Reyndarteikningar,Samþykkt.,Sótt er um samþykki fyrir núverandi fyrirkomulagi hússins á  lóðinni nr. 10 við Bergstaðastræti.  Gjald kr. 2.250.oo.
13189 (01.01.162.212),BN013189,Blómvallagata 12,lyftu uppsetning,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að setja lyftu í húsið á lóðinni nr. 12 við  Blómavallagötu.  Gjald kr .2.250.oo.
13223 (01.04.948.701),BN013223,Dalsel 6-22,Breyt. á innrétt. stækk. íbúð.,Frestað. Lagfæra teikningar. Gera grein fyrir brunavörnum.,"Sótt er um leyfi til að stækka íbúð, opna upp í ris og setja  þakglugga og stiga í hús nr. 12 á lóðinni nr. 6-22 við Dalsel.  Gjald kr. 2.250.oo."
13126 (01.02.344.501),BN013126,Dofraborgir 2-8,"br,á veggjum",Samþykkt. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til að breyta léttum vegg í steyptan og gera  súlu úr steinsteypu á lóðinni nr. 2-8 við Dofraborgir.  Gjald kr. 2.250.oo.
13225 (01.04.304.301),BN013225,Dragháls 28-30 fossháls 27-29,br.á innréttingu og notkun,Samþykkt. Áskilið samþykki heilbrigðisnefndar.,"Sótt er um leyfi til að breyta innra skipulagi  (matvælaframleiðsla) á lóðinni nr. 27 við Fossháls.  Gjald kr. 2.250.oo.  Málinu fylgir umsögn Vinnueftirlits ríkisins dags, 2. okt. 1996."
13287 (01.01.454.002),BN013287,Dugguvogur 8 - 10,Kjötvinnsla,Samþykkt. Áskilið samþykki heilbrigðisnefndar.,Sótt er um leyfi til að innrétta húsnæði til kjötvinnslu á  lóðinni nr. 8-10 við Dugguvog.  Gjald kr. 2.250.oo.
13251 (01.01.462.001),BN013251,Faxafen 8-14 - skeifan 11-19,,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að setja skilti á vesturhlið hússins  nr. 17 við Skeifuna á lóðinni nr. 8-14 við Faxafen og 11-19 við  Skeifuna.  Gjald kr. 2.250.oo.  Meðfylgjandi er samþykki meðeigenda Skeifunnar 17,  dags. 23.09.1996."
13258 (01.01.462.001),BN013258,Faxafen 8-14 - skeifan 11-19,Lyfjaverslun,Samþykkt. Áskilið samþykki heilbrigðisnefndar.,Sótt er um leyfi til þess að innrétta lyfjaverslun í hluta af  núverandi verslunarhúsnæði Hagkaups við Skeifuna.  Gjald kr.  2.250.oo.  Meðfylgjandi er bréf Elínar Kjartansdóttur dags. 01.10.1996.
13160 (01.01.532.120),BN013160,Faxaskjól 10,Áður gerð íbúð í kjallara,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir áður gerðri íbúð í kjallar hússins á  lóðinni nr. 10 við Faxaskjól.  Gjald kr. 2.250.oo.  Meðfylgjandi eru skoðunarskýrslur byggingarfulltrúa dags.  24.09.1996 og heilbrigðiseftirlitsins dags. 20.09.1996.
13262 (01.02.386.301),BN013262,Gullengi 21-27,innan og utannhússbreytigar,Samþykkt. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til að breyta gluggum stigahúss og breyta  innréttingum í húsinu á lóðinni nr. 21-27 við Gullengi.  Gjald kr. 2.250.oo.
13260 (01.01.140.108),BN013260,Hafnarstræti 7,br.innra skipul.á 2 hæð,Samþykkt.,Sótt er um leyfi til að breyta innréttingu annarar og þriðju  hæðar í húsinu á lóðinni nr. 26 við Tryggvagötu.  Gjald kr. 2.250.oo.
