nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
50415 (01.14.041.8),BN050415,Austurv Thorvaldsenss,Thorvaldsenstræti 6 - Stöðuleyfi,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um stöðuleyfi tímabundið skv. tímatöflu á teikningu fyrir stálgrindarhús yfir fornleifauppgröft framan við Landssímahúsið við Thorvaldsenstræti 6 á lóðinni Austurv Thorvaldsenss.
50390 (01.29.000.3),BN050390,Ármúli 8,Þak,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að byggja uppstólað þak með tveggja gráðu halla og tvöföldu pappalagi á vestari hluta húss á lóð nr. 8 við Ármúla.  Meðfylgjandi á teikningu er samþykki meðeiganda.  Stækkun: xx rúmm.  Gjald kr. 9.823
50398 (04.73.110.1),BN050398,Árvað 5,Framreiðsla í leikskóla,Frestað. Vísað til athugasemda heilbrigðiseftirlits á umsóknarblaði.,"Sótt er um leyfi til að innrétta aðstöðu til upphitunar á aðfluttum mat og uppvöskunar í stað kælis, frystis og geymslu í  leikskóladeild Norðlingaskóla á lóð nr. 5 við Árvað.  Gjald kr. 9.823"
48813 (01.13.521.9),BN048813,Bárugata 30,Ofanábygging,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja hæð ofaná og klæða með bárujárni einbýlishús á lóð nr. 30 við Bárugötu.  Erindi var grenndarkynnt frá 12. maí til og með 9. júní 2015. Eftirtaldir aðilar sendu athugasemdir: Jón Gunnar S. húseigandi dags. 14. maí 2015, Hildur S. Pálsdóttir f.h. húseigenda að Stýrimannastíg 6 dags. 7. júní 2015, Friðleifur  Egill Guðmundsson f.h. Black sheep ehf dags. 8. júní 2015,  Ingvi Óttarsson  og Dagrún Hálfdánardóttir dags.  8. júní 2015 og  Gunnar Gunnarsson og  Valva Árnadóttir dags. 8. júní 2015. Einnig er lögð fram umsögn skipulagsfulltrúa dags. 23. júlí 2015.  Erindi fylgir umsögn Minjastofnunar Íslands dags. 16. febrúar 2015 og fsp. BN048834 dags. 17. febrúar 2015.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 18. desember 2015 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 18. desember 2015.  Stækkun: 134 rúmm.  Gjald kr. 9.823"
50166 (01.23.010.1),BN050166,Borgartún 28,28a - íbúðar- og verslunarrými,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja steinsteypt fjölbýlishús, einangrað að utan og klætt zinki, timburklæðningu og virocplötum, 6 hæðir og inndregin 7. hæð með 21 íbúð, skrifstofuhúsnæði á 1. hæð og bílgeymslu í kjallara fyrir 23 bíla á lóð nr. 28 við Borgartún.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 20. nóvember 2015 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 16. nóvember 2015.  Einnig samþykki meðlóðarhafa dags. 1. júní 2015.  Niðurrif:  Fastanr. 201-0018, mhl. 02, merkt 0101 vörugeymsla.  Stærð A-rými:  3.541,8 ferm., 10.607,1 rúmm.  B-rými:  178 ferm., xx rúmm.  C-rými:  202 ferm.  Gjald kr. 9.823"
50162 (04.76.540.8),BN050162,B-Tröð 8,Breyting -stækkun hesthúss,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að hækka hlöðuhluta norðanmegin þannig að þar myndast 2. hæð á hesthúsi á lóð nr. 8 við B-tröð í Víðidal.  Jákvæð fyrirspurn BN049858 dags. 22. september 2015 og samþykki meðlóðarhafa dags. 15. júlí 2015 fylgja erindi.  Stækkun:  33,6 ferm., 51,7 rúmm.  Gjald kr. 9.823"
50004 (04.30.430.4),BN050004,Dragháls 18-26,Reyndarteikningar og ný 3.hæð viðbygging,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi fyrir áður gerðum breytingum á 1. og 2. hæð og sótt er um að byggja 3. hæð ofaná hús á lóð nr. 18-26 og 17-25 við Dragháls / Fossháls.   Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 9. október 2015 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 9. október 2015.  Stækkun 3. hæðar :  4.872,4 ferm og 38.240,5 rúmm.  Gjald kr. 9.823"
49639 (01.66.--9.9),BN049639,Flugvöllur 106748,Nauthólsvegur 66 - Stækkun reiðhjólaskýlis,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til að stækka núverandi reiðhjólaskýli mhl. 37 sem er staðsett norðanmegin við húsið á nr. 66 við Nauthólsveg á lóð nr. 106748 við flugvöllinn.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 14. ágúst 2015 fylgir erindinu.  Reiðhjólageymsla A rými 43,2 ferm., 107,0 rúmm.  Gjald kr. 9.823 + 9.823"
50406 (01.18.231.7),BN050406,Frakkastígur 26A,Útisvæði - ný brunahönnun,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir 16 gesti við útiveitingaborð, til að bæta við snyrtingu fyrir gesti, til annarra smærri breytinga innanhúss og til að breyta brunahönnun, sbr. erindi BN048943 samþ. 12.5. 2015, í veitingahúsi á lóð nr. 26A við Frakkastíg.  Gjald kr. 9.823"
50380 (01.44.410.1),BN050380,Gnoðarvogur 44-46,44 - Pizzugerð 1.hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki á breyttum innréttingum vegna pizzugerðar og pizzusölu til meðtöku á 1. hæð í vesturenda húss á lóð nr. 44-46 við Gnoðarvog.  Gjald kr. 9.823
50400 (01.11.250.1),BN050400,Grandagarður 20,"Breytingar - sýningarsalir, veitingastaður o.fl.",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til breytinga sem felast í að innréttaðir eru sýningarsalir og vinnustofur á efri hæðum og veitingasalur á jarðhæð, komið er fyrir lyftu og nýjum aðalstiga og eldvarnarmálum komið í rétt horf,  aðkoma og bílastæði verða frá Járnbraut í Marshall húsi á lóð nr. 20 við Grandagarð.  Meðfylgjandi er mat á burðarþoli hússins dags. 1.6. 2015 og brunavarnaskýrsla dags. 15.12. 2015.  Gjald kr. 9.823"
50321 (01.18.211.3),BN050321,Grettisgata 18A,Endurreisa hús - burðargrind ónothæf,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að fjarlægja efri hæð og endurbyggja, sbr. erindi BN049363 samþ. dags. 9.6. 2015, breyta inngangi, pöllum og tröppum, setja nýja glugga og breyta fyrirkomulagi innanhúss í einbýlishúsi á lóð nr. 18a við Grettisgötu.  Meðfylgjandi er bréf arkitekts dags. 8. 12. 2015 og umsögn Minjastofnunar Íslands dags. 18.12. 2015.  Stærðir:  stækkun 29,5 rúmm., flatarmál óbreytt.  Gjald kr. 9.823"
50290 (01.18.330.8),BN050290,Grundarstígur 10,Veitingastaður - fl.2,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir veitingastað í flokki II fyrir 45 gesti í sætum og rekstur salar fyrir menningartengda starfsemi, tónleika, fyrirlestra, fundahöld o.fl. fyrir 80 - 100 manns í Hannesarholti á lóð nr. 10 við Grundarstíg.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 18. desember 2015 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 18. desember 2015.  Gjald kr. 9.823"
50397 (01.11.140.1),BN050397,Hólmaslóð 4,Breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta fyrirkomulagi innanhúss sem felst í að lagersvæði, pökkun og starfsmannarými er stækkað á 1. hæð í húsi á lóð nr. 4 við Hólmaslóð.  Gjald kr. 9.823"
50370 (01.19.890.1),BN050370,Hringbraut Landsp.,Húsnæði fyrir jáeindaskanna,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.","Sótt er um leyfi til að byggja hús fyrir jáeindaskanna og starfsemi tengda honum sem verður mhl. 45 á lóð Landsspítalans við Hringbraut.  Erindi fylgir brunahönnun frá Verkís dags. í desember 2015.  Stærð:  375,4 ferm., 1.379,6 rúmm.  Gjald kr. 9.823"
50157 (01.17.410.7),BN050157,Hverfisgata 102A,Reyndarteikning - kjallari,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir breyttum kjallara og dýpkun á landi við útvegg fjölbýlishúss á lóð nr. 102a við Hverfisgötu.  Meðfylgjandi er samþykki meðeigenda dags. 20. október 2015 og íbúðarskoðun dags. 15. október 2015.  Gjald kr. 9.823
50392 (01.22.200.1),BN050392,Hverfisgata 113-115,Búningsherbergi - kjallara,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að koma fyrir búningsherbergjum starfsfólks í norðvesturhluta kjallara húss á lóð nr. 113-115 við Hverfisgötu.  Gjald kr. 9.823
50339 (01.17.000.3),BN050339,Hverfisgata 4,Nr. 6 - Breyting jarðhæð,Synjað. Með vísan til umsagnar skipulagsfulltrúa dags. 15. desember 2015.,Sótt er um leyfi til að innrétta veitingastað í flokki ? sem tengist eldhúsi í hóteli á lóð nr. 8-10 fyrir ? gesti á jarðhæð húss á lóð nr. 4 við Hverfisgötu.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 18. desember 2015 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 15. desember 2015.  Gjald kr. 9.823
50394 (01.17.121.8),BN050394,Ingólfsstræti 5,Matvöruverslun,Frestað. Vísað til athugasemda heilbrigðiseftirlits á umsóknarblaði.,Sótt er um leyfi til að innrétta matvöruverslun í rými 0101 þar sem áður var verslun í húsinu á lóð nr. 5 við Ingólfsstræti.   Gjald kr. 9.823
48409 (01.17.150.5),BN048409,Klapparstígur 38,Reyndarteikningar - veitingatjald,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki á áður gerðum breytingum innanhúss, sem felast í að færa stiga úr sal inn í glerskála, einnig er sótt um leyfi til að innrétta veitingastað í flokki III , tegund A og F á 2. hæð og í glerskála, við hús á lóð nr. 38 við Klapparstíg.  Gjald kr. 9.599"
50341 (01.32.310.1),BN050341,Korngarðar 1,Opið þvottaskýli. Br. á BN048020,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að byggja þvottaskýli, mhl. 02, úr steinsteypu og stálgrind klætt lóðréttri trapisuklæðningu sem verður notað til að handþvo minni sendibíla í rekstri fyrirtækis á lóð nr. 1 við Korngarða.   A-rými, læstur skápur:  4,0 ferm., 21,0 rúmm.  B-rými, þvottaskýli: 57,5 ferm., 197,3 rúmm.  Gjald kr. 9.823"
49322 (01.19.701.1),BN049322,Laufásvegur 63,"Kvistir, þakgluggar, endurnýja þak o.fl.",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að endurnýja og hækka þak, stækka kvist á norðausturhlið, byggja kvist á suðvesturhlið og innrétta herbergi og bað í risi einbýlishúss á lóð nr. 63 við Laufásveg.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 5. júní 2015 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 3. júní 2015.  Einnig bréf umsækjanda dags. 20. september 2015.  Stækkun:  xx rúmm.  Gjald kr. 9.823"
50215 (01.17.220.6),BN050215,Laugavegur 28,Hótel - breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja viðbyggingu úr gleri á baklóð, endurgera þak, gera nýjan flóttastiga og byggja kvist á suðurhlið, gera útskot úr gleri og klæða norðurhlið, koma fyrir heitum pottum á svölum, koma fyrir lyftu og innrétta gististað í flokki V, teg. hótel með 20 herbergjum fyrir 40 gesti í húsi á lóð nr. 28 við Laugaveg.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 4. desember 2015 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 4. desember 2015, umsögn burðarvirkishönnuðar dags. 17. desember 2015 og brunahönnun dags. í desember 2015.  Stækkun:  111,4 ferm., xx rúmm.  Gjald kr. 9.823"
50403 (01.79.430.5),BN050403,Lautarvegur 2,Fjölbýlishús,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja steinsteypt fjölbýlishús með þremur íbúðum og tvöfaldri bílgeymslu á lóð nr. 2 við Lautarveg.  Stærð A-rými:  552 ferm., 1.895,1 rúmm.  B-rými:  69,1 ferm.  C-rými:  91,3 ferm.  Gjald kr. 9.823"
50393 (05.05.550.2),BN050393,Lofnarbrunnur 16,Breyting - BN049530,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta erindi BN049530, m. a. innrétta hjóla- og vagnageymslu í tæknirými í kjallara, breyta lyftuopnun, tæknirými innrétta' í geymslu á 1. hæð í fjölbýlishúsi á lóð nr. 16 við Lofnarbrunn.   Gjald kr. 9.823"
50364 (04.64.270.1),BN050364,Lóuhólar 2-6,"Breyting á rýmum 0109, 0110 og 0111",Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að breyta innra skipulagi í rýmum 0109, 0110 og 0111 í verslunarhúsi á lóð nr. 2-6 við Lóuhóla.  Erindi fylgir greinargerð hönnuðar dags. 16. desember 2015.  Gjald kr. 9.823"
50345 (00.01.300.2),BN050345,Melavellir,Kjúklingaeldishús,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja kjúklingaeldishús fyrir 14000 fugla, mhl. 09  á Melavöllum, landnúmer 125655, á Kjalarnesi.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 18. desember 2015 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 15. desember 2015.  Stærðir: 1.767,3 ferm., 7.774,1 rúmm.  Gjald kr. 9.823"
49374 (01.11.640.3),BN049374,Mýrargata 12,"Reyndarteikningar - 1.hæð, kjallari","Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.","Sótt er um samþykki á þegar breyttu fyrirkomulagi í kjallara og á 1. hæð, sbr. erindi BN047562 í hóteli á lóð nr. 12 við Mýrargötu.  Meðfylgjandi eru teikningar sem sýna breytingar á A4 blaði.  Gjald kr. 9.823"
50358 (01.19.020.7),BN050358,Njálsgata 34B,Gluggabreyting,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki á nýjum og breyttum gluggum sbr. erindi BN047869 samþykkt 16.9. 2015 á húsi á lóð nr. 34B við Njálsgötu.  Gjald kr. 9.823
