nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
49319 (01.13.650.2),BN049319,Aðalstræti 6,Ræstikompa o.fl. Br. á BN048229,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.","Sótt er um samþykki á breytingum á erindi BN048229 dags. 26.9. 2014, sem felast í lagfæringu á skráningartöflu, tilfærslum á rýmum og innveggjum á 7. hæð í hóteli á lóð nr. 6 við Aðalstræti.  Gjald kr. 9.823"
49328 (01.14.041.4),BN049328,Aðalstræti 9,Rennihurð - útiveitingar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að koma fyrir rennihurð á suðurhlið og rými fyrir útiveitingar fyrir framan hús á lóð nr. 9 við Aðalstræti.  Meðfylgjandi er yfirlýsing fyrir hönd meðlóðarhafa dags. 8.4. 2015.  Gjald kr. 9.823
49332 (01.26.300.1),BN049332,Ármúli 9,Breyting - BN047780,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að breyta áður samþykktu erindi, BN047780, þannig að breytt er fyrirkomulagi skurðstofa, lyftuhús verður stækkað og komið fyrir lyfturými ofan á þaki, komið fyrir súrefnisgeymslu undir stigapalli á norðurhlið og sorpi komið fyrir við lóðarmörk að Suðurlandsbraut 12 á lóð nr. 9 við Ármúla .  Brunahönnunarskýrsla  dags. í júní 2014 fylgir erindi.  Stækkun: 32,5 ferm., 91,6 rúmm.  Gjald kr. 9.823"
49160 (01.18.620.5),BN049160,Baldursgata 20,Fá íbúð samþykkta,Synjað. Uppfyllir ekki skilyrði byggingarreglugerðar sbr. kafla 6.7 um íbúðir.,Sótt er um leyfi og samþykkis á þegar gerðri íbúð nr. 0109 í húsi á lóð nr. 20 við Baldursgötu.  Gjald kr. 9.823
49196 (01.13.521.3),BN049196,Bárugata 34,Bæta við svölum - 2.hæð,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að byggja svalir úr stáli timburklætt gólf, handrið verður stálgrind með lóðréttum pílórum á austurgafl 3. hæðar hússins á lóð nr. 34 við Bárugötu.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 17. apríl 2015 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 17. apríl 2015 og útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 29. apríl 2015 ásamt umsögn skipulagsfulltrúa dags. 17. apríl 2015.  Samþykki meðeigenda  dags. 1. apríl 2015 og  jákvæð fyrirspurn BN047536 fylgir erindinu.   Gjald kr. 9.823"
49143 (01.19.201.7),BN049143,Bergþórugata 14A,"Þak, hækka mæni, kvistir, svalir",Frestað. Lagfæra skráningu.,"Sótt er um leyfi til að endurbyggja þak og hækka það um  50 cm, breyta innra skipulagi ósamþykktrar íbúðar, bæta við þremur kvistum og svölum, sbr. fyrirspurn dags. 16. september 2015, á fjölbýlishúsi á lóð nr. 14A við Bergþórugötu.  Meðfylgjandi er samþykki meðeigenda.  Stærðir: fyrir 187,4 ferm. + stækkun 92 ferm. = 279,4 ferm. eftir stækkun.  727 rúmm. + stækkun 55,1 rúmm. = 782,1 rúmm. eftir stækkun.  Gjald kr. 9.823"
49128 (01.25.120.3),BN049128,Bolholt 6-8,Gistiheimili - 3. 4. og 5.hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að innrétta gistiheimili á 3. og 5. hæð í Bolholti 6 og á 4. hæð í Bolholti 8 í húsi á lóð nr. 6-8 við Bolholt.  Meðfylgjandi er samkomulag milli eigenda rýmis 0401 í Bolholti 8 og rýmis 0202 í Skipholti 37 dags. 23. mars 2015 um sameiginlega flóttaleið.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 17. apríl 2015 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 30. janúar 2015.  Gjald kr. 9.823
49286 (01.21.779.9),BN049286,Borgartún 18,Reyndarteikningar - 2.hæð,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um samþykki á þegar gerðum breytingum, sbr. erindi BN046872, sem felast í að innveggjum hefur verið breytt, fundarherbergi fært til, settur hefur verið upp kaffikrókur ásamt nýrri uppröðun vinnustöðva sem fjölgar um 6 á 2. hæð í Aríon banka á lóð nr. 18 við Borgartún.  Gjald kr. 9.823"
49347 (01.22.010.7),BN049347,Borgartún 8-16A,S2- Hótel - Reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki á reyndarteikningum þar sem gerð er grein fyrir breytingum sem orðið hafa á byggingartíma hótels, S2 á lóð nr. 8-16 við Borgartún.  Gjald kr. 9.823"
48826 (01.24.220.5),BN048826,Brautarholt 16,Reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi fyrir áður gerðum breytingum í rýmum 0201,0202 og 0203 í húsinu á lóð nr. 16 við Brautarholt.  Gjald kr. 9.823"
