nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
48436 (32.16.110.1),BN048436,Arnarholt 221217,Fjölga íbúðum - sorpgerði,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta 14 einstaklingsherbergjum í starfsmannahúsi í sjö íbúðir í mhl. 04, en fyrir eru fjórar íbúðir þannig að byggingin verður fjölbýlishús með 11 íbúðum, mhl. 04, einnig er sótt um að byggja sorpgerði og hjóla- og vagnageymslu, mhl. 10 og mhl. 11, við fjölbýlishúsið  á Arnarholti með landnúmer 221217.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 20. febrúar 2015 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 20. febrúar 2015.  Mhl. 11:  20,3 ferm., 52,8 rúmm.  Mhl. 10:  20,3 ferm., 52,8 rúmm.  Gjald kr. 9.500"
49495 (01.14.041.8),BN049495,Austurv Thorvaldsenss,Thorvaldsenstræti 2 - Veitingastaður o.fl.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til breytinga á innra skipulagi í veitingasal á efri hæð og í tónlistar/dansstað sem báðir verða í flokki III fyrir samtals 400 gesti í húsi á lóð nr. 2 við Thorvaldsenstræti.  Meðfylgjandi er brunahönnun Eflu dags. 18. júní 2015, hljóðvistarskýrsla Eflu dags. ágúst 2015, minnisblað hönnuðar um staðsetningu sorpíláta dags. 13. ágúst 2015 og umsögn Minjastofnunar Íslands dags. 10. júlí 2015.  Gjald kr. 9.823"
49819 (02.92.000.1),BN049819,Árleynir 22,Nýtt anddyri og áður gert,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja anddyri við aðalinngang undir núverandi steypt skyggni og að auki er komið með áður gerðar breytingar af Landbúnaðarskóla Íslands í húsinu á lóð nr. 22 við Árleyni.  Stækkun: 12,2 ferm. XX rúmm.  Gjald kr. 9.823"
49827 (01.29.020.1),BN049827,Ármúli 12,breytingar á svölum,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta svölum  á 1. og 2. hæð skrifstofuálmu mhl. 03 í fundarherbergi og setja upp færanlegt svið í fjölnotasal í kjallara í Ármúlaskóla á lóð nr. 12 við Ármúla.  Stækkun með breytingu á B rými í A rými er: 25,6 ferm., 94,7 rúmm.  Gjald kr. 9.823"
49537 (01.26.200.2),BN049537,Ármúli 5,Hótel,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.","Sótt er um leyfi til að breyta húsnæði úr verslun og þjónustu í hótel í flokki II, tegund b, og breyta gluggum að hluta í norðurálmu húss, mhl. 1, á lóð nr. 5 við Ármúla.  Meðfylgjandi er fyrirspurn BN047973 sem fékk jákvæða umfjöllun 29. júlí 2015 og samþykki frá tveimur meðeigendum dags. 18. maí 2015.  Gjald kr. 9.823"
48813 (01.13.521.9),BN048813,Bárugata 30,Ofanábygging,Frestað. Vísað til athugasemda á umsóknarblaði og umsagnar skipulagsfulltrúa dags. 23. júlí 2915.,"Sótt er um leyfi til að byggja hæð ofaná og klæða með bárujárni einbýlishús á lóð nr. 30 við Bárugötu.  Erindi var grenndarkynnt frá 12. maí til og með 9. júní 2015. Eftirtaldir aðilar sendu athugasemdir: Jón Gunnar S. húseigandi dags. 14. maí 2015, Hildur S. Pálsdóttir f.h. húseigenda að Stýrimannastíg 6 dags. 7. júní 2015, Friðleifur  Egill Guðmundsson f.h. Black sheep ehf dags. 8. júní 2015,  Ingvi Óttarsson  og Dagrún Hálfdánardóttir dags.  8. júní 2015 og  Gunnar Gunnarsson og  Valva Árnadóttir dags. 8. júní 2015. Einnig er lögð fram umsögn skipulagsfulltrúa dags. 23. júlí 2015.  Erindi fylgir umsögn Minjastofnunar Íslands dags. 16. febrúar 2015 og fsp. BN048834 dags. 17. febrúar 2015..  Stækkun: 134 rúmm.  Gjald kr. 9.823"
49832 (01.17.130.7),BN049832,Bergstaðastræti 4,Innri breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til breytinga innanhúss, setja stiga milli 1. hæðar og kjallara og koma fyrir starfsmannaaðstöðu í kjallara húss á lóð nr. 4 við Bergstaðastræti.  Gjald kr. 9.823"
49640 (01.22.010.7),BN049640,Borgartún 8-16A,BK - 6. áfangi bílakjallara,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til að byggja 6. og næstsíðasta áfanga bílakjallara á lóð nr. 8-16 við Borgartún.  Stærð þessa áfanga:  5.417 ferm. br. 23.953 rúmm. br.  Samtals eftir þennan áfanga:  28.698 ferm. br., 108.534 rúmm. br.  Fjöldi stæða í þessum áfanga 217.  Erindi fylgir skýrsla um brunahönnun frá Eflu dags. í júní 2015 og lýsing á nánari útfærslu á sorphirðu dags. 13. ágúst 2015.  Gjald kr. 9.823"
49842 (01.24.200.4),BN049842,Brautarholt 7,Takmarkað byggingarleyfi,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu. Samþykktin fellur úr gildi við útgáfu á endanlegu byggingarleyfi. Vegna útgáfu á takmörkuðu byggingarleyfi skal umsækjandi hafa samband við yfirverkfræðing embættis byggingarfulltrúa. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.",Sótt er um takmarkað byggingarleyfi fyrir aðstöðusköpun og jarðvinnu á lóðinni nr. 7 við  Brautarholt sbr. erindi  BN049574.
49724 (01.35.050.2),BN049724,Brúnavegur 3-5,Reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir áður gerðum breytingum á innra skipulagi vegna gerðar eignaskiptasamnings í fjölbýlishúsi á lóð nr. 3-5 við Brúnaveg.  Erindi fylgir samþykki eigenda dags. 11. febrúar 2015.  Gjald kr. 9.823
