nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
49011 (01.14.040.4),BN049011,Austurstræti 8-10,Breyting v/lokaúttektar BN048441,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.","Sótt er um samþykki á breytingum vegna lokaúttektar, sbr. BN048812 dags. 10.2. 2015, sem felast í að fjölga gestum í 200 í rými  0102 og breyta brunahönnun í rými 0103 í húsi á lóð nr. 8-10 við Austurstræti.  Gjald kr. 9.823"
48873 (01.84.730.3),BN048873,Álfaland 5,Sérafnotareitur,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir áður gerðum sérafnotareitt  sem tilheyrir íbúð 1. hæðar og hinsvegar íbúð í kjallara í húsinu á lóð nr. 5 við Álfaland.  Gjald kr. 9.823
48080 (01.43.501.4),BN048080,Álfheimar 31,Stækkun vinnustofu - 0001,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa.",Sótt er um leyfi til að breyta innra skipulagi þannig að vinnustofa 0001 stækkar á kostnað sameignar í kjallara fjölbýlishúss á lóð nr. 31 .  Erindi fylgir samþykki meðeigenda vegna breytts fyrirkomulags í kjallara áritað á uppdrátt.  Gjald kr. 9.500
48931 (01.18.121.1),BN048931,Baldursgata 39,Reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um samþykki fyrir breytingum sem orðið hafa á byggingartíma, sjá erindi BN044743, breytt innra skipulag, milliloft fellt út og svalir grynnkaðar í gististað í flokki II teg. e á lóð nr. 39 við Baldursgötu.  Minnkun:  13,1 ferm.  Gjald kr. 9.823"
48209 (01.19.031.4),BN048209,Barónsstígur 28,Fjölbýlishús,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til að byggja fjölbýlishús úr steyptum samlokueiningum, fjórar hæðir og kjallara með átta íbúðum á lóð nr. 28 við Barónsstíg.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 3. október 2014 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 3. október 2014 og umsögn Minjastofnunar Íslands dags. 4. febrúar 2015.  Jafnframt er erindi BN047706 dregið til baka. Greiða skal fyrir 5 bílastæði í flokki II.  Stærð:  Kjallari 84,7 ferm., 1., 2. og 3. hæð 81 ferm., 4. hæð 78,3 ferm.  Samtals: 406 ferm., 1.287 rúmm.  Gjald kr. 9.500"
48813 (01.13.521.9),BN048813,Bárugata 30,Ofanábygging,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja hæð ofaná og klæða með bárujárni einbýlishús á lóð nr. 30 við Bárugötu.  Erindi fylgir umsögn Minjastofnunar Íslands dags. 16. febrúar 2015 og fsp. BN048834 dags. 17. febrúar 2015..  Stækkun:  55 ferm., 162,5 rúmm.  Gjald kr. 9.823"
48777 (01.21.910.2),BN048777,Borgartún  35-37,35 - Breyta matsal í skrifstofu,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.",Sótt er um leyfi til að leggja matsal á 6. hæð niður og innrétta hæðina sem skrifstofuhæð fyrir 12 starfsmenn og nýta fundarsalinn á 1. hæð líka sem matsal í húsi nr. 35 á lóð nr. 35-37 við Borgartún.  Gjald kr. 9.823
48872 (01.23.110.1),BN048872,Borgartún 30,Loka stiga milli 1. og 2. hæðar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að loka hringstiga á milli rýma 0102 og 0202 og fjölga eignum þannig að 0202 verður sérrými í húsinu á lóð nr. 30 við Borgartún.  Samþykki meðeigenda dags. 26. febrúar 2015 fylgir  Stækkun vegna lokunar stiga: XX ferm.  Gjald kr. 9.823
48845 (01.18.663.3),BN048845,Bragagata 34,Raðhús - breyta í tvær íbúðir,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að skipta í tvær íbúðir raðhúsi á lóð nr. 34A við Bragagötu,  Erindi fylgir fsp. BN048727 sem fékk jákvæða umfjöllun.  Gjald kr. 9.823"
49025 (01.45.400.2),BN049025,Dugguvogur 8-10,Innrétta hjólabrettasal,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að innrétta hjólabrettasal  í húsi nr. 8 á lóð nr. 8-10 við Dugguvog.  Gjald kr. 9.823
