nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
47437 (01.14.041.5),BN047437,Aðalstræti 7,Endurbætur og viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði og greinagerðar fagrýnihóps.,"Sótt er um leyfi til að endurbæta og byggja við friðuð hús við Aðal- og Vallarstræti skv. deiliskipulagi sem samþykkt var í júlí 2013 fyrir íbúðir og þjónustustarfsemi, framkvæmd þessi er fyrsti hluti uppbyggingar á Landsímareit á lóð nr. 7 við Aðalstræti.  Meðfylgjandi er bréf verkfræðings dags. 28. mars 2014, útreikningur á varmatapi dags. 25. mars 2014, greinargerð um stærðarbreytingar dags. 29.apríl 2014, umsögn Minjastofnunar Íslands dags. 5. maí 2014, umsögn Minjasafns Reykjavíkur dags. 24. maí 2014 og greinargerð vegna bílastæða dags. 26. maí 2014 ásamt útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 25. apríl 2014 og umsögn skipulagsfulltrúa dags. 25. apríl 2014.  Stækkun samtals:  743,8 ferm., 2.374,4 rúmm.  Gjald kr. 9.500"
48698 (05.86.530.1),BN048698,Almannadalur 17-23,23 - Breytingar,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.","Sótt er um leyfi til að breyta áður samþykktu erindi BN036041 þannig að fjölgað verður kvistum og fjölgað verður eignum úr fjórum í sex í húsinu nr. 23 á lóð nr. 17-23 við Almannadal.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 13. febrúar 2015 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 13. febrúar 2015.  Stækkun 22,6 ferm., 79,5 rúmm.  Gjald kr. 9.500 + 9.823"
48874 (04.66.780.4),BN048874,Austurberg 1,Lengja áhorfendapalla - reisa fréttamannaaðstöðu o.fl.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að lengja þegar byggða áhorfendapalla um eina einingu til norðurs, byggja fréttamannastúku og tvö varamannaskýli við keppnisvöll Leiknis á lóð nr. 1 við Austurberg.  Stærðir: Fréttamannastúka mhl. 04, 36,2 ferm., 91,4 rúmm.  Varamannaskýli 05, 15,8 ferm., mhl. 06, 15,8 ferm.  Gjald kr. 9.823"
48862 (01.17.000.7),BN048862,Bankastræti 7,Flóttaleið yfir á þak,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta lítillega, sbr. erindi BN045735, flóttaleið yfir á þak Ingólfstrætis 2A frá farfuglaheimili í húsi á lóð nr. 7 við Bankastræti.  Gjald kr. 9.823"
48876 (01.15.441.2),BN048876,Barónsstígur 5,Gistiheimili - reyndarteikning,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Samanber bréf umhverfis- auðlindaráðuneytis dags. 2. júlí 2014. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.","Sótt er um leyfi fyrir áður gerðum breytingum á  erindi BN047381, þannig hefur verið fengin undanþága frá að hafa handlaugar í herbergjum í gistiheimilinu í húsi á lóð nr. 5 við Barónsstíg.  Bréf frá umhverfis- og auðlindaráðuneytinu um undanþágu á handlaugum í gistiherbergi dags. 2. júlí 2014 fylgir erindi.   Gjald kr. 9.823"
48777 (01.21.910.2),BN048777,Borgartún  35-37,35 - Breyta matsal í skrifstofu,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að leggja matsal á 6. hæð niður og innrétta hæðina sem skrifstofuhæð fyrir 12 starfsmenn og nýta fundarsalinn á 1. hæð líka sem matsal í húsi nr. 35 á lóð nr. 35-37 við Borgartún.  Gjald kr. 9.823
48806 (01.23.110.1),BN048806,Borgartún 30,Upplýst skilti - norðurhlið,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að setja upp 129x502 cm auglýsingaskilti á 4. hæð austanverðrar norðurhliðar húss á lóð nr. 30 við Borgartún.  Meðfylgjandi eru reglur um ytri merkingar hússins, sem samþykktar voru á aðalfundi húsfélagsins Borgartúni 30 dags. 8.4 2015.  Gjald kr. 9.823"
48872 (01.23.110.1),BN048872,Borgartún 30,Loka stiga milli 1. og 2. hæðar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að loka hringstiga á milli rýma 0102 og 0202 og fjölga eignum þannig að 0202 verður sérrými í húsinu á lóð nr. 30 við Borgartún.  Stækkun vegna lokunar stiga: XX ferm.  Gjald kr. 9.823
48845 (01.18.663.3),BN048845,Bragagata 34,Raðhús - breyta í tvær íbúðir,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að skipta í tvær íbúðir raðhúsi á lóð nr. 34A við Bragagötu,  Gjald kr. 9.823"
48779 (01.42.720.1),BN048779,Brúarvogur 1-3,Færa inngöngudyr - 0202,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að færa inngöngudyr skrifstofu og breyta notkun á bílaleigu 0202 í húsi á lóð nr. 1-3 við Brúarvog.  Gjald kr. 9.823
