nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
48698 (05.86.530.1),BN048698,Almannadalur 17-23,23 - Breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta áður samþykktu erindi BN036041 þannig að fjölgað verður kvistum og fjölgað verður eignum úr fjórum í sex í húsinu nr. 23 á lóð nr. 17-23 við Almannadal.  Stækkun XX ferm., XX rúmm.  Gjald kr. 9.500"
48688 (01.11.980.1),BN048688,Austurbakki 2,Bílakjallari og fjölbýlishús,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að byggja bílakjallara með 120 stæðum á reit 1 og 2 og 1. áfanga,  sem eru tvö samtengd sex hæða steinsteypt fjölbýlishús með 49 íbúðum á  reit 1 á lóð nr. 2 við Austurbakka.  Erindi fylgir brunahönnun og greinargerð um hljóðvist frá Verkís dags. í desember 2014, yfirlit yfir fornminjar á svæðinu frá Borgarsögusafni Reykjavíkur dags. 8. júní 2014 og umsögn um hugsanlega fornleifafundi frá Minjastofnun Íslands dags. 2. júlí 2014.  Stærð:  Kjallari 357 ferm., bílakjallari (B-rými) 3.897,8 ferm., 1. hæð1.098,1 ferm., 2. hæð 995,2 ferm., 3. hæð 992,1 ferm., 4. og 5. hæð 1.011,8 ferm., 6. hæð 794,6 ferm.  Samtals A-rými:  6.260,6 ferm., 27.480,9 rúmm.  Samtals B-rými:  4.226,7 ferm., xx rúmm.  Gjald kr. 9.500"
48699 (01.19.300.4),BN048699,Barónsstígur 45A,Skráningartafla og rýmisnúmer leiðrétt,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,"Sótt er um leiðréttingu á nýsamþykktu erindi, BN048267 þar sem rýmisnúmer og skráningu er breytt í Sundhöll Reykjavíkur á lóð nr. 45A við Barónsstíg.  Stækkun var skráð:  1.388,2 ferm., 5.583,4 rúmm.  Leiðrétt stækkun:  1.011,6 ferm., 5.196,3 rúmm.  Gjald kr. 9.500"
48609 (01.18.520.5),BN048609,Bergstaðastræti 46,Breytingar innanhúss,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að gera svalir á rishæð, innrétta tvö svefnherbergi í risi, baðherbergi í kjallara og breyta innra skipulagi, m. a. innrétta þvottaherbergi og geymslu í bílgeymslu einbýlishúss á lóð nr. 46 við Bergstaðastræti.  Gjald kr. 9.500"
48494 (01.21.910.2),BN048494,Borgartún  35,Breyta eignahluta - 5.hæð,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,Sótt er um leyfi til að fjölga eignarhlutum á 5. hæð úr einum í tvo eignarhluta og að geymsla í kjallara rými 0009 tilheyrir eignahluta 0505 í húsinu nr. 35 á lóð nr. 35 til 37 við Borgatúni.  Samþykki meðeigenda fylgir ódags.   Gjald kr. 9.500
48530 (04.79.180.3),BN048530,Búðavað 9-11,Breytingar inni og úti,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,"Sótt er um leyfi til að breyta herbergjaskipan í kjallara, koma fyrir arni í stofu, færa tröppur frá húsi og koma fyrir heitum potti við hús nr. 11 á lóð nr. 9-11 við Búðavað.  Gjald kr. 9.500"
48540 (01.45.200.1),BN048540,Dugguvogur 2,Bogfimiæfingasalur - 2.hæð,Frestað. Vísað til umsagnar lögreglustjóra höfuðborgarsvæðisins varðandi öryggisatriði skotsvæðis samanber 4 kafla reglugerðar nr. 787/1998.,Sótt er um leyfi til að innrétta bogfimisal með 35 12 metra brautum og 20  18 metra brautum á 2. hæð í húsinu á lóð nr. 2 við Dugguvog.  Gjald kr. 9.500
48572 (02.85.220.3),BN048572,Fannafold 217-217A,217 - Reyndarteikningar af sólskála,Synjað. Með vísan til umsagnar skipulagsfulltrúa dags. 11. desember 2014.,"Sótt er um leyfi fyrir áður gerðri stækkun á sólskála við vesturhlið hússins nr. 217  á lóð nr. 217-217A við Fannafold.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 12. desember 2014 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 11. desember 2014.  Stækkun sólskála er: XX ferm., XX rúmm.   Gjald kr. 9.500"
48703 (05.05.350.2),BN048703,Friggjarbrunnur 18,Fjölbýlishús,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja steinsteypt fjölbýlishús, þrjár hæðir og kjallara með sjö íbúðum og bílgeymslu á lóð nr. 18 við Friggjarbrunn.  Stærð:  Kjallari 163,3 ferm., 1. og 2. hæð 240,3 ferm., 3. hæð 143,9 ferm.  A-rými samtals:  787,8 ferm., 2.277,8 rúmm.  B-rými (þ.m.t. bílgeymsla):  152,6 ferm., 281,1 rúmm.    Gjald kr. 9.500"
48621 (02.69.310.3),BN048621,Friggjarbrunnur 53,Fjölbýlishús,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja staðsteypt fimm hæða fjölbýlishús, 61 íbúð og bílakjallara fyrir 55 bíla á lóð nr. 53 við Friggjarbrunn.  Stærð:  8.114,7 ferm., 25.294,7 rúmm.  B-rými 98,4 ferm.  Gjald kr. 9.500"
