nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
48698 (05.86.530.1),BN048698,Almannadalur 17-23,23 - Breytingar,Frestað. Vísað til athugasemda á umsóknarblaði. Erindið er til umsagnarferli hjá skipulagsfulltrúa.,"Sótt er um leyfi til að breyta áður samþykktu erindi BN036041 þannig að fjölgað verður kvistum og fjölgað verður eignum úr fjórum í sex í húsinu nr. 23 á lóð nr. 17-23 við Almannadal.  Stækkun XX ferm., XX rúmm.  Gjald kr. 9.500"
48755 (01.14.040.4),BN048755,Austurstræti 8-10,Aðskilið byggingarleyfi,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um aðskilið byggingarleyfi fyrir rými 103, sbr. erindi BN048613, á 1. hæð í húsi á lóð nr. 8-10 við Austurstræti.  Gjald kr. 9.823"
48751 (01.29.040.1),BN048751,Ármúli 2,Flóttaleiðir - brunamerkingar í aðalahúsi og hólaskýli,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta flóttaleiðum og brunamerkingum á 1. hæð, fjarlægja skyggni og byggja í staðinn hjólaskýli við baðhús við bakinngang aðalhúss á lóð nr. 2 við Ármúla.  Stærð hjólaskýlis:  XX ferm. XX rúmm.  Gjald kr. 9.823"
48729 (01.29.210.2),BN048729,Ármúli 26,Innra skipulagi breytt BN048000,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta áður samþykktu erindi BN048000 þannig að innra skipulag tannlæknastofu verður breytt og biðstofa er stækkuð í rými 0201 í húsinu á lóð nr. 26 við Ármúla.  Bréf frá Geislavörnum ríkisins dags. 23. desember 2014 fylgir erindi.   Gjald kr. 9.823
48753 (01.26.300.1),BN048753,Ármúli 9,Breyting -  BN047780,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa.,Sótt er um leyfi til að breyta áður samþykktu erindi BN047780  þannig að innra skipulagi 7. hæðar verður breytt og komið verður fyrir þaksvölum á öllum hornum hússins á lóð nr. 9 við Ármúla.   Gjald kr. 9.823
48699 (01.19.300.4),BN048699,Barónsstígur 45A,Skráningartafla og rýmisnúmer leiðrétt,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.,"Sótt er um leiðréttingu á nýsamþykktu erindi, BN048267 þar sem rýmisnúmer og skráningu er breytt í Sundhöll Reykjavíkur á lóð nr. 45A við Barónsstíg.  Stækkun var skráð:  1.388,2 ferm., 5.583,4 rúmm.  Leiðrétt stækkun:  1.011,6 ferm., 5.196,3 rúmm.  Gjald kr. 9.500"
48609 (01.18.520.5),BN048609,Bergstaðastræti 46,Breytingar innanhúss,Frestað. Vísað til athugasemda á umsóknarblaði og til umsagnar skipulagsfulltrúa dags. 16. janúar 2015.,"Sótt er um leyfi til að gera svalir á rishæð, innrétta tvö svefnherbergi í risi, baðherbergi í kjallara og breyta innra skipulagi, m. a. innrétta þvottaherbergi og geymslu í bílgeymslu einbýlishúss á lóð nr. 46 við Bergstaðastræti.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 16. janúar 2015 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 16. janúar 2015.  Gjald kr. 9.500"
48742 (01.23.000.2),BN048742,Borgartún 26,Breyting inni - 4.hæð,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta innra skipulagi í austurhluta skrifstofurýmis  á 4. hæð í húsinu á lóð nr. 26 við Borgartún.   Gjald kr. 9.823
48356 (01.18.662.9),BN048356,Bragagata 38A,Breyting inni - flóttastigi - kvistir,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að byggja kvisti á þak, flóttastiga á austurhlið og breyta innra skipulagi í húsi á lóð nr. 38A við Bragagötu.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 24. október 2014 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 21. október 2014 ásamt umsögn skipulagsfulltrúa frá 16. janúar 2015. Erindið var grenndarkynnt frá 8. desember 2014 til og með 12. janúar 2015. Engar athugasemdir bárust.  Stækkun:   12,2 rúmm.  Gjald kr. 9.500"
48736 (01.24.220.5),BN048736,Brautarholt 16,Rakarastofa,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að skipta upp rými 0103 og innrétta rakarastofu í öðrum enda rýmisins í húsinu á lóð nr. 16 við Brautarholt.   Jákvæð fyrirspurn BN048670 fylgir.    Gjald kr. 9.823
