nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
49671 (01.14.050.3),BN049671,Austurstræti 20,Byggja yfir útskot,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að loka útskoti þannig að það verður A- rými á vesturhluta götuhliðar og innrétta þar íssölulúgu sem er sameiginleg með Hressingarskálanum á lóð nr. 20 við Austurstræti .  Jákvæð fyrirspurn BN049503 dags. 9. júní 2015 fylgir erindi.  Stækkun:  1,8 ferm., 4,5 rúmm.   Gjald kr. 9.823"
50253 (01.19.102.8),BN050253,Barónsstígur 31,Reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi fyrir áður gerðum breytingum á erindi BN036135 vegna lokaúttektar  í íbúð 0301 í húsinu á lóð nr. 31 við Barónsstíg.  Gjald kr. 9.823
50173 (01.19.102.7),BN050173,Barónsstígur 33,Reyndarteikningar (br. 036134,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir áður gerðum breytingum á erindi BN036134 vegna lokaúttektar þar sem kemur fram að ekki hefur verið settar uppsvalir í íbúð 0301 í húsinu á lóð nr. 33 við Barónsstíg.  Gjald kr. 9.823
50272 (00.00.000.0 01),BN050272,Borgartún 37,Breyting kjallara,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta innra skipulagi kjallara, innrétta fundarherbergi, starfsmannarými, endurbæta búningsaðstöðu og breyta vörumóttöku í verslunar- og skrifstofuhúsi á lóð nr. 37 við Borgartún.  Gjald kr. 9.823"
50100 (01.24.120.4),BN050100,Brautarholt 6,Íbúðir - 4.hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að innrétta 6 íbúðir og byggja tvennar svalir á norðurhlið og fernar á suðurhlið 4. hæðar skrifstofuhúss á lóð nr. 6 við Brautarholt.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 30. október 2015 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 29. október 2015.  Einnig samþykki meðeigenda dags. 12. október 2015  Stækkun:  34,9 ferm., 56,5 rúmm.  Gjald kr. 9.823"
50262 (04.76.410.3),BN050262,Brekknaás 9,Gámur - Stöðuleyfi,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að staðsetja 40"" gám á lóð nr. 9 við Brekknaás.  Gjald kr. 9.823"
50277,BN050277,Elliðaárdalur - Rafstöðvarsvæði,Göngubrú,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að setja upp göngubrú í tengslum við nýja stofnstíga á rafstöðvarsvæðinu í Elliðaárdal.  Gjald kr. 9.823
50278 (08.1-.--9.5),BN050278,Elliðavatnsblettur 4,Niðurrif,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að rífa sumarhús á lóð nr. 4 við Elliðavatnsblett.  Niðurrif fastanr. 205-7669 mhl. 01 merkt 0101 sumarbústaður 17 ferm.  Gjald kr. 9.823
50143 (01.19.610.2),BN050143,Freyjugata 44,"Kvistir, þakgluggar, anddyri o.fl.",Frestað. Vísað til athugasemda á umsóknarblaði. Erindið er til umfjöllunar hjá skipulagsfulltrúa,"Sótt er um leyfi til að breyta þakgluggum, byggja kvisti og svalir á rishæð, byggja anddyri með svölum á þaki á norðurhlið, breyta útitröppum og klæða með koparklæðningu þak fjölbýlishúss á lóð nr. 44 við Freyjugötu.  Erindi fylgir samþykki meðeiganda dags. 4. nóvember 2015.  Stækkun:  29,9 ferm., 61,9 rúmm.  Gjald kr. 9.823"
50059 (01.16.100.9),BN050059,Garðastræti 34,Reyndarteikning,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki á reyndarteikningu af tvíbýlishúsi á lóð nr. 34 við Garðastræti.  Gjald kr. 9.823
