nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
47661 (01.52.240.2),BN047661,Aflagrandi  17,Milliloft og þakgluggar,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að koma fyrir þremur nýjum þakgluggum, þar af eitt hliðarhengt björgunarop og gerð er grein fyrir millilofti í húsinu nr. 17 á lóð nr. 15-19 við Aflagranda.  Samþykki meðeigenda dags. 5. maí 2014 og umsögn burðarvirkishönnuðar dags. 7. ágúst 2014 fylgir.  Stækkun millilofts: 21,2 ferm.   Gjald kr. 9.500 + 9.500"
48698 (05.86.530.1),BN048698,Almannadalur 17-23,23 - Breytingar,Frestað. Erindið er til umsagnar hjá skipulagsfulltrúa.,"Sótt er um leyfi til að breyta áður samþykktu erindi BN036041 þannig að fjölgað verður kvistum og fjölgað verður eignum úr fjórum í sex í húsinu nr. 23 á lóð nr. 17-23 við Almannadal.  Stækkun 22,6 ferm., 79,5 rúmm.  Gjald kr. 9.500 + 9.823"
48688 (01.11.980.1),BN048688,Austurbakki 2,Bílakjallari og fjölbýlishús,Frestað. Með vísan til umsagnar skipulagsfulltrúa dags. 23. janúar 2015.,"Sótt er um leyfi til að byggja bílakjallara með 120 stæðum á reit 1 og 2 og 1. áfanga,  sem eru tvö samtengd sex hæða steinsteypt fjölbýlishús með 49 íbúðum á  reit 1 á lóð nr. 2 við Austurbakka.  Erindi fylgir brunahönnun og greinargerð um hljóðvist frá Verkís dags. í desember 2015, yfirlit yfir fornminjar á svæðinu frá Borgarsögusafni Reykjavíkur dags. 8. júní 2014 og umsögn um hugsanlega fornleifafundi frá Minjastofnun Íslands dags. 2. júlí 2014.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 23. janúar 2015 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 23. janúar 2015.  Stærð:  Kjallari 357 ferm., bílakjallari (B-rými) 3.897,8 ferm., 1. hæð1.098,1 ferm., 2. hæð 995,2 ferm., 3. hæð 992,1 ferm., 4. og 5. hæð 1.011,8 ferm., 6. hæð 794,6 ferm.  Samtals A-rými:  6.260,6 ferm., 27.480,9 rúmm.  Samtals B-rými:  4.226,7 ferm., xx rúmm.  Gjald kr. 9.500"
48781 (01.14.050.1),BN048781,Austurstræti 16,Merkingar og brunavarnir,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki á breyttum merkingum og brunavörnum, þar sem hólfun kæliklefa í kjallara er breytt og kröfum á hurðir á ræstiklefum á 2.-5. hæð eru uppfærðar í hóteli í húsi á lóð nr. 16 við Austurstræti.  Meðfylgjandi er eldvarnaskýrsla dags. janúar 2015.  Gjald kr. 9.823"
48778 (01.14.040.4),BN048778,Austurstræti 8-10,Breyting inni - 0102,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta innra skipulagi í rými 0102, færa snyrtingu fyrir hreyfihamlaða, sjá erindi BN048613 í húsi á lóð nr. 8-10 við Austurstræti.  Gjald kr. 9.823"
48080 (01.43.501.4),BN048080,Álfheimar 31,Stækkun vinnustofu - 0001,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innra skipulagi þannig að vinnustofa 0001 stækkar í kjallara fjölbýlishúss á lóð nr. 31 .  Erindi fylgir samþykki sumra meðeigenda vegna breytts fyrirkomulags í kjallara áritað á uppdrátt.  Gjald kr. 9.500
48751 (01.29.040.1),BN048751,Ármúli 2,Flóttaleiðir - brunamerkingar í aðalahúsi og hjólaskýli,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að breyta flóttaleiðum og brunamerkingum á 1. hæð, sjá erindi BN047550,  fjarlægja skyggni og byggja í staðinn hjólaskýli við baðhús við bakinngang aðalhúss á lóð nr. 2 við Ármúla.  Stærð hjólaskýlis B rými :  12,4 ferm. 29,2rúmm.  Gjald kr. 9.823"
48753 (01.26.300.1),BN048753,Ármúli 9,Breyting -  BN047780,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að breyta áður samþykktu erindi BN047780  þannig að innra skipulagi 7. hæðar verður breytt og komið verður fyrir þaksvölum á öllum hornum hússins á lóð nr. 9 við Ármúla.   Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 23. janúar 2015 fylgir erindinu.  Gjald kr. 9.823
48713 (01.24.200.5),BN048713,Ásholt 2-42,Húsvarðaríbúð gerð að íbúð - eignaskiptasamningur,Synjað. Með vísan til umsagnar skipulagsfulltrúa dags. 20. janúar 2015.,Sótt er um leyfi til að útbúa íbúð á 1. hæð sem áður var húsvarðaríbúð og stækka hana með því að bæta við rými sem er leikrými í húsinu á lóð nr. 2 við Ásholt.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 23. janúar 2015 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 20. janúar 2015.  Gjald kr. 9.500
48209 (01.19.031.4),BN048209,Barónsstígur 28,Fjölbýlishús,Frestað. Samþykki um flutning núverandi húss á lóðinni á aðra lóð þarf að liggja fyrir áður en hægt að samþykkja erindið.,"Sótt er um leyfi til að byggja fjölbýlishús úr steyptum samlokueiningum, fjórar hæðir og kjallara með átta íbúðum á lóð nr. 28 við Barónsstíg.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 3. október 2014 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 3. október 2014.  Jafnframt er erindi BN047706 dregið til baka.  Niðurrif/flutningur:   xx ferm., xx rúmm.  Stærð:  Kjallari 84,7 ferm., 1., 2. og 3. hæð 81 ferm., 4. hæð 78,3 ferm.  Samtals: 406 ferm., 1.287 rúmm.  Gjald kr. 9.500"
48772 (01.67.400.2),BN048772,Baugatangi 4,Einbýlishús,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja staðsteypt einbýlishús á þremur pöllum með kjallara á lóð nr. 4 við Baugatanga.  Stærð húss:  Kjallari 60,1 ferm., 1. hæð 204,0 ferm. og bílgeymsla 36,2 ferm. Samtals 300,3 ferm., 1065,3 rúmm.   Gjald kr. 9.823"
48318 (01.18.520.4),BN048318,Bergstaðastræti 44,Reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um samþykki á áður gerðum breytingum á erindi BN043924 vegna lokaúttektar, kemur fram að hurð inná bað í íbúð 0101 er færð til, bakdyr á jarðhæð eru færðar utar í línu við útvegg og breytt er brunavörnum í húsinu á lóð nr. 44 við Bergstaðstræti.  Stækkun: 1,8 ferm., 5,4 rúmm.   Gjald kr. 9.500"
48627 (01.85.410.1),BN048627,Bjarmaland  9-15,15 - Yfirbygging á porti,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja yfir inngarð og breyta innra skipulagi í einbýlishúsi nr. 15 á lóð nr. 9-15 við Bjarmaland.  Erindi fylgir samþykki meðlóðarhafa áritað á uppdrátt.  Stækkun:  11,5 ferm., 178,2 rúmm?  Gjald kr. 9.500"
48777 (01.21.910.2),BN048777,Borgartún  35-37,35 - Breyta matsal í skrifstofu,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að leggja matsal á 6. hæð niður og innrétta hæðina sem skrifstofuhæð fyrir 12 starfsmenn og nýta fundarsalinn á 1. hæð líka sem matsal í húsi nr. 35 á lóð nr. 35-37 við Borgartún.  Gjald kr. 9.823
48752 (01.80.440.6),BN048752,Brekkugerði 8,Gluggi - girðing br. BN048576,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að koma fyrir hliðgrind með rafmagnsopnun við aðkomu á lóð og til að fjölga gluggum á vesturhlið einbýlishúss á lóð nr. 8 við Brekkugerði.  Umsögn skrifstofu reksturs og umhirðu dags. 27. janúar 2015 fylgir erindinu.  Gjald kr. 9.823
48540 (01.45.200.1),BN048540,Dugguvogur 2,Bogfimiæfingasalur - 2.hæð,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að innrétta bogfimisal með 35 12 metra brautum og 20  18 metra brautum á 2. hæð í húsinu á lóð nr. 2 við Dugguvog.  Bréf lögreglustjóra höfuðborgarsvæðisins dags. 15. janúar 2015 fylgir erindinu.  Gjald kr. 9.500 + 9.823
48642 (01.24.8-9.9),BN048642,Flókagata Miklatún,Upplýsingaskilti við Kjarvalsstaði,Frestað. Vísað til umsagnar skrifstofu reksturs- og umhirðu.,"Sótt er um leyfi til að koma fyrir upplýsingaskilti, 130 x 270 cm  fyrir Kjarvalsstaði á graseyju milli bílastæða við listasafnið og Flókagötu.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 9. janúar 2015 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 6. janúar 2015.  Gjald kr. 9.500"
48661 (04.97.150.1),BN048661,Flúðasel 30-52,Nr. 40-42 Svalaskýli,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að setja upp svalaskýli sem eru léttar, færanlegar og opnanlegar glerskífur úr perlugleri á íbúð 0301 í mhl. 06, íbúð 0102 og 0201 í mhl. 07 á húsi lóð nr. 40-42 við Flúðasel.  Stærðir vegna lokunar á svölum:  06 0301 19,7 rúmm., 07 0102 19,7 rúmm., 07 0201 24,3 rúmm.  Samtals:  63,7 rúmm.  Gjald kr. 9.500"
