nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
23362 (04.63.220.1 09),BN023362,Arnarbakki 1-3,2 færanlegar kennslust,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að koma fyrir tveimur færanlegum kennslustofum á lóð Breiðholtsskóla á lóðinni nr. 1-3 við Arnarbakka. Á lóðinni eru fjórar slíkar fyrir.  Stærðir: xx  Gjald kr. 4.100 +
23134 (01.55.329.6),BN023134,Arnargata 10,svalir,"Frestað. Nýjum uppdráttum vísað til Borgarskipulags vegna grenndarkynningar, vísað er til uppdrátta dags. 25. júní 2001.",Sótt er um leyfi til þess að byggja svalir á suðvesturhlið þakhæðar hússins nr. 10 við Arnargötu.  Kaupsamningur dags. 15. september 2000 fylgir erindinu.  Gjald kr. 4.100
23304 (04.66.710.1),BN023304,Austurberg 3,Rennibraut og lendingarlaug,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að setja upp rennibraut við  Breiðholtslaug og tilheyrandi lendingarlaug á lóð nr. 3 við Austurberg.  Umsögn gatnamálastjóra dags. 27. júní 2001 fylgir erindinu.  Gjald kr. 4.100
23131 (04.23.360.1),BN023131,Álakvísl  21-43,Nr.21-25 - grindverk,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að byggja grindverk og stoðvegg að lóðarmörkum við húsið nr. 21-25 á lóðinni nr. 21-43 við Álakvísl. Stoðveggur er 120 cm hár þar sem hann er hæstur og grindverkið er 160 cm hátt.  Samþykki meðlóðarhafa og eigenda aðlægra lóða  (ódags.)  og útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 22. júní 2001 fylgja erindinu.  Gjald kr. 4.100
23241 (01.13.920.7),BN023241,Ásvallagata 69,Raunteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir reyndarteikningum og áður gerðri íbúð á fyrstu hæð hússins nr. 69 við Ásvallagötu vegna eignaskiptayfirlýsingar. Innra skipulagi allra hæða er breytt og gluggasetningu er breytt á öllum hliðum hússins.  Skoðunarskýrslur byggingarfulltrúa (vegna eigna 0001,  0101, 0102 og 0201) allar dags. 19. júní 2001 fylgja erindinu. Afsalsbréf dags. 1. júní 1953 og 1. júlí 1953 og virðingargjörð dags. 1. apríl 1953 fylgja erindinu.   Gjald kr. 4.100"
23149 (02.40.430.3),BN023149,Barðastaðir 65,einbýlishús,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um leyfi til þess að byggja tvílyft einbýlshús með innbyggðri bílgeymslu á lóðinni nr. 65 við Barðastaði. Húsið er steinsteypt en klætt utan með lóðréttu lerki og liggjandi bárujárni.  Lýsing hönnuðar (ódags.) fylgir erindinu. Yfirlýsing um ábyrgðartryggingu (frá Noregi) dags. 20. desember 2000 fylgir erindinu. Staðfesting NPA í Noregi dags. 15. maí 2001 og bréf hönnuðar dags. 15. maí 2001 fylgja erindinu. Yfirlýsing umhverfisráðuneytisins dags. 24. júní 1996 og yfirlýsing iðnaðarráðuneytisins dags. 15. desember 1983 fylgja erindinu. Samþykki nágranna Barðastöðum 63 fylgir erindinu.  Stærð: Íbúð 1. hæð 166,9 ferm. 2. hæð (milliloft) 13,4 ferm. Bílgeymsla 29,1 ferm. Samtals 209,4 ferm. og 701,6 rúmm.   Gjald kr. 4.100 + 28.766"
23318,BN023318,Básbryggja 2,Br. á samþ frá 09.01.01,Frestað. Lagfæra skráningu bílgeymslna.,Sótt er um leyfi fyrir breytingum á húsinu sem samþykkt var 9. janúar 2001 á lóðinni nr. 2 við Básbryggju. Stærðum og fyrirkomulagi íbúða verði breytt sem og útliti og skráningu. Fjöldi íbúða verði óbreyttur.  Nýjar stærðir: xx  Stærðarbreytingar: xx  Gjald kr. 4.100 + xx
22355,BN022355,Borgartún 21A,"Stækkun, viðb. og ofanáb.",Frestað. Enn þarf að lagfæra skráningu.,"Sótt er um leyfi til þess að byggja við allar hæðir í norður  og inndregna 4. hæð ásamt leyfi til þess að klæða með álplötum allt húsið nr. 21A  á lóð nr. 21-21A við Borgartún.  Bréf varðandi brunavarnir frá VSI dags. 13. desember 2000 fylgir erindinu.  Stærð: Viðbygging kjallari 152,3 ferm., 1. hæð 154,3 ferm., 2. hæð 169,8 ferm., 3. hæð 170,3 ferm., 4. hæð 509,5 ferm., 5. hæð 21,2 ferm., samtals stækkun 1177,4 ferm., 3618,3  rúmm.  Gjald kr. 4.100 + 148.350"
23229 (01.21.810.3),BN023229,Borgartún 29,tannlæknastofa,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að fjölga rýmum og innrétta tannlæknastofu (rými 0205) á annarri hæð hússins á lóðinni nr. 29 við Borgartún.  Bréf hönnuðar dags. 28. maí og 25. júní 2001 fylgir erindinu. Bréf Geislavarna ríkisins dags. 20. júní 2001 og bréf Vinnueftirlitsins dags. 6. júní 2001 fylgja erindinu.  Gjald kr. 4.100
23398 (01.21.900.1),BN023398,Borgartún 31,Breyting á skemmu.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta skemmu fyrir tímabundin afnot Brettafélags Reykjavíkur á lóð nr. 31 við Borgartún.  Gjald kr. 4.100
23299 (01.27.170.4),BN023299,Bólstaðarhlíð 31,Reyndarteikningar,Frestað. Lagfæra skráningu.,"Sótt er um samþykki fyrir áður gerðum breytingum á geymslum í kjallara, fyrir stækkun kjallaraíbúðar og fyrir skiptingu  bílskúrs í tvær eignir vegna gerðar eignaskiptayfirlýsingar á lóðinni nr. 31 við Bólstaðahlíð.  Gjald kr. 4.100"
22872 (02.34.440.1),BN022872,Dofraborgir 9,Einbýlishús m aukaíbúð,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um leyfi til að byggja einbýlishús með aukaíbúð á lóðinni nr. 9 við Dofraborgir. Húsið verði steinsteypt á tveimur hæðum með tveimur innbyggðum bílgeymslum á efri hæð. Aðalíbúð verði u.þ.b. 282 ferm. og aukaíbúð u.þ.b. 142 ferm. með bílgeymslum.  Erindinu fylgir bréf Sigurðar Björgúlfssonsar, VA arkitektum, dags. 12. nóv. 2000, bréf byggingarfulltrúa dags. 13. mars 2001, bréf Hilmars Guðjónssonsar, VA arkitektum, dags. 27. mars 2001 og bréf Sigurðar Björgúlfssonar VA arkitektum dags. 30. apríl 2001.   Bréf Borgarskipulags dags. 8. febrúar 2001 fylgir erindinu.  Stærðir: 1. hæð 211,7 ferm., 2, hæð án bílgeymslna 153,2 ferm. samtals 364,9 ferm.  Bílgeymslur 50,5 ferm. Samtals 415,4 ferm. og 1185,5 rúmm.  Gjald kr. 4.100 + 48.605"
23144 (01.24.410.1),BN023144,Einholt 2,"Íbúð, svalir o.fl.",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að gera dyr úr kjallara og útbúa íbúð með svölum á annarri hæð hússins á lóðinni nr. 2 við Einholt.  Samþykki sumra meðeigenda dags. 9. maí 2001 og 22. júní 2001 og útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 1. júní og  22. júní 2001 fylgja erindinu.  Gjald kr. 4.100
