nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
23304 (04.66.710.1),BN023304,Austurberg 3,Rennibraut og lendingarlaug,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar gatnamálastjóra vegna bílastæða sunnan við íþróttahús.,Sótt er um leyfi til þess að setja upp rennibraut við  Breiðholtslaug og tilheyrandi lendingarlaug á lóð nr. 3 við Austurberg.  Gjald kr. 4.100
23277 (01.84.710.6),BN023277,Álfaland  2-4,Byggja yfir svalir,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að loka af svölum á suðvesturhlið íbúðar 0102 í fjölbýlishúsinu á lóð nr. 2-4 við Álfaland.  Samþykki meðeigenda dags. 31. maí 2001 fylgir erindinu.  Stærð: Svalaskýli 10,8 ferm., 29,2 rúmm.  Gjald kr. 4.100 + 1.197"
23303 (04.23.750.1),BN023303,Árkvörn 6,Ártúnsskóli 4. áfangi,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta innra skipulagi matshluta 01 og byggja 4. áfanga Ártúnsskóla sem einnar hæðar byggingu úr forsteyptum einingum sunnan við elsta hluta skólans (matshluta 01) og tengt honum og íþróttahúsi (matshluti 03) með tengigangi á lóð nr. 6 við Árkvörn.  Stærð: Skólahús (matshluti 04) 732,9 ferm., 2413,9 rúmm.  Gjald kr. 4.100 + 98.970"
22784 (02.40.440.1),BN022784,Barðastaðir 37-43,raðhús m. 4 íb.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um leyfi til þess að byggja tvílyft steinsteypt raðhús með fjórum íbúðum og innbyggðum tvöföldum bílgeymslum á lóð nr. 37-43 við Barðastaði.  Stærð: Hús nr. 37 (matshluti 01) Íbúð 1. hæð 93,6 ferm., 2. hæð 88,4 ferm., bílgeymsla 43,6 ferm., samtals 225,6 ferm., 742,8 rúmm.  Hús nr. 39, nr. 41 og nr. 43 eru sömu stærðar og hús nr. 37 eða samtals 225,6 ferm., 742,8 rúmm.   Samtals á lóð 902,4 ferm., 2971,2 rúmm.  Gjald kr. 4.100 + 121.819"
23274 (02.40.420.3),BN023274,Barðastaðir 83,br. á inngangi að bílgeymslu.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til þess að breyta útliti við inngang og setja dyr úr bílgeymslu á austurhlið hússins á lóð nr. 83 við Barðastaði.  Gjald kr. 4.100
22786 (02.40.420.4),BN022786,Barðastaðir 85,Einbýlishús,Var samþykkt 14. júní 2001. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um leyfi til þess að byggja einlyft, steinsteypt einbýlishús með innbyggðri tvöfaldri bílageymslu á lóðinni nr. 85 við Barðastaði.  Stærð: Íbúð 148,6 ferm., bílgeymsla 38,7 ferm. Samtals 187,3 ferm. og 687,9 rúmm.  Gjald kr. 4.100 + 28.204"
21433 (01.22.100.2),BN021433,Borgartún 20,atvinnuhúsnæði - breyting inni og úti,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að klæða að utan og breyta vörugeymslum í skrifstofur í suðurhluta (matshl. 01) hússins á lóðinni nr. 20 við Borgartún. Vegna breyttrar starfsemi verður gluggum bætt við á öllum úthliðum hússins og einnig verða settir þakgluggar á húsið.  Ástandsskýrsla dags. 14. júlí 2000 og 22. janúar 1999 fylgir erindinu. Málið var í kynningu frá 13. sept. til 12. okt. 2000. Athugasemdabréf bárust frá eigendum fasteigna Borgartúni 22, dags. 06.10.00, Smith og Norland hf, dags. 09.10.00, Húsfélaginu Borgartúni 18, dags. 10.10.00 og Sparisjóði Vélstjóra mótt. 12.10.00. Ennfremur lagt fram  bréf VSÓ ráðgjafar, dags. 20.10.00 og umsögn Borgarskipulags um athugasemdir, dags. 07.11.00. Samþykkt í Borgarráði 6. 12. 2000.  Samþykki Saxhóls ehf. dags. 8. janúar 2001 fylgir erindinu.  Jafnframt lögð fram bréf Borgarskipulags dags. 9. janúar 2001 og bréf meðeigenda Borgartúns 22 dags. 8. janúar 2001.   Stærð: Viðbygging 70,7 ferm. og 248,3 rúmm. Aukning rúmmetra vegna þakglugga: 98,0 rúmm. Samtals 346,3 rúmm.  Gjald kr. 4.100 + 14.198"
22355,BN022355,Borgartún 21A,"Stækkun, viðb. og ofanáb.",Frestað. Lagfæra skráningu.,"Sótt er um leyfi til þess að byggja við allar hæðir í norður  og inndregna 4. hæð ásamt leyfi til þess að klæða með álplötum allt húsið nr. 21A  á lóð nr. 21-21A við Borgartún.  Bréf varðandi brunavarnir frá VSI dags. 13. desember 2000 fylgir erindinu.  Stærð: Viðbygging kjallari 152,3 ferm., 1. hæð 154,3 ferm., 2. hæð 169,8 ferm., 3. hæð 170,3 ferm., 4. hæð 509,5 ferm., 5. hæð 21,2 ferm., samtals stækkun 1177,4 ferm., 3618,3  rúmm.  Gjald kr. 4.100 + 148.350"
23299 (01.27.170.4),BN023299,Bólstaðarhlíð 31,Reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir áður gerðum breytingum á geymslum í kjallara, fyrir stækkun kjallaraíbúðar og fyrir skiptingu  bílskúrs í tvær eignir vegna gerðar eignaskiptayfirlýsingar á lóðinni nr. 31 við Bólstaðahlíð.  Gjald kr. 4.100"
23302 (01.16.233.3),BN023302,Brávallagata 16A,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir reyndarteikningum af rishæð hússins nr. 16A við Brávallagötu vegna eignaskiptayfirlýsingar. Á hæðinni eru sýnd geymslurými.  Samþykki meðeigenda dags. 10. maí 2001 fylgir erindinu.  Gjald kr. 4.100
22656 (01.16.233.7),BN022656,Brávallagata 24,Íbúð á rishæð,Samþykkt 14. júní 2001. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um samþykki fyrir reyndarteikningu af íbúð á rishæð hússins nr. 24 við Brávallagötu.  Erindinu fylgir bréf Lögmanna Faxafeni dags. 6. feb. 2001, ljósrit af eignaskiptayfirlýsingu dags. 24. okt. 1989, skoðunarskýrsla byggingarfulltrúa dags. 29. des. 2000, óundirritað bréf umsækjanda dags. 22. jan. 2001, umsögn skrifstofustjóra byggingarfulltrúa dags. 11. jan. 2001.  Gjald kr. 4.100"
23188 (02.42.510.3),BN023188,Brúnastaðir 34,Fjölga bílastæðum,Synjað. Með vísan til umsagnar gatnamálastjóra.,Sótt er um leyfi til þess að fjölga úr tveim í þrjú bílastæði við einbýlishúsið á lóð nr. 34 við Brúnastaði.  Umsögn gatnamálastjóra dags. 11. júní 2001 fylgir erindinu.  Gjald kr. 4.100
22872 (02.34.440.1),BN022872,Dofraborgir 9,Einbýlishús m aukaíbúð,Frestað. Lagfæra gögn m.t.t. skráningar.,"Sótt er um leyfi til að byggja einbýlishús með aukaíbúð á lóðinni nr. 9 við Dofraborgir. Húsið verði steinsteypt á tveimur hæðum með tveimur innbyggðum bílgeymslum á efri hæð. Aðalíbúð verði u.þ.b. 282 ferm. og aukaíbúð u.þ.b. 142 ferm. með bílgeymslum.  Erindinu fylgir bréf Sigurðar Björgúlfssonsar, VA arkitektum, dags. 12. nóv. 2000, bréf byggingarfulltrúa dags. 13. mars 2001, bréf Hilmars Guðjónssonsar, VA arkitektum, dags. 27. mars 2001 og bréf Sigurðar Björgúlfssonar VA arkitektum dags. 30. apríl 2001.   Bréf Borgarskipulags dags. 8. febrúar 2001 fylgir erindinu.  Stærðir: 1. hæð íbúð (0101) 70,9 ferm., íbúð (0102) 140,8 ferm. 2. hæð íbúð (0101) 44,6 ferm.(0102) 108,6 ferm., bílgeymsla 50,5 ferm. Samtals 415,4 ferm. og 1185,5 rúmm.   Gjald kr. 4.100 + 48.606"
23186 (01.67.210.2),BN023186,Einarsnes 52,viðbygging,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til þess að byggja viðbyggingu úr timbri og bárujárni við norður- og suðurhlið og tvo kvisti á suðurþekju tvílyfts einbýlishúss á lóð nr. 52 við Einarsnes.  Stærð: Stækkun samtals  29,2 ferm., 83 rúmm.  Gjald kr. 4.100 + 3.403"
