nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
23199 (01.52.210.9),BN023199,Aflagrandi 28-34,"Br. gróðurskála (28, 30)",Frestað. Lagfæra skráningu.,"Sótt er um leyfi til þess að byggja yfir svalir við norðurhlið gróðurskála á 2. hæðar húss nr. 28 og 30 á lóð nr. 28-34 við Aflagranda.  Samþykki meðlóðarhafa dags. 17. júní 2001 fylgir erindinu.  Stærð: Hús nr. 28 stækkun gróðurskála 2. hæð 6,2 ferm., 13,6 rúmm., hús nr. 30 stækkun gróðurskála 2. hæð 6,2 ferm., 13,6 rúmm.  Gjald kr. 4.100 + 1.115"
23233 (01.14.050.2),BN023233,Austurstræti 18,Breytingar,Frestað. Lagfæra skráningu.,"Sótt er um leyfi til þess að loka opi í gólfi milli kjallara og fyrstu hæðar í húsinu á lóðinni nr. 18 við Austurstræti.  Stækkun: 1. hæð 4,2 ferm.  Gjald kr. 4.100"
22534 (01.29.210.4),BN022534,Ármúli 30,Breytingar - díeselrafstöð.,"Frestað. Nýjum uppdráttum vísað til Borgarskipulags vegna grenndarkynningar. Vísað er til uppdrátta nr. 100, 102 - 106, dags. 28. júni 2001.","Sótt er um leyfi til að breyta útliti suður-, vestur- og austurhliðar fyrstu hæðar og innra fyrirkomulagi sömu hæðar í húsinu (matshl. 01) nr. 30 við Ármúla. Einnig er sótt um leyfi til þess að byggja steinsteypt skýli (matshl. 02) fyrir díselvararafstöð við lóðarmörk til suðvesturs. Ofan á skýlið er byggð 2,43m há girðing og innan hennar er komið fyrir gervihnattadiski. Jafnframt er erindi nr. 21189 dregið til baka.   Samþykki meðeigenda og eigenda Síðumúla 13 (á teikn) fylgir erindinu.  Stærð: Vélarskýli 25,9 ferm. og 71,5 rúmm.  Gjald kr. 4.100 + 2.932"
23049 (01.26.300.1),BN023049,"49"">Ármúli 9",Klæðning,Frestað. Vísað til fyrri athugasemda.,"Sótt er um  leyfi til þess að klæða með silfurgrárri álklæðningu norðurhlið suðurhúss, suðurhlið norðurhúss og austurhlið morgunverðarsalar Hótels Íslands á lóð nr. 9 við Ármúla.  Gjald kr. 4.100"
23221 (01.83.420.3),BN023221,Ásgarður  18-24,nr. 22-24 - íbúðir í stað verslunarrýmis,Frestað. Vantar samþykki meðeigenda. Þar sem eigendur greinir á um hvort nægur hluti eigenda er samþykkur fyrirhugaðri breytingu er umsækjanda bent á ákvæði 80 gr. fjöleignarhúsalaga nr. 26/1994.,"Sótt er um leyfi til að breyta verslunarhúsnæði á annarri hæð matshluta 03 á lóðinni nr. 18-22 við Ásgarð í þrjár sjálfstæðar íbúðir með geymslum á fyrstu hæð.  Bréf Steinþórs Steingrímssonar dags. 27. maí 2001 og fundargerðir húsfélagsins Ásgarði 22-24 dags. 9. maí 2001, 21. maí 2001, bréf Öldu Viggósdóttur dags. 9. júlí 2001 og bréf Jörgens Þ. Þráinssonar dags. 11. júlí 2001 fylgja erindinu.  Gjald kr. 4.100"
23227 (02.40.710.4),BN023227,Bakkastaðir 111,einbýlishús,Frestað. Vísað til athugasemda á umsóknarblaði. Hönnuði bent á að hafa samband við embættið.,"Sótt er um leyfi til þess að byggja einlyft einbýlishús með innbyggðri bílgeymslu á lóðinni nr. 111 við Bakkastaði. Húsið er steinsteypt, einangrað og klætt utan með ál- og timburklæðningu.  Stærð: Íbúð 233,7 ferm., bílg. 25,9 ferm. Samtals 259,6 ferm. og 909,3 rúmm.  Gjald kr. 4.100 + 37.281"
23249 (02.40.420.2),BN023249,Barðastaðir 81,einbýlishús,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um leyfi til að byggja einlyft, steinsteypt einbýlishús með innbyggðri tvöfaldri bílgeymslu á lóðinni nr. 81 við Barðastaði. Húsið er einangrað að utan og klætt múrkerfi.  Stærð: Íbúð 209,0 ferm., bílgeymsla 60,5 ferm. Samtals 269,5 ferm. og 838,3 rúmm.  Gjald kr. 4.100 + 34.370"
23428 (01.67.410.4),BN023428,Bauganes 16,Einbýlish. m. innb. bílg.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja einbýlishús á þremur pöllum og með innbyggðri bílgeymslu allt einangrað að utan og klætt með múrkerfi, dökkum flísum og sedrusvið á lóð nr. 16 við Bauganes.  Stærð: Íbúð 1. hæð 52,6 ferm., 2. hæð 146,3 ferm., bílskúr 24,5 ferm., samtals 223,4 ferm., 806,6 rúmm.  Gjald kr. 4.100 + 33.071"
23391 (01.17.140.1 02),BN023391,Bergstaðastræti 1,Breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta innra skipulagi veitingarstaðarins á 1. hæð og hætta við fyrirhugaða þakglugga á viðbyggingu á lóð nr. 1 við Bergstaðastræti.  Gjald kr. 4.100
23420,BN023420,"Bergþórugata, skóli",sparkvöllur,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi fyrir upphituðum sparkvelli með gervigrasi á lóð Austurbæjarskóla við Bergþórugötu. Jafnframt er sótt um leyfi fyrir timburgirðingu umhverfis völlinn.  Gjald kr. 4.100
