nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
22792 (01.63.040.2),BN022792,Aragata 16,stækkun kjallara,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að stækka kjallaraíbúð 0002 með því að taka í notkun óútfyllt rými undir sólstofu hússins á lóðinni nr. 16 við Aragötu.  Stærð xx  Gjald kr. 4.100 + xx
22834,BN022834,Barðastaðir 9,Loftnet,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að setja upp loftnet á þak og koma fyrir tengistöðvaskáp vegna GSM fjarskipta í tæknirými á þakhæð húss nr. 9 á lóð nr. 7-11 við Barðastaði.  Gjald kr. 4.100
22297 (01.70.210.7),BN022297,Barmahlíð 22,Breyting,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til þess að koma fyrir einu bílastæði og byggja skjólveggi á lóðinni nr. 22 við Barmahlíð.  Bréf umsækjenda dags. 5. desember 2000 og 19. febrúar 2001 fylgja erindinu.  Samþykki nágranna Barmahlíð 20 og 24 dags. 22. október 2000 og 11. febrúar 2001 fylgir erindinu. Samþykki nágranna Mávahlíð 13 dags. 11. febrúar og 12. mars 2001 fylgir erindinu.  Gjald kr. 4.100
22475 (02.35.530.1),BN022475,Breiðavík 16,Loka bílskýlum o.fl.,Frestað. Vantar samþykki meðeigenda sbr. lög um fjöleignarhús.,"Sótt er um leyfi til þess að loka bílskýlum og breyta í fjóra bílskúra ásamt leyfi til þess að setja glerlokun milli palla í opnu stigahúsi fjölbýlishússins á lóð nr. 16 við Breiðuvík.  Samþykki sumra meðeigenda fyrir breytingu bílskýla í bílskúr dags. 15. febrúar 2001 fylgir erindinu.  Stærð: Bílskúrar 114 ferm., 285 rúmm.  Gjald kr. 4.100 + 11.685"
22734 (18.50.301 65),BN022734,Búland 2-8,(nr.8) Gluggi á gafl.,Frestað. Umsögn Borgarskipulags ókomin.,"Sótt er um leyfi til þess að koma fyrir vinnuherbergi í enda bílgeymslu á annarri hæð og setja útbyggðan glugga á gafl hússins nr. 8 á lóðinni nr. 2-8 við Búland.  Samþykki meðlóðarhafa og samþykki nágranna að Búlandi 10 dags. 28. febrúar 2001 fylgir erindinu.  Stærð: Stækkun útbygging 0,39 ferm. og 0,9 rúmm.  Gjald kr. 4.100 + 37"
22700 (02.57.520.2),BN022700,Bæjarflöt 4,reyndarteikning,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi fyrir breytingum sem gerðar hafa verið á húsinu á lóðinni nr. 4 við Bæjarflöt á byggingartíma þess. Útlit norður- og suðurhliðar eru lítillega breytt og einnig er staðsetningu á brunaslöngum breytt.  Samþykki meðeigenda dags. 27. mars 2001 fylgir eirndinu.  Gjald kr. 4.100
22791 (01.41.200.3),BN022791,Efstasund 90,Viðbygging og bílskúr,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja bílskúr á lóð, byggja viðbyggingar að austur og norðurhlið og byggja svalir á vesturhlið hússins á lóðinni nr. 90 við Efstasund. Einnig er sótt um að breyta skráningu hússins og sameina íbúðir á fyrstu og annarri hæð í eina eign.  Stærð: Bílskúr xx. Viðbyggingar xx.   Gjald kr. 4.100 + xx"
22267 (49.48.601 02),BN022267,Engjasel 31,Breytingar hús nr. 31,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykkt á áður gerðum herbergjum í þakrými hússins nr. 31 við Engjasel (matshl. 02) á lóðinni nr. 29-43 við Engjasel.  Erindinu fylgir þinglýst samkomulag húseigenda að Engjaseli 31 dags. 4. mars 1977 í ljósriti.  Stækkun: xx  Gjald kr. 4.100 + xx
22644 (01.17.222.4),BN022644,Frakkastígur 10,endurnýjun á byggingarleyfi frá 11/5 1999,Frestað. Enn er skráningartöflu ábótavant.,"Sótt er um endurnýjun á samþykkt afgreiðslufundar 11. maí 1999 fyrir húsin á lóðinni nr. 10 við Frakkastíg.  Erindið varðar endurbyggingu á geymsluskúr á baklóð, viðbyggingu við 1. hæð á framhúsi, skyggni yfir útitröppur og breytingu á framhúsi til upprunalegs útlits.  (Stærðir: Framhús viðbygging 1. hæð 11 ferm., 29,7 rúmm., endurbyggður geymsluskúr 23,4 ferm., 62 rúmm.  Umsögn Húsfriðunarnefndar dags. 17. desember 1998, umsögn Árbæjarsafns dags. 4. janúar 1999, umsögn Borgarskipulags dags. 7. janúar 1999 og 21. apríl 1999,  útskrift úr gerðabók SKUM dags. 27. apríl 1999 og bréf hönnuðar dags. 30. apríl 1999 fylgdu erindinu.)  Gjald kr. 4.100 + 3.759"
22816 (04.61.231.4),BN022816,Fremristekkur 12,Stækkun kjallara,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir rými á neðri hæð einbýlishússins nr. 12 við Fremristekk sem hefur verið grafið út og er notað fyrir sjónvarps- og frístundaherbergi.   Stækkun: xx  Gjald kr. 4.100 + xx
21478 (01.13.652.7),BN021478,Garðastræti 13A,Br. innra frkl og skráning,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að breyta innra fyrirkomulagi og skráningu hússins á lóðinni nr. 13A við Garðastræti. M.a. verði hluta fyrstu hæðar breytt í atvinnuhúsnæði (tannlæknastofa).  Erindinu fylgir ódags. samþykki meðlóðarhafa.  Gjald kr. 4.100
22649 (14.61.001 01),BN022649,Grensásvegur 3,(3) Breyting á veitingastað,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Samþykktin tekur ekki til neyðarstiga frá 4. hæð. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta innra fyrirkomulagi veitingastaðar á annarri hæð (götuhæð frá Grensásvegi) hússins nr. 3 við Grensásveg (matshl. 01) á lóðinni nr. 3-7 við Grensásveg.  Gjald kr. 4.100
22789 (01.17.313.2),BN022789,Grettisgata 33B,"Uppmæling, heimagisting.",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir uppmælingu af áður gerðri stækkun við vesturhlið og fyrir innra skipulagi vegna fyrirhugaðs reksturs heimagistingar í húsinu á lóð nr. 33B við Grettisgötu.  Umsögn Borgarskipulags dags. 26. mars 2001.  Áður gerð stækkun kjallari xxx ferm., 1. hæð xxx ferm.,  samtals xxx ferm., xxx rúmm.  Gjald kr. 4.100"
22818 (02.2-.--8.6 04),BN022818,Gufunes,Breyting inni/úti,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að koma fyrir þaki og gluggum á votheysturni á jörð Gufuness við Gufunesveg. Jafnframt verði komið fyrir lóðréttum stiga og  pöllum innanhúss og búnaði til að klifra upp veggi turnsins að utan.  Gjald kr. 4.100
22701 (02.22.600.1 03),BN022701,Gufunes,Stækkun viktarhúss,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að stækka viktarhús Sorpu á lóð fyrirtækisins í Gufunesi. Húsið verði byggt sem færanleg eining á stáldregurum, klæðning úr trapizuformuðum galvanhúðuðum stálplötum og frágangur allur á sama hátt og í þeirri einingu sem fyrir er.  Stækkun: 21,3 ferm. og xx rúmm.  Gjald kr. 4.100 + xx"
