nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
22376 (04.94.300.3),BN022376,Akrasel 3,viðbygging,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til þess að nýta óútfyllt rými á neðri hæð  og byggja við báðar álmur hússins á lóðinni nr. 3 við Akrasel.  Stærð: Stækkun 149,6 ferm. og 276,3 rúmm.  Gjald kr. 4.100 + 11.328"
22436 (01.14.030.8),BN022436,Austurstræti 17,"Loftnet, 2 stk.",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að setja upp loftnet á austur- og vesturhlið 6. hæðar hússins og koma fyrir tengistöðvarskápum vegna GSM fjarskipta efst í lyftuhúsi á lóð nr. 17 við Austurstræti.  Gjald kr. 4.100
22414 (01.19.022.2),BN022414,Bergþórugata 13,Stækkun,Frestað. Vísað til athugasemda á umsóknarblaði að þeim uppfylltum verður málið sent til Borgarskipulags til ákvörðunar um grenndarkynningu.,"Sótt er um leyfi til þess að byggja hæð og ris úr steinsteypu ofan á húsið á lóðinni nr. 13 við Bergþórugötu, í húsinu verða þá alls fjórar íbúðir. Einnig er sótt um leyfi til þess að fjarlægja að hluta skúr á lóð hússins og koma þar fyrir tveimur bílastæðum.  Bréf Borgarskipulags dags. 20. júní 2000 fylgir erindinu.  Stærð: Stækkun, 3. hæð íbúð 95,0 ferm., 4. hæð (ris) 95,4 ferm. Samtals 190,4 ferm. og 495,7 rúmm.  Gjald kr. 4.100 + 20.324"
21770,BN021770,"Brautarholt, Kjalarnesi",Eldra svínabú - breyting inni og úti,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til þess að byggja nýtt anddyri og byggja yfir port milli álma eldra húss. Einnig er sótt um að innrétta þjónustusvæði fyrir starfsmenn í eldra húsi svínabúsins að Brautarholti á Kjalarnesi. Á teikningum er gerð grein fyrir áður gerðri fóðurstöð við norðurálmu hússins.  Greinargerð um brunavarnir fylgir erindinu.  Stærð: Stækkun 291,2 ferm. og 882,3 rúmm. Fóðurstöð 69,7 ferm. og 230,1 rúmm.  Samtals 360,9 ferm. og 1112,4 rúmm.  Gjald kr. 4.100 + 45.608"
22246 (04.94.830.1),BN022246,Dalsel  1-17,reyndarteikn. f. nr. 1-9,Samþykkt. Með vísan til 15. gr. reglugerðar nr. 910/2000.,"Sótt er um samþykki fyrir áður gerðri stækkun kjallara allra raðhúsanna nr. 1-9 og fyrir gluggum á suðvesturhlið kjallara húss nr. 1, 3 og 7 á lóð nr. 1-17 við Dalsel.  Ljósrit af þinglesnu afsali eignar 0001 Dalseli nr. 1 dags. 2. apríl 1998 fylgir erindinu.  Stærð: Áður gerð stækkun kjallara (matshluti 01) 43,4 ferm., 109,4 rúmm., (matshluti 02) 42,3 ferm., 106,6 rúmm., (matshluti 03) 42,8 ferm., 107,9 rúmm., (matshluti 04) 38,5 ferm., 97 rúmm. og (matshluti 05) 39,6 ferm., 99,7 rúmm., samtals 206,6 ferm., 520,6 rúmm.  Gjald kr. 4.100 + 21.345"
22416 (49.48.701 04),BN022416,Dalsel 12,(12)  endurnýjun á byggingarleyfi,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um endurnýjun á byggingarleyfi fyrir húsið nr. 12 við Dalsel (matshl. 04) á lóðinni nr. 6-22 við Dalsel  varðandi notkun á rishæð  fyrir íbúð 0402 í samræmi við samþykkt byggingarnefndar í 12. nóv. 1996.
22369 (02.34.400.4),BN022369,Dofraborgir 23,Breytingar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um samþykki fyrir leiðréttum teikningum af húsinu á lóðinni nr. 23 við Dofraborgir. Sýndur er hlaðinn veggur milli hjónaherbergis og óuppfyllts rýmis á neðri hæð, byggingarlýsing er leiðrétt. Skráning og útlit breytast ekki.  Gjald kr. 4.100"
22205 (01.67.201.7),BN022205,Einarsnes 44A,einbýlishús,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um leyfi til þess að byggja einnar hæðar einbýlishús úr timbri með innbyggðri bílgeymslu á lóðinni nr. 44A við Einarsnes.  Útskrift úr gerðabók skipulags- og byggingarnefndar frá 4. október 2000 fylgir erindinu. Málið var í kynningu frá 30. ágúst til 28. september 2000. Engar athugasemdir bárust.  Stærð: 1. hæð íbúð 115,5 ferm, bílgeymsla 43,9 ferm. Samtals 159,4 ferm. og 526,4 rúmm.   Gjald kr. 4.100 + 21.582"
20622 (04.94.730.1),BN020622,Engjasel 52-68,#52-54 -klæðning,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til þess að klæða með sléttri, ljóslitaðri álklæðningu efsta hluta suðausturhliðar og gafla hússins nr. 52-54 á lóðinni nr. 52-68 við Engjasel.  Gjald kr. 4.100  Ástandsskýrsla dags. 25 apríl 1998 með viðbót dags. 5. apríl 2000 fylgir erindinu."
22318 (01.11.523.0),BN022318,Fiskislóð 10,atvinnuhúsnæði,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til þess að byggja tvílyft steinsteypt verslunar- og skrifstofuhúsnæði, einangrað að utan með steinull og klætt harðviði, bárujárni og dökkum steinflísum á lóðinni nr. 10 við Fiskislóð.  Stærð: 1. hæð verslun, þjónusta 589,7 ferm., 2. hæð skrifstofur 561,2 ferm.  Samtals 1150,9 ferm. og 4773,5 rúmm.   Gjald kr. 4.100 + 195.714"
