nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
23823 (05.13.140.1),BN023823,Andrésbrunnur 1-7,fjölbýlishús,Frestað. Lagfæra skráningu.,Sótt er um leyfi til að byggja fjölbýlishús úr steinsteypu á fjórum hæðum með tuttugu og fjórum íbúðum og átta innbyggðum bílgeymslum fyrir samtals 24 bíla á lóðinni nr. 1-7 við Andrésbrunn. Jafnframt er sótt um leyfi til þess að kóti aðalhæðar í húsum nr. 1 og nr. 7 (matshluta 01 og 04) verði 15 cm lægri en gert er ráð fyrir í skipulagi.  Stærð: xx  Gjald kr. 4.100 + xx
23736 (01.14.041.8),BN023736,Austurv Póstur og Sím,Veitingahús.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með skilyrði um að gangstétt við aðalinngang verði hækkuð sbr. ákvæði byggingarreglugerðar um aðgengi fatlaðra. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.,"Sótt er um leyfi til þess að endurinnrétta veitingastað á  fyrstu hæð með aðstöðu fyrir starfsfólk í kjallara hússins nr. 2 við Thorvaldsenstræti á lóðinni ""Austurv Póstur og sími"". Gert er ráð fyrir allt að 500 gestum í húsinu. Jafnframt er sótt um leyfi fyrir skilti, 20x120 cm að stærð yfir aðalinngangi á austurhlið húss.  Greinargerð hönnuðar varðandi hámarksfjölda gesta dags. 19. október 2001 fylgir erindinu. Umsögn Árbæjarsafns dags. 10. október 2001 fylgir erindinu.  Bréf hönnuðar dags. 1. október 2001 fylgir erindinu. Leigutilboð (ódags.) fylgir erindinu. Samstarfsyfirlýsing Gámaþjónustunnar og umsækjanda dags. 10. september 2001, umsögn Borgarskipulags dags. 25. september 2001 og umsögn húsafriðunarnefndar ríkisins dags. 1. október 2001 fylgja erindinu.  Gjald kr. 4.100"
23620 (01.43.200.1),BN023620,Álfheimar 15,Áður gerðar br. á 2 og 3 hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir áður gerðri stækkun 3. hæðar undir þaki á hluta svala og fyrir stækkun íbúða út í stigahús á 2. og 3. hæð í fjöleignahúsinu á lóð nr. 15 við Álfheima.  Samþykki sumra meðeigenda dags. 22. ágúst 2001 fylgir erindinu.  Stærð: Áður gerð stækkun 3. hæðar 13,5 ferm., 29,4  rúmm.  Gjald kr. 4.100 + 1.205"
23955 (01.43.430.1),BN023955,Álfheimar 74,Fjölga einingum.  Br. innraskipul.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta innra skipulagi og fjölga eignum í verslunarhúsinu Glæsibæ á lóðinni nr. 74 við Álfheima.  Samþykki stjórnar húsfélags Álfheima 74 dags. 16. október 2001 fylgir erindinu.  Gjald kr. 4.100
23854 (01.29.510.1),BN023854,Ármúli 38,Breyting á innra skipulagi,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta innra skipulagi og fjölga  séreignarrýmum úr einu í þrjú á þriðju hæð skrifstofubyggingar (matshl. 03) á lóðinni nr. 38 við Ármúla.  Samþykki meðeigenda í matshluta 03 dags. 10. október 2001 fylgir erindinu.  Gjald kr. 4.100
23608 (01.71.010.7),BN023608,Barmahlíð 46,reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Samþykktin er gerð með vísan til 15. gr. reglugerðar nr. 910/2000.,"Sótt er um samþykki fyrir áður gerðri breytingu á geymslum í kjallara, fyrir skiptingu bílskúrs í tvo eignarhluta og fyrir áður gerðri íbúð á þakhæð hússins á lóð nr. 46 við Barmahlíð.  Virðingagjörð dags. 5. júlí 1951, íbúðarskoðun byggingarfulltrúa dags. 25. september 2001 og samþykki meðeigenda dags. 13. ágúst 2001 fylgja erindinu.  Gjald kr. 4.100"
23730 (01.15.430.7),BN023730,Barónsstígur 2-4,ofanábygging hótel,Frestað. Vísað til athugasemda á umsóknarblaði. Skráning ekki í samræmi við skráningarreglur.,"Sótt er um leyfi til að byggja þrjár hótelhæðir ofan á núverandi matshluta 01 og eina hæð ofan á núverandi matshluta 02 á lóðinni nr. 2-4 við Barónsstíg. Jafnframt verði matshlutarnir (01 og 02) sameinaðir og verði matshluti 05 eftir sameiningu.   Erindinu fylgir bréf umsækjanda dags. 25 sept. 2001, tölvubréf burðarvirkjahönnuðar dags. 24. sept. 2001, eignaskiptayfirlýsing dags. 20. okt. 1994, umsögn Borgarskipulags dags. 15. október 2001.  Stækkun: xx  Gjald kr. 4.100 + xx"
23865,BN023865,"Baugatangi, Austurnes",viðbygging ofl.,Frestað. Lagfæra skráningu.,"Sótt er um samþykki fyrir reyndarteikningum af einbýlishúsinu Austurnes og leyfi til þess að byggja anddyrisviðbyggingu við vesturhlið, byggja pall við suðurhlið, breyta tröppum og byggja kvist á norðurþekju  Austurness á lóð nr. 5A við Baugatanga.  Jafnframt er erindi 23684 dregið til baka.  Umsögn Árbæjarsafns dags. 9. október 2001 og umsögn Borgarskipulags dags. 22. október 2001 fylgja erindinu.  Stærð: Anddyri 6,0 ferm., kvistur 4,2 ferm., samtals stækkun 10,2 ferm., 36,7 rúmm.  Gjald kr. 4.100 + 1.505"
23832 (01.55.040.1),BN023832,Birkimelur 1,"br. innrétting, útidyr",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.,Sótt er um leyfi til þess að breyta innra fyrirkomulagi og fella niður útidyr á norðurhlið bensínstöðvarinnar á lóðinni nr. 1 við Birkimel.  Gjald kr. 4.100
23942 (04.05.640.1),BN023942,Bíldshöfði 7,Opið skýli,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar Borgarskipulags.,Sótt er um leyfi til þess að byggja opið skýli fyrir dælur (matshl. 24) úr límtré og málmi við hlið geymslu á austurlóðarmörkum lóðarinnar nr. 7 við Bíldshöfða.   Gjald kr. 4.100
