nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
42905 (01.63.050.2),BN042905,Aragata 15,bílgeymsla,Frestað. Kynna fyrir eigendum Aragötu 13.,"Sótt eru um leyfi til að byggja staðsteyptan bílskúr með sléttu þaki á lóð nr. 15 við Aragötu.  Jákvæð fyrirspurn BN042776 dags. 5. apríl 2011 fylgir.  Samþykki sumra lóðarhafa aðliggjandi lóða dags. 6. maí 2011.  Stærð bílskúrs er: 32,0 ferm., 145,9 rúmm.   Gjald kr. 8.000 + 11.672"
43000 (01.14.050.4),BN043000,Austurstræti 22,breyting á eldhúsi í kjallara,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta fyrirkomulagi í eldhúsi veitingastaðarins í kjallara Austurstrætis 22 á lóð Austurstrætis 22/Lækjargötu 2.  Gjald kr. 8.000
41803 (04.60.350.3),BN041803,Álfab. 12-16/Þönglab.,Þönglabakki 1 - breyta innra skipulagi,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að breyta innra skipulagi í kjallara ásamt því að bæta við útgönguleiðum og hringstiga upp á 1. hæð í húsi nr. 1 við Þönglabakka á lóðinni Álfab. 12-16/Þönglab.  Gjald kr. 7.700
42946 (01.13.920.4),BN042946,Ásvallagata 75,svalalokun,Frestað. Málið er í grenndarkynningu. Þau samþykki sem fylgja umsókn eru dagsett fyrir daga umsóknar og því ekki trygg.,"Sótt er um leyfi til að byggja svalalokun úr áli og gleri yfir svalir á 2. hæð einbýlishússins á lóð nr. 75 við Ásvallagötu.  Erindi fylgir samþykki lóðarhafa Ásvallagötu 56, 58, 73 og 77 og Hringbrautar 102 og 104 dags. 13. mars 2011, minnisblöð verkfræðistofunnar Mannvit v/svalalokunar dags. 27. janúar og 1. 2. og 4. febrúar 2011 og yfirlýsing frá PGV Framtíðarform ehf. ódagsett.  Stærð:  7,9 ferm., 17,4 rúmm.  Gjald kr. 8.000 + 1.392"
42997 (01.71.301.6),BN042997,Blönduhlíð 23,"stækka kvisti, svalir",Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst fyrir útgáfu á byggingarleyfi. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til minniháttar breytinga að óbreyttum stærðum á kvistum sbr. erindi BN038703 á húsi á lóð nr. 23 við Blönduhlíð.  Gjald kr. 8.000
42604 (01.35.100.1),BN042604,Brúnavegur 13,svalalokun - íbúð 0604,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,"Sótt er um leyfi til að koma fyrir svalalokun úr einföldu 12 mm hertu perlugleri ásamt þaki á svalir íbúðar 0604 við Kleppsveg 62 á lóð nr. 13 við Brúnaveg.  Samþykki húsfélagsins dags. 26. apríl 2011 og með samþykki meðeigenda fylgir.  Stækkun: B rými 7,2 ferm., 15,12 rúmm.   Gjald kr. 8.000 + 1.210"
42602 (01.35.100.1),BN042602,Brúnavegur 13,svalalokun - íbúð 0603,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,"Sótt er um leyfi til að koma fyrir svalalokun úr einföldu 12 mm hertu perlugleri ásamt þaki á svalir íbúðar 0603 við Kleppsveg 62 á lóð nr. 13 við Brúnaveg.  Samþykki húsfélagsins dags. 26. apríl 2011 og með samþykki meðeigenda fylgir.  Stækkun: B rými 7,2 ferm., 15,12 rúmm.   Gjald kr. 8.000 + 1.210"
42993 (01.34.331.8),BN042993,Bugðulækur 17,endurnýja handrið,Frestað. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að endurnýja óleyfishandrið, sbr. erindi BN041643 sem synjað var, á þaki bílskúrs á lóð nr. 17 við Bugðulæk.  Meðfylgjandi er bréf eigenda ódagsett og samþykki meðeigenda dags. 8. maí 2011  Gjald kr. 8.000"
43014 (01.46.340.1),BN043014,Fákafen 9,breytingar innanhúss,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að innrétta veitingahús fyrir ?? gesti í flokki II í rými 0102 í húsi á lóð nr. 9 við Fákafen.  Erindi fylgir umboð eiganda dags. 11. maí 2011.  Gjald kr. 8.000
42943 (01.08.940.1),BN042943,Fiskislóð  5-9,viðbygging,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.,"Sótt er um leyfi til að reisa steinsteypta viðbyggingu, mhl.25, austan við verksmiðjuhúsið á lóð nr. 5-9 við Fiskislóð.  Erindi fylgir brunahönnun frá VSI dags. 26. apríl 2011.  Stækkun:  1. hæð 2.473 ferm., 2. hæð 827,7 ferm., 3. hæð 629,8 ferm.  Samtals 3.894,5 ferm., 23.624,7 rúmm.  Gjald kr. 8.000 + 1.889.976"
