nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
42671 (01.14.041.5),BN042671,Aðalstræti 7,borð utandyra,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilið samþykki heilbrigðiseftirlits. Áskilin lokaúttekt byggingarfulltrúa. Bókun byggingarfulltrúa. Aðeins er heimilt að staðsetja borð meðfram Vallarstræti þegar gatan er lokuð fyrir umferð. Almennt skilyrði er um snyrtilega umgengni og hreinlæti utan dyra.,"Sótt er um leyfi fyrir útiveitingum fyrir 18 gesti á Aðalstræti og Vallarstræti við hús á lóð nr. 7 við Aðalstræti.  Meðfylgjandi er bréf Framkvæmda- og eignasviðs dags. 8. mars 2011, útskrift úr gerðabók emþættisafgreiðslufundar skipulagsstjóra dags. 11. mars 2011 og umsögn skipulagsstjóra dags. 7. mars 2011  Gjald kr. 8.000 + 8.000"
42810 (01.43.430.1),BN042810,Álfheimar 74,innrétta 7. hæð,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilið samþykki heilbrigðiseftirlits. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að innrétta 7. hæð í mhl 02 undir skoðunarherbergi fyrir lækna í húsnæðinu á lóð nr. 74 við Álfheima.  Bréf frá hönnuði fylgir dags. 22. mars. 2011.  Gjald kr. 8.000.
42030 (01.16.230.1),BN042030,Ásvallagata 17,stálsvalir,Frestað. Lagfæra skráningartöflu.,"Sótt er um leyfi til að setja upp járnsvalir á íbúðir 0101, 0102, 0201, 0202, 0301 og 0401í fjölbýlishúsinu á lóð nr. 17 við Ásvallagötu.  Samþykki meðeigenda ódagsett, jafnframt  bréf frá umsækjanda ódagsett ásamt útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 17. desember 2010 fylgir erindinu. Kynning stóð yfir frá 17. nóvember 2010 til og með 15. desember 2010. Engar athugasemdir bárust.  Jákvæð fyrirspurn BN041759 dags. 13. júlí 2010 fylgir erindinu.  Gjald kr. 7.700"
42721 (01.17.000.7),BN042721,Bankastræti 7,breyting inni í kjallara og 1. hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innra fyrirkomulagi verslunar í kjallara og á 1. hæð atvinnuhúss á lóð nr. 7 við Bankastræti.  Gjald kr. 8.000
42793 (01.19.011.8),BN042793,Barónsstígur 20,endurnýjun á byggingarleyfi BN040510,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að endurnýja erindið BN040510 dags. 23. mars. 2010 þar sem sótt var um að stækka geymsluskúr, Mhl. 02 við einbýlishúsið á lóð nr. 20 við Barónsstíg.  Erindi fylgja samþykki sumra eigenda Grettisgötu 58A og 60 og Barónsstígs 22 dags. 12. maí 2008 árituð á uppdrátt.  Stækkun Mhl. 02:  2,75 ferm., 7,56 rúmm.  Gjald kr. 8.000"
42805 (01.67.410.1),BN042805,Bauganes 10,einbýlishús,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja steinsteypt einbýlishús á einni hæð með innbyggðri bílgeymslu á lóð nr. 10 við Bauganes.  Stærð:  íbúð 218,1 ferm., bílgeymsla 33,5 ferm.  Samtals 251,6 ferm., 1030,6 rúmm.  Gjald kr. 8.000 + 82.448"
42162 (01.18.560.1),BN042162,Bergstaðastræti 54,tengja saman kvisti á nr. 54-56,Frestað. Með vísan til svars við fyrirspurn BN032565 frá árinu 2005 verður að sameina lóðir nr. 54 og 56 til þess að unnt verði að afgreiða málið.,"Sótt er um leyfi til að tengja saman núverandi kvisti á fjölbýlishúsinu nr. 54 við nr. 56 á lóðum nr. 54 og 56  við Bergstaðastræti.  Jákvæð fyrirspurn BN041843 fylgir daga. 10. ágúst. 2010.  Umsögn burðarvirkishönnuða fylgir dags. 2. des. 2010.  Stækkun: 6,1rúmm.   Gjald kr. 7.700 + 470"
42789 (01.21.910.2),BN042789,Borgartún  35-37,nr. 37 færa hurð í varaaflstöð,Frestað. Vísað til athugasemda eldvarnaeftirlits á umsóknarblaði.,Sótt er um leyfi til að setja upp skilti sem stendur á reyklosun á vesturhlið og færa hurð í kjallara inn til varaaflstöðvar í atvinnuhúsnæðinu á lóð nr. 37 við Borgartún.   Gjald kr. 8.000
42808 (01.13.653.5),BN042808,Brattagata 3b/5,reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi.,Sótt er um leyfi til að breyta lagerrými í herbergi sem tilheyrir íbúð 0101 í fjölbýlishúsinu nr. 5 á lóð nr. 3B/5 við Bröttugötu.  Gjald kr. 8.000
42302 (04.02.840.2),BN042302,Breiðhöfði 11A,útiskýli,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til byggja opið skýli úr stáli við hlið á atvinnuhúsnæðinu á lóð nr. 11A við Breiðhöfða.  Stærð skýlis sem er B rými er : 276,6 ferm., 1064,6 rúmm.   Gjald kr. 7.700 + 81.974"
42783 (04.79.180.3),BN042783,Búðavað 9-11,færa glugga,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta áður innsendum teikningum sbr. BN037177 dags. 6. nóv. 2007 þar sem gluggar eru færðir til á parhúsinu nr. 9 - 11 við Búðavað.  Gjald kr. 8.000
42775 (01.73.750.1),BN042775,Bústaðavegur 7,síkka glugga á suðurhlið,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að síkka þrjá glugga á suðurhlið þannig að þeir verði eins og aðliggjandi gluggar og breyta notkun rýmis í vinnurými í húsnæðinu á lóð nr. 7 við Bústaðaveg.  Gjald kr. 8.000
42762 (04.94.870.1),BN042762,Dalsel  6-22,nr. 22 sólskáli,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja svalaskýli úr PVC prófílum styrktum með galvaniseruðu járni á 2. hæð raðhúss nr. 22 í lengju nr. 14 - 22 á lóð nr. 6 - 22 við Dalsel.  Meðfylgjandi er samþykki meðeigenda í raðhúsinu ódags. fylgir  Stærðir svalaskýli: 9,6 ferm., 23.9 rúmm.  Gjald kr. 8.000 + 1.912"
