nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
43579 (04.68.100.1),BN043579,Asparfell 2-12,"Æsufell 6, mhl.03 sólskáli stækkun",Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um samþykkt á áður gerðri stækkun sólskála á 8. hæð fjölbýlishússins Æsufell 6 á lóð nr. 2-12 við Asparfell.  Erindi fylgir fundargerð sameignastjórnar Æsufells 2-6 dags. 16. nóvember 2010 og bréf hönnuðar dags. 20. september 2011 ásamt útskrift úr gerðabók embættisafgreiðslufundar skipulagstjóra frá 30. september 2011.  Stækkun:  15,4 ferm., 39 rúmm.  Gjald kr. 8.000 + 3.120"
43066 (01.14.050.6),BN043066,Austurstræti 22,reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki Vinnueftirlits ríkisins.  Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um samþykki á uppfærðum teikningum sbr. erindi BN040447, BN040705, BN040706 og BN040707, rými 0001, 0002, 0003 og 0101 tilheyra samþykktu erindi BN042927, jafnframt er erindi BN043066 dregið til baka í húsunum á lóð nr. 22 við Austurstræti og nr. 2 við Lækjargötu.  Meðfylgjandi er bréf arkitekts dags. 19. maí 2011  Stækkun:  49,2 ferm. og 252,8 rúmm.  Gjald kr. 8.000 + 8.000 + 20.224"
43645 (04.60.350.3),BN043645,Álfab. 12-16/Þönglab.,Þönglabakki 1 - stækka anddyri,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að rífa núverandi anddyri og byggja nýtt á steyptum undirstöðum úr stálgrind og klætt með plötum, áli og gleri við Nettóverslun  á 1. hæð í húsi nr. 1 við Þönglabakka á lóðinni  Álfab. 12-16/Þönglabakka.  Stærðir: Niðurrif; 28 ferm., 106,4 rúmm.  Nýbygging; 79 ferm., 3432,9 rúmm.  Gjald kr. 8.000 + 26.632"
43572 (01.28.310.1),BN043572,Álftamýri 79,breytingar á brunavörnum,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilið samþykki heilbrigðiseftirlits.  Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til breytinga á brunavörnum í Álftamýrarskóla á lóð nr. 79 við Álftamýri.  Erindi fylgir brunahönnun frá Verkfræðistofunni Mannvit dags. 23. september 2011.  Gjald kr. 8.000
43569 (01.19.502.1),BN043569,Barónsstígur 51,fjarlæga reykháf,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010.,Sótt er um leyfi til að fjarlægja reykháf af þaki á fjölbýlishúsinu á lóð nr.51 við Barónsstíg.  Jákvæð fyrirspurn BN043511 dags. 13 sept. 2011 fylgir.  Gjald kr. 8.000
43419 (01.13.700.3),BN043419,Bræðraborgarstígur 23,fjarlægja skúr og byggja nýjan,Frestað. Málinu vísað til  skipulagsstjóra til ákvörðunar um grenndarkynningu vísað til uppdráttar 1100-1-1 dags. ágúst 2011.,"Sótt er um leyfi til að rífa gamlan skúr og byggja bílskúr úr timbri á steyptum undirstöðum með bárujárnsþaki á lóð nr. 23 við Bræðraborgarstíg.  Niðurrif:  17.25 ferm., 36.3 rúmm.  Bílskúr: 40,5 ferm., 121,5 rúmm.  Gjald kr. 8.000 + 8.000 + 9.720"
43420 (01.13.700.2),BN043420,Bræðraborgarstígur 23A,hjólageymsla og sólskáli,Frestað. Málinu vísað til  skipulagsstjóra til ákvörðunar um grenndarkynningu vísað til uppdráttar 1101-1-1 dags. ágúst 2011.,"Sótt er um leyfi til að byggja hjólageymslu og sólskála úr timbri og gleri með bárujárnsþaki á steyptum undirstöðum með hellulögðu gólfi við einbýlishúsið á lóð nr. 23A við Bræðraborgarstíg.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 19. ágúst 2011 fylgir erindinu.  Stærðir: 18 ferm., 43 rúmm.  Gjald kr. 8.000 + 8.000 + 3.440"
43641 (04.76.540.1),BN043641,C-Tröð 1,br. hestasundlaug í hesthús,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta hestabaðsaðstöðu í hesthúsaðstöðu með stíum og með þrískiptu eignarhaldi í hesthúsi í Víðidal á lóð nr. C-Tröð 1.  Gjald kr. 8.000
43643 (01.35.710.3),BN043643,Efstasund 37,breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir áður gerðum breytingum í kjallara og 1. hæð fjölbýlishússins á lóð nr. 37 við Efstasund.   Gjald kr. 8.000
43485 (01.19.430.3),BN043485,Eiríksgata 6,garðskáli og  br. innanhúss,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir þegar byggðum garðskála á lóðamörkum við Eiríksgötu 8 og breytingum innanhúss á 2. hæð sem felast í tilfærslum á innveggjum og snyrtingum í gistiheimili á lóð nr. 6 við Eiríksgötu.  Meðfylgjandi er bréf arkitekts ódags. og samþykki nágranna á nr. 8 dags. 12. júní 2011.  Stærðir: 15,7 ferm., 41,6 rúmm  Gjald kr. 8.000 + 3.328"
