nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
54742 (01.45.140.1),BN054742,Arkarvogur 2,Fjölbýlishús og bílageymsla,Frestað. Á milli funda.,"Sótt er um leyfi til að byggja 3 - 5 hæða fjölbýlishús, fjórar byggingar, staðsteyptar, einangraðar og klæddar að utan, með 162 íbúðum og bílgeymslu fyrir 162 bíla á lóð nr. 2 við Arkarvog.  Erindi fylgir greinargerð um hljóðvist dags. 5. júlí 2018, yfirlitsmynd um ofanvatnslausnir o.fl varðandi lóð frá Landslag ódagsett.  Einnig fylgir útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 15. júní 2018, ásamt umsögn skipulagsfulltrúa dags. 15. júní 2018 ásamt því að lögð er fram umsögn skipulagsfulltrúa dags. 20. júlí 2018.  Stærð, A-rými:  22.618,2 ferm., 76.414rúmm.  B-rými:  588,4 ferm.  Samtals:  23.206,6 ferm  Gjald kr. 11.000"
55196 (01.11.980.1),BN055196,Austurbakki 2,"L1, mhl. 12 - innrétta skrifstofu 4.hæð",Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að innrétta skrifstofur á hluta 4. hæðar L1, sem er mhl. 12 á lóð nr. 2 við Austurbakka.  Gjald kr. 11.000"
55198 (01.26.200.2),BN055198,Ármúli 5,Reyndarteikningar vegna lokaúttektar á BN052120,Frestað. Vísað til athugasemda.,Sótt er um leyfi til að breyta erindi BN052120 þannig að útsogsrör frá eldhúsi er flutt á austurgafl og minniháttar breytingar innandyra á lóð nr. 5 við Ármúla.  Gjald kr. 11.000
54834 (01.29.320.3),BN054834,Ármúli 34,Breyta 2. og 3. hæð í gistiheimili  05131550,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.","Sótt er um leyfi til að byggja brunastiga á austurgafl og innrétta gististað í flokki II, teg. b fyrir 36 gesti á 2. og 3. hæð húss á lóð nr. 34 við Ármúla.  Erindi fylgir umsögn burðarvirkishönnuðar dags. 31. maí 2018, samþykki meðeiganda dags. 7. júní 2018 og brunahönnun dags. 5. júní 2018.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 29. júní 2018 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 29. júní 2018 og útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 14. september 2018.  Erindið var grenndarkynnt fyrir hagsmunaaðilum að Ármúla 27, 29, 32 og 36 og Síðumúla 17, 19 og 21 frá 13. ágúst 2018 til og með 10. september 2018. Engar athugasemdir bárust.  Gjald kr. 11.000"
54831 (01.35.312.1),BN054831,Ásvegur 11,"Ofanábygging, svalir og flr.",Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að byggja hæð ofaná, innrétta íbúð í kjallara, byggja svalir og utanáliggjandi stigahús, skipta húsi í tvær eignir og innrétta geymslur í bílskúr húss á lóð nr. 11 við Ásveg.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 6. júlí 2018 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 6. júlí 2018.  Stækkun:  xx ferm.  Stærð eftir stækkun:  210,6 ferm., 448,7 rúmm.  Gjald kr. 11.000"
54172 (01.18.021.1),BN054172,Bergstaðastræti 12,Breyting á BN051169,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um breytingu á erindi BN051169 sem felst í því að tveir útveggir í húsi nr. 12B, mhl.03, verða úr timbri og léttum innvegg við lyftu er bætt við í húsi nr. 12A, mhl.01, á lóð nr. 12 við Bergstaðastræti.  Gjald kr. 11.000"
55021 (01.18.401.1),BN055021,Bergstaðastræti 20,"Reyndarteikningar, breytingar.",Frestað. Vísað til athugasemda.,"Sótt er um leyfi fyrir nýjum inngöngudyrum, breytingum innanhúss, nýjum svölum á vesturhlið og samnýtingu eignahluta í húsi nr. 20 við Bergsstaðastræti.  Meðfylgjandi er bréf frá hönnuði dagsett 17.07.2018, afrit af rekstrarleyfi f. gististað í flokki I frá Sýslumanninum á höfuðborgarsvæðinu, afrit af umsókn um rekstrarleyfi dags. 21.7.2016, umsögn borgarráðs dags. 25. jan. 2017, umsögn Minjastofnunar Íslands dags. 20. ágúst 2018 og innsent bréf hönnuðar dags. 5.9.2018 varðandi breytingar í umsókn.  Meðfylgjandi er umsögn Minjastofnunar Íslands dags. 11. september 2018.  Gjald kr. 11.000"
54925 (01.18.441.3),BN054925,Bergstaðastræti 29,Reyndarteikningar af núverandi húsi,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Það athugist að um er að ræða samþykkt á áður gerðri framkvæmd sem gerð var án byggingarleyfis. Óvissa kann því að vera um uppbyggingu og útfærslu framkvæmdar. Hvorki er skráð verktrygging á verkið né ábyrðaraðilar.,Sótt er um leyfi fyrir áður gerðum breytingum í húsi á lóð nr. 29 við Bergstaðastræti.  Gjald kr. 11.000
54324 (04.06.410.2),BN054324,Bíldshöfði 14,Áður gerðar breytingar í rými,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Það athugist að um er að ræða samþykkt á áður gerðri framkvæmd sem gerð var án byggingarleyfis. Óvissa kann því að vera um uppbyggingu og útfærslu framkvæmdar. Hvorki er skráð verktrygging á verkið né ábyrðaraðilar. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst til þess að samþykktin öðlist gildi.,"Sótt er um leyfi fyrir áður gerðum breytingum og áður gerðu millilofti í rými 0102 með aðgengi frá  0103 og 0104 vegna gerðar eignaskiptayfirlýsingar í húsi á lóð nr. 14 við Bíldshöfða.  Milliloft:  170,6 ferm.   Gjald kr. 11.000"
55159 (02.49.610.1),BN055159,Blikastaðavegur 2-8,Breyting á BN054019. Brauð- og kexgerð. Viðbygging; korn- og hveitisíló; nýr aðalinngangur.,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.,"Sótt er um leyfi til að breyta erindi BN054019 þannig komið er fyrir léttbyggðum viðbyggingum, á suðvesturhlið sem hýsa korn- og hveitisíló, á norðvesturhlið er nýr aðalinngangur fyrir skrifstofur og á suðausturhlið er gerður starfsmannainngangur, verkstæði og móttökurými ásamt því að gerðar eru breytingar á innra skipulagi í húsi á lóð nr. 2-8 við Blikastaðaveg.  Greinagerð hönnuðar dags. 30. ágúst 2018 og umsögn brunahönnuðar dags. 29. ágúst 2018 fylgja erindi.  Stækkun: 1.175,4 ferm., 4.895,6 rúmm.  Gjald kr. 11.000"
55150 (01.25.120.3),BN055150,Bolholt 6-8,Breyting á gististað í fl. 2,Frestað. Vísað til athugasemda.,"Sótt er um breytingu á erindi BN054047 sem felst í breytingum á skábrautum, neyðarlýsingu, starfsmannarými og tæknirými á 3. og 5. hæð í gististað í flokki ll í húsi á lóð nr. 6-8 við Bolholt.  Gjald kr. 11.000"
