nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
54709 (01.62.970.2),BN054709,Arnarhlíð 8,Fjölbýlishús,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að byggja þriggja til fimm hæða fjölbýlishús með 157 íbúðum og atvinnuhúsnæði á hluta jarðhæðar ásamt tveggja hæða bílgeymslu á lóð nr. 8 við Arnarhlíð.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 8. júní 2018 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 8. júní 2018.  Stærðir:  A-rými 31.088,1 ferm., 100.702,7 rúmm.  B-rými 1.403,4 ferm., 4.069,9 rúmm.  Bréf arkitekts dags. 05.06.2018 og ódags. fylgja erindi.  Gjald kr. 11.000"
54825 (04.66.710.1),BN054825,Austurberg 3,"Breytingar úti, útiklefar, pottur og flr.",Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að byggja útiklefa mhl. 09 fyrir konur og karla sunnan við eimbað, koma fyrir köldum potti norðan við eimbað, núverandi rennibraut endurnýjuð, leiksvæði með vatnsleikjatækjum og fallvarnarefni á yfirborði sunnan við innilaug og koma fyrir skyggni úr samlímdu öryggisgleri, að hluta yfir verönd sunnan við skála í afgreiðslu við Breiðholtslaug á lóð nr. 3 við Austurberg.  Stærð mhl. 09 er: 79,9 ferm., 270,2 rúmm.  Gjald kr. 11.000"
53540 (01.67.211.8),BN053540,Bauganes 19A,Einbýlishús,Frestað. Vísað til athugasemda og skipulagsferli ekki lokið.,"Sótt er um leyfi til að byggja staðsteypt einbýlishús á tveimur hæðum, klætt fínbáru og sléttu áli,  með innbyggðri bílgeymslu á lóð nr. 19A við Bauganes.  Stærð, A-rými:  231,9 ferm., 796,9 rúmm.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 29. september 2017 fylgir erindinu, ásamt umsögn skipulagsfulltrúa dags. 29. september 2017.  Gjald kr. 11.000"
52687 (01.18.441.0),BN052687,Bergstaðastræti 33B,Viðbygging og breyting í gististað,"Frestað. Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað til uppdrátta nr. 10.01, 10.02 dags. 3. maí 2018.","Sótt er um leyfi til að breyta notkunarflokki húss í flokk 4 og flokki gististað í flokki II G og fyrir áður gerðum breytingum og viðbyggingu og innra skipulagi rishæðar í húsinu á lóð nr. 33 B við Bergstaðastræti.  Umsögn Minjastofnun Íslands dags. 2. maí 2017 og bréf hönnuðar dags. 3. maí 2017 fylgir erindi.  Einnig fylgir útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 12. maí 2017 ásamt umsögn skipulagsfulltrúa dags. 12. maí 2017 og útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 18. maí 2018  ásamt umsögn skipulagsfulltrúa dags. 18. maí 2018.  Bréf hönnuðar dags. 8. júní 2018 fylgir.  Stækkun: 10,2 ferm., 21,1 rúmm.   Gjald kr. 11.000"
54855,BN054855,Blikastaðavegur 2-8,Takmarkað byggingarleyfi,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Samþykktin fellur úr gildi við útgáfu á endanlegu byggingarleyfi. Vegna útgáfu á takmörkuðu byggingarleyfi skal umsækjandi hafa samband við yfirverkfræðing embættis byggingarfulltrúa. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um takmarkað byggingarleyfi fyrir aðstöðusköpun, rifi innanhúss, nýjum grunnlögnum og uppsetningu á milligólfum í húsinu að Blikastaðavegi 2-8, sbr. erindi BN054019."
54743 (01.25.010.3),BN054743,Brautarholt 26-28,"Inngangshurð, flóttastigi og fl",Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að breyta erindi BN053595 með því að færa lyftu, fjarlægja eystri inngangshurð og breyta fyrirkomulagi í anddyri, breyta flóttastiga á bakhlið, breyta skilum milli íbúða og breyta innra fyrirkomulagi í húsi á lóð nr. 26-28 við Brautarholt.  Gjald kr. 11.000"
54614 (02.57.600.4),BN054614,Bæjarflöt 9,Iðnaðarhúsnæði,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að byggja iðnaðarhús á lóð nr. 9 við Bæjarflöt.  Stærðir:   864,7 ferm., 3.026,05 rúmm.  Gjald kr. 11.000"
54470 (05.11.370.8),BN054470,Döllugata 8,"2ja hæða staðsteypt einbýli, einangrað að utan og klætt",Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að byggja steinsteypt einbýlishús með innbyggðri bílgeymslu á lóð nr. 8 við Döllugötu.  Orkurammi dags. 16. mars. 2018 fylgir.  Stærð A-rými: 333,2 ferm., 1.170,3 rúmm.  Gjald kr. 11.000"
54577 (01.63.4-9.9),BN054577,Eggertsgata 2-34,Djúpgámar - staðsetning,Frestað. Lagfæra skráningu.,"Sótt er um leyfi til að koma fyrir djúpgámum framan við Suðurgötu 121, Eggertsgötu 2-4 og Eggertsgötu 8-10, allt á lóð nr. 2-34 við Eggertsgötu.  Erindi fylgir minnisblað um Djúpgáma frá Eflu dags. 12. júní 2015 og 27. september 2017, lýsing á djúpgámum frá PWS dags. 9. mars 2017 og lögð fram umsögn skipulagsfulltrúa dags. 10. nóvember 2016.  Gjald kr. 11.000"
54842,BN054842,Elliðabraut 8-10,"Takmarkað byggingarleyfi f. lagn í jörðu, undirst, botnpl.","Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Samþykktin fellur úr gildi við útgáfu á endanlegu byggingarleyfi. Vegna útgáfu á takmörkuðu byggingarleyfi skal umsækjandi hafa samband við yfirverkfræðing embættis byggingarfulltrúa. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um takmarkað byggingarleyfi fyrir lagnir í jörð, undirstöðum og botnplötu fyrir fjölbýlishús á lóð nr. 12 við Elliðabraut sbr. BN054250."
54843 (04.77.270.1),BN054843,Elliðabraut 12,Takmarkað byggingarleyfi f. jarðvinnu,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Samþykktin fellur úr gildi við útgáfu á endanlegu byggingarleyfi. Vegna útgáfu á takmörkuðu byggingarleyfi skal umsækjandi hafa samband við yfirverkfræðing embættis byggingarfulltrúa. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu. Áskilin lokaúttekt byggingarfulltrúa.",Sótt er um takmarkað byggingarleyfi fyrir jarðvinnu fjölbýlishúsa á lóð nr. 18 við Elliðabraut sbr. BN054578.
54790 (01.46.330.1),BN054790,Faxafen 5,Innanhússbreytingar  2 og 3 hæð. og þaksvalir,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að breyta innra skipulagi tannlæknastofu á 2. og 3. hæð, koma fyrir hringstiga að millihæð og koma fyrir  þaksvölum  á suðausturhlið húss á lóð nr. 5 við Faxafen.  Gjald kr. 11.000"
