nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
54014 (01.11.980.1),BN054014,Austurbakki 2,Breytingar efri og neðri kjallara hótels mhl.06,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að breyta erindi BN050485, um er að ræða ýmsar breytingar á innra skipulagi og breyttar brunakröfur í efri og neðri kjallara hótels á lóð nr. 2 við Austurbakka.  Gjald kr. 11.000"
53995 (04.60.350.3 02),BN053995,Álfabakki 14,Breytt notkun - 02-0201,Frestað. Vísað til athugasemda.,Sótt er um leyfi til gera tannlæknastofu í rými 0201 í húsi nr. 14 á lóð nr. 12-16 við Álfabakka.  Gjald kr. 11.000
53722 (01.26.140.2),BN053722,Ármúli 1A,Breytingar 1. og 4.hæð - klæðning,Frestað. Með vísan til umsagnar skipulagsfulltrúa dags. 5. janúar 2018.,"Sótt er um leyfi til að rífa hluta af inndreginni hæð, skilja eftir stiga- og lyftuhús ásamt tæknirými á 4. hæð, fjarlægja glerhliðar 1. hæðar og byggja léttan útvegg, klæddan litaðri málmklæðningu á húsi á lóð nr. 1A við Ármúla.  Bréf frá hönnuði dags. 16. október 2017 fylgir.  Minnkun: 171,6 ferm., 514,8 rúmm.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 5. janúar 2018 fylgir erindinu, ásamt umsögn skipulagsfulltrúa dags. 5. janúar 2018 og umsögn Minjastofnunar dags. 9. janúar 2018.  Gjald kr. 11.000"
53949 (01.18.020.8),BN053949,Bergstaðastræti 10A,Veitingastaður fl.1 - tegund kaffihús,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að innrétta kaffihús í flokki I tegund F í rými 0101 í fjölbýlishúsi á lóð nr. 10A við Bergstaðastræti.  Erindi fylgir bréf frá umsækjanda dags. 11. desember 2017 og samþykki eiganda rýmisins dags. 14. desember 2017.   Gjald kr. 11.000
53956 (01.88.550.6),BN053956,Blesugróf 12,Parhús,Frestað. Vísað til athugasemda sem koma fram í umsögn skipulagsfulltrúa dags. 3. janúar 2018.,"Sótt er um leyfi til að byggja parhús með geymslum og bílgeymslum í kjallara á lóð nr. 12 við Blesugróf.  Stærðir: A-rými 294,0 ferm., 1.090,2 rúmm.  Útskrift úr gerðabók embættis afgreiðslufundar skipulagsfulltrúa frá 5. janúar 2018 fylgir erindinu, ásamt umsögn skipulagsfulltrúa dags. 3. janúar 2018.  Gjald kr. 11.000"
53714 (02.49.610.1),BN053714,Blikastaðavegur 2-8,"2 - Reyndarteikningar - Vöruhurð, vörupallur sbr. erndið BN052395",Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta erindi BN052395 þannig að 2 vöruhurðir milli mátlína 16 til 18 eru teknar út, bætt við rampi í mátlínu 15- 16 og smá breytingar á innra skipulagi rýma vegna lokaúttektar á K,L og M í verslunarhúsi á lóð nr. 2-8 við Blikastaðaveg.  Umsögn brunahönnuðar dags. 25. sept. 2017.  Bréf frá hönnuði dags. 17. okt. 2017 fylgir erindinu.  Gjald kr. 11.000"
54019 (02.49.610.1),BN054019,Blikastaðavegur 2-8,Breytingar - Brauð og kexverksmiðja bil A-B-C og P svæði 1,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að breyta innra skipulagi í bili A-B -C og p svæði 1 milli mátlína 1-6 þar sem verslunar- og lagerhúsnæði er breytt í brauð- og kexverksmiðju, milligólf stækkað og viðbyggingu bætt við innan ytri byggingareits sunnan megin, korn- og hveitisílóum komið fyrir við vesturgafl, koma fyrir glugga á norðurhlið og flóttastiga bætt við á hús á lóð nr. 2 - 8 við Blikastaðaveg.  Greinargerð hljóðvistar dags. 20. desember 2017, bréf hönnuðar dags. 22. desember 2017 og umsögn brunahönnuðar dags. 18. desember 2017 fylgir erindi.  Stækkun viðbygging: 457,0 ferm., 4.590,6 rúmm.  Stækkun milliloft: 2.010,0 ferm.  Samtals stækkun: 2.467,0 ferm., 4.590,6 rúmm.  Gjald kr. 11.000"
47670 (01.18.663.9),BN047670,Bragagata 26A,Endurnýjun - BN035456,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja nýjar svalir á suðvesturgafli, koma fyrir þaksvölum og skjólgirðingu ofan á geymsluskúr og reisa skjólvegg á lóðamörkum við raðhús á lóðinni nr. 26A við Bragagötu.  Sjá erindi BN035456 sem samþykkt var 29. ágúst 2007. Erindi fylgir samþykki meðeiganda dags. 23. maí 2014 og samþykki nágranna á nr. 24 og 26 dags. 23. maí 2014.  Erindið var grenndarkynnt fyrir hagsmunaaðilum að Bragagötu 24, 26 og 28 Haðarstíg 2, 4, 6, og 10 frá 17. nóvember 2017 til og með 15. desember 2017. Engar athugasemdir bárust.  Einnig fylgir útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 5. janúar 2018.  Gjald kr 9.500"
54017 (01.24.120.4),BN054017,Brautarholt 6,Reyndarteikn v/lokaúttektar á 4..hæð,Frestað. Vísað til athugasemda eldvarnareftirlits.,"Sótt er um samþykki fyrir breytingum á erindi BN050100, um er að ræða breyttar brunakröfur á hurðum og komið er fyrir eldvarnargleri í gluggum við stigahús v/lokaúttektar í risi húss á lóð nr. 6 við Brautarholt.  Gjald kr. 11.000"
53838 (04.30.960.1),BN053838,Bæjarháls 1,Staðsetning eldsneytistanks,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að staðsetja dieseltank með eldsneyti fyrir neyðarrafstöð á lóð nr. 1 við Bæjarháls.  Erindi fylgir minnisblað frá Lotu dags. 18. desember 2017.  Stærð: 39,4 rúmm.  Gjald kr. 11.000"
