nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
55472 (05.86.530.1),BN055472,Almannadalur 17-23,21 - Hesthús,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að byggja tveggja hæða hesthús úr steyptum einingum fyrir xxx hesta með kaffistofu á 2. hæð á lóð nr. 21 við Almannadal.  Stærð:   1. hæð: 258,6 ferm.,   2. hæð: 162,7 ferm.,  Samtals 421,3 fermm., 1.402,1 rúmm.  Hesthús var áður samþykkt á lóðinni árið 2007.  Gjald kr. 11.000"
55454 (01.26.310.3),BN055454,Ármúli 13,Reyndarteikningar,Frestað. Vísað til athugasemda eldvarnareftirlits.,Sótt er um breytingu á erindi BN053854 sem felst í minni háttar breytingum á útliti og innra fyrirkomulagi í húsi á lóð nr. 13 við Ármúla.  Gjald kr. 11.000
55386 (01.26.200.2),BN055386,Ármúli 5,Stækkun á hóteli og útsogsrör sett á austurgafl.,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að breyta innra fyrirkomulagi og stækka núverandi hótel sem er í flokki IV, tegund a) með því að bæta við nýrri hótelálmu fyrir 83 gesti auk þess að setja nýja reyklosunarstokka í kjallara og útsogsrör á austurgafl á húsi á lóð nr. 5 við Ármúla.  Stækkun:  Afrit af tölvupósti frá framkvæmdarstjóra Prófasts ehf., dags. 19. október 2018, bréf hönnuðar með útskýringum á úrbótum vegna athugasemda, dags. 7. nóvember 2018 og undirritað samþykki 2ja meðeigenda á lóð mótt. 9. nóvember 2018, undirritað samþykki allra eigenda fyrir útsogsröri frá eldhúsi á austurgafli, ódags. en sent með tp. frá GP arkitektum þann 16. nóv. 2018 , fylgir erindinu. Breyttur texti í umsókn um byggingarleyfi mótt. m. tp. frá TAG teiknistofa ehf, dags. 14. nóv. 2018.  Gjald kr. 11.000"
55469 (04.91.200.1),BN055469,Árskógar 5-7,Búseti - fjölbýlishús,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að byggja tvö steinsteypt fjögurra hæða fjölbýlishús, með samtals 72 íbúðum, auk sameiginlegs bílakjallara fyrir xx stæði, á lóð nr. 5-7 við Árskóga.  Stærðir:  A-rými : 5.945,2 ferm., 18.297,7 rúmm.  B-rými : 2.044,9 ferm., 2.730,9 rúmm.  Með erindinu fylgir;  Greinagerð I vegna hljóðvistar frá Trivium ráðgjöf, dags. nóvember 2018.  Gjald kr. 11.000"
55023 (01.13.521.9),BN055023,Bárugata 30,Ofanábygging á núverandi hús,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að hækka efstu hæð og klæða með bárujárni einbýlishús á lóð nr. 30 við Bárugötu.  Áður samþykkt 26.01.2016 sem erindi BN048813.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 16. nóvember 2018 fylgir erindi. Erindi var grenndarkynnt fyrir hagsmunaaðilum að Stýrimannastíg 6, 8 og 10, Bárugötu 29 og 30A og Ránargötu 29A frá 17. október 2018 til og með 14. nóvember 2018. Engar athugasemdir bárust.  Stækkun: 55 ferm., 173,8 rúmm.  Gjald kr. 11.000"
55436 (01.19.022.1),BN055436,Bergþórugata 15,Svalir og hurð sett í stað glugga 2. hæð.,Frestað. Vísað til athugasemda.,Sótt er um leyfi til að setja svalir og koma fyrir hurð á íbúð 0201 og flóttapall á íbúð  0101 á norður hlið hússins á lóð nr. 15 við Bergþórugötu.  Gjald kr. 11.000
55439 (04.06.200.1),BN055439,Bíldshöfði 9,Líkamsrækt - rýmisnúmer 0106,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að breyta innra skipulagi í rými 0106 og koma þar fyrir líkamsræktarstöð í húsi á lóð nr. 9 við Bíldshöfða.  Gjald kr. 11.000
55470 (04.06.200.1),BN055470,Bíldshöfði 9,Mathöll - 1.hæð,Frestað. Vísað til athugasemda.,Sótt er um leyfi til að koma fyrir matarmarkaði ásamt veitingaþjónustu í flokki x - tegund x í rými 0104 og starfsmannarými og þurrvörulager í hluta rýmis 0105 í  húsi á lóð nr. 9 við Bíldshöfða.  Gjald kr. 11.000
55467 (01.85.400.2 02),BN055467,Bjarmaland 3,Breytt inni - breyting á glugga,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta innra skipulagi, bæta við snyrtingu, setja gólfhitakerfi og breyta glugga á baðherbergi einbýlishúss nr. 3 á lóð nr. 1-7 við Bjarmaland.  Gjald kr. 11.000"
55413 (01.23.200.1),BN055413,Borgartún 32,Endurnýjun byggingarleyfis - viðbygging,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að byggja viðbyggingu við veitingasal á fyrstu hæð á  norðausturhorni og áður gerða viðbyggingu á 7. hæð og innrétta 8 hótelherbergi í rými 0701 í húsi á lóð nr. 32 við Borgatún.   Áður samþykkt 22.04.2008 sem erindi BN035777.  Umsögn burðarvirkishönnuðar dags. 29. október 2018 og bréf hönnuðar dags. 9. nóv. 2018 fylgir erindi.  Stækkun:  79,7 ferm., 269,4 rúmm.  Áður gerð stækkun á 7. hæð XX ferm., XX rúmm.  Gjald kr. 11.000"
