nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
55542 (01.11.980.1),BN055542,Austurbakki 2,Landsbankinn - reitur 6,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að byggja steinsteypt 5 hæða verslunar- og skrifstofuhús, einangrað að utan og klætt blágrýti, með tveggja hæða bílgeymslu fyrir 102 bíla undir hluta húss á reit 6 á lóð nr. 2 við Austurbakka.  Erindi fylgir greinargerðir frá EFLU um hönnunarforsendur lagna- og rafkerfa, um burðarvirki, orkurammi og hljóðvistargreinargerð allt dags. 4. desember 2018.  Stærð, mhl. 16, A-rými:  17.477 ferm., 74.197,6 rúmm.  Mhl. 17, A-rými:  4.020,4 ferm., 14.546,9 rúmm.  Samtals, A-rými:  21.497,4 ferm., 88.744,5 rúmm.  Gjald kr. 11.000"
55414 (01.27.180.5),BN055414,Austurhlíð 10,Fjölbýlishús - mhl. 1-3,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að byggja 60 íbúðir í 3 stigahúsum (MHL-1, 2 og 3) á þremur til fimm hæðum ásamt bílakjallara (Mhl-4) á lóð nr. 10 við Austurhlíð.  Stærð:   MHL-01: 2.439,9 ferm., 8.166,35 rúmm.  MHL-02: 2.318,4 ferm., 7.999,4 rúmm.  MHL-03: 2.787,7 ferm., 9.815,1 rúmm.  MHL-04: 2.459,3 ferm., 9.815,1 rúmm.  Samtals:  10.005,3 ferm., 34.015,85 rúmm.  Gjald kr. 11.000"
55487 (01.84.950.1),BN055487,Árland 10,Sótt er um að reisa 6 íbúða sambýli.,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.","Sótt er um leyfi til að byggja, úr steinsteypueiningum og timbri að hluta, 6 íbúða sambýli ásamt stoðrýmum á lóð nr. 10 við Árland.  Stærðir:  Mhl-01 - íbúðarhús: 541,7 ferm., 1.930,6 rúmm.  Mhl-02 - útigeymsla: 12,0 ferm., 24,1 rúmm.  Samtals: 553,7 ferm., 2.063 rúmm.  Með erindinu fylgir greinagerð hönnuðar dagsett 5. desember 2018 og útreikningar á varmatapi byggingarinnar dags. 17. okt. 2018.  Gjald kr. 11.000"
54831 (01.35.312.1),BN054831,Ásvegur 11,"Ofanábygging, svalir og flr.",Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja hæð ofaná hús, byggja svalir og utanáliggjandi stigahús, skipta húsi í tvær eignir og innrétta geymslur í bílskúr húss á lóð nr. 11 við Ásveg.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 6. júlí 2018 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 6. júlí 2018.  Stækkun:  70,2 ferm., 161,7 rúmm.  Stærð húss eftir stækkun:  213,1 ferm., 468 rúmm.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 9. nóvember 2018 fylgir erindi.  Gjald kr. 11.000+11.000"
55470 (04.06.200.1),BN055470,Bíldshöfði 9,Mathöll - 1.hæð,Frestað. Vísað til athugasemda eldvarnareftirlits.,"Sótt er um leyfi til að koma fyrir matarmarkaði og sex veitingastöðum í rými 0104, einum í flokki I - tegund C og fimm í flokki II - tegund C, ásamt starfsmannarými og þurrvörulager í hluta rýmis 0105 í húsi á lóð nr. 9 við Bíldshöfða.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 30. nóvember 2018 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 30. nóvember 2018.  Gjald kr. 11.000"
55486 (02.49.610.1),BN055486,Blikastaðavegur 2-8,Sótt um áður gerða breytingu á innra skipulagi.,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi fyrir áður gerðum breytingum milli mátlína 6-10 , þar sem gerð er grein fyrir ýmsum breytingum inni og millipalli sem er óinnréttaður í húsi á lóð nr. 2 til 8 við Blikastaðaveg.  Greinargerð hönnuðar dags. 20. nóvember og 7. desember 2018, greinargerðir frá Eflu dags. 22. nóvember og 6. desember 2018, minnisblað um úttekt á millilofti dags. 30. maí, 28. júní og 8. júlí 2018 fylgja erindi.  Stækkun:  1.064,0 ferm.  Gjald kr. 11.000 + 11.000"
55017 (01.22.010.7),BN055017,Borgartún 8-16A,"H2, Katrínartún 4 - innrétta veitingastað á jarðhæð",Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að innrétta veitingastað í flokki II, teg. a á jarðhæð og koma fyrir ozon búnaði með útsogi um bílakjallara út á lóð verslunar- og skrifstofuhúss Katrínartúns 4 á lóð nr. 8-16A við Borgartún.  Erindi fylgir brunahönnun frá Eflu, uppfærð 26. nóvember 2018.  Gjald kr. 11.000"
55471 (01.24.120.1),BN055471,Brautarholt 2,Breyting á erindi BN051678 og BN054253,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.",Sótt er um leyfi til að breyta erindi BN051678 þannig að stjórnbúnaður vatnsúðakerfis færist úr starfsmannarými niður í kjallara og texta um brunavarnir verður breytt í gististað í flokki II í húsi á lóð nr. 2 við Brautarholt.  Gjald kr. 11.000
55115 (01.24.120.3),BN055115,Brautarholt 4-4A,Stækka 4 hæð,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.","Sótt er um leyfi til að endurskipuleggja 2. og 3. hæð, stækka 4. hæð yfir svalir til suðurs og innrétta þar 11 gistirými sem verða viðbót við núverandi gististað í flokki II, teg. b fyrir samtals 66 gesti í 32 herbergjum í húsi nr. 4 á lóð nr. 4-4A við Brautarholt.  Erindi fylgir samþykki meðlóðarhafa dags. 17. september 2018.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 5. október 2018 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 5. október 2018.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 7. desember 2018 fylgir erindi. Erindi var grenndarkynnt fyrir hagsmunaaðilum að Brautaholti 2 og 6 og Skipholti 1, 3 og 5 frá 2. nóvember 2018 til og með 30. nóvember 2018. Engar athugasemdir bárust.  Stækkun:  46,2 ferm., 82,2 rúmm.  Gjald kr. 11.000"
55447 (04.76.540.5),BN055447,C-Tröð 5,Stækka hesthús,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að stækka hesthús með því að byggja kaffistofu á annarri hæð í austurenda hússins þar sem nú er hlaða í hesthúsi á lóð nr. 5 við C- Tröð.  Stækkun: 48,2 ferm., 117,1 rúmm.  Meðfylgjandi er samþykki eigenda dags. 22. október 2018 (9 af 10 eigendum).  Gjald kr. 11.000"
