nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
54208 (01.62.950.2),BN054208,Arnarhlíð 2 (Hlíðarendi 1-7),Breyting á BN048979 - fjölgun íbúða,Frestað. Vísað til athugasemda eldvarnareftirlits.,"Sótt er um leyfi til að breyta erindi BN048979, um er að ræða fjölgun á íbúðum og bílastæðum sem verða nú 142, fyrirkomulagi á geymslum breytt og útlit breytist lítils háttar á fjölbýlishúsi á lóð nr. 2 við Arnarhlíð.  Erindi fylgir brunahönnun frá Eflu dags. í febrúar 2018 og minnisblað hönnuða dags. 5. febrúar 2018.  Stærðir óbreyttar.  Gjald kr. 11.000"
54319 (01.26.120.1),BN054319,Ármúli 3,Breyting á innra skipulagi,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að breyta erindi BN053132, um er að ræða breytingar á innra skipulagi og inngangshurð í anddyri er færð innar í verslunar- og skrifstofuhúsi á lóð nr. 3 við Ármúla.  Gjald kr. 11.000"
54303 (01.13.901.4),BN054303,Ásvallagata 52,Reyndarteikningar,Frestað. Vísað til athugasemda.,"Sótt er um leyfi fyrir áður gerðum breytingum sem eru að íbúðarhús stækkar sem nemur svölum á annarri hæð og stækkun bílskúr á lóð nr. 52 við Ásvallagötu.  Stækkun hús er:  8.6 ferm. , XX rúmm.  Stækkun bílskúr er: 16,00 ferm., XX rúmm.  Gjald kr. 11.000"
54289 (01.67.310.7),BN054289,Bauganes 33,Byggja kvist og loka svölum,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að byggja kvist á bakhlið og stækka kvist á framhlið yfir svalir á húsi á lóð nr. 33 við Bauganes.   Stækkun:  2,7 ferm., 20,8 rúmm.   Gjald kr. 11.000"
54323 (04.05.930.3),BN054323,Bíldshöfði 4-6,Gluggar ofl.,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að setja upp álgluggakerfi á suðurhlið 1. hæðar og byggja vindfang og til að breyta innra skipulagi í sýningarsal Brimborgar á lóð nr. 4-6 við Bíldshöfða.  Stækkun:  86,8 rúmm.  Gjald kr. 11.000"
54324 (04.06.410.2),BN054324,Bíldshöfði 14,Skráningartafla fyrir áður gerðum breytingumí rími,Frestað. Vísað til athugasemda.,Sótt er um leyfi fyrir teikningum og  skráningartöflu vegna eignarskiptasamnings fyrir hús á lóð nr. 14 við Bíldshöfða.  Stækkun : XX ferm.  Gjald kr. 11.000
54207 (01.71.301.6),BN054207,Blönduhlíð 23,Breyting á eignarhaldi geymslu,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010.,Sótt er um leyfi til að breyta eignarhaldi geymslu 0105 á 1. hæð fjölbýlishúss á lóð nr. 23 við Blönduhlíð.  Meðfylgjandi er samþykki eigenda íbúðar 0201 dags. 6. mars 2018.  Gjald kr. 11.000
54327 (01.71.310.9),BN054327,Blönduhlíð 28-30,30 - Bíla- og hjólageymsla,Frestað. Vísað til athugasemda og til umsagnar reksturs- og umhirðu borgarlands.,"Sótt er um leyfi til að byggja staðsteypta hjóla- og bílageymslu ásamt því að steypa 30 cm háan stoðvegg meðfram lóðarmörkum að götu við hús á lóð nr. 30 við Blönduhlíð.  Stærðir: xx ferm., xx rúmm.  Gjald kr. 11.000"
54258 (01.71.400.4),BN054258,Bogahlíð 8-10,Svalaskýli - breyta útliti glugga,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að setja upp svalaskýli með 90% lokun úr einföldum opnanlegum glerskífum á brautum á allar svalir og að breyta útliti glugga á austurhlið hús á lóð nr. 8 - 10 við Bogahlíð.  Fundagerð frá húsfundi dags. 29 nóv. 2017, umboð frá Hönnu Dís dags. 29 nóv. 2017 og samþykki fyrir framkvæmdum ódags. fylgir.  B-rými svala í nr. 8 er 237 rúmm.  B-rými svala í nr. 10 er 237 rúmm.  Samtals: 474,0 rúmm.  Gjald kr. 11.000"
54239 (01.13.422.1),BN054239,Bræðraborgarstígur 16,Stigi - gluggi - búningsaðstaða,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að bæta við stiga í norðurhluta frá 1. hæð í rými 0102 upp á 2. hæð rými 0202, koma fyrir búningsaðstöðu í kjallara og breyta gluggum á norðvesturhlið á húsi á lóð nr. 16 við Bræðraborgarstíg.  Gjald kr. 11.000"
54108 (01.70.221.7),BN054108,Drápuhlíð 9,Bílskúr,Frestað. Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað til uppdrátta 10-00 dags. 5. mars 2017.,"Sótt er um leyfi til að byggja bílskúr við fjölbýlishús á lóð nr. 9 við Drápuhlíð.  Erindi fylgir samþykki meðeigenda áritað á uppdrátt.  Stærð:  32,2 ferm., 99,3 rúmm.  Gjald kr. 11.000"
54252 (04.77.230.1),BN054252,Elliðabraut 4-6,Fjölbýlishús,Frestað. Vísað til athugasemda og til umsagnar skrifstofu umhverfisgæða / deild umhverfis- og úrgangsstjórnunar.,"Sótt er um leyfi til að byggja fjögur sambyggð fjölbýlishús með inngörðum, 83 íbúðir á fjórum hæðum og sameiginlegum bílakjallara á lóð nr. 4-6 við Elliðabraut.  Erindi fylgir greinargerð um hljóðvist dags. 20. febrúar 2018, greinargerð um ábyrgðarsvið hönnuða dags. 20. febrúar og greinargerð um brunahönnun dags. 20. febrúar 2018.  Stærð, A-rými:  9.331,2 ferm., 29.036,3 rúmm.  B-rými:  1.324,0 ferm., 4.170,8 rúmm.  Gjald kr. 11.000"
54250 (04.77.270.1),BN054250,Elliðabraut 12,"Fjölbýlishús - 12, 14 og 16",Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að byggja þrjú fjölbýlishús, fjórar hæðir með 57 íbúðum á bílakjallara fyrir 44 bíla á lóð nr. 12 við Elliðabraut.  Erindi fylgir greinargerð um brunahönnun frá Eflu dags. 13. febrúar 2018.  Stærð mhl. 01, A-rými:  2.232,2 ferm., 6.697 rúmm.  B-rými:  237 ferm., 693,5 rúmm.  Mhl. 02, A-rými:  2.181,9 ferm., 6.878,4 rúmm.  B-rými:  237 ferm.,  693,5 rúmm.  Mhl. 03, A-rými:  2.232,2 ferm., 6.997 rúmm.  B-rými:  237 ferm., 693,5 rúmm.  Mhl. 04, bílgeymsla, A-rými:  1.123,4 ferm., 3.448,9 rúmm.  Samtals A-rými:  7.769,7 ferm., 24.321,2 rúmm.  B-rými:  711 ferm., 2.080,5 rúmm.  Gjald kr. 11.000"
54332 (01.08.910.1),BN054332,Fiskislóð 31,Innra skipulag,Frestað. Vísað til athugasemda.,Sótt er um leyfi til að breyta áður samþykktu erindi BN052435 þannig að rýmum á 3. hæð eru fækkað úr 12 í 6 séreignir í húsinu á lóð nr. 31 við Fiskislóð.  Gjald kr. 11.000
54290 (01.08.750.1),BN054290,Fiskislóð 32,Niðurrif,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að rífa mhl. 01, fastanr. 200-0061 sem var byggður var utan um frysti árið 1983 á lóð nr. 32 við Fiskislóð.  Bréf hönnuðar vegna niðurrifs dags 27. febrúar 2018 og skýrsla verkfræðistofunnar Eflu dags. 17. janúar 2018 fylgja erindi.  Niðurrif:  1.188,3 ferm., 11.257,0 rúmm.  Gjald kr. 11.000"
