nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
54742 (01.45.140.1),BN054742,Arkarvogur 2,Fjölbýlishús og bílageymsla,Frestað. Með vísan til umsagnar skipulagsfulltrúa dags. 20. júlí 2018.,"Sótt er um leyfi til að byggja 3 - 5 hæða fjölbýlishús, fjórar byggingar, staðsteyptar, einangraðar og klæddar að utan, með 162 íbúðum og bílgeymslu fyrir 162 bíla á lóð nr. 2 við Arkarvog.  Erindi fylgir greinargerð um hljóðvist dags. 21. maí 2018, minnisblað um ofanvatnslausnir o.fl varðandi lóð frá Landslag ódagsett.  Einnig fylgir útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 15. júní 2018, ásamt umsögn skipulagsfulltrúa dags. 15. júní 2018 ásamt því að lögð er fram umsögn skipulagsfulltrúa dags. 20. júlí 2018.  Stærð, A-rými:  xx ferm., xx rúmm.  Gjald kr. 11.000"
54892 (01.11.980.1),BN054892,Austurbakki 2,Breyting á erindi BN048688,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við fokheldi. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.","Sótt er um leyfi til að breyta erindi BN048688, m.a. fækka íbúðum í T1, T2 og T3 úr 36 í 30, breyta inngöngum í verslanir, gluggum, útfærslu á spori hafnargarðs, geymslum, stigahúsum á þökum bygginga, tæknirýmum og geymslum í kjallara og handriðum, bætt við lagnastokk í L1 og ýmsum brunakröfum breytt á reit 1, 2 og 11 á lóð nr. 2 við Austurbakka.  Erindi fylgir yfirlit og greinargerð um breytingar dags. 12. júní 2018.  Stærðir:    Gjald kr. 11.000"
54942 (01.84.710.1),BN054942,Áland 1,Viðbygging með þaksvölum til austurs,Frestað. Með vísan til umsagnar skipulagsfulltrúa dags. 20. júlí 2018.,"Sótt er um leyfi til þess að byggja einnar hæðar viðbyggingu við einbýlishús úr steinsteypu á lóðinni nr. 1 við Áland.  Útskrift úr embættisafgreiðslufundar skipulagsfulltrúa frá 20. júlí 2018 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 20. júlí 2018.  Stærðir: 59,3 ferm., 183,8 rúmm.  Gjald kr. 11.000"
54834 (01.29.320.3),BN054834,Ármúli 34,Breyta 2. og 3. hæð í gistiheimili  05131550,Frestað. Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað til uppdrátta nr. 10-01 - 10-05 dags. 5. júní 2018.,"Sótt er um leyfi til að byggja brunastiga á austurgafl og innrétta gististað í flokki II, teg. b fyrir 36 gesti á 2. og 3. hæð húss á lóð nr. 34 við Ármúla.  Erindi fylgir umsögn burðarvirkishönnuðar dags. 31. maí 2018, samþykki meðeiganda dags. 7. júní 2018 og brunahönnun dags. 5. júní 2018.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 29. júní 2018 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 29. júní 2018.  Gjald kr. 11.000"
55017 (01.22.010.7),BN055017,Borgartún 8-16A,"H2, Katrínartún 4 - innrétta veitingastað á jarðhæð",Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að innrétta veitingastað í flokki II, teg. ? á jarðhæð verslunar- og skrifstofuhússins Katrínartúns 4 á lóð nr. 8-16A við Borgartún.  Gjald kr. 11.000"
54743 (01.25.010.3),BN054743,Brautarholt 26-28,"Inngangshurð, flóttastigi og fl",Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.,"Sótt er um leyfi til að breyta erindi BN053595 með því að færa lyftu, fjarlægja eystri inngangshurð og breyta fyrirkomulagi í anddyri, breyta flóttastiga á bakhlið, breyta skilum milli íbúða og breyta innra fyrirkomulagi í húsi á lóð nr. 26-28 við Brautarholt.  Erindi fylgir bréf hönnuðar varðandi algilda hönnun dags. 4. júlí 2018.  Gjald kr. 11.000"
54947 (02.42.530.2 03),BN054947,Brúnastaðir 31,Leyfi til að breyta óútgröfnu rými í kjallara (vegna lokaúttektar),Frestað. Lagfæra skráningu.,"Sótt er um leyfi til að taka í notkun óuppfyllt rými í mhl. 03 og fjarlægja glugga á baðherbergi í raðhúsi nr. 31 á lóð nr. 27-31 við Brúnastaðir.  Stækkun mhl. 03:  22,1 ferm., 57,5 rúmm.   Gjald kr. 11.000"
54069 (01.34.450.1),BN054069,Dalbraut 12,Breyting inni - barna- og unglingadeild,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að breyta innra skipulagi, m.a. koma fyrir loftræsikerfi og endurnýja lagnir og rafkerfi, endurnýja og stækka snyrtingar o. fl. í C og D álmu og og til að innrétta skrifstofur í E álmu Barna- og unglingageðdeildar á lóð nr. 12 við Dalbraut.  Erindi fylgir minnisblað hönnuðar dags. 8. janúar 2018 og brunahönnun frá EFLU dags. 9. júlí 2018.  Gjald kr. 11.000"
54979 (04.30.430.1),BN054979,Dragháls 28-30/F.....,Breyting á BN050847 vegna lokaúttektar,Frestað. Lagfæra skráningu.,"Sótt er um leyfi til að breyta erindi BN050847 þannig að innra skipulagi rýma 0101, 0102 og 0105 er breytt og eignum fjölgað úr fimm í sjö í húsi á lóð 27-29 við Fossháls/28-30 Dragháls.  Gjald kr. 11.000"
54674 (01.84.920.1),BN054674,Fossvogsvegur 8,Fjölbýlishús,Frestað. Lagfæra skráningu.,"Sótt er um leyfi til að byggja þriggja hæða steinsteypt fjölbýlishús með 15 íbúðum á lóð nr. 8 við Fossvogsveg.  Stærð, A-rými:  2.815,6 ferm., 11.041,3 rúmm.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 15. júní 2018 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 15. júní 2018.  Gjald kr. 11.000"
