nr,url,heimilisfang,tegund,nidurstada,spurning
34909 (01.43.020.8 01),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034909,Álfheimar 2,br. í sölust. f. tilbúinn mat,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til þess að breyta áður fiskbúð í sölustað fyrir tilbúinn mat í suðausturhorni húss nr. 2 á lóð nr. 2-6 við Álfheima. Umboð eiganda dags. 24. október 2006 og samþykki meðeigenda dags. 26. október 2006 fylgja erindinu. Gjald kr. 6.100
33899 (01.16.220.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN033899,Ásvallagata 21,svalir ofl.,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Skilyrt er að eignaskiptayfirlýsingu vegna breytinga í húsinu sé þinglýst fyrir útgáfu á byggingarleyfi.,"Sótt er um leyfi til að gera þaksvalir og aðkomurými úr gleri til að komast uppá svalirnar á húsinu á lóðinni nr. 21 við Ásvallagötu.  Einnig er sótt um leyfi fyrir áður gerðum breytingum innanhúss og endurnýjun á byggingarleyfi frá 25. ágúst 1998 vegna byggingu áhaldaskúrs, skv uppdr. Ragnars Birgissonar, dags. 16. nóvember 1997. Kynning stóð frá 31. maí til og með 28. júní. Engar athugasemdir bárust. Málinu fylgir eignaskiptayfirlýsing til yfirferðar dags. 11. maí 2006 og afsal vegna séreignar í kjallara innfært 3. desember 1993. Málinu fylgja einnig undirritaðir uppdrættir með samþykki  eigenda  Ásvallagötu 19 nema eiganda 01 0101 og 01 0201, allra eigenda Ásvallagötu 21, Blómvallagötu 10 og Blómvallagötu 10A. Stærð: Stækkun 2,2 ferm., 1,6 rúmm. Gjald kr. 6.100 + 98"
34922 (01.15.441.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034922,Barónsstígur 5,opnanlegum gluggum breytt 2 og 3 hæð,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til að breyta opnanlegum fögum í gluggum á 2. og 3. hæð  á norðurálmu hússins á lóðinni nr. 5 við Barónsstíg.  Samþykki meðlóðarhafa dags. 27. sept. 2006 fylgir erindinu. Gjald kr. 6.100
34961 (04.73.270.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034961,Bjallavað 1-5,takmarkað byggingarleyfi,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Samþykktin fellur úr gildi við útgáfu á endanlegu byggingarleyfi.  Vegna útgáfu á takmörkuðu byggingarleyfi skal umsækjandi hafa samband við yfirverkfræðing embættis byggingarfulltrúa.,"Ofanritaður sækir um takmarkað byggingarleyfi fyrir greftri, fyllingu og aðstöðugerð á lóðinni nr. 1-5 við Bjallavað."
31905 (01.52.130.1 04),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN031905,Boðagrandi 7,gervihn.diskur,Með vísan til þess að samþykki meðeigenda var ófullnægjandi er samþykkt byggingarfulltrúa á uppsetningu móttökudisks frá 28. júní 2005 felld úr gildi. Umsækjanda er gefinn 30 daga frestur frá birtingu tilkynningar þar að lútandi til þess að leggja fram nýja umsókn studda fullnægjandi samþykki sbr. ákvæði fjöleignarhúsalaga eða fjarlægja diskinn af húsinu.,"Sótt er um samþykki fyrir gerfihnattadiski sem settur hefur verið upp við suðausturhorn hússins nr. 7 á lóð nr. 1-7 við Boðagranda. Fundargerð aðalfundar húsfélags dags. 23. maí 2005 fylgir erindinu. Jafnframt lagt fram bréf Húseigendafélagsins dags. 15. júní 2005, tvö bréf formanns húsfélagsins Boðagranda 7 dags. 16. júní 2005 og dags. 20. júní 2005 og tölvubréf Hrundar Kristinsdóttur, hdl. dags. 27. júní 2005. Málinu fylgir bréf byggingarfulltrúa dags. 26. september 2006, bréf Sokol Hoda dags. 4. október 2006, bréf byggingarfulltrúa til borgarráðs dags. 20. október 2006 og bréf borgarráðs dags. 27. október 2006."
34915 (01.24.220.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034915,Brautarholt 20,breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta innra fyrirkomulagi 1. og 2. hæðar úr veitingahúsi í líkamsræktarstöð og byggja nýtt  anddyri á austurhlið hússins á lóðinni nr. 20 við Brautarholt.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 31. október 2006 fylgir erindinu. Stærð stækkun xx rúmm., xx ferm. Gjald kr. 6.100 + xxxx"
34917 (02.34.450.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034917,Dofraborgir 22-26,endurnýjun á byggingarleyfi nr. 22 frá 22.5.2001,Frestað. Uppfæra verður skráningartöflu í 401b.,"Sótt er um endurnýjun á byggingaleyfi frá 22. maí 2001 þar sem sótt var um leyfi til að stækka fyrstu hæð hússins nr. 22 (matshl. 01) á lóðinni nr. 22-26 við Dofraborgir sem nemur óútgröfnu sökklarými. Jafnframt er sótt um leyfi til að bæta við glugga á norðausturhlið hússins nr. 22 á raðhúsalóðinni nr. 22-26 við Dofraborgir. Stækkun: 15,7 ferm., 42,7 rúmm. Gjald kr. 6.100 + 2.666"
34946 (01.08.940.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034946,Fiskislóð  5-9,stöðuleyfi fyrir geymslu- og sýningartjald,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að reisa geymslutjald  á lóðinni Fiskislóð 5-9. Með fylgir samþykki  (til 5ára  ) skipulagsfulltrúa Reykjavíkurhafnar dagsett 27. okt. 2006 ásamt samþykki Lýsis hf dagsett 20 okt. 2006 Stærð 266,5 ferm.  Gjald kr. 6.100 + xx"
34010 (01.08.760.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034010,Fiskislóð 45,"milligólf, br. á innr. og útliti",Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til þess að setja milliloft í allt húsið, fjölga eignum úr þrettán í tuttugu og sjö, breyta gluggum og dyraopum, leiðrétta stærðir húss og fjölga bílastæðum á stækkaða lóð nr. 45 við Fiskislóð. Bréf skipulagsfulltrúa Faxaflóahafna dags. 23. október 2006 og vottorð Rb v. holplatna gildistími 25. maí 2007 fylgja erindinu. Stærð: Atvinnuhús var 1740,1 ferm., verður 2441,6 ferm. Stækkun: 701,5 ferm. Gjald kr. 6.100"
34446 (01.11.510.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN034446,Grandagarður 8,ofanábygging o.fl.,Frestað. Lagfæra skráningu.,"Sótt er um leyfi til þess að byggja inndregna fjórðu hæði úr stálvirki, byggja glerviðbyggingu við vesturhlið allra hæða með nýjum inngangi og breyta starfsemi úr lager og frystigeymslum í að mestu skrifstofur í suðurenda hússins á lóð nr. 8 við Grandagarð. Jafnframt er erindi 33367 dregið til baka. Brunahönnun VSI dags. 30. október 2006, skilyrt samþykki fyrir hönd Faxaflóahafnar sf. dags. 25. september 2006, samþykki Faxaflóahafnar dags. 2. nóvember 2006 og lóðaleigusamningur dags. 26. október 2006 fylgja erindinu. Samþykki nágranna móttekið 18. október 2006 fylgir erindinu. Stærð: Viðbygging og ofanábygging 1166,4 ferm., 6053,5   rúmm. Gjald kr. 6.100 + 6.100 + 6.100 + 6.100 + 369.264"
