nr,url,heimilisfang,tegund,nidurstada,spurning
33584 (01.14.040.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN033584,Austurstræti 14,breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta salerni f. fatlaða á fyrstu hæð, salerni f. starfsfólk í kjallara og ræstingu á tveim stöðum í kjallara, í húseigninni á lóðinni Austurstræti nr. 14. Gjald kr. 6.100"
33503 (01.43.200.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN033503,Álfheimar 7,reyndarteikningar,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,Sótt er um samþykki fyrir leiðréttri salarhæð kjallara ásamt stækkun á bílskúrshurðum fyrir fjölbýlishúsið á lóð nr. 7 við Álfheima. Gjald kr. 6.100
33256 (01.29.200.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN033256,Ármúli 16,milliloft,Frestað. Undanþágubeiðni er til meðferðar hjá borgarráði.,"Sótt er um leyfi til þess að steypa milliloft sem aðra hæð matshluta 01 í stað ósamþykkts trégólfs, en steinsteypt gólf er í sömu hæð í áfastum húshluta (matshluta 02)  atvinnuhússins á lóð nr. 16 við Ármúla. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 3. febrúar 2006 fylgir erindinu. Umboð hönnuðar frá eigendum dags. 23. janúar 2006, bréf hönnuðar dags. 7. febrúar og 1. mars 2006 og beiðni um undanþágu frá bílastæðakröfu vegna lagerhúsnæðis dags. 16. mars 2006 fylgja erindinu. Stærð: Milliloft 218,7 ferm.  Gjald kr. 6.100"
33400 (01.81.931.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN033400,Bústaðavegur 101,hækka rish. byggja anddyri,Frestað. Samræma stærðir á milli skráningartöflu og uppdrátta.,"Sótt er um leyfi til þess að byggja anddyrisviðbyggingu við norðurhlið 1. hæðar og hækka rishæð með kvist á hvorri hlið þaks ásamt svölum við suðurhlið rishæðar fjölbýlishússins á lóð nr. 101 við Bústaðaveg. Samþykki meðeigenda dags. 14. febrúar 2006 fylgir erindinu. Jafnframt lögð fram útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 17. mars 2006 og umsögn skipulagsfulltrúa dags. 17. mars 2006. Stærð: Samtals stækkun 40,2 ferm., 99,2 rúmm. Gjald kr. 6.100 + 6.051"
33399 (01.81.931.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN033399,Bústaðavegur 99,hækka rish. byggja anddyri,Frestað. Samræma stærðir á milli skráningartöflu og uppdrátta.,"Sótt er um leyfi til þess að byggja anddyrisviðbyggingu við norðurhlið 1. hæðar og hækka rishæð með kvist á hvorri hlið þaks ásamt svölum við suðurhlið rishæðar fjölbýlishússins á lóð nr. 99 við Bústaðaveg. Samþykki meðeigenda dags. 14. febrúar 2006 fylgir erindinu. Jafnframt lögð fram útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 17. mars 2006 og umsögn skipulagsfulltrúa dags. 17. mars 2006. Stærð: Stækkun samtals 40,2 ferm., 99,2 rúmm. Gjald kr. 6.100 + 6.051"
33366 (01.24.410.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN033366,Einholt 2,íbúðir á fyrstu hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að útbúa fjórar íbúðir á fyrstu hæð, breyta gluggasetningu og fjölga um tvo innganga á norðausturhlið hússins á lóðinni nr. 2 við Einholt. Gjald kr. 6.100"
33371 (01.18.212.5 03),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN033371,Frakkastígur 16,niðurrif og nýtt hús,Frestað. Vantar samþykki eins meðlóðarhafa.,"Sótt er um leyfi til þess að rífa og endurbyggja, í samræmi við samþykkt frá 4. október 2005, húsið nr. 16 við Frakkastíg, sem er matshluti 03 á lóðinni nr. 23 við Njálsgötu. Bréf burðarvirkishönnuðar dags. 3. febrúar 2006 og samþykki sumra meðlóðarhafa dags.  8. febrúar 2006 og samþykki lóðarhafa nr. 14 við Frakkastíg dags. 22. febrúar 2006 fylgja erindinu. Kennitölur hússins: Matshlutanúmer 03, fastanúmer 200-6257, landnúmer 101839. Stærð matshluta 03 er 357,5 ferm. og 913,0 rúmm.  Gjald kr. 6.100 + 55.693"
33405 (01.11.730.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN033405,Geirsgata 3a-7c,Nr 5 starfsleyfi f. fiskbúð,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til þess að breyta innra fyrirkomulagi og leyfi til þess að starfrækja fiskbúð ásamt sölu á heitum og köldum réttum í húsinu nr. 5 á lóðinni nr. 3A-7C við Geirsgötu. Yfirlýsing frá forráðamönnum Geirsgötu 3 og 7 dags. 28.febrúar 2006 fylgir ásamt brunatæknilegri úttekt  frá Aðgát eldvarnarþjónustu ehf, dagsett 16. mars 2006. og ljósmyndum af núverandi fyrikomulagi. Gjald kr. 6.100"
33595 (01.11.410.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN033595,Grandagarður 101,viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um að byggja við norðvestur hluta hússins aðstöðu fyrir starfsfólk og viðbótar vinnurými í eldhúsi og vörumóttöku í Grandagarði 101. Viðbyggingin er úr timbri.  Stærðir 25.63 ferm og 68,9 rúmm Gjald kr 6.100 + 4203"
33126 (02.57.630.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN033126,Gylfaflöt 16-18,atvinnuhús stækkað,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til þess að stækka hálfbyggt steinsteypt atvinnuhús og breyta í verslanir á 1. hæð og tónlistarskóla ásamt veislusal á 2. hæð, allt einangrað að utan og klætt með álklæðningu á lóð nr. 16-18 við Gylfaflöt. Beiðni um undanþágu frá bílastæðakröfu fyrir lagerhúsnæði dags. 7. febrúar 2006 fylgir erindinu. Jafnframt lagt fram bréf borgarráðs dags. 24. febrúar 2006 vegna undanþágu frá bílastæðareglum. Stærð: Atvinnuhús var 986,3 ferm., 4205 rúmm., en verður 1. hæð 1003,5 ferm., 2. hæð 893,4 ferm., samtals 1896,6  ferm., 8338,7 rúmm. Stækkun samtals 910,3 ferm., 4133,7  rúmm. Gjald kr. 6.100 + 6.100 + 252.156"
33517 (01.14.010.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN033517,Hafnarstræti 7,veitingahús 1. hæð,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Skilyrt er að sett verði rennihurð í aðalinngang til þess að tryggja aðgengi hjólastóla.,"Sótt er um breytingar á innra skipulagi veitingahús á 1. hæð í Hafnarstræti 7. Núverandi inngangur verður færður og komið fyrir vörumóttökuhurð, núverandi skyggni endurklætt og hækkað. Engar breytingar eru á stærðum eða eignamörkum. Nýtt skilti utanhús 7,9 ferm og nýr rampi á gangstétt við inngang. Gjald kr. 6.100"
33609 (01.52.600.4 04),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN033609,Hagamelur 45,reyndarteikningar 5.hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir áður gerðum breytingum á fjölbýlishúsinu nr. 45 á lóðinni nr. 39-45 við Hagamel. Gjald kr. 6.100
33510 (01.72.710.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN033510,Háaleitisbraut 66,nýr inngangur á v-hlið o.fl.,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,Sótt er um að gera nýjan inngang á vesturhlið Háleitisbrautar 66 (Grensáskirkja) og breyta innra fyrirkomulagi á 1. hæð.  Erindinu fylgir bréf dags. 28. febrúar 2006 frá Kirkjumálasjóði og Grensáskirkju. Gjald kr. 6.100
33591 (01.72.730.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN033591,Háaleitisbraut 68,"nýir útveggir, breyting inni 1.hæð",Frestað. Vísað til athugasemda á umsóknarblaði. Ljúka verður vinnu við breytingu á deiliskipulagi og fá hana samþykkta sbr. fyrri ábendingar.,Sótt er um að byggja nýja útveggi á 1. hæð og stækka þannig norðurhluta hússins. Auk smá tilfærslu á veggjum innan hús. Afstöðumynd breytt til samræmis við aðkeyrslu á lóð. Stærð: Stækkun xxx Gjald kr. 6.100 + xx
33607 (01.23.520.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN033607,Hátún 6,breytingar 9.hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að stækka 9. hæð í norður framan við stigahús, stækka íbúð 0901og byggja lyftuhús upp úr núverandi þaki svo lyfta komist upp á 9. hæð fjölbýlishússins á lóð nr. 6 við Hátún. Stærð: Stækkun samtals 7,6 ferm., 25,6 rúmm. Gjald kr. 6.100 + 1.562"
33546 (01.80.221.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN033546,"6"">Heiðargerði 100",breikka áður samþykktan blómaskála,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breikka áður samþykktan blómaskála, úr 4,00 m í 4,68 m við hús á lóðinni Heiðargerði 100. Stærð: Blómaskáli stækkun 2,3 ferm, 6,2 rúmm. Gjald kr. 6.100 + 378"
