nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
55690 (01.11.980.1),BN055690,Austurbakki 2,Verslun 1.hæð Collections - G2 mhl.04,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.,Sótt er um leyfi til að innrétta verslun í rými 0104 í G2 á lóð nr. 2 við Austurbakka.  Gjald kr. 11.200 + 11.200
54942 (01.84.710.1),BN054942,Áland 1,Viðbygging með þaksvölum til austurs,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til þess að byggja einnar hæðar steinsteypta viðbyggingu við einbýlishús á lóð nr.1 við Áland.  Útskrift úr embættisafgreiðslufundar skipulagsfulltrúa frá 20. júlí 2018 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 20. júlí 2018.   Stærðir: 59,3 ferm., 183,8 rúmm.  Gjald kr. 11.000"
55873 (01.26.410.4),BN055873,Ármúli 19,Breyting úti og inni,Frestað. Vísað til athugasemda.,Sótt er um breytingar á gluggum og hurðum auk breytinga innanhúss í iðnaðarhúsi á lóð nr. 19 við Ármúla.  Gjald kr. 11.200
55817 (01.29.320.3),BN055817,Ármúli 34,Söluturn/kaffistaður - 1.hæð,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.,Sótt er um leyfi til að innrétta söluturn á 1. hæð verslunar- og skrifstofuhúss á lóð nr. 34 við Ármúla.  Gjald kr. 11.200
55456 (01.16.220.1),BN055456,Ásvallagata 33,37 - Stækka gat í burðarvegg.,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að stækka gat í burðarvegg íbúðar á efri hæð í húsi nr. 37 á lóð nr. 33 við Ásvallagötu.  Erindinu fylgir umsögn Minjastofnunar dagsett 5. febrúar 2019 og umsögn burðarvirkishönnuðar á aðaluppdrætti.  Gjald kr. 11.200
55866 (01.18.451.1),BN055866,Baldursgata 13,Lækka gólf í kjallara,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að lækka gólf um 50 cm og breyta innra skipulagi ósamþykktrar íbúðar í kjallara þannig að hún öðlist gildi sem samþykkt í íbúð í íbúðarhúsi nr 13 á lóð við Baldursgötu 13 og Óðinsgötu 25  Stækkun: 0.0 ferm., 28.3 rúmm.  Erindi fylgir samþykki meðeigenda í húsi nr. 13 við Baldursgötu.  Gjald: 11"
55868 (02.40.450.2),BN055868,Barðastaðir 25-35,"35 - Innrétta opið eldhús, skrifstofuaðstöðu o.fl.",Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að stækka eldhús, innrétta hluta anddyris sem skrifstofu og uppfæra brunavarnir í notkunarflokk 6, í húsinu á lóð nr. 35 við Barðastaði.   Gjald kr. 11.200"
55023 (01.13.521.9),BN055023,Bárugata 30,Ofanábygging á núverandi hús,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.5 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að hækka efstu hæð og klæða með bárujárni einbýlishús á lóð nr. 30 við Bárugötu.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 16. nóvember 2018 fylgir erindi.  Erindi var grenndarkynnt fyrir hagsmunaaðilum að Stýrimannastíg 6, 8 og 10, Bárugötu 29 og 30A og Ránargötu 29A frá 17. október 2018 til og með 14. nóvember 2018. Engar athugasemdir bárust.  Stækkun: 55 ferm., 193,7 rúmm.  Gjald kr. 11.000"
55855 (04.06.200.1),BN055855,"55"">Bíldshöfði 9",Breyta hjólageymslu í gaskútageymslu,Frestað. Vísað til athugasemda heilbrigðiseftirlits.,"Sótt er um breytingar á erindi BN055470 þar sem hjólageymslu er breytt að hluta til í geymslu fyrir gaskúta, innra skipulagi Mathallar breytt og loftræstistokkar á austurhlið eru færðir á vesturhlið húss á lóð nr. 9 við Bíldshöfða.  Erindi fylgir skýringaruppdrættir, smækkaðar teikningar nr. 1.01-03 og 1.01-04 mótt. 26. febrúar 2019 og bréf hönnuðar dags. 07. mars 2019.  Gjald kr. 11.200"
55823 (01.85.440.1),BN055823,Bjarmaland 10-16,16 - Breytingar - þakrými og þak.,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að byggja yfir bakinngang, innrétta og nýta þakrými, setja upp stiga, breyta þaki og setja kvist á hús nr. 16 við Bjarmaland.  Stækkun:  xx ferm., xx rúmm.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 8. mars 2019 fylgir erindi, ásamt tölvupósti byggingarfulltrúa dags. 4. mars 2019 þar sem umsagnarbeiðni er dregin til baka frá embætti skipulagsfulltrúa. Lögð fram umsögn skipulagsfulltrúa dags. 7. desember 2018.  Gjald kr. 11.200"
