nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
55619 (01.62.950.2),BN055619,Arnarhlíð 2,Breyting í texta - BN048979,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu. Áskilin lokaúttekt byggingarfulltrúa.",Sótt er um leyfi til að breyta erindi BN048979 þannig að í stað þrefalds glers að götu er í byggingarlýsingu kveðið á um Velfac Edge gluggakerfi í öllu húsinu á lóð nr. 2 við Arnarhlíð.  Erindi fylgir bréf hönnuðar dags. 20. desember 2018.  Gjald kr. 11.000
55685 (01.11.980.1),BN055685,Austurbakki 2,Breytingar - BN048688,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að breyta erindi BN048688 þannig að uppskiptingu, rýmisnúmerum og útliti verslunar- og þjónusturýma er breytt á jarðhæð húsa T1, T2 og T3 og G1 og G2 á lóð nr. 2 við Austurbakka.  Gjald kr. 11.200"
55542 (01.11.980.1),BN055542,Austurbakki 2,Landsbankinn - reitur 6,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að byggja steinsteypt 5 hæða verslunar- og skrifstofuhús, einangrað að utan og klætt blágrýti, með tveggja hæða bílgeymslu fyrir 102 bíla undir hluta húss á reit 6 á lóð nr. 2 við Austurbakka.  Erindi fylgir greinargerðir frá EFLU um hönnunarforsendur lagna- og rafkerfa, um burðarvirki, orkurammi og hljóðvistargreinargerð allt dags. 4. desember 2018 og greinargerð hönnuða um algilda hönnun ódagsett.  Stærð, mhl. 16, A-rými:  17.477 ferm., 74.197,6 rúmm.  Mhl. 17, A-rými:  4.020,4 ferm., 14.546,9 rúmm.  Samtals, A-rými:  21.497,4 ferm., 88.744,5 rúmm.  Gjald kr. 11.000"
55456 (01.16.220.1),BN055456,Ásvallagata 37,37 - Stækka gat í burðarvegg.,Frestað. Vísað til athugasemda.,Sótt er um leyfi til að stækka gat í burðarvegg íbúðar á efri hæð í húsi nr. 37 við Ásvallagötu.  Gjald kr. 11.200
52887 (01.15.441.2),BN052887,Barónsstígur 5,Gistiheimili í flokki II,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að byggja svalir og innrétta gistiheimili í flokki ll - tegund b í húsi á lóð nr. 5 við Barónsstíg.  Sjá erindi BN049325.  Bréf arkitekts dags. 16.05.2017 fylgir erindi.  Einnig fylgir útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 25. janúar 2019 ásamt umsögn skipulagsfulltrúa dags. 25. janúar 2019.  Gjald kr. 11.000
55718 (01.18.530.1),BN055718,Bergstaðastræti 48,Op í burðarvegg - 0202,Frestað. Vísað til athugasemda.,Sótt er um leyfi fyrir áður gerðum breytingum þar sem op var gert í burðarvegg og innra skipulagi breytt í íbúð 0202 í húsi nr. 48 við Bergstaðastræti.  Gjald kr. 11.200
55729 (01.18.560.1),BN055729,Bergstaðastræti 54,Breyta skráningatöflu,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010.,Sótt er um leyfi til að breyta skráningu húss á lóð nr. 54 við Bergstaðastræti.  Gjald kr. 11.200
55601 (02.49.610.1),BN055601,"01"">Blikastaðavegur 2-8",Gagnaver,Frestað. Vísað til athugasemda heilbrigðiseftirlits.,"Sótt er um leyfi til að byggja húsnæði fyrir gagnaver mhl. 02 sem verður staðsteypt einangrað að utan, klætt með álplötum og girt verður í kring um húsið á lóð nr. 2-8 við Blikastaðaveg.  Greinagerð brunahönnuðar dags. 18. desember 2018 fylgir.  Stærð: 1.503,3 ferm., 8.418,4 rúmm.  Gjald kr. 11.000"
55629 (02.49.610.1),BN055629,Blikastaðavegur 2-8,Breyting á innra skipulagi - móttaka millipallur,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að innrétta lagersvæði í rými N milli mátlína 19 og 21, innrétta móttöku og skrifstofu við mátlínu A, þar er einnig gerður nýr  millipallur með skrifstofu og kaffiaðstöðu starfsfólks og til að byggja hleðsluramp við suðurhlið húss á lóð nr. 2- 8 við Blikastaðaveg.  Bréf hönnuðar dags. 2. janúar 2019 og greinagerð brunahönnuðar dags. 21. desember 2018 og 23. janúar 2019 fylgja erindi.  Stækkun: 94,5 ferm.  Gjald kr. 11.000"
55694 (02.49.610.1),BN055694,Blikastaðavegur 2-8,Breytingar - BN054019 - Myllan,Frestað. Vísað til athugasemda eldvarnareftirliti.,Sótt e um leyfi til að breyta erindi BN054019 þannig að gluggasetningu er breytt í viðbyggingu við mátlínu D og innra skipulagi milli mátlína 1 og 6 í húsi á lóð nr. 2-8 við Blikastaðaveg.  Bréf hönnuðar dags. 15. janúar 2019 fylgir erindi.  Gjald kr. 11.200
