nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
56958 (01.11.980.1),BN056958,Austurbakki 2,"Tryggvagata 21 - Breytingar 1.hæð - mhl.07 rými T-01,1",Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að innrétta verslun í mhl. 07 rými  T-01, í húsi nr. 21 við Tryggvagötu á lóð nr. 2 við Austurbakka.  Gjöld kr. 11.200"
56980 (01.11.980.1),BN056980,Austurbakki 2,Breytingar - BN048688 - T4 - Mhl.09,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að breyta erindi, BN048688, þannig að skrifstofa á 4. hæð  í byggingu T4 mhl. 09, verður með lokuðum skrifstofurýmum og móttöku, tæknirými og ræstingu/snyrtingum bætt við inn í rýmið auk þess sem brunahönnun er uppfærð, í húsinu á lóð nr. 2 við Austurbakki.  Gjald kr. 11.200"
57008 (01.43.501.4),BN057008,Álfheimar 31,Breyta vinnustofu í íbúð - 0001,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að breyta vinnustofu 0001 í íbúð, staðsetta í kjallara húss nr. 31 við Álfheima.  Erindi fylgir samþykki meðeigenda á afriti af teikningu dags. 3. október 2017.  Gjald kr.11.200"
56877 (01.26.120.1),BN056877,Ármúli 3,"Breytingar - 1. 4. og 5.hæð, erindi BN053132",Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.5 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta erindi BN053132, þannig að innra skipulagi 4. og 5. hæðar er breytt og tunnuhurð á jarðhæð í anddyri er skipt út fyrir aðgangshurð, í verslunar- og skrifstofuhúsi á lóð nr. 3 við Ármúla.  Bréf hönnuðar dags. 8. nóv. 2019 fylgir.   Gjald kr. 11.200"
55605 (01.26.210.1),BN055605,Ármúli 7,Hótel - Fjölgun herbergja og tímabundin opnun milli lóða nr. 7 og 9.,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að innrétta hótel í fl. ?, tegund ?, með 55 herbergjum fyrir 110 gesti, starfsfólk hótels verða 16, Klínikin á 1. hæð verður með 10 starfsmenn, mhl. 01 sem er tengibygging verður rifin og endurbyggð á á fjórum hæðum og tengd við mhl. 04 og við Ármúla 9, á lóð nr. 7 við Ármúla.  Greinagerð um hljóðvist dags. 18. desember 2018, umsögn burðarvirkishönnuðar dags. 17. desember 2018 fylgja erindi.  Einnig fylgir útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 15. febrúar 2019 ásamt umsögn skipulagsfulltrúa dags. 15. febrúar 2019, brunahönnun Mannvits dags. 17. desember 2018 og greinagerð hönnuða um algilda hönnun dags. 10. september 2019.  Stækkun:  174,0 ferm., XX rúmm.  Gjald kr. 11.000 + 11.200"
55606 (01.26.300.1),BN055606,Ármúli 9,Opna á milli hótelsins - Ármúla 7 og 9 og koma fyrir flótasvalir á 5 hæð,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að opna á milli 1., 2., 3., og 4. hæðar inn á nýja tengibyggingu, mhl. 01, á lóð nr. 7 og á 5. hæð að opna út á nýjar svalir sem nota á sem flóttasvalir og fara út yfir lóð nr. 7 á húsinu á lóð nr. 9 við Ármúla.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 15. febrúar 2019 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 15. febrúar 2019, brunahönnun Mannvits dags. 17. desember 2018, greinagerð hönnuða um algilda hönnun dags. 10. september 2019 og vottun á tröppulyftu.  Gjald kr. 11.000 + 11.200"
56964 (01.82.401.5),BN056964,Básendi 12,Bílgeymsla,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að byggja steinsteypta bílageymslu, mhl.02, sem verður í eigu íbúðar 0201 í íbúðarhúsi nr. 12 við Básenda.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 6. desember 2019 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 6. desember 2019. Einnig fylgir bréf skipulagsfulltrúa dags. 9. desember 2019.  Stærðir: 35,0 ferm., 110,7 rúmm.  Gjald kr. 11.200"
56903 (01.17.130.6),BN056903,Bergstaðastræti 2,Innrétta ölstofu,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til þess að opna veitingastað í flokki lll tegund f, krá, fyrir  hámarks gestafjölda xx manns og tvo starfsmenn, lækka kjallaragólf um 50cm og setja stiga upp á 2. hæð við norðurgafl húss á lóð nr. 2 við Bergstaðastræti.  Stækkun: x.x ferm., xx.x rúmm.  Erindi fylgir umsögn Minjastofnunar í tölvupósti dags. 17. október 2019.  Gjald kr. 11.200"
56843 (01.17.121.0),BN056843,Bergstaðastræti 8,Svalalokun íbúð 0202,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.5 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að loka svölum íbúðar 0202 á 2. hæð húss á lóð nr. 8 við Bergstaðastræti.  Erindi fylgir afrit af ódagsettu samþykki hluta meðeigenda og samþykki arkitekts dags. 31. maí 2019. Samþykki meðeigenda dags. 14. nóvember 2019.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 6. desember 2019 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 6. desember 2019. Einnig fylgir bréf skipulagsfulltrúa dags. 9. desember 2019.  Gjald kr. 11.200"
56952 (04.06.400.2),BN056952,Bíldshöfði 10,Innrétta rými  - 2.hæð,Frestað. Með vísan til umsagnar skipulagsfulltrúa dags. 6. desember 2019.,"Sótt er um leyfi til að innrétta aðstöðu fyrir dansskóla á annarri hæð í vesturálmu og koma fyrir neyðarútgangi út á nýjan brunastiga á suðurhlið húss, á lóð nr. 10 við Bíldshöfða.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 6. desember 2019 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 6. desember 2019. Einnig fylgir bréf skipulagsfulltrúa dags. 9. desember 2019.  Gjald kr. 11.200"
