nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
56197 (01.14.110.6),BN056197,Alþingisreitur,Tjarnargata 9 - Skrifstofuhús fyrir starfsemi Alþingis,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að byggja skrifstofuhús sem tengir og sameinar alla starfsemi Alþingis, með aðstöðu fyrir fundahöld, móttökur og ráðstefnur á Alþingisreit.  Erindi fylgir brunahönnun frá Eflu dags. 24. janúar 2018, hljóðvistargreinargerð frá EFLU dags. 29. mars 2019, yfirlýsing frá EFLU dags. 26. janúar 2018 og bréf hönnuðar dags. 8. maí 2019.  Stærð, mhl. 07, A-rými:  6.153,8 ferm., 24.432,3 rúmm.  B-rými:  143,2 ferm., 604,1 rúmm.  Gjald kr. 11.200"
55689 (01.11.980.1),BN055689,Austurbakki 2,Veitingastaður - mhl.07 - Joe and the Juice,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.,"Sótt er um leyfi til að innrétta veitingastað í flokki I, teg. c fyrir 50 gesti í rými 0102 í mhl. 07, T1 á lóð nr. 2 við Austurbakka.  Gjald kr. 11.200"
56181 (01.11.980.1),BN056181,Austurbakki 2,"Breytingar - BN055542 - kjallarar, 1. og 2. hæð","Samþykkt. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.5 og 2.9.2 í byggingarreglugerð nr. 112/2012. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu. Skilyrt er að eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa.Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.","Sótt er um leyfi til að breyta erindi BN055542 þannig að neðri kjallari er stækkaður, tæknirými færð í neðri kjallara, innra skipulagi breytt í efri kjallara, bílastæði verða alls 101 og á 1. og 2. hæð, útitröppur lagaðar að nýjum byggingareit og brú milli svæða 2 og 3 fjarlægð á 2. hæð Landsbankans á lóð nr. 2 við Austurbakka.  Erindi fylgir brunahönnun frá EFLU dags. 7. maí 2019.  Stækkun mhl. 16:  359,3 ferm., 2.178,9 rúmm.  Heildarstærð mhl. 16:  17.775 ferm., 76.426,4 rúmm.  Stækkun mhl. 17:  -65 ferm., 330 rúmm.  Heildarstærð mhl. 17:  3.943 ferm., 14.804,1 rúmm.  Gjald kr. 11.200"
56077 (01.71.010.7),BN056077,Barmahlíð 46,Breyting á innra skipulagi íbúð 01-01,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta innra skipulagi í íbúð 0101 í húsi á lóð nr. 46 við Barmahlíð.  Erindinu fylgir umsögn burðarvirkishönnuðar dags. 9. maí 2019 og samþykki meðeigenda mótt. 9. maí 2019.  Gjald kr. 11.200
55830 (01.82.420.6),BN055830,Básendi 11,Rífa svalir og koma fyrir stálsvölum - 3.hæð,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.5 og 2.9.2 í byggingarreglugerð nr. 112/2012. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verði þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa.",Sótt er um leyfi til að rífa steinsteyptar svalir rishæðar og byggja í þeirra stað stærri stálsvalir á suðausturgafl húss á lóð nr. 11 við Básenda.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 29. mars 2019 fylgir erindi ásamt samþykki meðeigenda á uppdrætti dags. 13. maí 2019.  Gjald kr. 11.200
56156 (01.82.401.5),BN056156,Básendi 12,Bílskúr,Frestað. Með vísan til umsagnar skipulagsfulltrúa dags. 24. maí 2019.,"Sótt er um leyfi til að byggja staðsteyptan bílskúr við fjölbýlishús á lóð nr. 12 við Básenda.  Stærð:  71,4 ferm., 221,2 rúmm.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 24. maí 2019 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 24. maí 2019.  Gjald kr. 11.200"
56162 (01.24.220.6),BN056162,Brautarholt 18,Bætt við einni hæð - smáíbúðir og verslun,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að byggja inndregna 5. hæð ofan á hús og innrétta 22 íbúðir á 2. - 5. hæð, stækka glugga, koma fyrir svölum, byggja stiga- og lyftuhús og hjóla- og vagnageymslur sem verða sameiginlegar með húsi nr. 20 á baklóð húss á lóð nr. 18 við Brautarholt.  Erindi fylgir greinargerð hönnuða um ábyrgðarsvið dags. 8. apríl 2019, heildarleiðnitap dags. 16. janúar 2019 og greinargerð hönnuða dags. 30. apríl 2019.  Stækkun:  xx ferm., xx rúmm.  Eftir stækkun, mhl. 01:  1.379,8 ferm., 4.861,8 rúmm.  Mhl. 02:  132,3 ferm., 377 rúmm.  Gjald kr. 11.200"
56123 (01.24.120.1),BN056123,Brautarholt 2,"1.hæð - breyting inni, gluggi, skyggni","Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.5 og 2.9.2 í byggingarreglugerð nr. 112/2012. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verður þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.","Sótt er um leyfi til að breyta erindi  BN051678 þannig að gerðar eru nýjar dyr út í bakgarð og nýir gluggar á framhlið, gert er gat í vesturvegg anddyris og innréttuð setustofa gesta, geymslur á 1. hæð eru fjarlægðar og komið fyrir geymsluskápum í íbúðum og innréttuð starfsmannaaðstaða í ónýttu rými í vesturhluta 1. hæðar og afmörkuð séreign 0102 í austurhluta 1. hæðar gististaðar í flokki II á lóð nr. 2 við Brautarholt.  Erindi fylgir umsögn burðarvirkishönnuðar dags. 17. apríl 2019 og samþykki meðlóðarhafa dags. 14. maí 2019.  Gjald kr. 11.200"
56161 (01.24.220.7),BN056161,Brautarholt 20,Breyting utanhúss og bætt við einni hæð,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að byggja inndregna 5. hæð ofaná hús og innrétta 42 íbúðir á 2. - 5. hæð, stækka glugga, koma fyrir svölum, byggja stiga- og lyftuhús og hjóla- og vagnageymslur sem verða sameiginlegar með húsi nr. 18 á baklóð húss á lóð nr. 20 við Brautarholt.  Erindi fylgir bréf hönnuða um skipulagsforsendur dags. 4. janúar 2018 og minnisblað um brunamál dags. 19. febrúar 2018.  Stækkun:   xx ferm., xx rúmm.  Eftir stækkun, mhl. 01:  2.768,5 ferm., 9.829,2 rúmm.  Mhl. 02:  41,4 ferm., 123,3 rúmm.  Gjald kr. 11.200"
56159 (01.85.200.2),BN056159,Brúnaland 2-40 3-21,21 - Breytingar - BN052548,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að breyta erindi BN052548 þannig að settur verður steyptur stigi frá kjallara upp á lóð við austurhlið húss nr. 21 við Brúnaland.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 24. maí 2019 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 24. maí 2019.  Gjald kr. 11.200"
