nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
56332 (01.14.110.6),BN056332,Alþingisreitur,Breyting á texta um brunavarnir í BN051803,Frestað. Vísað til athugasemda.,Sótt er um leyfi til að breyta texta um brunavarnir að ósk eldvarnareftirlitsins í erindi BN051803 á lóð nr. 8b-10 við Kirkjustræti.  Gjald kr. 11.200
56651 (01.29.320.3),BN056651,Ármúli 34,Breytingar sbr. BN054834,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að breyta erindi BN054834 þannig að salerni fatlaðra er flutt til í rýmum 0205 og 00305 og hætt er við ræstiskápa í rýmum 0202 og 0302 og í staðinn settir ræstivaskar í línherbergi í rýmum 0204 og 0304 í gististað í flokki II, teg. b í húsi á lóð nr. 34 við Ármúla.  Gjald kr. 11.200"
56449 (01.16.220.6),BN056449,Ásvallagata 25,"Svalir - annarri, þriðju og rishæð",Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að byggja svalir á 2., 3. og rishæð í íbúðarhúsi á lóð nr. 25 við Ásvallagötu.  Erindi fylgir ódagsett samþykki allra húseigenda áritað á uppdrátt dags. 11. júlí 2019,  undirritað umboð eiganda íbúðar 0301 dags. 11. júní 2019 og umboð eiganda íbúðar 0001, dags.  11. júní 2019 auk skýrslu burðarþolshönnuðar dags. 14. júlí 2019. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 9. ágúst 2019 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 9. ágúst 2019.  Gjald kr. 11.200"
56201 (01.18.520.6),BN056201,Baldursgata 3,Hækkun húss,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að hækka mhl. 01 og mhl. 02 um eina hæð og stækka íbúðir sem fyrir eru á lóð nr. 3 við Baldursgötu.  Erindi fylgir umsögn Minjastofnunar dags. 11. febrúar 2019, samþykki meðlóðarhafa og lögð fram umsögn skipulagsfulltrúa dags. 25. janúar 2019.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 20. september 2019 fylgir erindi. Erindi var grenndarkynnt fyrir hagsmunaaðilum að Baldursgötu 1,4,6 og 6A, Bergstaðastræti 44, 46 og 48 og Laufásvegi 35 og 37 frá 16. ágúst 2019 til og með 13. september 2019. Engar athugasemdir bárust.  Stækkun mhl. 01:  54,7 ferm., 130,2 rúmm.  Stækkun mhl. 02:  39,4 ferm., 90,5 rúmm.  Samtals stækkun:  94,1 ferm., 220,7 rúmm.  Gjald kr. 11.200"
56581 (01.18.610.7),BN056581,Baldursgata 10,Ofanábygging og svalir,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til að byggja hæð úr timbri, klædda bárujárni, ofan á núverandi hús á lóð nr. 10 við Baldursgötu.  Erindi fylgir afrit í A4 af eldri samþykktum teikningum.  Erindi fylgir umsögn Minjastofnunar Íslands dags. 17. september 2019.  Stækkun:  Gjald kr. 11.200"
56588 (01.19.111.6),BN056588,Bergþórugata 55,Niðurrif - geymsluskúr,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að rífa geymsluskúr, mhl.70, á baklóð húss á lóð nr. 55 við Bergþórugötu.  Í umsókn er vísað til erindis BN056492 þar sem sótt er um uppbyggingu á lóðinni.  Stærðir: 19,9 ferm. 41.8 rúmm.  Gjald kr. 11.200"
56492 (01.19.111.6),BN056492,Bergþórugata 55,Breyting inni - þrjár íbúðir,Frestað. Með vísan til umsagnar skipulagsfulltrúa dags. 16. september 2019.,"Sótt er um leyfi til að breyta innra skipulagi allra hæða þannig að í húsinu verða 3 íbúðir, eldri svalir verða fjarlægðar og gluggar færðir nær upprunalegri gerð, nýjar svalir  gerðar, sagað niður úr gluggum fyrir svalahurðir auk þess sem ný vinnustofa verður byggð á baklóð þar sem áður var skúr á lóð nr. 55 við Bergþórugötu.  Erindinu fylgir umsögn burðarvirkishönnuðar dags. 18. ágúst 2019, varmatapsútreikningar mótt. 19. ágúst 2019, yfirlit yfir breytingar mótt. 19. ágúst 2019.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 20. september 2019 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 16. september 2019.  Vinnustofa: 45,2 ferm., 115,3 rúmm.  Gjald kr. 11.200"
56696 (01.23.010.1),BN056696,Borgartún 28,Breytingar inni,Frestað. Lagfæra skráningu.,"Sótt er um leyfi til þess að breyta erindi BN050166 þannig að þrepi er bætt við efst í hringstiga á 7. hæð í rými 0702 sem stækkar lítillega og brunastúka færist innar á hæðina þannig að íbúð 0701 minnkar sem því nemur í skrifstofu-og íbúðarhúsi, mhl. 02, á lóð nr. 28 við Borgartún.  Erindi fylgir undirritað umboð til aðalhönnuðar vegna byggingarleyfisumsóknar dags. 16. september 2019.  Gjald kr. 11.200"
56695 (01.24.220.7),BN056695,Brautarholt 20,Fjölbýlishús sameina lóð 18 og 20,"Frestað. Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað til uppdrátta nr. 00, 01, 04, 06, 07, 08, 09. 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 25, 26, dags. 29. apríl 2019 endurútgefið 23. ágúst 2019.","Sótt er um leyfi til að sameina lóðir 18 og 20 við Brautarholt í nr. 20, rífa bakhús sem tengt er núverandi matshlutum, einnig er sótt um að byggja nýja inndregna hæð ofan á 5. hæð mhl. 02 og mhl. 01 og innrétta 64 íbúðir á 2.-5. hæð, stækka glugga koma fyrir svölum, byggja stiga og lyftuhús  sem og nýtt bakhús við mhl. 03 þar verður hjólageymsla , sorpgeymsla, þvottur og sameiginlegt rými  á lóð nr. 20 við Brautarholti. Dregin eru til baka erindi BN056162 og BN056161 með þessu erindi.  Stækkun er samtals :  797,7 ferm., 2,754,8 rúmm.  Niðurrif er samtals:  555,0 ferm., XX rúmm.  Gjald kr. 11.200"
56641 (01.54.511.3),BN056641,Dunhagi 18-20,Stækkun - fjölgun íbúða,Frestað. Erindið er til umfjöllunar hjá skipulagsfulltrúa.,"Sótt er um leyfi til að breyta erindi BN052641 þannig að íbúðum er fjölgað úr 20 í 23, innra skipulagi breytt og verslunarrými sameinuð, gluggum breytt, gerðar svalir og sorp fært út á lóð húss á lóð nr. 18-20 við Dunhaga.  Minnkun: -30,6 ferm., 96,9 rúmm.  Gjald kr. 11.200"
