nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
57077 (01.43.130.3),BN057077,Álfheimar 44-48,46 - Breyting á burðarvegg,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að fjarlægja hluta af burðarvegg á milli stofu og eldhúss í íbúð 0202 í húsi nr. 46 á lóð nr. 44-48 við Álfheima.  Umsögn burðarvirkishönnuðar fylgir dags. 13. janúar 2020.  Erindi fylgir ódags. samþykki meðeigenda.  Gjald kr. 11.200
56972 (01.70.210.5),BN056972,Barmahlíð 18,Íbúð kjallara - fjölgun eigna,Frestað. Vísað til athugasemda.,"Sótt er um leyfi fyrir áður gerðum breytingum sem felast í því að íbúðum hefur fjölgað úr tveimur í þrjár, þannig að eignarhluti 01-0101 er skipt í tvær íbúðir, í íbúðarhúsi á lóð nr. 18 við Barmahlíð.  Erindi fylgir samþykki eigenda dags. 12. desember 2019.  Gjald kr. 11.200"
57214 (01.45.120.1),BN057214,Bátavogur 1,Nr. 1-7 - Fjölbýlishús,Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til þess að byggja tveggja til fjögurra hæða fjölbýlishús auk kjallara fyrir alls 74 íbúðir, mhl. 01 og djúpgáma,mhl.02, á lóð nr. 1 við Bátavog.  Stærðir: 5.207.1 ferm., 15.817.5 rúmm. Nýtingarhlutfall 1.16.  Erindi fylgir lóðauppdráttur 1.451.2 dags. 20. júlí 2018, hæðablað fyrir Bátavog 1 dags. 1. maí 2019, varmatapsútreikningar unnir af Helga G. Bragasyni dags. 28. janúar 2020 og greinargerð hönnunarstjóra um ábyrgðarsvið hönnuða móttekið 28. janúar 2020.  Gjald kr. 11.200"
57208 (01.63.130.5),BN057208,Bjargargata 1,Uppfærðar teikningar á BN051881,Frestað. Vísað til athugasemda.,Sótt er um leyfi til þess að breyta erindi BN051881 og leggja inn lagfærðar aðalteikningar af 3. hæð húss á lóð nr. 1 við Bjargargötu.  Erindi fylgir bréf frá hönnuði dags. 27. janúar 2020.  Gjald kr. 11.200
57177 (01.85.400.2),BN057177,Bjarmaland 1-7,nr.3 - Breytingar á stofnerindi BN055467,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.5 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta erindi BN055467 þannig að gluggi á austurhlið er fjarlægður, sorpgeymsla færð að suðurhlið auk þess sem forstofa er gerð við vinnustofu, í húsi nr. 3 á lóð nr. 1-7 við Bjarmaland.  Stækkun vegna forrými er : 1,8 ferm.,5,3 rúmm.  Gjald kr. 11.200"
57060 (02.49.610.1),BN057060,Blikastaðavegur 2-8,Breytingar á áður samþykktu byggingarleyfi BN055601,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.5 og 2.9.2 í byggingarreglugerð nr. 112/2012. Með vísan til samþykktar umhverfis- og skipulagsráðs, dags. 22. maí 2013, skal lóðarhafi, í samráði við byggingarfulltrúa, setja upp skilti til kynningar á fyrirhuguðum framkvæmdum á byggingarstað. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.","Sótt er um leyfi til að breyta erindi, BN055601, þannig að breytt er innra skipulagi, komið fyrir klifurstiga á norðurhlið, pallur með lyftu gerður í stað ramps og komið fyrir þakkanti á húsið á lóð nr. 2-8 við Blikastaðaveg.  Minnkun á ferm. er: 13,2 ferm.  Stækkun brúttó : 7,8 rúmm.  Gjald kr. 11.200"
57081 (01.34.910.1),BN057081,Borgartún 41,Tæknirými bílakjallara - reitur F,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.5 og 2.9.2 í byggingarreglugerð nr. 112/2012. Í samræmi við samþykkt umhverfis- og skipulagsráðs dags. 9. október 2013 skal vélknúinn þvottabúnaður vera til staðar á byggingarlóð sem tryggi að vörubílar og aðrar þungavinnuvélar verði þrifnar áður en þær yfirgefa byggingarstað. Samráð skal haft við byggingarfulltrúa um staðsetningu búnaðarins. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til þess að byggja tæknirými fyrir sameiginlegan bílakjallara  reita A, B, C,D, E og F á Kirkjusandsreit, staðsett á reit F og með aðgengi um stigahús sem staðsett er á reit E, Hallgerðargötu 1, á lóð nr. 41 við Borgartún.  Erindi fylgir bréf hönnuðar dags. 16. desember 2019, bréf hönnuðar dags. 14. janúar 2020. lóðauppdráttur 1.349.1 dags. 25. nóvember 2019, hæðablað 1.349.1 útgáfa C dags. 2. febrúar 2019, greiðslukvittun frá sýslumanni vegna þinglýsingar lóðabreytinga dags. 4. desember. 2019 og greinargerð varðandi lóðarbreytingu dags. 3. desember 2019.  Stærðir: 112.5 ferm., 490.1 rúmm.  Gjald kr. 11.200"
56997 (01.24.120.4),BN056997,Brautarholt 6,Fjölgun íbúða - 3.hæð,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010.  Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.5 og 2.9.2 í byggingarreglugerð nr. 112/2012. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verði þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa.","Sótt er um leyfi til þess að breyta erindi BN055618 og fjölga íbúðum úr sex í átta, tvær stúdíóíbúðir, fimm tveggja herbergja íbúðir og ein fjögurra herbergja á 3. hæð húss á lóð nr. 6 við Brautarholt.  Erindi fylgir mæliblað 1.241.2 dags. 13. október 1997, afrit af umsögn skipulagsfulltrúa dags. 14. nóvember 2019 og bréf hönnuðar dags. 26. nóvember 2019.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 31. janúar 2020 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 31. janúar 2020. Einnig fylgir bréf skipulagsfulltrúa dags. 3. febrúar 2020.  Gjald kr. 11.200"
56393 (01.70.221.4),BN056393,Drápuhlíð 3,Breytingar á áður gerðum breytingum í kjallara og stækkun svala,Frestað. Lagfæra skráningu.,"Sótt er um leyfi fyrir áður gerðri stækkun svala og breytingum á innra skipulagi, þvottaherbergi er breytt í vinnustofu og verður í eigu kjallaraíbúðar, herbergi 0002 sem áður var í eigu kjallaraíbúðar 0006 verður í eigu íbúðar á 2. hæð í fjölbýlishúsi á lóð nr. 3 við Drápuhlíð.  Erindi fylgir samþykki meðeigenda dags. 20. júní 2019 og skýrsla um húsaskoðun dags. 21. janúar 2020.  Gjald kr. 11.200"
56394 (01.70.221.5),BN056394,Drápuhlíð 5,Áður gerðar breytingar í kjallara og stækkun svala,Frestað. Lagfæra skráningu.,"Sótt er um leyfi fyrir áður gerðri stækkun svala og breytingum á innra skipulagi, þvottaherbergi er breytt í vinnustofu og verður í eigu kjallaraíbúðar, herbergi 0002 sem áður var í eigu kjallaraíbúðar 0006 verður í eigu íbúðar á 2. hæð í fjölbýlishúsi á lóð nr. 5 við Drápuhlíð.  Erindi fylgir samþykki meðeigenda dags. 20. júní 2019 og húsaskoðun dags. 21. janúar 2020.  Gjald kr. 11.200"
