nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
57086 (01.62.950.2),BN057086,Arnarhlíð 2,Breytingar,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Sérstakt samráð skal haft við yfirverkfræðing byggingarfulltrúa vegna jarðvinnu. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að breyta erindi BN048979 þannig að staðföng stigahúsa eru uppfærð, staðsetningu bílastæða og djúpgáma er breytt, komið er fyrir nýju tæknirými fyrir loftræstisamstæðu og brunahönnun, rýmisstærðir og rýmisnúmer uppfærð til samræmis í fjölbýlishúsi  á lóð nr. 2 við Arnarhlíð.  Erindi fylgir bréf hönnuðar dags. 16. desember 2019, bréf hönnuða dags. 16. janúar 2020 og brunahönnunarskýrsla Eflu verkfræðistofu útgáfa V07 uppfærð 10. nóvember 2019.  Gjald kr. 11.200"
57077 (01.43.130.3),BN057077,Álfheimar 44-48,46 - Breyting á staðsetningu burðarveggs,Frestað. Vísað til athugasemda eldvarnareftirlits.,Sótt er um leyfi til að fjarlægja hluta af burðarvegg á milli stofu og eldhúss í íbúð 0202 í húsi nr. 46 á lóð nr. 44-48 við Álfheima.  Umsögn burðarvirkishönnuðar fylgir dags. 13. janúar 2020.  Erindi fylgir ódags. samþykki meðeigenda.  Gjald kr. 11.200
56964 (01.82.401.5),BN056964,Básendi 12,Bílgeymsla,Frestað. Málinu vísað til skipulagsfulltrúa til grenndarkynningar. Vísað til uppdrátta dags. 6.1.2020 og 5.10.2019.,"Sótt er um leyfi til að byggja steinsteypta bílageymslu, mhl.02, sem verður í eigu íbúðar 0201 í íbúðarhúsi nr. 12 við Básenda.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 6. desember 2019 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 6. desember 2019. Einnig fylgir bréf skipulagsfulltrúa dags. 9. desember 2019.  Stærðir: 35,0 ferm., 110,7 rúmm.  Gjald kr. 11.200"
56952 (04.06.400.2),BN056952,Bíldshöfði 10,Innrétta rými  - 2.hæð,Frestað. Með vísan til umsagnar skipulagsfulltrúa dags. 16. janúar 2020.,"Sótt er um leyfi til að innrétta aðstöðu fyrir dansskóla á annarri hæð í vesturálmu og koma fyrir neyðarútgangi út á nýjan brunastiga á suðurhlið húss, á lóð nr. 10 við Bíldshöfða.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 6. desember 2019 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 6. desember 2019. Einnig fylgir bréf skipulagsfulltrúa dags. 9. desember 2019.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 17. janúar 2020 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 16. janúar 2020. Einnig fylgir bréf skipulagsfulltrúa dags. 20. janúar 2020.  Gjald kr. 11.200"
56961 (01.22.010.7),BN056961,Borgartún 8-16A,Katrínartún 2 - Breyting inni 7.-9. hæð,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að breyta innra skipulagi skrifstofuhúsnæðis á 7.-9. hæð og til stækkunar á þaksvölum á 8. hæð í skrifstofuhúsi við Katrínartún 2, mhl. 03, á lóð nr. 8-16A við Borgartún.  Erindi fylgir samþykki þinglýsts eiganda dags. 26. nóvember 2019, bréf frá hönnuði dags. 2. janúar 2020.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 6. desember 2019 fylgir erindi, ásamt umsögn skipulagsfulltrúa dags. 6. desember 2019. Einnig fylgir bréf skipulagsfulltrúa dags. 9. desember 2019.  Gjald kr. 11.200"
57081 (01.34.910.1),BN057081,Borgartún 41,Tæknirými bílakjallara - reitur F,Frestað. Vísað til athugasemda.,"Sótt er um leyfi til þess að byggja tæknirými fyrir sameiginlegan bílakjallara  reita A, B, C,D, E og F á Kirkjusandsreit, staðsett á reit F og með aðgengi um stigahús sem staðsett er á reit E, Hallgerðargötu 1, á lóð nr. 41 við Borgartún.  Erindi fylgir bréf hönnuðar dags. 16. desember 2019, bréf hönnuðar dags. 14. janúar 2020. lóðauppdráttur 1.349.1 dags. 25. nóvember 2019, hæðablað 1.349.1 útgáfa C dags. 2. febrúar 2019, greiðslukvittun frá sýslumanni vegna þinglýsingar lóðabreytinga dags. 4. desember. 2019 og greinargerð varðandi lóðarbreytingu dags. 3. desember 2019.  Stærðir: 112.5 ferm., 490.1 rúmm.  Gjald kr. 11.200"
56922 (04.64.170.5),BN056922,Depluhólar 5,Reyndarteikningar og breytingar á þaki bílskúrs o.fl.,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Það athugist að um er að ræða samþykkt á áður gerðri framkvæmd sem gerð var án byggingarleyfis. Óvissa kann því að vera um uppbyggingu og útfærslu framkvæmdar. Hvorki er skráð verktrygging á verkið né ábyrgðaraðilar. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi fyrir áður gerðum breytingum á íbúðarhúsi, setja hurð í stað glugga á suðurhlið og  nýja hurð á vesturhlið kjallara ásamt því að klæða með sléttri álklæðningu og hækka og breyta þaki á bílskúr á lóð nr. 5 við Depluhóla.  Stækkun: 33.3 rúmm.  Erindi fylgir afrit af teikningum samþykktum 14. nóvember 1985, skýrsla húsaskoðunar dags. 27. nóvember 2019.  Gjald kr. 11.200"
56766 (04.68.300.7),BN056766,Drafnarfell 2-18,Sótt um leyfi að breyta mhl. 4 íhúsnæði í kaffihús í flokki II,Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Það athugist að um er að ræða samþykkt á áður gerðri framkvæmd sem gerð var án byggingarleyfis. Óvissa kann því að vera um uppbyggingu og útfærslu framkvæmdar. Hvorki er skráð verktrygging á verkið né ábyrðaraðilar. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi fyrir kaffihúsi í flokki ll tegund E, fyrir 30 gesti, ásamt áður gerðum breytingum í mhl. 04, rými 0101, í húsi nr. 18 á lóð nr. 2-18 við Drafnarfell.  Erindi fylgir samþykki eigenda dags. 2. október 2019, húsaskoðun dags. 18. desember 2019.  Gjald kr. 11.200"
57014 (04.30.430.4),BN057014,Dragháls 18-26,Nýtt milliloft - hluti eldra millilofts fjarlægt,"Samþykkt. Samræmist ákvæðum laga nr. 160 / 2010. Skilyrt er að ný eignaskiptayfirlýsing sé samþykkt fyrir útgáfu byggingarleyfis, henni verði þinglýst eigi síðar en við lokaúttekt. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.","Sótt er um leyfi til að breyta hurðum á norðurhlið og fjarlægja hluta af millilofti auk þess sem komið er fyrir nýjum og stærri milliloftum í húsinu nr. 18-26 við Dragháls á lóð Fossháls 17-25/Dragháls 18-26.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 6. desember 2019 fylgir erindi. Einnig fylgir bréf skipulagsfulltrúa dags. 9. desember 2019.  Niðurrif er: 134,1 ferm.  Stækkun er : 271,9 ferm.  Gjald kr. 11.200"
56393 (01.70.221.4),BN056393,Drápuhlíð 3,Breytingar í kjallara,Frestað. Vísað til athugasemda.,"Sótt er um leyfi fyrir áður gerðri stækkun svala og breytingum á innra skipulagi, þvottaherbergi er breytt í vinnustofu og verður í eigu kjallaraíbúðar, herbergi 0002 sem áður var í eigu kjallaraíbúðar 0006 verður í eigu íbúðar á 2. hæð í fjölbýlishúsi á lóð nr. 3 við Drápuhlíð.  Samþykki meðeigenda dags. 20. júní 2019 fylgir erindi.  Gjald kr. 11.200"
