nr,url,heimilisfang,tegund,nidurstada,spurning
50306 (01.13.610.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050306,Aðalstræti 2,Lækka jarðveg - nýir gluggar og útidyr,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að lækka jarðveg framan við norðurvegg kjallara, setja nýja glugga og nýjar útidyr á vegginn og koma fyrir nýjum tröppum niður í gryfjuna sem myndast framan við húsið á lóð nr. 2 við Aðalstræti. Meðfylgjandi er umsögn Minjastofnunar Íslands dags. 24. nóvember 2015. Gjald kr. 9.823"
48688 (01.11.980.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN048688,Austurbakki 2,Bílakjallari og fjölbýlishús,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja á reit 1 fimm hús, G1 og G2, T1, T2 og T3, fjögurra og fimm hæða með verslunum á jarðhæð og 73 íbúðum á efri hæðum og á reit 2 tvö verslunar- og skrifstofuhús, L1 og T4, fimm og sex hæða með verslunum á tveimur neðstu hæðum og skrifstofum á efri hæðum og bílakjallara með 120 stæðum á báðum reitum á lóð á lóð nr. 2 við Austurbakka. Erindi fylgir brunahönnun og greinargerð um hljóðvist frá Verkís dags. í desember 2014, janúar, maí og júní 2015, umsögn fagrýnihóps byggingarfulltrúa dags. 20. mars 2015, yfirlit yfir fornminjar á svæðinu frá Borgarsögusafni Reykjavíkur dags. 8. júní 2014 og umsögn um hugsanlega fornleifafundi frá Minjastofnun Íslands dags. 25. júní 2015 og 2. júlí 2014, samþykki meðlóðarhafa vegna uppdrátta dags. 2. júní 2015, samþykki meðlóðarhafa vegna vinnu við heildarbílakjallara dags. 22. júní 2015 bréf frá Reginn dags. 17.3. 2015. Einnig yfirlýsing Minjastofnunar og Landstólpa dags. 25. nóvember 2015, áætlun varðandi sorp og úrgang dags. 10. júlí og samþykki lóðarhafa v/heildarbílakjallara dags. 23. nóvember 2015. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 23. janúar 2015 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 23. janúar 2015. Bílakjallari, mhl. 08:  5.019,8 ferm., 21.243,5 rúmm. G1 og G2, mhl. 04:  5.693,2 ferm., 19.777 rúmm. T1, T2 og T3, mhl. 05:  4.975 ferm., 19.066,8 rúmm. L1, mhl. 07:  9.356,2 ferm., 36.047,2 rúmm. T4, mhl. 06:  2.291,2 ferm., 8.827 rúmm. Samtals A-rými:  27.335,4 ferm., 103.653,3 rúmm. Samtals B-rými:  617,9 ferm., 2.381,2 rúmm. Samtals C-rými:  886,1 ferm. Gjald kr. 9.500"
50327 (01.11.980.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050327,Austurbakki 2,Takmarkað byggingarleyfi,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010.,Sótt er um takmarkað byggingarleyfi til að hefja jarðvegsframkvæmdir á byggingareit nr. 5 á lóðinni Austurbakki 2.  Tilgangurinn er að kanna klöpp og mun tilraunaniðurrekstur á 3-5 forsteyptum staurum verða gerður í desember og janúar nk. sbr. yfirlitsmynd
50208 (01.14.021.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050208,Austurstræti 3,Krá,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Áskilið samþykki Vinnueftirlits ríkisins.,Sótt er um leyfi til að innrétta veitingastað fyrir 99 gesti í flokki III tegund F í húsi á lóð nr. 3 við Austurstræti. Gjald kr. 9.823
50331 (01.14.041.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050331,>Austurv Thorvaldsenss,Thorvaldsenstræti 6 -Takmarkað byggingarleyfi,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010.,Sótt er um takmarkað byggingarleyfi jarðvinnu vegna fornleifarannsókna á lóð nr. 4-6 við Thorvaldsenstræti.
50134 (02.92.010.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050134,Árleynir 4,Milliloft yfir 1.hæð - flóttastigi,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilið samþykki heilbrigðiseftirlits. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að koma fyrir millilofti og flóttastiga að utan frá núverandi millipalli í húsinu á lóð nr. 4 við Árleyni. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 6. nóvember 2015 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 4. nóvember 2015. Stækkun millipalls:  201,9 ferm Gjald kr. 9.823 + 9.823"
50326 (01.26.200.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050326,Ármúli 5,Hótel,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að einangra og klæða að utan með sléttum álplötum, breyta innra skipulagi, byggja flóttastiga á austurgafli og innrétta gististað í flokki ?? teg. ?? með 60 herbergjum í mhl. 01 á lóð nr. 5 við Ármúla. Erindi fylgir orkurammi dags.. 21. nóvember 2015. Stækkun:  xx ferm., xx rúmm. Gjald kr. 9.823"
49354 (01.18.620.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN049354,Baldursgata 16,Íbúð - 3.hæð,Frestað. Lagfæra skráningu.,"Sótt er um leyfi til að breyta innra fyrirkomulagi íbúðar 0301 og byggja svalir á suðurhlið (bakhlið) þakhæðar,einnig er sótt um leyfi til að byggja svalir og stiga ofan í garð frá íbúð á 1. hæð fjölbýlishússins á lóðinni nr. 16 við Baldursgötu. Jafnframt er erindi  BN047413 dregið til baka. Erindi var grenndarkynnt frá 25. júní til 23. júlí 2015. Lögð er fram umsögn skipulagsfulltrúa dags. 29. júlí 2015. Meðfylgjandi er yfirlýsing hönnunarstjóra dags. 15.4. 2015, umsögn Minjastofnunar Íslands dags. 8.6. 2015 og útskýring á eignarhaldi dags. 8.6. 2015. Gjald kr. 9.823"
50080 (01.21.810.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN050080,Borgartún 29,Skyndibitastaður - jarðhæð og kjallara,Samþykkt.  Samræmist ákvæðum laga nr. 160 / 2010. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektum sbr. greinar nr. 2.4.7 og 2.9.2 í byggingarreglugerð nr. 112/2012. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að innrétta veitingastað í flokki I í rými 0002 og í 0102 og koma fyrir útblástursröri og gasskáp á norðurhlið hússins á lóð nr. 29 við Borgartún.  Umboð frá RA 6 ehf. dags. 9. okt. 2015. Tölvupóstur frá hönnuði þar sem farið er fram á að fjarlægja skráningartöflu dags. 22. okt. 2015. Bréf frá hönnuði ódags. Bréf frá umsækjanda ódags. fylgir.  Samþykki fylgir á teikningu dags.  7. október 2015 Gjald kr. 9.823 + 9.823
47928 (01.22.010.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN047928,Borgartún 8-16A,Fjölbýlishús - S1 - Þórunnartún/Bríetartún,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja steinsteypt tólf hæða fjölbýlishús með 94 íbúðum og verslunarrýmum á jarðhæð við Bríetartún, mhl. 09, merkt S1 í deiliskipulagi, á tveggja hæða kjallara sem tengist þegar byggðum bílakjallara á lóð nr. 8-16 við Borgartún. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 10. október 2014 fylgir erindinu ásamt umsögn skipulagsfulltrúa dags. 9. október 2014. Einnig bréf frá umsækjanda varðandi staðsetningu sorpgeymslu dags. 22. október 2014, brunahönnun frá Eflu dags. 25. ágúst 2015 og yfirlit um nýtingarhlutfall á lóð dags. 15. september 2015. Meðfylgjandi eru tvö bréf frá arkitekt um sorphirðu dags. 5.11. 2015. Stærðir:  Kjallari -1, 1.001,6 ferm., kjallari 00, 1.042,2 ferm., 1. hæð 1.092,7 ferm., 2., 4. og 6. hæð 1.091,8 ferm., 3., 5., og 7. hæð, 1.078,9, 8. hæð, 505,6 ferm., 9. og 10. hæð, 495,6 ferm., 11. hæð, 478,3 ferm., 12. hæð 463,9 ferm. og 13. hæð 19,8 ferm. Samtals A-rými:  12.107,4 ferm., 41.244,6 rúmm. B-rými:  522,7 ferm., 1.548,6 rúmm C-rými:  145,7 ferm. Gjald kr. 9.500+9.823+9.823+9.823"
