nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
26824 (01.83.420.5 01),BN026824,Ásgarður 34,br. íb .í kjallara.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að breyta eignaafmörkun kjallaraíbúðar og innra skipulagi kjallara í húsi nr. 34 á lóð nr. 34-40 við Ásgarð.  Gjald kr. 5.100
26906 (01.19.022.3),BN026906,Bergþórugata 11,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir núverandi fyrirkomulagi af húsi nr. 11 og tilheyrandi geymsluskúr á lóðinni nr. 11-11A við Bergþórugötu.  Gerð er grein fyrir áður gerðri séreign (ósamþ. íb.) á neðri hæð hússins.  Virðingargjörð dags. 6. júní 1944, afsalsbréf (v. eign 0201) dags. 30. október 1989 og skiptayfirlýsing dags. 30. nóvember 2001 fylgja erindinu.  Einnig fylgir erindinu útprentun úr skrám Fasteignamats frá 1995.  Gjald kr. 5.100"
26932 (02.29.670.1),BN026932,Bláhamrar  2-6,utanhússklæðning,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að klæða húsin á lóðinni nr. 2-6 við Bláhamra með báraðri og sléttri málmklæðningu. Bárulaga klæðningin verði sem næst hvít að lit og lögð með láréttum bárum en slétta klæðningin ljósgrá að lit.  Gjald kr. 5.100
26925 (01.23.200.1),BN026925,Borgartún 32,endurnýjun á byggingarleyfi,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um endurnýjun á byggingarleyfi frá 18. desember 2001fyrir byggingu kvists og hækkunar neyðarstiga á vesturhlið og að breyta innra skipulagi rishæðar hússins á lóð nr. 32 við Borgartún.  Stærð: Stækkun, kvistur 4,84 ferm., 13,35 rúmm.  Gjald kr. 5.100 + 681"
26729 (01.82.600.5),BN026729,Byggðarendi 9,niðurrif - endurbyggja laufskála o.fl.,Frestað. Vísað er til athugasemda skipulagsfulltrúa.,"Sótt er um leyfi til að rífa núverandi ""blómaskála"" við húsið nr. 9 við Byggðarenda. Jafnframt er sótt um leyfi til að byggja í hans stað fjölskylduherbergi í tengslum við borðstofu, byggja yfir sund milli fjölskylduherbergis og bílgeymslu og setja uppstólað valmaþak á húsið.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 21. mars 2003 og umsögn skipulagsfulltrúa dags. 12. mars 2003 fylgja erindinu.  Niðurrif:  32,5 ferm. og 89,4 rúmm.  Uppbygging: 50 ferm og 137,3 rúmm.  Stækkun: 17,5 fer. og 47,3 rúmm.  Stærð samtals: 377,3 ferm og 1087,8 rúmm.  Gjald kr. 5.100 + 2.412"
26929 (01.45.440.9),BN026929,Dugguvogur 23,innra frkl á 1. og 3. h,Frestað. Lagfæra skráningartöflu.,"Sótt er um leyfi til að breyta innra fyrirkomulagi á fyrstu hæð og innra fyrirkomulagi, eignaafmörkun og skráningu á þriðju hæð hússin nr. 23 við Dugguvog.  Gjald kr. 5.100"
26915,BN026915,Eskihlíð 33-35,"endurn utanhúss, svalastækkun",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að stækka svalir á fjölbýlishúsinu nr. 33-35 við Eskihlíð samhliða endurnýjun á ytra byrði hússins í samræmi við lýsingu á teikningu.  Gjald. kr. 5.100
26721 (01.18.631.2),BN026721,Freyjugata 27,reyndarteikningar,Frestað.,Sótt er um leyfi til þess að breyta innra fyrirkomulagi og skipta í tvær íbúðir fjórðu hæð hússins á lóðinni nr. 27 við Freyjugötu.   Jafnframt er gerð grein fyrir eignarhaldi í húsinu.  Afsal dags. 14. janúar 1991 fylgir erindinu.  Gjald kr. 5.100
26930 (04.06.100.1 02),BN026930,Funahöfði 17A,gistiheimili á 2. og 3.h,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa.,Sótt er um leyfi til að breyta innra fyrirkomulagi og útliti fyrstu hæðar  hússins nr. 17A á lóðinni nr. 17 við Funahöfða og koma fyrir gistiherbergjum á annarri og þriðju hæð. Á annarri hæð verði 27 herbergi og á þriðju hæð 16 herbergi ásamt fylgirýmum.  Erindinu fylgir skýrsla um brunahönnun dags. 18. mars 2003.  Gjald kr. 5.100
26903 (01.43.221.1),BN026903,Goðheimar 20,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir núverandi fyrirkomulagi í húsinu á lóðinni nr. 20 við Goðheima.   Gerð er grein fyrir áður gerðri séreign (ósamþ. íb. 0002) í kjallara hússins.  Afsalsbréf dags. 29. júní 1968 og 1. júní 1977 fylgja erindinu.  Gjald kr. 5.100
