nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
27093 (01.13.650.1),BN027093,Aðalstræti 4,stækkun kjallara,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til gatnamálastjóra vegna reyklosunarops utan lóðar.,"Sótt er um leyfi til að stækka kjallara í hótelbyggingu sem samþykkt var 8. jan. 2003 á lóðinni nr. 4 við Aðalstræti.   Erindinu fylgir umsögn brunahönnuðar vegna rýmingarleiða úr kjallara.  Stækkun: 192,6 ferm. og 672,5 rúmm. Greiða skal fyrir 3,85 bílastæði í flokki II (3,85 x 200.070.05 = 770.270.-).  Gjald kr. 5.100 + 34.297"
27377 (01.52.210.8),BN027377,Aflagrandi 20-26,br  gróðurskálum 20 og 22,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta yfirbyggingu suðursvala á húsi nr. 20 (matshl. 01) á lóðinni nr. 20-26 við Aflagranda þannig að þak verði fulleinangrað og því ekki lengur um ""gróðurskála"" að ræða. Jafnframt er sótt um leyfi til að byggja yfir norðursvalir sama húss og breyta umgjörð svalahurðar í húsi nr. 22.  Gjald kr. 5.100"
27294 (05.13.150.1),BN027294,Andrésbrunnur 2-10,Fjölga íb. í 36 + bílg.,Frestað. Lagfæra skráningu.,"Sótt er um leyfi til þess að fjölga íbúðum í húsi nr. 6 (matshluta 03) um eina íbúð þannig að samtals verði 36 íbúðir í fjölbýlishúsunum, leiðrétta stærðir, breyta byggingarlýsingu og byggja steinsteypta bílgeymslu fyrir tvo bíla við austurhlið hússs nr. 10 á lóð nr. 2-10 við Andrésbrunn.  Bréf hönnuðar dags. 27. maí 2003 fylgir erindinu.  Stærð: Hús nr. 2 (matshluti 01) verður samtals 1051,5  ferm., 3158,8 rúmm., hús nr. 4 (matshluti 02) verður samtals 1036,1 ferm., 3115,2 rúmm., hús nr. 6 (matshluti 03) verður samtals 1036,1 ferm., 3115,2 rúmm., hús nr. 8 (matshluti 04) verður samtals 1036,1 ferm., 3115,2 rúmm., hús nr. 10 (matshluti 06) verður samtals 1051,5 ferm., 3158,8 rúmm.  Bílgeymsla (matshluti 06) samtals 57,2 ferm., 185,9 rúmm.  Gjald kr. 5.100 + 4.748"
27278 (01.63.010.2),BN027278,Aragata 3,breytingar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til þess að koma fyrir bílastæði á lóð og breyta aðkomu að inngangi hússins á lóðinni nr. 3 við Aragötu.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 23. maí 2003 fylgir erindinu.  Samþykki eigenda Aragötu 1 (á teikn.) fylgir erindinu.  Gjald kr. 5.100
27328 (04.63.220.1),BN027328,Arnarbakki 3,færanleg kennslust.,Frestað. Lagfæra gögn m.t.t. skráningar.,"Sótt er um leyfi til að koma fyrir færanlegri kennslustofu á austurlóð Breiðholtsskóla á lóðinni nr. 1-3 við Arnarbakka.   Á lóðinni eru sex slíkar fyrir.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 30. maí 2003 fylgir erindinu.  Stærð: Færanleg kennslustofa (rými 13-0103) 69,7 ferm. og 220,6 rúmm.  Gjald kr. 5.100 + 11.251"
27275 (01.14.021.0),BN027275,Austurstræti 9,breyting.,Frestað. Vantar umsögn gatnamálastjóra.,Sótt er um samþykki fyrir breytingum á innra fyrirkomulagi veitingastaðar í kjallara og á fyrstu hæð hússins á lóðinni nr. 9 við Austurstræti.  Samþykki eigenda dags. 13. maí 2003 fylgir erindinu.  Gjald kr. 5.100
27375 (01.26.520.1 01),BN027375,Ármúli 31,br. 1. h.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta innra fyrirkomulagi og útliti á fyrstu hæð í austurenda hússins nr. 31 við Ármúla sem er matshluti 01 á lóðinni nr. 34 við Suðurlandsbraut.  Nýjum gluggum er komið fyrir á suður-, austur-, og norðurhlið hússins.  Brunahönnun dags. 26. maí 2003 fylgir erindinu.  Gjald kr. 5.100"
27368 (01.19.200.8),BN027368,Bergþórugata 4,"lyfta þaki, kvistir o.fl.",Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til þess að lyfta þaki, byggja fjóra kvisti og svalir á einbýlishúsið á lóð nr. 24 við Bergþórugötu.  Stærð: Stækkun 3. hæð 59,3 ferm., 179,3 rúmm.  Gjald kr. 5.100 + 9.144"
27374 (04.06.500.2),BN027374,Bíldshöfði 18,veislusalur,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að koma fyrir veislusal í húsinu nr. 18 við Bíldshöfða.  Gjald kr. 5.100
27384 (01.14.311.3),BN027384,Bjarkargata 8,bílskúrshurð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta bílskúrshurð og nýta sem vinnuaðstöðu bílskúr á lóðinni nr. 8 við Bjarkargötu.  Gjald kr. 5.100
