nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
27574 (01.13.650.1),BN027574,Aðalstræti 4,br. starfsm.aðst. og brunavarnir,Frestað. Lagfæra skráningu.,"Sótt er um leyfi fyrir breytingum á innra fyrirkomulagi hótelsins á lóðinni nr. 4 við Aðalstræti. Breytingar varða starfsmannarými í vesturhluta, fjölgun herbergja í vesturhluta og brunaþol hurða á ræstihebergjum.  Leiðrétt skráningartafla fylgir erindinu, en ekki er um stækkun hússins að ræða.  Erindinu fylgir bréf VSI dags. 15. júlí 2003 vegna brunahönnunar.  Stækkun vegna leiðréttrar skráningar: xx  Gjald kr. 5.100 + xx"
28104 (01.14.050.3),BN028104,Austurstræti 20,breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta innra fyrirkomulagi veitingastaðar í vesturhluta hússins á lóðinni nr. 20 við Austurstræti.  Veitingasalur er stækkaður og rúmar nú 50-55 gesti, salernum og eldhúsi er breytt.  Jafnframt er erindi 27805 dregið til baka.  Gjald kr. 5.100"
28027 (01.16.230.4),BN028027,Ásvallagata 11,kvistur og svalir,"Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað er til uppdrátta nr. 100, 101 og 102 dags. 12. ágúst 2003.","Sótt er um leyfi til þess að byggja kvist og svalir á suðurhlið hússins á lóðinni nr. 11 við Ásvallagötu.  Jafnframt er erindi 27801 dregið til baka.  Samþykki meðeigenda dags. 8. september 2003 fylgir erindinu.  Stærð: Stækkun kvistur 13,5 ferm. og 33,2 rúmm.  Gjald kr. 5.100 + 1.693"
27800 (01.16.230.3),BN027800,Ásvallagata 13,kvistur og svalir,"Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað er til uppdrátta nr. 100, 101 og 102 dags. 12. ágúst 2003.","Sótt er um leyfi til þess að byggja kvist og svalir á suðurhlið hússins á lóðinni nr. 13 við Ásvallagötu.  Samþykki meðeigenda dags. 2. september 2003 fylgir erindinu.  Stærð: Stækkun kvistur 13,5 ferm. og 33,2 rúmm.  Gjald kr. 5.100 + 1.693"
27930 (01.44.210.6),BN027930,Barðavogur 40,reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um samþykki fyrir áður gerðum breytingum á innra fyrirkomulagi kjallaraíbúðar hússins á lóðinni nr. 40 við Barðavog.  Samþykki meðeigenda (ódags.) fylgir erindinu.  Gjald kr. 5.100
27075 (04.05.920.1),BN027075,Bíldshöfði 2,stakstæð verðskilti,Frestað. Ekki er hægt að samþykkja skilti utan lóðar.,"Sótt er um leyfi til að koma fyrir tveimur stakstæðum ljósaskiltum, öðru utan lóðar, nr. 2 við Bíldshöfða. Skiltin verði um 208 cm á hæð, um 155 cm á breidd og samanlagður skiltaflötur hvors þeirra um 2 x 2.1 ferm.  Umsögn umhverfis- og tæknisviðs, gatnamálastjóra dags. 29. september 2003 fylgir erindinu.  Gjald kr. 5.100"
28001 (01.23.100.1),BN028001,Borgartún 30A,reyndarteikningar A+B,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um samþykki fyrir breyttum innveggjum og innréttingum í nokkrum íbúðum á 2. - 5. hæð fjölbýlishússins á lóð nr. 30A við Borgartún.  Gjald kr. 5.100
28108 (01.35.100.1),BN028108,Brúnavegur Hrafnista,br. 2.hæð E-álma,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til þess að sameina tvö herbergi í eitt (verða samtals níu einstaklingsherbergi) á 1. hæð í E-álmu Hrafnistu við Brúnaveg.  Gjald kr. 5.100
25082 (04.23.520.4),BN025082,Bröndukvísl 8,Garðskáli og þakgluggi,Frestað. Vantar samþykki lóðarhafa nr. 10. Gera grein fyrir brunavörnum. Skoðist á staðnum.,"Sótt er um leyfi til þess að gera þakglugga á suðurhlið og samþykki fyrir áður gerðum garðskála á vesturhlið hússins á lóðinni nr. 8 við Bröndukvísl.  Stærð: Stækkun garðskáli 10,3 ferm. og 28,7 rúmm.  Gjald kr. 4.800 + 1.378"
27865 (01.55.421.5),BN027865,Fálkagata 13,samþykki á íbúð,Frestað. Lagfæra skráningu.,"Sótt er um samþykki fyrir áður gerðri íbúð á 1. hæð fjöleignarhússins á lóð nr. 13 við Fálkagötu.  Íbúðarskoðun byggingarfulltrúa dags. 5. júní 2003,  samþykki meðeigenda ódags. og bréf hönnuðar dags. 30. september 2003 fylgja erindinu.  Gjald kr. 5.100"
