nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
27036 (01.83.510.2),BN027036,Ásgarður 149-165,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir áður gerðum breytingum á húsum nr. 151, 157, 161 og 165 við Ásgarð (matshl. 02, 05, 07 og 09) á lóðinni nr. 149-165 við Ásgarð. Í kjallara er sýndar geymslur í rými sem áður var sýnt sem uppfyllt sökklarými.  Stækkun: xx  Gjald kr. 5.100 + xx"
26792 (00.00.000.0),BN026792,Barónsstígur 2,br innra frkl. o.fl.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að breyta innra fyrirkomulagi í kjallara, á fyrstu, annarri, þriðju og fimmtu hæð í matshlutum 01 og 02 (Hótel Barón) á lóðinni nr. 2-4 við Barónsstíg.   M.a. verði veitingarými stækkað, hótelherbergjum fjölgað um tvö og brunavörnum breytt lítillega.  Gjald kr. 5.100)"
26972 (04.02.440.5),BN026972,Básbryggja 13-15,reyndarteikn. v. lokaútt.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til þess að breyta loftræstingu frá geymslum og sorprennum, breyta skipulagi baðherbergja tveggja íbúða á 1. hæð og bílastæðum framan við fjölbýlishúsið á lóð nr. 13-15 við Básbryggju.  Gjald kr. 5.100"
27028 (04.02.440.4),BN027028,Básbryggja 5-11,Brunakr. hurða og lóðam.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til þess að breyta brunakröfu nokkurra innihurða á 1. hæð og samþykki fyrir leiðréttum lóðamörkum lóðar nr. 5-11 við Básbryggju.  Gjald kr. 5.100
27046 (01.18.560.1),BN027046,Bergstaðastræti 54,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir áður gerðum breytingum á geymslum í kjallara, fyrir breyttri afmörkun íbúðar 0001, breyttu innra skipulagi íbúðar á 3. hæð, áður gerðri stækkun kvists á suðurþekju og fyrir breyttri staðsetningu svala á 3. hæð fjöleignarhússins á lóð nr. 54 við Bergstaðastræti.  Samþykki sumra meðeigenda dags. 29. mars 2003 fylgir erindinu.  Gjald kr. 5.100"
26963 (01.71.120.3),BN026963,Bogahlíð 7-9,sérgeymslur þakhæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að taka í notkun þakhæð og innrétta þar geymslurými í húsinu nr. 7-9 við Bogahlíð.  Gjald kr. 5.100
27031 (01.45.411.5),BN027031,Dugguvogur 9-11,breyting á stigagangi,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta skráningu stiga á milli þriðju og fjórðu hæðar í húsinu á lóðinni nr. 9-11 við Dugguvog.  Gjald kr. 5.100
26901 (00.00.000.0),BN026901,Engjavegur 8,íþrótta og sýningahöll,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja íþrótta- og sýningarhöll ásamt búningsaðstöðu, anddyri og fyrirlestrarsal mestmegnis úr steinsteypu einangrað að utan og plötuklætt, breyta notkun núverandi viðbyggingar við austurhlið Laugardalshallar í tengibyggingu ásamt leyfi til  niðurrifs á núverandi anddyri í norðvesturhorni íþróttahússins nr. 8 við Engjaveg.  Brunahönnun VST dags. apríl 2003, minnispunktar og umsögn skipulagsfulltrúa dags. 6. mars 2002 og 14. janúar 2003 og bréf hönnuðar dags. 8. apríl 2003 fylgja erindinu.  Stærð: Niðurrif 93,3 ferm., 321 rúmm.   Íþrótta- og sýningarhöll 1. hæð 7551,7 ferm., 2. hæð 1981 ferm., 3. hæð 13,4 ferm., samtals 9546,1 ferm., 74328,7 rúmm.  Gjald kr. 5.100 + 3.790.764"
27024 (01.13.601.1),BN027024,Garðastræti 6,svalir 4.hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að byggja svalir við vesturhlið 4. hæðar fjöleignahússins á lóð nr. 6 við Garðastræti.  Gjald kr. 5.100
26903 (01.43.221.1),BN026903,Goðheimar 20,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir núverandi fyrirkomulagi í húsinu á lóðinni nr. 20 við Goðheima.   Gerð er grein fyrir áður gerðri séreign (ósamþ. íb. 0002) í kjallara hússins.  Afsalsbréf dags. 29. júní 1968 og 1. júní 1977 fylgja erindinu.  Gjald kr. 5.100
26976 (04.04.--9.9),BN026976,Grafarholtsland,þjónustubygging,Frestað. Lagfæra skráningu.,"Sótt er um leyfi til þess að byggja einnar hæðar timburþjónustubyggingu fyrir Golfklúbb Reykjavíkur með snyrtingum og smá afdrepi við 10. teig á Grafarholtsvelli.  Stærð: Þjónustuhús 18,8 ferm., 55,2 rúmm.  Gjald kr. 5.100 + 2.815"
26895 (04.11.430.1),BN026895,Grænlandsleið 22-26,"nýb. 2. h, 13 mhl., 24 íb og bílg.",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja átta steinsteypt tveggja hæða tvíbýlishús samtengd með stoðveggjum og sameiginlegri bílgeymslu fyrir sextán bíla ásamt fjórum steinsteyptum tvíbýlishúsum með innbyggðri bílgeymslu fyrir tvo bíla . Samtals er sótt um leyfi til þess að byggja tuttugu og fjórar íbúðir á lóð nr. 22-44 við Grænlandsleið.  Brunahönnun VSI dags. 1. október 2002 fylgir erindinu.  Stærð: Hús nr. 22 (matshluti 01) íbúð 1. hæð 89,9 ferm., 2. hæð 89,9 ferm., samtals 179,8 ferm., 543,9 rúmm.   Hús nr. 24 (matshluti 02), hús nr. 26 (matshluti 03), hús nr. 28 (matshluti 04), hús nr. 30 (matshluti 05), hús nr. 32 (matshluti 06), hús nr. 34 (matshluti 07) og hús nr. 36 (matshluti 08) eru öll sömu stærðar og hús nr. 22 eða samtals 179,8 ferm., 543,9 rúmm hvert hús.  Hús nr. 38 (matshluti 09) íbúð 1. hæð 114,5 ferm., 2. hæð 89,6 ferm., bílgeymsla 46,5 ferm., samtals 250,6 ferm., 784,3 rúmm.  Hús nr. 40 (matshluti 10), hús nr. 42 (matshluti 11) og hús nr. 44 (matshluti 12) eru öll sömu stærðar og hús nr. 38 eða samtals 250,6 ferm., 784,3 rúmm. hvert hús.  Bílgeymsla (matshluti 13) geymslur íbúða í matshlutum 01-08 samtals 75,8 ferm., bílgeymsla 451,2 ferm., samtals 527 ferm., 1464,5 rúmm.  Gjald kr. 5.100 + 456.598"
26828 (05.13.590.1),BN026828,Gvendargeisli 104,einbýlish. m. innb. bílg.,Samþykkt 9. apríl 2003. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um leyfi til þess að byggja einlyft steinsteypt einbýlishús með innbyggðri bílgeymslu á lóð nr. 104 við Gvendargeisla.  Stærð: íbúð 134,5 ferm., bílgeymsla 29,3 ferm., samtals 163,8 ferm., 597,2 rúmm.  Gjald kr. 5.100 + 30.457"
26982 (05.13.520.5),BN026982,Gvendargeisli 30,einbýli m. innb. bílg.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um leyfi til þess að byggja steinsteypt einbýlishús  með millilofti og innbyggðri bílgeymslu á lóð nr. 30 við Gvendargeisla.  Stærð: Íbúð 1. hæð 250,6 ferm., bílgeymsla 31,4 ferm., samtals 282 ferm., 1040,1 rúmm.  Gjald kr. 5.100 + 53.045"
27001 (02.57.510.2),BN027001,Gylfaflöt 3,breytt notkun 0101,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að koma fyrir hjólbarðaverkstæði, smurstöð og gúmmísteypu í einingu 0101 í húsinu á lóðinni nr. 3 við Gylfaflöt. Jafnframt er erindi nr. 20888 dregið til baka.  Gjald kr. 5.100"
25318 (01.18.020.5),BN025318,Hallveigarstígur 8,reyndart. áðurgerð íb.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um samþykki fyrir áður gerðri íbúð í kjallara, áður gerðri stækkun kvists á suðurhlið og reyndarteikningum af innra fyrirkomulagi í húsinu á lóðinni nr. 8 við Hallveigarstíg.  Einnig er  sótt um leyfi til þess að byggja viðbyggingu að steyptum vegg á suðvesturhlið húss og byggja svalir á suðvesturhlið fyrstu hæðar.  Málið var í kynningu frá 5. mars til 4. apríl 2003. Engar athugasemdir bárust.  Virðingargjörð dags. 21. september 1927 fylgir erindinu.  Samþykki meðeigenda (á teikn.) fylgir erindinu.  Bréf hönnuðar dags. 25. júní 2002 fylgir erindinu.  Samþykki nágranna Hallveigarstíg 8A og Hallveigarstíg 10 (á teikn.) fylgir erindinu.  Stærð: Stækkun geymslur 0002 og 0003, 11,4 ferm. og 25,2 rúmm.  Gjald kr. 4.800 + 1.285"
