nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
29279 (01.14.030.8),BN029279,Austurstræti 17,stækkun  á 1 hæð,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til þess að stækka verslunarrými á fyrstu hæð í línu við suðurhlið annarra hæða hússins á lóðinni nr. 17 við Austurstræti.  Jafnframt er sótt um samþykki fyrir núverandi innra fyrirkomulagi á efri hæðum hússins.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 30. apríl 2004 fylgir erindinu.  Stærð: Stækkun 1. hæð, 27,9 ferm. og 108,0 rúmm.  Gjald kr. 5.400 + 5.832"
29739 (01.17.020.3),BN029739,Bankastræti 4,eldvarnir,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir núverandi fyrirkomulagi í verslunarhúsi (matshl. 01) á lóðinni nr. 4 við Bankastræti vegna gerðar eignaskiptayfirlýsingar.  Gerð er grein fyrir breytingum á innra og ytra fyrirkomulagi og sýndar eru þrjár séreignir í húsinu í stað einnar.  Gjald kr. 5.400
29744 (01.85.400.2),BN029744,Bjarmaland  1-7,nr. 7 - viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til þess að fjarlægja áður byggðan gróðurskála við suðausturhorn einbýlishússins og byggja á sama stað stærri viðbyggingu, breyta innra skipulagi og breyta gluggum húss nr. 7 á lóð nr. 1-7 við Bjarmaland.  Samþykki meðlóðarhafa (á teikningu) fylgir erindinu.  Stærð: Áður byggður gróðurskáli 20,2 ferm.  Viðbygging 31,2 ferm., 111,2 rúmm.  Gjald kr. 5.400 + 6.005"
29747 (01.22.110.1),BN029747,Borgartún 24,verslun og veitingast 1. hæð og kj.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að koma fyrir verslun og veitingastað á hluta fyrstu hæðar og í hluta kjallara hússins nr. 24 við Borgartún. Jafnframt er sótt um leyfi til að koma fyrir nýjum dyrum á norðurhlið hússins.  Gjald kr. 5.400
29727 (01.21.810.1),BN029727,Borgartún 25,raunteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir breyttum gluggum, breyttum flóttastiga við norðurhlið, breytingum innandyra og fyrir fjölgun bílastæða á lóð nr. 25 við Borgartún.  Gjald kr. 5.400"
29308 (01.23.20),BN029308,Borgartún 34,fordyrirsbygging o.fl.,Frestað. Lagfæra skráningu.,"Sótt er um leyfi til að gera fordyrisbyggingu úr áli og gleri undir skyggni við núverandi inngang austanvert í húsið nr. 34 við Borgartún.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 7. maí 2004 og umsögn skipulagsfulltrúa dags. 6. maí 2004 fylgja erindinu.  Stærð: 9,6 ferm. og 28,8 rúmm.  Gjald kr. 5.400 + 1.555"
29286 (01.19.340.4),BN029286,Egilsgata 3,reyndarteikn. o. fl.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir núverandi innra skipulagi, endurbótum eldvarna og leyfi til þess að setja upp handrið framan við björgunarop á suðurhlið 6. hæðar Domus Medica á lóð nr. 3 við Egilsgötu.  Jafnframt er erindi 29028 dregið til baka.  Brunahönnun VSI dags. 21. apríl 2004 og bréf hönnuðar dags. 20. apríl 2004 fylgja erindinu.  Gjald kr. 5.400"
29407 (00.00.000.0),BN029407,Engjavegur 6,valmaþak á hús 1 og 2,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til þess að setja valmaþak á hús nr. eitt og tvö (matshl. 02 og 04) á lóðinni nr. 6 við Engjaveg.  Stærð: Stækkun: Matshluti 02; 76,4 rúmm., matshluti 04; 76,4 rúmm.  Gjald kr. 5.400 +8.251"
29746 (04.23.620.1),BN029746,Fiskakvísl  9-11,endurn. byggingarleyfis,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um endurnýjun á umsókn sem samþykkt var 11. nóv. 1993 þar sem sótt var um leyfi til að setja glugga á suðurhlið kjallara húsanna nr. 9 og 11 á lóðinni nr. 9-11 við Fiskakvísl. Gluggarnir hafa þegar verið settir á sex af átta íbúðum.  Erindinu fylgir samþykki sjö íbúðareigenda af átta.  Gjald kr. 5.400
29731 (01.08.950.2),BN029731,Fiskislóð 3,færa glugga og útiljós,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til þess að færa glugga á norðvesturgafli og koma fyrir neyðarljósi við útgang á suðvesturhlið atvinnuhúss á lóðinni nr. 3 við Fiskislóð.  Gjald kr. 5.400
