nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
30073 (01.14.040.4),BN030073,Austurstræti 8-10,Br. á 1. h,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta leikfimisal á 1. hæð í verslunarrými ásamt innri veitingasal fyrir Thorvaldsenbar í atvinnuhúsinu á lóð nr. 8-10 við Austurstræti.  Béf umsækjanda dags. 16. september 2004 fylgir erindinu.  Gjald kr. 5.400
30187 (01.29.210.4),BN030187,Ármúli 30,br. 1. hæð o.fl,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta starfsemi og innra fyrirkomulagi á fyrstu hæð, breyta gluggasetningu á vesturhlið og koma fyrir gluggum á suðurgafli hússins á lóðinni nr. 30 við Ármúla. Ný skráningartafla fylgir erindinu.  Gjald kr. 5.400"
29433 (01.18.441.4),BN029433,Bergstaðastræti 27,breyting inni og úti,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir breytingum á innra fyrirkomulagi, þremur áður gerðum íbúðum í húsi (matshluta 02) á lóðinni nr. 27 við Bergstaðastræti.  Virðingargjörð dags. 26. nóvember 1946 fylgir erindinu.  Gjald kr. 5.400"
30156 (04.06.200.1),BN030156,Bíldshöfði 9,4 dyr á 2 hæð norðurgafls,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að koma fyrir fjórum dyrum á annarri hæð norðurgafls hússins á lóðinni nr. 9 við Bíldshöfða.  Gjald kr. 5.400
30115 (01.85.410.2 02),BN030115,Bjarmaland 19,stækka hús,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til þess að byggja steinsteypta viðbyggingu að norðurhlið og breyta innra fyrirkomulagi  hússins á lóðinni nr. 19 við Bjarmaland. Jafnframt er sótt um leyfi til þess að klæða allt húsið utan með steinflísum.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 24. september 2004 fylgir erindinu. Stærð: Stækkun 22,6 ferm. og 54,6 rúmm.  Gjald kr. 5.400 + 2.948"
30098 (01.71.301.7),BN030098,Blönduhlíð 25,"áður gerð íbúð, kvistir og svalir",Frestað. Vísað til athugasemda á umsóknarblaði. Að þeim uppfylltum verður málið sent skipulagsfulltrúa til ákvörðunar um grenndarkynningu.,"Sótt er um leyfi fyrir áður gerði íbúð á þakhæð (3. hæð) hússins nr. 25 við Blönduhlíð. Jafnframt er sótt um leyfi til að gera nýjan kvist á norðurþak, stækka kvist og gera svalir á austurþak. Ennfremur að breyta innra fyrirkomulagi.  Erindinu fylgir afsal dags. 1. okt. 1959, fyrirspurn afgreidd 20. júlí 2004, íbúðaskoðun byggingarfulltrúa dags. 6. júlí 2004.  Stærðir: Stækkun xx. Gjald kr. 5.400 + xx"
30177 (01.25.010.3),BN030177,Brautarholt 26-28,útlitsbreytingar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til að breyta útliti norðurhliðar (götuhliðar) hússins á lóðinni nr. 26-28 við Brautarholt.  Gjald kr. 5.400
30175 (01.35.100.1),BN030175,Brúnavegur Hrafnista,br. á sal 1,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta stöllun á sætagólfi og aðkomu að sætum í sal 1 í Laugarásbíói á lóð Hrafnistu við Brúnaveg.  Gjald kr. 5.400
29833 (01.11.140.4),BN029833,Eyjarslóð 3,reyndarteikning,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir núverandi fyrirkomulagi í iðnaðarhúsi á lóðinni nr. 3 við Eyjarslóð. Innra fyrirkomulagi og útliti er breytt. Séreignum er fjölgað úr fimm í sex.  ATH. húsið hefur ekki verið fullklárað. Meðfylgjandi er bréf hönnuðar dags. 20. maí 2004. Samþykki meðeigenda dags. 28. júní 2004 fylgir erindinu.  Gjald kr. 5.400
28036 (01.55.420.9),BN028036,Fálkagata 1,reyndarteikningar,"Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Greiða skal fyrir eitt bílastæði í flokki 3, kr. 1.163.957.","Sótt er um samþykki fyrir núverandi fyrirkomulagi í húsinu á lóðinni nr. 1 við Fálkagötu.  Gerð er grein fyrir breytingum á innra fyrirkomulagi á fyrstu hæð, útliti húss og áður gerðri íbúð á rishæð.   Skoðunarskýrslur byggingarfulltrúa dagsettar 18. apríl 1996 og 25. janúar 2002 fylgja erindinu. Bréf hönnuðar dags. 18. september 2003 fylgir erindinu. Skýrsla til rafmagnsstjórnar Reykjavíkur dags. 24. september 1968 og afsalsbréf dags. 6. ágúst 1971 fylgja erindinu. Yfirlýsing meðeigenda dags. 24. september 2004 og samþykki eiganda vegna risíbúðar dags. 14. nóvember 1995, móttekið til þinglýsingar 26. janúar 2004, fylgja erindinu.   Gjald kr. 5.100"
21617 (01.55.321.5),BN021617,Fálkagata 23A,Bílastæði og núverandi fyrirkomulag í kjallara,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um samþykki fyrir reyndarteikningum vegna eignaskiptayfirlýsingar (íbúð í kjallara breytist) í húsinu á lóðinni nr. 23A við Fálkagötu.  Bréf hönnuðar dags. 25. júlí 2000 og umsögn gatnamálastjóra dags. 21. ágúst 2000 fylgja erindinu.  Gjald kr. 4.100
30179 (01.19.621.5),BN030179,Fjölnisvegur 1,br. inni á 2. h,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta innra skipulagi 2. hæðar og samþykki fyrir að skorsteinn sé notaður fyrir nýjar lagnir í fjölbýlishúsinu á lóð nr. 1 við Fjölnisveg.  Samþykki meðeigenda dags. 4. september 2004 og undirskrift burðarvirkishönnuðar (á teikningu) fylgja  erindinu.  Gjald kr. 5.400
30020 (01.80.700.1),BN030020,Furugerði 1,viðbygging til suðurs,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki Vinnueftirlits ríkisins. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að byggja einnar hæðar fjölnotasal úr steinsteypu sunnan við húsið nr. 1 við Furugerði.  Stærð: 108,8 ferm. og 347,7 rúmm.  Gjald kr. 5.400 + 18.775"
30064 (01.80.240.2),BN030064,Heiðargerði 104,áður gerð risíb.,Frestað. Lagfæra skáningu.,Sótt er um samþykki fyrir afmörkun ósamþykktrar íbúðar á rishæð og áður gerðri breytingu glugga íbúðarhússins á lóð nr. 104 við Heiðargerði.  Ljósrit af afsali rishæðar dags. 27. ágúst 1963 fylgir erindinu.  Gjald kr. 5.400
30174 (01.36.500.1),BN030174,Hofteigur 24,íbúð kjallara ofl.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir séreignaríbúð í kjallara hússins nr. 24 við Hofteig. Jafnframt er sótt um leyfi til að lækka jarðvegshæð við suðvesturhlið, þannig að jarðvegur verði ekki meira en 80 cm hærri en kjallaragólf.  Gjald kr. 5.400"
29614 (01.72.430.4),BN029614,Hvassaleiti 38,v/eignaskipta,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um samþykki fyrir núverandi fyrirkomulagi hússins á lóðinni nr. 38 við Hvassaleiti vegna gerðar eignaskiptayfirlýsingar. Gerð er grein fyrir áður gerðri stækkun bílskúrs í sökkulrými.  Stærð: Stækkun bílskúr (matshl. 02) 48,0 ferm. og 117,6 rúmm.  Gjald kr. 5.400 + 5.400 + 6350"
27406 (01.17.410.9),BN027406,Hverfisgata 104,reyndarteikningar,Samþykkt. Afmökun séreignar 0001 í kjallara er gerð með vísan til 15. gr. reglugerðar nr. 910/2000.,"Sótt er um samþykki fyrir núverandi fyrirkomulagi í húsinu á lóðinni nr. 104 við Hverfisgötu. Gerð er grein fyrir áður gerðri séreign (eign 0001, ósamþ. íb.) í kjallara hússins.  Afsalsbréf dags. 2. júní 1965 og 15. október 1976 (eign 0001) fylgir erindinu.  Samþykki meðeigenda (á teikn.) fylgir erindinu.  Gjald kr.5.100 + 5.400"
30184 (01.15.440.6),BN030184,Hverfisgata 105,10 íbúðir á 3. og 4. hæð o.fl.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að koma fyrir fjórum íbúðum á þriðju hæð og sex íbúðum á fjórðu hæð hússins nr. 105 við Hverfisgötu. Jafnframt verði byggð hjóla- og vagnageymsla við norðurgafl hússins og fyrirkomulagi bílastæða breytt. Ennfremur er erindi nr. 29767 varðandi sama efni dregið til baka.   Samþykki meðlóðarhafa fylgir áritað á teikningar.  Stækkun: xx Gjald kr. 5.400 + xx
30113 (01.15.242.2),BN030113,Hverfisgata 37,"íbúð, hársnyrtistofa",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að skipta fyrstu hæð hússins nr. 37 við Hverfisgötu í tvo eignarhluta. Jafnframt verði eignarhluta 0101 breytt úr atvinnuhúsnæði (skrifstofur) í íbúð og komið fyrir hársnyrtistofu í eignarhluta 0102.  Samþykki meðeigenda nema eins fylgir áritað á teikningu.  Gjald kr. 5.400
29993 (04.92.720.5),BN029993,Hæðarsel 10,stækka geymslu,Frestað. Enn þarf að lagfæra skráningu. Höfundur hafi samband við embættið.,"Sótt er um leyfi til að loka yfirbyggðum gangi milli bílskúrs og íbúðarhúss á lóðinni nr. 10 við Hæðarsel og sameina hann geymslu hússins.  Stækkun: 5,6 ferm. og 15,1 rúmm.  Gjald kr. 5.400 + 815"
29227 (01.36.300.1),BN029227,Kirkjuteigur 24,viðbygging við Laugarnesskóla,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki Vinnueftirlits ríkisins. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi fyrir tveggja hæða viðbyggingu auk kjallara norðan við Laugarnesskóla á lóðinni nr. 24 við Kirkjuteig. Tengibygging verði að mestu úr stáli og gleri en aðrir hluta að mestu úr steinsteypu, útveggir steinaðir að utan en einangrað að innan.   Stærð viðbyggingar: 1533,5 ferm. og 5274,8 rúmm.  Gjald kr. 5.400 + 284.839"
30024 (01.32.440.1),BN030024,Klettagarðar 21,vörugeymsluhús,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til þess að byggja einnar hæða vörugeymsluhús úr stálgrind, klætt ljósu trapizustáli á lóð nr. 21 við Klettagarða.  Stærð: Vörugeymsla 5474 ferm., milliloft 198 ferm., samtals 5653,2 ferm., 60378,2 rúmm.  Gjald kr. 5.400 + 3.260.423"
30063 (01.72.100.1),BN030063,Kringlan  4-12,Rými S-309 NK kaffi,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til þess að stækka afgreiðslurými/afgreiðsluborð og stytta skilvegg í sal NK kaffis á 3. hæð Kringlunnar á lóð nr. 4-12 við Kringluna.  Samantekt vegna brunamála dags. 31. ágúst 2004 fylgir erindinu.  Gjald kr. 5.400
30114 (01.72.100.1),BN030114,Kringlan  4-12,S-144 klifurv./Cafe Copenhagen,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til þess að fjarlægja klifurvegg í einingu S-144 og innrétta í staðinn kaffihús, Cafe Copenhagen, á verslunargangi á 1. hæð Kringlunnar á lóð nr. 4-12 við Kringluna.  Samantekt vegna brunamála dags. 7. september 2004 fylgir erindinu.  Gjald kr. 5.400"
30171 (00.00.000.0 03),BN030171,Kristnibraut 5,Aðsk. b. leyfi v/ 3. h,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um aðskilið byggingarleyfi vegna byggingarstjóraskipta fyrir íbúð 3. hæðar ásamt tilheyrandi geymslu og þvottahúsi 0203 á 2. hæð og bílgeymslu 0302 á 3. hæð íbúðarhúss nr. 5 á lóð nr. 1-9 við Kristnibraut. Ekki er um breytingar á fyrirkomulagi hússins að ræða.  Gjald kr. 5.400
30169 (01.19.701.1),BN030169,Laufásvegur 63,endurnýjun á byggingarleyfi (kvistir svalir),Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi fyrir endurnýjun á byggingarleyfi 27316 frá 22. júlí 2003 þar sem sótt var um ""leyfi til þess að breyta innra skipulagi hússins, breyta núverandi kvisti á norðausturhlið og byggja nýja kvisti á hinum þrem hliðum ásamt svölum framan við kvist á suðvesturhlið einbýlishússins á lóð nr. 63 við Laufásveg.  Erindi 27316 var í kynningu frá 12. júní til 11. júlí 2003. Engar athugasemdir bárust.  Stærð: Stækkun vegna kvista samtals 9 ferm., 20,6 rúmm.  Gjald kr. 5.400 + 1.112"
30186 (01.34.610.1),BN030186,Laugarnesvegur 52,breyta verslunarhúsnæði í íbúðarhúsnæði  o.fl.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta atvinnuhúsnæði í íbúð í matshluta 02 á lóðinni nr. 52 við Laugarnesveg.  Gjald kr. 5.400
30094 (01.24.100.5),BN030094,Laugavegur 134,br. versl. í íbúð,Samþykkt 24. september 2004. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að breyta verslunareiningu 0101 í íbúð og breyta glugga á austurhlið í svalahurð á 1. hæð fjöleignarhússins á lóð nr. 134 við Laugaveg.  Samþykki meðeigenda dags. 4. september 2004 fylgir erindinu.  Gjald kr. 5.400
29955 (04.32.410.1),BN029955,Lyngháls 7,br. innra fyrirkomulag,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki Umhverfis- og heilbrigðisstofu. Áskilið samþykki Vinnueftirlits ríkisins.,Sótt er um leyfi til að breyta innra fyrirkomulagi neðri hæðar hússins á lóðinni nr. 7 við Lyngháls.  Gjald kr. 5.400
29671 (04.12.270.2),BN029671,Maríubaugur 95-103,"br. inni. millip. 3.h, nr. 99",Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til þess að breyta innra skipulagi og  byggja millipall yfir hluta íbúðar 3. hæðar húss nr. 99 (matshluta 03) á lóð nr. 95-103 við Maríubaug.  Uppáskrift burðavirkishönnuðar (á teikningu) fylgir erindinu.  Stærð: Millipallur 23,5 ferm.  Gjald kr. 5.400 + 5.400"
