nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
29279 (01.14.030.8),BN029279,Austurstræti 17,stækkun  á 1 hæð,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til skipulagsfulltrúa vegna stækkunar út í götulínu.,Sótt er um leyfi til þess að stækka verslunarrými á fyrstu hæð í línu við suðurhlið annarra hæða hússins á lóðinni nr. 17 við Austurstræti.  Jafnframt er sótt um samþykki fyrir núverandi innra fyrirkomulagi á efri hæðum hússins.  Stærð: xx  Gjald kr. 5.400 + xx
29269 (01.26.130.4),BN029269,Ármúli 1,viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði. Lagfæra uppdrætti þannig að þeir verði hæfir til grenndarkynningar.,"Sótt er um leyfi til þess að byggja sjö hæða viðbyggingu úr steinsteypu og gleri að norðausturhlið atvinnuhússins á lóð nr. 1 við Ármúla.  Stærð: Viðbygging 1. hæð 117,4 ferm., 2.-6. hæð 327,6 ferm. hver hæð, 7. hæð 248,6 ferm., samtals 1676,4 ferm., 5681,7 rúmm.  Gjald kr. 5.400 + 306.812"
25621 (01.18.444.2),BN025621,Baldursgata 9,breyt. + reyndart.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Þinglýsa skal yfirlýsingu nágranna að Óðinsgötu 32 og 32B. Endurbótum á gluggum í lóðamörkum skal lokið fyrir árslok 2004. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um samþykki fyrir núverandi fyrirkomulagi, leyfi til þess að sameina matshluta og samþykki fyrir áður gerðri séreign í kjallara (eign 0001, ósamþ. íb.) í húsinu á lóðinni nr. 9 við Baldursgötu.  Skoðunarskýrsla byggingarfulltrúa (eign 0001) dags. 18. október 2001 fylgir erindinu. Afsalsbréf vegna eignar 0001 innfært 25. september 2000 og kaupsamningur vegna sömu eignar dags. 20. febrúar 2003 fylgir erindinu. Samþykki nágranna að Óðinsgötu 32 og 32B (vegna glugga á lóðarmörkum) fylgir erindinu.  Afsalsbréf vegna eignar 0001 innfært 25. september 2000 og kaupsamningur vegna sömu eignar dags. 20. febrúar 2003 fylgir erindinu.  Samþykki meðeigenda (á teikn.) fylgir erindinu.  Gjald kr. 4.800"
29256 (01.70.201.2),BN029256,Barmahlíð 13,íbúð kjallara,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir áður gerðri kjallaraíbúð í húsinu á lóðinni nr. 13 við Barmahlíð.   Jafnframt er sótt um leyfi til þess að útbúa inngang að þvottahúsi í kjallara á norðurhlið hússins.  Skoðunarskýrsla byggingarfulltrúa dags. 16. nóvember 2001 og virðingargjörð dags. 20. desember 1956 fylgja erindinu.  Gjald kr. 5.400
28925 (01.18.030.9),BN028925,Bergstaðastræti 13,breyta verslun í íbúð,Frestað. Lagfæra skráningartöflu.,"Sótt er um leyfi til þess að breyta innra fyrirkomulagi, stækka hús út í áður inndregin anddyri og breyta tveimur verslunarrýmum (rými 0101 og 0102) í eina íbúð á fyrstu hæð hússins nr. 13 við Bergstaðastræti.  Samþykki meðeigenda dags. 1. mars 2004 fylgir erindinu.  Stærð: Stækkun 1. hæð 10,2 ferm. og 36,7 rúmm.  Gjald kr. 5.400 + 1.982"
29180 (01.14.311.2),BN029180,Bjarkargata 10,breytingar,Frestað. Vísað til athugasemda á umsóknarblaði. Að þeim uppfylltum verður málið sent skipulagsfulltrúa til ákvörðunar um grenndarkynningu.,"Sótt er um leyfi til þess að hækka og breyta þaki, koma fyrir gluggum á suðurhlið og innrétta vinnustofu í bílskúr (matshl. 70) á lóðinni nr. 10 við Bjarkargötu.  Jafnframt er sótt um leyfi til þess að lagfæra steyptar tröppur á norðurhlið matshl. 01 á lóðinni.  Samþykki meðlóðarhafa (vantar einn) og samþykki nágranna Bjarkargötu 8 dags. 25. mars 2004 fylgir erindinu.  Stærð: Stækkun vegna hækkunar á þaki 19,7 rúmm.  Gjald kr. 5.400 + 1.064"
29113 (04.37.000.1 04),BN029113,Brautarás 8,gróðurhús,Frestað. Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað er til uppdrátta nr. 100-103 dags. 28. mars 2004.,"Sótt er um leyfi til þess að reisa gróðurhús á sérnotareit raðhúss nr. 8 á lóð nr. 2-18 við Brautarás.  Bréf hönnuðar dags. 17. mars 2004 og samþykki meðlóðarhafa (á teikningu) fylgja erindinu.  Stærð: Gróðurhús 9,5 ferm., 23,1 rúmm.  Gjald kr. 5.400 + 1.247"
29266 (01.13.911.9),BN029266,Bræðraborgarst 43,íbúð risi 0401,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja kvist og svalir á vesturþekju, og breyta innra fyrirkomulagi í kjallara hússins á lóð nr. 43 við Bræðraborgarstíg.  Stækkun: xx  Gjald kr. 5.400"
25135 (01.81.822.1),BN025135,Bústaðavegur 65,áður gerðar breytingar,Frestað. Skipulagsferli ólokið.Vísað er til fyrri athugasemda varðandi eldvarnarmerkingar á uppdráttum.,"Sótt er um samþykki fyrir reyndarteikningum og áður gerðum breytingum á húsinu á lóðinni nr. 65 við Bústaðaveg.  Húsið hefur verið klætt með bárustáli, byggt hefur verið anddyri að norðurhlið og útigeymslur á lóð.  Samþykki meðeigenda dags. 14. maí 2002, bréf f.h. eigenda húsanna nr. 65 og 67 dags. 10. júní 2002, umsögn skipulagsfulltrúa dags. 18. júlí 2002 og útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 19. júlí 2002 fylgja erindinu.  Stærð: Stækkun 20,7 ferm. og 50,6 rúmm.  Gjald kr. 4.800 + 2429"
25136 (01.81.822.2),BN025136,Bústaðavegur 67,áður gerðar breytingar,Frestað. Skipulagsferli ólokið. Vísað er til fyrri athugasemda varðandi eldvarnarmerkingar á uppdráttum.,"Sótt er um samþykki fyrir reyndarteikningum og áður gerðum breytingum á húsinu á lóðinni nr. 67 við Bústaðaveg.  Húsið hefur verið klætt með bárustáli, byggt hefur verið anddyri að norðurhlið og útigeymslur á lóð.  Samþykki meðeigenda dags. 14. maí 2002, bréf f.h. eigenda húsanna nr. 65 og 67 dags. 10. júní 2002, umsögn skipulagsfulltrúa dags. 18. júlí 2002 og útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 19. júlí 2002 fylgja erindinu.  Stærð: Stækkun 17,0 ferm. og 42,2 rúmm.  Gjald kr. 4.800 + 2.279"
