nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
30101 (01.14.021.3),BN030101,Austurstræti 3,4 íbúðir,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að gera tvær íbúðir á annarri hæð og tvær á þriðju hæð (rishæð) matshluta 02 á lóðinni nr. 3 við Austurstræti.  Gjald kr. 5.400
30078 (01.29.020.1),BN030078,Ármúli 12,br. færanleg kennslust.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Enda verði settar handlaugar í færanlegar kennslustofur.,Sótt er um leyfi til þess að bæta við glugga á suðvesturhlið og breyta innra skipulagi færanlegrar kennslustofu við Ármúlaskóla á lóð nr. 12 við Ármúla.  Gjald kr. 5.400
30079 (04.94.420.1),BN030079,Bakkasel 20-36,nr. 28 endurn. byggingarleyfi,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um endurnýjun á byggingarleyfi 26496 frá 12. mars 2003 þar sem sótt var um ""leyfi til þess að byggja svalir á annarri hæð, viðbyggingu á 1. hæð, og stækka kjallarahæð sem nemur ofanvarpi hinnar stækkuðu 1. hæðar í húsinu nr. 28 (matshl. 05) á lóðinni nr. 20-36 við Bakkasel.  Málið var í kynningu frá 5. febr. til 6. mars 2003. Lagt fram samþykki Þorvaldar Jónssonar og Aðalbjargar Þórðardóttur, Akraseli 11, dags. 07.02.03. Samþykki nágranna Bakkaseli 20-26 og 30-36 og Akraseli 5 og 13 dags. 16. júlí 2002 fylgdi erindi 26496.  Stærð: Stækkun kjallari og fyrsta hæð 21,5 ferm. og 54,2 rúmm.  Gjald kr. 5.400 + 2.927"
29969 (02.40.430.4),BN029969,Barðastaðir 67,einbýlishús,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja tvílyft steinsteypt einbýlishús með innbyggðri bílgeymslu á lóðinni 67 við Barðastaði.  Stærð: Einbýlishús 450,6 ferm., bílgeymsla 41,9 ferm.   Samtals 492,5 ferm. og 1829,4 rúmm.  Gjald kr. 5.400 + 98.788"
29826 (04.06.510.1),BN029826,Bíldshöfði 20,"lyftu- og stigahús, viðbygging, innra frkl o.fl.",Frestað. Umsækjandi skal gera grein fyrir auglýsingamagni á lóð.,"Sótt er um leyfi til að byggja nýtt anddyri við suðurhlið, setja upp nýja lyftu milli kjallara og þriðju hæðar, nýjan stiga og nýjan rúllustiga milli annarrar og þriðju hæðar, innrétta fjórðu hæð fyrir skrifstofur fyrir allt að 50 starfsmenn, byggja tvo sólskála á fjórðu og tæknirými á fimmtu hæð ásamt tilheyrandi útlitsbreytingum í atvinnuhúsnæðinu á lóðinni nr. 20 við Bíldshöfða.  Stækkun: 130,7 ferm. og 428,5 rúmm.  Gjald kr. 5.400 + 23.139"
29053 (01.18.221.5),BN029053,Bjarnarstígur 4,svalir,Frestað. Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað er til tveggja uppdrátta dags. 8. febrúar 2004. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að byggja svalir úr timbri á norður- og vesturhlið hússins á lóðinni nr. 4 við Bjarnarstíg.  Samþykki meðeiganda og samþykki eigenda Bjarnarstígs nr. 6 fylgir erindinu á teikn.  Útskrift úr gerðabók embættisafgeiðslufundar skipulagsfulltrúa frá 19. mars 2004 fylgir erindinu.  Gjald kr. 5.400
30098 (01.71.301.7),BN030098,Blönduhlíð 25,"áður gerð íbúð, kvistir og svalir",Frestað. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi fyrir áður gerði íbúð á þakhæð (3. hæð) hússins nr. 25 við Blönduhlíð. Jafnframt er sótt um leyfi til að gera nýjan kvist á norðurþak stækka kvist og gera svalir á austruþak. Ennfremur að breyta innra fyrirkomulagi.  Erindinu fylgir afsal dags. 1. okt. 1959, fyrirspurn afgreidd 20. júlí 2004, íbúðaskoðun byggingarfulltrúa dags. 6. júlí 2004.  Gjald kr. 5.400 + xx"
30099 (01.22.110.1),BN030099,Borgartún 24,br. loftræstirör og gaskútar.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að fella niður loftræstirör á suðurhlið og færa til gaskútaskáp veitingahússins í húsinu (matshl.04) á lóðinni nr. 24 við Borgartún.  Gjald kr. 5.400
29937 (00.00.000.0),BN029937,Brautarholt 4,reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi fyrir núverandi innra fyrirkomulagi og útlitsbreytingum á suðurhlið hússins nr. 4a á lóð nr. 4 - 4a við Brautarholt.  Samþykki meðeigenda (á teikningu) og meðlóðarhafa dags. 19. ágúst 2004 fylgir erindinu.  Gjald kr. 5.400
30122 (01.24.410.1),BN030122,Einholt 2,endurnýjað byggingarleyfi,Frestað. Skoðist á milli funda á staðnum.,Sótt er um endurnýjun á byggingarleyfi frá 15. janúar 2002 fyrir innréttingu íbúðar í atvinnuhúsi (rými 0201) á annarri hæð matshluta 01 á lóð nr. 2 við Einholt. Jafnframt er skyggni yfir inngangi breytt.  Bréf umsækjanda dags. 9. september 2004 fylgir erindinu.  Gjald kr. 5.400
