nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
28622 (01.13.610.1),BN028622,Aðalstræti 2,breytingar á 2. og 3. hæð,Frestað. Vísað til athugasemda eldvarnaeftirlits.,Sótt er um leyfi til þess að breyta herbergjaskipan á 2. og 3. hæð vestari hluta húss Minjaverndar á lóð nr. 2 við Aðalstræti.  Gjald kr. 5.400
28604 (01.13.650.1),BN028604,Aðalstræti 4,br í kjallara og vesturhl. 2. hæðar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innra fyrirkomulagi í kjallara og í vesturhluta annarrar hæðar hótelsins á lóðinni nr. 4 við Aðalstræti.   Gjald kr. 5.100
28610 (01.84.710.8),BN028610,Álfaland  8-10,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir áður gerðri stækkun neðri hæðar húss nr. 8 og 10 vegna gerðar eignaskiptayfirlýsingar á lóð nr. 8-10 við Álfaland.  Stærð: Áður gerð stækkun húss nr. 8 geymsla 15,7 ferm., 42,4 rúmm., áður gerð stækkun húss nr. 10 geymsla 15,7 ferm., 42,4 rúmm.  Gjald kr. 5.400 + 4.579"
28603 (01.26.310.3),BN028603,Ármúli 13,stöðuleyfi fyrir varaaflstöð,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til þess að koma fyrir dieselaflstöð á norðurhlið hússins nr. 13 við Ármúla.  Gjald kr. 5.100
28544 (01.26.120.1),BN028544,Ármúli 3,viðb. o.fl. breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja einnar hæðar léttbyggða viðbyggingu við norðvesturhorn húss að Ármúla (matshluta 01), setja upp hringhurð í anddyri á suðurhlið, skipta út gluggum á suður og vesturhlið 1. hæðar og breyta innra skipulagi á 1., 2., 4. og 5. hæð atvinnuhússins á lóð nr. 3 við Ármúla.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 19. desember 2003.  Stærð: Viðbygging 49,9 ferm., 214,9 rúmm.  Gjald kr. 5.100 + 11.605"
28607 (01.18.450.9),BN028607,Baldursgata 17,svalir á 2.h,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað er til uppdrátta nr. 01 dags. 30. desember 2003.,Sótt er um leyfi til þess að setja svalir á norðvesturhlið 2. hæðar íbúðarhússins á lóð nr. 17 við Baldursgötu.  Gjald kr. 5.100
25621 (01.18.444.2),BN025621,Baldursgata 9,breyt. + reyndart.,Frestað. Vantar samþykki meðeigenda. Lagfæra skráningartöflu.,"Sótt er um samþykki fyrir núverandi fyrirkomulagi, leyfi til þess að sameina matshluta og samþykki fyrir áður gerðri séreign í kjallara (eign 0001, ósamþ. íb.) í húsinu á lóðinni nr. 9 við Baldursgötu.  Skoðunarskýrsla byggingarfulltrúa dags. 18. október 2001 fylgir erindinu. Samþykki nágranna að Óðinsgötu 32 og 32B (vegna glugga á lóðarmörkum) fylgir erindinu.  Afsalsbréf vegna eignar 0001 innfært 25. september 2000 og kaupsamningur vegna sömu eignar dags. 20. febrúar 2003 fylgir erindinu.  Gjald kr. 4.800"
28572 (01.18.031.4),BN028572,Bergstaðastræti 7,klæðning,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til að klæða framhlið, suðurgafl o.fl. á húsinu nr. 7 við Bergstaðastræti. Notuð verði loftræst klæðning með einangrun og flísum í gulum og bláum lit sem næst því sem fyrir er og ljós álklæðning.  Erindinu fylgir bréf burðarvirkjahönnuðar dags. 15. des. 2003 og samþykki lóðarhafa að Bergstaðastræti 9B dags. 30. des. 2003.  Gjald kr. 5.100"
28335 (01.19.201.6),BN028335,Bergþórugata 14,reyndarteikning,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um samþykki fyrir núverandi fyrirkomulagi í húsinu á lóðinni nr. 14 við Bergþórugötu.  Gerð er grein fyrir eignarhaldi, áður gerðum breytingum á innra fyrirkomulagi á öllum hæðum og breytingu á útliti rishæðar hússins.   Samþykki meðeigenda dags. 18. nóvember 2003 og 8. janúar 2004 fylgir erindinu.  Gjald kr. 5.100"
28606 (01.81.420.9),BN028606,Breiðagerði 23,viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að stækka grunnflöt og hækka rishæð hússins á lóðinni nr. 23 við Breiðagerði.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 19. september 2003 og umsögn skipulagsfulltrúa frá 19. september 2003 fylgja erindinu.  Samþykki nágranna dags. 21. desember 2003 fylgir erindinu.  Stærð: Stækkun xx  Gjald kr. 5.100 + xx
