nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
29124 (01.13.011.2),BN029124,Ánanaust 3,niðurrif,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til þess að rífa eftirtaldar byggingar á lóðinni nr. 3 við Ánanaust.  Fastanr. 200-0267, mh. 01, iðnaðarhús byggt 1941, stærð 432 ferm., mh. 02, iðnaðarhús byggt 1941, stærð 473 ferm., mh. 03, iðnaðarhús byggt 1941, stærð 152 ferm., mh. 04, vörugeymsla byggð 1945, stærð 169 ferm., mh. 05, vörugeymsla byggð 1945, stærð 482 ferm., mh. 06, Ánanaust járnsteypa byggð 1978, stærð 432 ferm."
29101 (01.29.000.1),BN029101,Ármúli 4-6,reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um samþykki fyrir breyttu innra skipulagi á hluta 1. hæðar húss nr. 6 á lóð nr. 4-6 við Ármúla.  Bréf f.h. Ístaks hf. dags. 22. janúar 2004 fylgir erindinu.  Gjald kr. 5.400
28950 (01.83.420.3 03),BN028950,Ásgarður 22-24,íbúð í rými 0103,Frestað. Lagfæra skráningartöflu.,Sótt er um leyfi fyrir áður gerðri íbúð í rými 0103 í húsi nr. 22-24 (mahl. 03) á lóðinni nr. 18-24A við Ásgarð. Í húsnæðinu var atvinnustarfsemi.  Jafnframt lagt fram bréf umsækjanda ódags. Skoðunarskýrsla byggingarfulltrúa dags. 12. mars. 2004 fylgir.  Gjald kr. 5.400
29090 (01.13.530.6),BN029090,Bárugata 20,gistiheimili,Frestað. Vísað til athugasemda á umsóknarblaði. Að þeim uppfylltum verður málið sent skipulagsfulltrúa til ákvörðunar um grenndarkynningu.,Sótt er um leyfi til þess að innrétta gistiheimili í tvíbýlishúsi með samtals átta gistirýmum og koma fyrir tveimur bílastæðum á lóð nr. 20 við Bárugötu.  Gjald kr. 5400
29053 (01.18.221.5),BN029053,Bjarnarstígur 4,svalir,Frestað. Vísað til athugasemda á umsóknarblaði og til útskrifta úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa. Að þeim uppfylltum verður málið sent skipulagsfulltrúa til ákvörðunar um grenndarkynningu.,Sótt er um leyfi til þess að byggja svalir úr timbri á norður- og vesturhlið hússins á lóðinni nr. 4 við Bjarnarstíg.  Útskrift úr gerðabók embættisafgeiðslufundar skipulagsfulltrúa frá 19. mars 2004 fylgir erindinu.  Gjald kr. 5.400
29083 (01.18.222.3),BN029083,Bjarnarstígur 5,"viðbygging, svalir o.fl.",Frestað. Málinu vísað til umsagnar skipulagsfulltrúa og til ákvörðunar um grenndarkynningu. Vísað er til uppdrátta nr. 257-001 - 257-003 dags. 15. mars 2004.,"Sótt er um leyfi til að reisa viðbyggingu austan við húsið nr. 5 við Bjarnarstíg, sem tengir saman aðalhús og bakbyggingu á lóðinni. Jafnframt verði gerðar tvöfaldar garðdyr á suðurhlið neðri hæðar og tvöfaldar svaladyr og svalir á vesturhlið efri hæðar. Ennfremur verði komið fyrir björgunaropum á svefnherbergjum og gerð grein fyrir  áður gerðum breytingum.  Stækkun: 3,1 ferm. og 7,7 rúmm.  Gjald kr. 5.400 + 415"
29000 (01.21.630.5),BN029000,Borgartún 7,br á búnaði við lyftu,Frestað. Fá álit Vinnueftirlits á sogblásara.,Sótt er um leyfi til að breyta fyrirkomulagi hurða við lyftu og að koma fyrir sogblásra í lofti lyftustokks í norðurhluta hússins nr. 7 við Borgartún.   Gjald kr. 5.400
29073 (01.18.621.5),BN029073,Bragagata 33A,stækkun þakhæðar,Frestað. Vísað til athugasemda á umsóknarblaði. Að þeim uppfylltum verður málið sent skipulagsfulltrúa til ákvörðunar um grenndarkynningu.,"Sótt er um leyfi til þess að lyfta þaki, byggja svalir á norðurhlið rishæðar og breyta gluggum á fyrstu og annarri hæð til upprunalegs horfs í húsinu á lóðinni nr. 33A við Bragagötu.  Ekki er um fjölgun íbúða að ræða.  Útskrift úr gerðabók skipulagsfulltrúa frá 19. september 2003 (v. fyrirspurnar) fylgir erindinu.  Stærð: Stækkun, rishæð 27,8 ferm. og 91,7 rúmm.  Gjald kr. 5.400 + 4.952"
29113 (04.37.000.1 04),BN029113,Brautarás 8,gróðurhús,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að reisa gróðurhús á sérnotareit raðhúss nr. 8 á lóð nr. 2-18 við Brautarás.  Bréf hönnuðar dags. 17. mars 2004 og samþykki meðlóðarhafa í húsi nr. 6 og 10 (á teikningu) fylgja erindinu.  Stærð: Gróðurhús 9,5 ferm., 21,4 rúmm.  Gjald kr. 5.400 + 1.157"
28999 (04.76.540.1),BN028999,C-Tröð 1,stækkun hesthúss,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að byggja framan við hesthúsið nr. 1 við C-tröð. Jafnframt verði innra fyrirkomulagi breytt.  Stækkun: xx  Gjald kr. 5.400 + xx
