nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
33584 (01.14.040.9),BN033584,Austurstræti 14,breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta salerni f. fatlaða á fyrstu hæð, salerni f. starfsfólk í kjallara og ræstingu á tveim stöðum í kjallara, í húseigninni á lóðinni Austurstræti nr. 14.  Gjald kr. 6.100"
32720 (01.26.400.5),BN032720,Ármúli 17A,skólastofur á 2 hæð,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að innrétta þrjár kennslustofur fyrir Fjölbrautaskólann við Ármúla á annarri hæð hússins nr. 17A við Ármúla. Stofurnar geta rúmað allt að 60 nemendur.  Mótmæli dags. 8. desember 2005 fylgja erindinu.  Gjald kr. 5.700
33766 (01.18.420.7),BN033766,Baldursgata 33,Takmarkað byggingarleyfi,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Samþykktin fellur úr gildi við útgáfu á endanlegu byggingarleyfi. Vegna útgáfu á takmörkuðu byggingarleyfi skal umsækjandi hafa samband við yfirverkfræðing embættis byggingarfulltrúa.,Ofanritaður sækir um takmarkað byggingarleyfi til að undirbúa lagnir í lóð og vinna jarðvinnu á lóðinni nr. 33 við Baldursgötu.
33211 (01.71.010.1),BN033211,Barmahlíð 34,nýjar svalir á neðri hæð,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Í ljósi þess að einn eigandi hefur dregið fyrra samþykki sitt til baka verður ekki gefið út byggingarleyfi fyrr en að kærufresti loknum. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til að fjarlægja steyptar svalir á neðri hæð hússins nr. 34 við Barmahlið og gera í þeirra stað léttbyggðar svalir, sem verða stærri en þær upphaflegu. Handrið verði gert úr sementsplötum sem verða steinaðar á sama hátt og húsið.  Erindinu fylgir samþykki eigenda Barmahlíðar 34 og 36 dags. 27. júlí 2005, áritað á teikningu, umsögn aðalhönnuðar dags. 16. jan. 2006. Jafnframt lagt fram mótmælabréf Jóns Jóhannessonar dags. 27. janúar 2006 og útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 3. mars 2006.  Gjald kr. 6.100"
33210 (01.71.010.2),BN033210,Barmahlíð 36,nýjar svalir á neðri hæð,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Í ljósi þess að einn eigandi hefur dregið fyrra samþykki sitt til baka verður ekki gefið út byggingarleyfi fyrr en að kærufresti loknum. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til að fjarlægja steyptar svalir á neðri hæð hússins nr. 36 við Barmahlið og gera í þeirra stað léttbyggðar svalir, sem verða stærri en þær upphaflegu. Handrið verði gert úr sementsplötum sem verða steinaðar á sama hátt og húsið.  Erindinu fylgir samþykki eigenda Barmahlíðar 34 og 36 dags. 27. júlí 2005, áritað á teikningu, umsögn aðalhönnuðar dags. 16. jan. 2006. Jafnframt lagt fram mótmælabréf frá Jóni Jóhannessyni  dagsett 27.01.06   Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 3. mars 2006 fylgir erindinu.  Gjald kr. 6.100"
33660 (04.06.510.1),BN033660,Bíldshöfði 20,viðbygging,Frestað. Lagfæra skráningu.,"Sótt er um leyfi  til að byggja viðbyggingu, einnar hæðar stálgrindarhús klætt málmklæðningu, ásamt því að breyta innra skipulagi verslunarinnar Krónunar við Bíldshöfða 20, skv. uppdr. Ask Arkitekta, dags. 21. mars 2006.  Bréf  brunavarnarhönnuðar  dags. 3. mars 2006.  Stærðir 1166,6 ferm., 5016,2 rúmm.  Gjald kr 6.100 + 305.988"
33512 (01.21.910.2),BN033512,Borgartún  35-37,nr. 35 breyting inni og úti,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um í Borgartúni 35 að breyta þaki í svalir fyrir 6. hæð  og flóttaleið bætt við út á þak.  Handrið úr hertu gleri sett upp. Yfirlýsing um brunahönnun  dags. 24. mars 2006 fylgir.   Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 7. apríl 2006 fylgir erindinu.  Gjald kr. 6.100
33297 (01.13.541.6),BN033297,Bræðraborgarstígur 15,stækkun á svölum,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um að stækka svalir austanmeginn á Bræðrarborgarstíg 15, verkið er hluti af viðgerðum á húsinu. Bréf fyrir hönd eigenda fylgir.  Jafnframt lagt fram bréf formanns húsfélagsins dags. 9. febrúar 2006 og bréf frá sama dags. 7. mars 2006.  Gjald kr. 6.100Sótt er um að stækka svalir austanmeginn á Bræðrarborgarstíg 15, verkið er hluti af viðgerðum á húsinu. Bréf fyrir hönd eigenda fylgir.  Jafnframt lagt fram bréf formanns húsfélagsins dags. 9. febrúar 2006 og bréf frá sama dags. 7. mars 2006.  Gjald kr. 6.100"
33735 (01.82.600.3),BN033735,Byggðarendi 5,hækkun þaks,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,Sótt er um leyfi fyrir hækkun þaks og setja valmaþak á húsið á lóðinni nr. 5 við Byggðarenda.  Málinu fylgir útskrift úr gerðabók skipulagsráðs frá 15. mars 2006 þar sem breyting á deiliskipulagi er samþykkt.  Gjald kr. 6.100
33770 (02.57.600.1),BN033770,Bæjarflöt 1-3,takmarkað byggingarleyfi,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Samþykktin fellur úr gildi við útgáfu á endanlegu byggingarleyfi. Vegna útgáfu á takmörkuðu byggingarleyfi skal umsækjandi hafa samband við yfirverkfræðing embættis byggingarfulltrúa.,"Ofanritaður sækir um takmarkað byggingarleyfi fyrir greftri, fyllingu og aðstöðugerð á lóð nr. 1-3 við Bæjarflöt."
