nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
34023 (01.13.650.6),BN034023,Aðalstræti 16,reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um samþykki fyrir þegar gerðu dyraopi og loftstokk milli tæknirýmis og salar landnámsskálans í kjallara hússins á lóð nr. 16 við Aðalstræti.  Gjald kr. 6.100
34026 (01.13.610.1),BN034026,Aðalstræti 2,"kaffihús, matsala",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir kaffihúsi og matsölu í rými 103 á lóðinni nr. 2 við Aðalstræti.  Gjald kr. 6.100
33961 (04.68.100.1),BN033961,Asparfell 2-12,endurbyggðar svalir,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Sveinbjörn Steingrímsson vék af fundi við afgreiðslu málsins.,Sótt er um leyfi til þess að brjóta niður svalagólf og endursteypa ásamt steinsteyptum hluta svalahandriðs sem byggt verður léttbyggt þannig að það haldi sem næst upprunalegu útliti fjölbýlishússins á lóð nr. 2-12 við Asparfell.  Bréf hússtjórnar dags. 11. maí 2006 fylgir erindinu.  Gjald kr. 6.100
33998 (01.14.050.4),BN033998,Austurstræti 22,veitingarekstur utandyra,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits. Samþykktin er til reynslu út sumarið 2006.,Sótt er um leyfi til að byggja aðstöðu til að vera með utanhúss veitingarekstur á Lækjartorgi.  Gjald kr. 6.100
33796 (02.42.110.4),BN033796,Bakkastaðir 47,niðurrif og nýbygging,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja aftur einlyft steinsteypt einbýlishús með innbyggðri tvöfaldri bílgeymslu að mestu einangrað að að utan og klætt með múrkerfi ásamt steinsteyptum stoðveggjum og setlaug á lóð nr. 47 við Bakkastaði.  Stærð: Nýtt einbýlishús íbúð 274,1 ferm., bílgeymsla 45,5 ferm., samtals 319,6 ferm., 1279,9 rúmm.  Gjald kr. 6.100 + 78.074"
33815 (01.44.200.7 01),BN033815,Barðavogur 26,setja svalir og stiga,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að setja svalir með tröppum niður í garð af miðhæð hússins á lóðinni nr. 26 við Barðavog.  Málinu fylgir samþykki meðeigenda dags. 15. mars 2006.  Gjald kr. 6.100
33802 (01.19.032.4),BN033802,Bergþórugata 27,reyndarteikn. kj.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir áður gerðum breytingum í kjallara fjölbýlishússins á lóð nr. 27 við Bergþórugötu.  Gjald kr. 6.100
33983 (01.85.440.2 04),BN033983,Bjarmaland 24,innrétta og stækka bílg.(24),Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta innra skipulagi m.a. færa stiga milli kjalllara og 1. hæðar, stækka bílgeymslu, færa anddyri innar og reisa stoðvegg við einbýlishús nr. 24 á lóð nr. 18-24 við Bjarmaland.  Stærð:  Stækkun xx ferm., xx rúmm.  Gjald kr. 6.100 + xx"
33963 (04.27.--9.7),BN033963,Blesugróf Alda,niðurrif,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til að rífa timburhús kallað  Alda við Blesugróf fastanúmer 204-4139, landnúmer 110993.  Niðurrif:  Fastanúmer 204-4139 merkt 02 0101 íbúð 57,5 ferm.  Gjald kr. 6.100"
33973 (01.13.912.2 01),BN033973,Bræðraborgarstígur 39,ósamþ.bílg. rifin og ný byggð,Frestað. Vísað til athugasemda á umsóknarblaði. Að þeim uppfylltum verður málið sent skipulagsfulltrúa til ákvörðunar um grenndarkynningu.,"Sótt er um leyfi til þess að rífa áður gerðan ósamþykktan bílskúr og byggja steinsteypta bílgeymslu með geymslukjallara við vesturhlið húss nr. 39 á lóð nr. 39-41 við Bræðraborgarstíg.  Stærð: Bílgeymsla samtals  67,4 ferm., 207 rúmm.  Gjald kr. 6.100 + 12.627"
33657 (01.82.610.1),BN033657,Bústaðavegur 153,reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi fyrir breytingum á eldvarnarmerkingum svo og áður gerðum breytingum á innra fyrirkomulagi í húsi á lóð nr. 153 við Bústaðaveg.  Gjald kr. 6.100
33975 (01.82.601.2),BN033975,Byggðarendi 23,viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja við einbýlishúsið á lóðinni nr. 23 við Byggðarenda.  Stærð: Stækkun xxx ferm., xxx rúmm.  Gjald kr. 6.100 +xxx"
34005 (02.57.580.3),BN034005,Bæjarflöt 10,"viðb., endurn. byggingarl.",Frestað. Sýna samþykki lóðarhafa á Gylfaflöt 9.,"Sótt er um endurnýjun á byggingarleyfi frá 21. október 2003 fyrir tvílyftri viðbyggingu úr samlokueiningum við norðurhlið atvinnuhússins á lóðinni nr. 10 við Bæjarflöt.  Brunahönnun VSI endurskoðuð 7. október 2003  Stærð: Viðbygging 1035,2 ferm., 5425,4 rúmm.  Gjald kr. 6.100 + 330.949"
33897 (01.70.420.4),BN033897,Drápuhlíð 8,fjölgun kvista og gera svalir,Frestað. Vísað til athugasemda á umsóknarblaði og bókana skipulagsfulltrúa um málið.,"Sótt er um leyfi til að byggja svalir og stækka og fjölga kvistum á fjölbýlishúsinu á lóðinni nr. 6-8 við Drápuhlíð.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 19. maí 2006 og umsögn skipulagsfulltrúa dags. 19. maí 2006 fylgja erindinu.  Stærð: Stækkun xx ferm., xx rúmm.,  Gjald kr. 6.100 + xx"
34012 (01.41.012.0),BN034012,Efstasund 83,ofanábygging ofl.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi fyrir breyttu innra skipulagi koma fyrir tröppum af svölum ofan í garð og  til að byggja þakhæð ofan á húsið á lóðinni nr. 83 við Efstasund.  Málinu fylgir undirritað samþykki eiganda kjallaraíbúðarinnar í Efstasundi 83 dags. 18. maí 2006, og ljósrit af þinglýstum eignaskiptasamningi dags. 15. desember 1987.  Stærð: Stækkun 69 ferm.,106,9 rúmm.  Gjald kr. 6.100 + 6.521"
33991 (02.85.510.1),BN033991,Fannafold 35,stækkun neðri hæðar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja einnar hæðar steinsteypta viðbyggingu við neðri hæð tvíbýlishússins á lóð nr. 35 við Fannafold.  Stærð:  Viðbygging 43,2 ferm., 131,8 rúmm.  Gjald kr. 6.100 + 8.040"
33842 (01.27.010.1),BN033842,Flókagata 54,samþ. risíb. og áður gerða sólst.,Frestað. Vísað til athugasemda á umsóknarblaði. Að þeim uppfylltum verður málið sent skipulagsfulltrúa til ákvörðunar um grenndarkynningu.,"Sótt er um samþykkti fyrir áður gerðri sólstofu á rishæð og fyrir áður gerðri íbúð á rishæð fjölbýlishúss á lóð nr. 54 við Flókagötu.  Íbúðarskoðun byggingarfulltrúa dags. 29. september 2005 og samþykki sumra meðeigenda (á teikningu) fylgja  erindinu. Jafnframt lögð fram útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 12. maí 2006.  Stærð: Áður gerð stækkun rishæðar 8 ferm., 21,5 rúmm.  Gjald kr. 6.100 + 1.312"
33959 (01.43.400.2),BN033959,Gnoðarvogur 1,"lyfta, brú ofl.",Synjað. Það fyrirkomulag sem sótt er um er ekki fullnægjandi lausn á aðgengi þeirra er hjólastól nota. Lokanir á lyftu skulu vera gerðar með rennihurðum.,"Sótt er um leyfi til að koma fyrir lyftu fyrir fatlaða milli gólfa í sölum A og B, saga gat í N vegg salar A, koma þar fyrir eldvarnarhurð og gera brú frá sal A að lyftunni í íþróttahúsinu á lóðinni nr. 1 við Gnoðavog.  Gjald kr. 6.100"
33884 (01.43.240.5),BN033884,Goðheimar 15,svalir á 2. hæð stækkaðar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að stækka svalir 2. hæðar til samræmis við svalir 1. hæðar fjölbýlishússins á lóðinni nr. 15 við Goðheima. Samþykki meðeigenda fylgir.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 9. maí 2006 fylgir erindinu.  Gjald kr. 6.100
34036 (01.11.510.1),BN034036,Grandagarður 8,"breyting úti, klæðning",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta gluggum og fjölga á 1. og 3. hæð suðurenda og klæða þann hluta atvinnuhússins með að utan með gleri á 1. hæð og zinkklæðningu á 2. og 3. hæð hússins á lóð nr. 8 við Grandagarð.  Könnun útveggja dags. 12. maí 2006 fylgir erindinu.  Gjald kr. 6.100
