nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
34599 (01.35.410.1),BN034599,Austurbrún 37,innveggur fjarlægður,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til að koma fyrir stálbita til að lagfæra áður gerða óleyfisbreytingu í íbúð 0201 í fjölbýlishúsinu nr. 37 á  lóðinni nr. 37-37A við Austurbrún. Einnig er sótt um leyfi til minni háttar breytinga á innra skipulagi ss. að færa til dyr inn í svefnherbergi og breyta baðherbergi.  Gjald kr. 6.100
34564 (01.16.201.2),BN034564,Ásvallagata 18,garðaskúr,Frestað. Skipulagsferli ólokið. Skila verður skráningartöflu vegna garðskúrsins.,Sótt er um að reisa garðskúr úr timbri á lóðinni nr. 18 við Ásvallagötu.  Gjald kr. 6.100
34580 (02.42.110.4),BN034580,Bakkastaðir 47,Br á steyptum veggjum á lóð + br. á bílskúr,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir lækkun á gólfkóta innbyggðrar bílgeymslu og leyfi fyrir breytingum á steinsteyptum stoðveggjum á nýsamþykkts einbýlishúss á lóð nr. 47 við Bakkastaði.  Stærð: Rúmmálsaukning vegna bílgeymslu xxx rúmm.  Gjald kr. 6.100 + xx
34325 (01.17.000.8),BN034325,Bankastræti 5,milliv. á 2. og 3. h,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til þess að breyta innra skipulagi á 2. og 3. hæð hússins á lóð nr. 5 við Bankastræti.  Gjald kr. 6.100
34392,BN034392,Bergstaðastræti 16-18,16 - endurbyggja hús,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að endurbyggja húsið Hverfisgata 44 að Bergstaðastræti 16. Núverandi bakstigahús verður rifið og nýtt byggt í staðinn. Húsið er  úr timbri tvær hæðir og ris á steyptum kjallara. Bréf borgarminjavarðar dagsett 18. ágúst 2006 fylgir erindinu.  Stærðir 411,6 ferm., og 1169,8 rúmm.   Gjald kr. 6.100 + 71.357"
34510 (01.18.440.3),BN034510,Bergstaðastræti 43A,viðbygging og endurbætur,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að rífa núverandi stigahús á 2. hæð, endurbyggja suðurhluta 1. hæðar og byggja við suðurhluta 2. hæðar  fjölbýlishússins á lóðinni nr. 43A við Bergstaðastræti. Ennfremur að byggja utanáliggjandi tröppur úr tré á steyptri undirstöðu til að komast að nýjum inngangi 2. hæðar.  Málinu fylgir umsögn Húsafriðunarnefndar dags. 25. ágúst 2006 og samþykki meðlóðarhafa dags. 24. ágúst 2006 og umsögn Minjasafns Reykjavíkur dags. 28. ágúst 2006.  Stærðir: Niðurrif:  xx ferm. og xx rúmm.  Stækkun 14 ferm. og 29 rúmm.  Gjald kr. 6.100 + 1.769"
34282 (04.05.560.3),BN034282,Bíldshöfði 5A,breyting inni og úti,Frestað. Vísað til athugasemda á umsóknarblaði. Skipulagsferli ólokið.,"Sótt er um leyfi til þess að breyta innra skipulagi  bílaverkstæðis, rífa útbyggingu við suðausturhorn og byggja nýja, stærri og tveggja hæða í staðinn, rífa skúr við norðurhlið og byggja nýjan í staðinn á lóðinni nr. 5a við Bíldshöfða.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 7. júlí 2006 fylgir erindinu.  Stærð niðurrifs:  Útbygging (skáli) 25 ferm., skúr 7,8 ferm.  Samtals niðurrif 32,8 ferm., 114,2 rúmm.  Stærð nýbygginga: Skáli  62,8 ferm., 191,8 rúmm.  Skúr 8,05 ferm., 26,8 rúmm. Samtals  70,9 ferm., 218,6 rúmm.  Gjald kr. 6.100 + 13.335"
34428 (01.13.430.7),BN034428,Brekkustígur 10,br. inni og stækk. 1. h,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir áður gerðu geymslurými undir bílskúr, leyfi til þess að stækka neðri hæð með svölum á þaki, síkka glugga á austurhlið neðri hæðar, fjölga gluggum á norðurhlið sömu hæðar og breyta innra skipulagi einbýlishússins á lóð nr. 10 við Brekkustíg.  Umsögn Húsfriðunarnefndar dags. 20. júlí 2006 og umsögn Minjasafns Reykjavíkur dags. 18. ágúst 2006 fylgja erindinu. Jafnframt lögð fram útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 4. ágúst 2006.  Stærð: Áður gerð geymsla undir bílskúr 20,8 ferm., 41,1 rúmm. Viðbygging við neðri hæð einbýlishúss 20 ferm., 55,9 rúmm.  Gjald kr. 6.100 + 3.410"
34131 (01.13.420.6),BN034131,Brekkustígur 3,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði. Umfjöllun skipulagsfulltrúa ólokið.,"Sótt er um leyfi fyrir þegar gerðum breytingum s.s. breytingum á innra skipulagi, tekinn er út lítill gluggi í stigarými, og rifinn garðskúr og byggður nýr  við  húsið á lóðinni nr. 3 við Brekkustíg.  Stærð:  10,9 ferm., 27,9 rúmm.  Gjald kr. 6.100 + 1.702"
34405 (01.35.100.1),BN034405,Brúnavegur Hrafnista,viðbygg. v.Laugarásbíó,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að rífa hluta Laugarásbíós (snyrtingar) og byggja nýjan bíósal austan við núverandi bíó úr steinsteypu einangrað að utan og klætt með steinflísum og álplötum á lóð Hrafnistu við Brúnaveg.  Stærð: Niðurrif 26,6 ferm. Viðbygging 539,7 ferm., 3596  rúmm.  Gjald kr. 6.100 + 219.356"
33973 (01.13.912.2 01),BN033973,Bræðraborgarstígur 39,ósamþ.bílg. rifin og ný byggð,"Frestað. Vísað til athugasemda á umsóknarblaði. Einnig er vísað til skilyrða í samþykki meðlóðarhafa og lóðarhafa nr. 47 við Sólvallagötu, að þeim uppfylltum verður málið sent til grenndarkynningar.","Sótt er um leyfi til þess að rífa áður gerðan ósamþykktan bílskúr og byggja steinsteypta bílgeymslu með geymslukjallara við vesturhlið húss nr. 39 á lóð nr. 39-41 við Bræðraborgarstíg.   Skilyrt samþykki f.h. eigenda Sólvallagötu 47 dags. 9. september 2005, mótmælabréf frá eiganda Sólvallagötu 47 dags. 26. júní 2006, skilyrt samþykki f.h. húsfélagsins  Bræðraborgarstígs 41 dags. 28. júní 2005, mótmæli f.h. húsfélagsins Bræðraborgarstígs 41 dags. 23. júní 2006, umboð þinglýsts eiganda Bræðraborgarstígs 39 dags. 23. júní 2005 og bréf umsækjanda dags. 26. júní 2006 fylgja erindinu.  Stærð: Bílgeymsla samtals  67,4 ferm., 207 rúmm.  Gjald kr. 6.100 + 12.627"
34459 (01.34.331.2),BN034459,Bugðulækur 5,reyndarteikningar v/ eignaskiptasamnings,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir áður gerðum breytingum á fjölbýlishúsinu á lóðinni nr. 5 við Bugðulæk.  Málinu fylgir samþykki meðeigenda ódags.  Gjald kr. 6.100
32481 (04.64.140.3),BN032481,Erluhólar 3,áðurg br v/ eignaskiptas,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir áður gerðum breytingum á innra fyrirkomulagi íbúðar og geymslurýma í kjallara hússins á lóðinni nr. 3 við Erluhóla vegna eignaskipta.  Gjald kr. 5.700 + 6.100
34303 (01.08.710.1),BN034303,Fiskislóð 75-83,breytingar og staðsetningu f. frystigám,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að breyta iðnaðarhúsi á lóð nr. 75-83 við Fiskislóð (Fiskislóð nr. 83) rými 01-03 í veislueldhús, einnig að fá samþykktan þegar byggðan millipall í húsi nr. 83, ennfremur að fá staðsetningarleyfi fyrir 20 feta frystigám á lóðinni Fiskislóð 75-83.   Samþykki meðeigenda ódagsett fylgir erindinu.  Stærð: Millipallur 9,5 ferm.  Gjald kr. 6.100"
