nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
34678 (01.14.041.8),BN034678,Austurv Póstur og Sím,bæta við opnnlegum fögum á glugga,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að breyta gluggum á austur- og vesturhlið Landsímahússins á lóð Pósts og Síma við Austurvöll.  Gjald kr. 6.100
34443 (01.29.040.1),BN034443,Ármúli 2,viðbygging úr steinsteypu 1 hæð diselvararafstöð,Frestað. Lagfæra skráningu.,"Sótt er um leyfi til að byggja viðbyggingu úr steinsteypu fyrir dísel-varaaflstöð við fyrstu hæð hússins á lóðinni nr. 2 við Ármúla.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 1. ágúst  2006 fylgir erindinu.  Stærð: 61,5 ferm., og 190,7 rúmm.  Gjald kr. 6.100 + 11.608"
34564 (01.16.201.2),BN034564,Ásvallagata 18,garðaskúr,Frestað. Lagfæra skráningu.,"Sótt er um að reisa garðskúr úr timbri á lóðinni nr. 18 við Ásvallagötu.  Stærð: Garðskúr 8,8 ferm., 20,5 rúmm.  Gjald kr. 6.100 + 1.251"
34667 (01.17.101.8),BN034667,Bankastræti 11,br. 1.hæð og kjallara,Synjað. Með vísan til þróunaráætlunar miðborgar fer hlutfall veitingastaða yfir tilskilin mörk.,"Sótt er um leyfi til að innrétta matsölustað í hluta af fyrstu hæð og kjallara fjöleignahússins á lóðinni nr. 11 við Bankastræti. Með málinu fylgir umsögn skipulagsfulltrúa dags. 22. september 2006,  svo og mótmæli Lýsings ehf., annars eiganda Bankastrætis 9  Gjald kr. 6.100"
34224 (01.17.421.3),BN034224,Barónsstígur 16,gróðurhús,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til að byggja gróðurhús með geymslu upp að steyptum vegg á lóðamörkum á Barónsstíg 16.  Samþykki lóðarhafa Laugavegs 78 dagsett 19. júní 2006 fylgir  ásamt útskrift úr embættisafgreiðslufundar skipulagsfulltrúa frá 30. júní 2006. Einnig lögð fram umsögn skipulagsfulltrúa frá 22. september 2006.  Stærð: 16,9 ferm., og 34,9 rúmm.  Gjald kr. 6.100 + 2.129"
34392,BN034392,Bergstaðastræti 16-18,16 - endurbyggja hús,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að endurbyggja húsið Hverfisgata 44 að Bergstaðastræti 16. Núverandi bakstigahús verður rifið og nýtt byggt í staðinn. Í húsinu verða þrjár íbúðir. Húsið er  úr timbri tvær hæðir og ris á steyptum kjallara. Bréf borgarminjavarðar dagsett 18. ágúst 2006 fylgir erindinu, ásamt ljósmyndum af núverandi útliti.   Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 15. september 2006 fylgir erindinu.  Stærðir 411,6 ferm., og 1169,8 rúmm.   Gjald kr. 6.100 + 71.357"
34282 (04.05.560.3),BN034282,Bíldshöfði 5A,breyting inni og úti,Frestað. Skipulagsferli ólokið.,"Sótt er um leyfi til þess að breyta innra skipulagi  bílaverkstæðis, rífa útbyggingu við suðausturhorn og byggja nýja, stærri og tveggja hæða í staðinn, rífa skúr við norðurhlið og byggja nýjan í staðinn á lóðinni nr. 5A við Bíldshöfða.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 7. júlí 2006 fylgir erindinu.  Stærð niðurrifs: Útbygging (skáli) 25 ferm., skúr 7,8 ferm.  Samtals niðurrif 32,8 ferm., 114,2 rúmm.  Stærð nýbygginga: Skáli  63,8 ferm., 194,6 rúmm.  Skúr 8,05 ferm., 26,8 rúmm. Samtals  71,9 ferm., 221,4 rúmm.  Gjald kr. 6.100 + 6.100 + 13.505"
34609 (01.18.222.3),BN034609,Bjarnarstígur 5,viðbygging,"Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað er til uppdrátta nr. 257-004, 257-005A og 257-006A dags. 30. ágúst 2006.","Sótt er um leyfi til þess að byggja léttbyggða ofanábyggingu ofan á útbyggingu á baklóð einbýlishússins á lóð nr. 5 við Bjarnastíg.  Samþykki eigenda Bjarnarstígs 3 dags. 29. janúar 2006, Kárastígs 8 og ódags. samþykki nokkurra nágranna fylgja erindinu.  Stærð: Ofanábygging 10,7 ferm., 34,1 rúmm.  Gjald kr. 6.100 + 2.080Sótt er um leyfi til þess að byggja léttbyggða ofanábyggingu ofan á útbyggingu á baklóð einbýlishússins á lóð nr. 5 við Bjarnastíg.  Samþykki eigenda Bjarnarstígs 3 dags. 29. janúar 2006 og ódags. samþykki nokkurra nágranna fylgja erindinu.  Stærð: Ofanábygging 10,7 ferm., 34,1 rúmm.  Gjald kr. 6.100 + 2.080"
34704 (04.23.540.6),BN034704,Bleikjukvísl 15,"breyta garðstofu í tvö herb., gluggar",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til breytinga á innra fyrirkomulagi áður garðstofa og baðherbergi nú 2 svefnherbergi og baðherbergi með tilheyrandi gluggabreytingu í austurásýnd á húsi nr. 15 við Bleikjukvísl.   Gjald kr. 6.100
34450 (01.16.232.9),BN034450,Brávallagata 10,"br. svalir,gluggar og hurðir",Frestað. Lagfæra skráningu.,"Sótt er um leyfi til að byggja svalir á 1. og 2. hæð, síkka gluggaop og koma fyrir svalahurðum á fjölbýlishúsinu á lóðinni nr. 10 við Brávallagötu.  Málinu fylgir samþykki eiganda risíbúðar Brávallagötu 10 dags. 23. maí 2006.  Gjald kr. 6.100"
34620 (01.63.4-9.9),BN034620,Eggertsgata 2-34,"8 - fjarlægja glerþak, setja nýtt",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um að breyta glerþaki í hefðbundið þak yfir leikskóla á lóðinni nr. 8 við Eggertsgötu.  Gjald kr. 6.100
34705 (01.18.341.6),BN034705,Fríkirkjuvegur 5,breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til minni háttar breytinga innan húss og utan vegna endurbóta á kirkjunni á lóðinni nr. 5 við Fríkirkjuveg.  Breytingarnar eru m. a. þær að þakhalli viðbygginga turns er aukinn, gluggar á turni hækkaðir og salernisaðstaða sem og aðstaða söngfólks er bætt.  Gjald kr. 6.100"
34446 (01.11.510.1),BN034446,Grandagarður 8,ofanábygging o.fl.,Frestað. Vísað til athugasemda á umsóknarblaði. Að þeim uppfylltum verður málið sent skipulagsfulltrúa til ákvörðunar um grenndarkynningu.,"Sótt er um leyfi til þess að byggja inndregna fjórðu hæðina úr stálvirki, byggja glerviðbyggingu við vesturhlið allra hæða með nýjum inngangi og breyta starfsemi úr lager og frystigeymslum í að mestu skrifstofur í suðurenda hússins á lóð nr. 8 við Grandagarð.  Jafnframt er erindi 33367 dregið til baka.  Skilyrt samþykki fyrir hönd Faxaflóahafnar sf. dags. 25. september 2006 fylgir erindinu.  Stærð: Viðbygging og ofanábygging xxx ferm., xxx rúmm.  Gjald kr. 6.100 + 6.100 + xxx"
34410 (05.13.530.1),BN034410,Gvendargeisli 44-52,svalalokun nr. 48,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til þess að loka með glerlokun svölum íbúðar 0203  á 2. hæð fjölbýlishúss nr. 48 á lóð nr. 44-52 við Gvendargeisla.   Samþykki meðeigenda dags. 30. júní 2006 fylgir erindinu.  Stærð: Svalaskýli 10,1 ferm., 27,8 rúmm.  Gjald kr. 6.100 + 1.696"
34671 (01.14.000.5),BN034671,Hafnarstræti  1-3,endurnýjun á byggingarleyfi,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um endurnýjun á byggingarleyfi nr. 31743 frá 27. september 2005 fyrir innréttingu veitingastaðar í austurenda Fálkahússins með gasgeymslu norðan við hús ásamt leyfi til þess að breyta brunastiga frá 2. hæð og gluggum á 2. hæð austurenda atvinnuhússins á lóð nr. 1-3 við Hafnarstræti.  Gjald kr. 6.100
34691 (01.14.030.3),BN034691,Hafnarstræti 18,bökunarofn,Frestað. Vísað til athugasemda eldvarnaeftirlits.,Sótt er um smávægilega breytingu á grilli skyndibitastaðar í rými 0103 og leyfi fyrir uppsetningu á frákastsventli upp fyrir þak bakhúss á lóð nr. 18 við Hafnarstræti.  Jafnframt er erindi 33098 dregið til baka.  Umboð eiganda ódags. fylgir erindinu.  Gjald kr. 6.100
34674 (01.27.000.8),BN034674,Háteigsvegur 52,sætkkun á svölum f 1.og 2.hæð,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað er til tveggja uppdrátta nr. 3 dags. 1. september 2006.,"Sótt er um leyfi fyrir stækkun svala á suðurhlið á fyrstu og annarri hæð hússins nr. 52 við Háteigsveg.   Samþykki meðlóðarhafa fylgir erindinu.  Stækkun: 3,5 ferm.   Gjald kr. 6.100"
34702 (01.23.400.1),BN034702,Hátún 10-12,breytingar á eignask.  og breytingum á austurhlið,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að fjölga eignarhlutum, breyta innra skipulagi fyrstu hæðar og breyta austurútliti atvinnuhússins á lóðinni nr. 10-12 við Hátún.  Gjald kr. 6.100"
33392 (01.36.101.5),BN033392,Hraunteigur 19,samþykki fyrir risíbúð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta innra fyrirkomulagi og samþykki fyrir íbúð á rishæð hússins nr. 19 við Hraunteig.  Íbúðin var afgreidd sem ""ósamþykkt íbúð"" á fundi byggingarfulltrúa þann 12. júní 2001.  Sjá einnig erindi nr. 23083.  Skoðunarskýrsla byggingarfulltrúa dags. 30. mars 2001 fylgir erindinu.  Endurtekin vettvangsskoðun íbúðar dags. 1. mars 2006 fylgir erindinu, ennfremur virðingargjörð dags. 25. nóvember 1949, yfirlýsing um eigendaskipti dags. 3. júní 1964 og afsalsbréf dags. 22. desember 1964.  Gjald kr. 6.100"
34693 (01.14.100.5),BN034693,Kirkjustræti 2,breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta og bæta gistiaðstöðu og aðstöðu starfsfólks í húsi Hjálpræðishersins á lóð nr. 2 við Kirkjustræti.  Gjald kr. 6.100
27527 (04.34.230.1),BN027527,Klettháls 3,"br.inni, milliloft",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta innra skipulagi í norðurhluta, byggja milliloft í rými 1. hæðar, setja lyftu milli 1. og 2. hæðar (nýtt milliloft), setja upp skilti við innkeyrslu á lóð nr. 3 við Klettháls.   Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 10. október 2003 og frá 4. febrúar 2005 fylgja erindinu.  Samþykkt Borgarráðs fyrir undanþágu frá kröfu um bílastæði vegna lagerhúsnæðis dags. 4. febrúar 2005 fylgir erindinu.  Stærð: Milliloft 263 ferm.  Gjald kr. 5.100"
34386 (04.12.240.1),BN034386,Kristnibraut 14-22,14 - svalarlokun 0201,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til þess að setja upp svalalokun á svölum íbúðar 0201 á 2. hæð  fjölbýlishúss nr. 14 á lóð nr. 14-22 við Kristnibraut.  Samþykki meðeigenda og meðlóðarhafa ódags. fylgir erindinu.  Stærð: Svalaskýli 16,,2 ferm., 44,6 rúmm.  Gjald kr. 6.100 + 2.721"
34083 (01.27.020.1),BN034083,Langahlíð  7-11,(7) reyndarteikn. 3. og 4. h,Frestað. Lagfæra skráningu.,Sótt er um samþykki fyrir áður gerðum breytingum á íbúð 3. og 4. hæðar og leiðréttingu á skráningu sömu íbúðar (0301) í fjölbýlishúsi nr. 7 á lóð nr. 7-11 við Lönguhlíð.  Gjald kr. 6.100
34676 (01.19.701.4),BN034676,Laufásvegur 57,breytingar úti og inni,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breytinga á innra skipulagi, koma fyrir hurð og síkka glugga á austurhlið ásamt því að breyta í einbýlishús tvíbýlishúsinu á lóðinni nr. 57 við Laufásveg.  Gjald kr. 6.100"
34714 (01.38.030.5),BN034714,Laugarásvegur 16,stækkun í sökkulrými,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir áður gerðri stækkun í sökkulrými á fyrstu hæð einbýlishússins nr. 16 við Laugarásveg.  Jafnframt er erindi BN033049 dregið til baka  Stærð: Stækkun xx  Gjald kr. 5.700 + 6.100  + xx
34698 (01.17.200.7),BN034698,Laugavegur 31,hlið,Frestað. Vantar samþykki allra meðlóðarhafa.,Sótt er um að leyfi til að loka porti með rimlahliði á lóð nr. 31 við Laugaveg.   Gjald kr. 6.100
