nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
34026 (01.13.610.1),BN034026,Aðalstræti 2,"kaffihús, matsala",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir kaffihúsi og matsölu í rými 103 á lóðinni nr. 2 við Aðalstræti.  Gjald kr. 6.100
34199 (01.43.430.1),BN034199,Álfheimar 74,br. neðstu þrem hæðum,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til þess að breyta neðstu þremur hæðum nýbyggingar lítillega bæði inni og úti með nýju anddyri og stiga í norðausturhorni og eimböðum í garði kjallara fyrir líkamsræktarstöð á lóð nr. 74 við Álfheima.  Stærð: samtals stækkun viðbyggingar (matshluta 02) 3 ferm., 200,5 rúmm. Eimbað samtals 18 ferm., 55,1 rúmm.  Gjald kr. 6.100 + 15.592"
34191 (47.34.101),BN034191,Árvað 3,lengj tengig. + ein stofa,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að lengja tengigang og bæta við einni færanlegri stofu fyrir frístundarheimili austan við núverandi færanlegar kennslustofur á lóð nr. 3 við Árvað.  Stærð: Færanleg kennslustofa 66,1 ferm., 192,9 rúmm.  Gjald kr. 6.100 + 11.767"
33647 (01.19.640.6),BN033647,Bergstaðastræti 83,"viðbygging, breytingar",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja bílskúr, og fyrir áður gerðum breytingum í kjallara í og við einbýlishúsið á lóðinni nr. 83 við Bergstaðastræti, skv. uppdr. arkitektur.is, dags. 7. mars 2006. Málið var í kynningu frá 12. apríl til og með 10. maí 2006. Bréf barst frá Guðrúnu Jónsdóttur og Páli J. Líndal, dags. 8. maí 2006.  Stærð: Bílskúr 55,3 ferm., 144 rúmm., áður gerð stækkun kjallara 56,7 ferm., 225,7 rúmm.  Samtals 112 ferm.,369,7 rúmm.  Gjald kr. 6.100 + 22.552"
33983 (01.85.440.2 04),BN033983,Bjarmaland 24,innrétta og stækka bílg.(24),Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til þess að breyta innra skipulagi m.a. færa stiga milli kjalllara og 1. hæðar, stækka bílgeymslu, færa anddyri innar og reisa stoðvegg við einbýlishús nr. 24 á lóð nr. 18-24 við Bjarmaland.  Bréf hönnuðar dags. 30. maí 2006 og samþykki meðlóðarhafa (á teikningu) fylgja erindinu.  Stærð: Stækkun 11,2 ferm., 33,4 rúmm.  Gjald kr. 6.100 + 6.100 + 2.037"
34181 (01.23.200.1),BN034181,Borgartún 32,fjarskiptaloftnet,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til að koma fyrir 3 fjarskiptaloftnetum, einu á suðurhlið, einu á austurhlið og einu á vesturhlið atvinnuhússins á lóðinni nr. 32 við Borgartún.   Gjald kr. 6.100"
34108 (01.35.100.1),BN034108,Brúnavegur Hrafnista,br. og svalaskýli,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að breyta innra skipulagi í kjallara, breyta afmörkun loftrýmis yfir 4. hæð, koma fyrir póstalausum glerjum á rennibrautum á svalir og verandir, breyta þaki yfir efstu svalaskýlum og setja upp glerlokun  á norðurhlið á svalir á vesturgafli á þegar samþykkta íbúðarbyggingu (matshluti 45) á lóð Hrafnistu við Brúnaveg.  Stærð:  Svalaskýli og glerskálar xx ferm., xx rúmm.  Gjald kr. 6.100 + xx"
33779 (01.13.440.6),BN033779,Bræðraborgarstígur 26,staðfesting á notkun húsnæðis sem atvinnuhúsn.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.  Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi fyrir áður gerðum breytingum á jarðhæð hússins nr. 26 við Bræðraborgarstíg, þar sem jarðhæðin er innréttuð sem læknastofur.  Samþykki meðeigenda dags. 28. apríl 2006 fylgir erindinu.  Gjald kr. 6.100"
34104 (01.34.450.1),BN034104,Dalbraut 12,viðbygging,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja tveggja hæða steinsteypta viðbyggingu ásamt kjallara og tengibyggingu við suðausturhorn núverandi göngudeildar  Landspítala Háskólasjúkrahúss á lóðinni nr. 12 við Dalbraut.  Brunahönnun Línuhönnunar dags. 26. maí 2006 og bréf hönnuðar dags. 30. maí 2006 fylgja erindinu ásamt útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 16. júní 2006.  Stærð:  Stækkun samtals xxx  ferm., xx rúmm.,  Gjald kr. 6.100 + xx"
34186 (04.30.430.1),BN034186,Dragháls 28-30/F.....,breyta hluta af vörugeysmlu,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta hluta af vörugeymslu í atvinnuhúsnæði merkt 0104 í húsinu á lóðinni nr. 28-30 við Dragháls.  Gjald kr. 6.100
34193 (01.41.400.4),BN034193,Drekavogur 4-4B,br. kj. og lyfta,Frestað. Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað er til uppdrátta 01-09 dags. 2. og 3. maí 2002.,"Sótt er um leyfi til þess að koma fyrir lyftu í húsinu og stækka og breyta fyrirkomulagi í  kjallara hússins á lóð nr. 4 við Drekavog.  Stærð: Stækkun (m.v. samþ. frá 9. apríl 2002) 35,9 ferm., 138,7 rúmm."
34173 (01.35.730.1),BN034173,Efstasund 63,sólskáli,Frestað. Vísað til athugasemda eldvarnaeftirlits.,"Sótt er um leyfi fyrir svalalokun á 1. hæð fjölbýlishússins á lóðinni nr. 63 við Efstasund.  Málinu fylgir skýrsla Rannsókanarstofununar Byggingariðnaðarins dags. 22. desember 2003.  Stærð:  Stækkun 8,2 fer., 21,7 rúmm.,  Gjald kr. 6.100 + 1.325"
32243 (01.19.521.5),BN032243,Eiríksgata 15,geymsluskúr á baklóð o.fl.,Frestað. Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað er til uppdrátta 0.01 dags. 18. ágúst 2005.,"Sótt er um leyfi til þess að byggja steinsteyptan geymsluskúr á baklóð sem matshluta 02 og stækka íbúð 1. hæðar um áður geymslurými í fjölbýlishúsinu á lóð nr. 15 við Eiríksgötu.  Stærð: Geymsluskúr 31,8 ferm., 95,9 rúmm.  Gjald kr. 5.700 + 5.700 + 5.466"
34150 (01.08.730.2),BN034150,Fiskislóð 38,breyta í límtré,Frestað. Vísað til athugasemda eldvarnaeftirlits.,Sótt er um leyfi til að skipta um byggingarefni  áður samþykkts atvinnuhúss á lóðinni nr. 38 við Fiskislóð.  Byggingin var samþykkt sem stálgrindarhús en óskað er eftir að byggja límtréshús klætt að utan með urethaneiningum.  Gjald kr. 6.100
34161 (02.45.610.1),BN034161,Fossaleynir 1,íþróttavellir - ganga frá svæði,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til þess að undirbyggja upphitaða gervigrasvelli og ganga frá landhæð á svæði í kringum þá norðan við Egilshöll á lóð nr. 1 við Fossaleynir.  Gjald kr. 6.100
33768 (04.61.230.7),BN033768,Fremristekkur 13,viðbygging,Frestað. Vantar rafræna skráningartöflu.,"Sótt er um leyfi til að byggja tveggja hæða viðbyggingu úr steinsteypu norðaustan við húsið nr. 13 við Fremristekk. Jafnframt verði svalir stækkaðar, nýjar svalir gerðar við austurhlið, fyrirkomulagi á sorpi breytt og innra fyrirkomulagi eldra húss breytt frá því sem samþykkt var 30. maí 1968.  Yfirlýsing burðarvirkishönnuðar dags. 18. maí 2006 fylgir erindinu  Stækkun: 60 ferm., 166,6 rúmm.,  Gjald kr. 6.100 + 10.163"
34222 (01.85.100.2 03),BN034222,Gautland 5,klæða a.gafl m. álkl.,Frestað. Skoða þarf betur val á efni.,"Sótt er um leyfi til þess að einangra og klæða austurgafl fjölbýlishússins nr. 5-9 með loftræstri álklæðningu á lóð nr. 1-21 við Gautland.  Ástandskönnun útveggja dags. 15. júní 2006 og samþykki fyrir hönd húsfélaga Gautlands 5, 7 og 9 dags. 18. júní 2006 fylgir erindinu.  Gjald kr. 6.100"
33884 (01.43.240.5),BN033884,Goðheimar 15,svalir á 2. hæð stækkaðar,Frestað. Lagfæra skráningu.,"Sótt er um leyfi til að stækka svalir 2. hæðar um 5,3 ferm  til samræmis við svalir 1. hæðar fjölbýlishússins á lóðinni nr. 15 við Goðheima. Samþykki meðeigenda fylgir.  Útskriftir úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 9. maí 2006 og 16. júní 2006 fylgja erindinu.  Gjald kr. 6.100"
33225 (01.36.020.9),BN033225,Gullteigur 4,nýbygging 2 hæðir og ris,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja tveggja hæða steinsteypt hús með íbúðarrisi, ásamt steyptri bílgeymslu á lóðina nr. 4 við Gullteig.  Á teikningu eru sýndar þrjár íbúðir í húsinu.  Stærðir: Íbúðir, 504,8 ferm, 1497,3 rúmm, bílg. 29,6 ferm, 99,1 rúmm. Samtals: 534,4 ferm, 1596,4 rúmm.  Gjald kr.  6.100 + 97.380"
31911 (01.81.740.2),BN031911,Háagerði 22,kvistir stækkaðir,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til að stækka og samtengja núverandi kvisti beggja vegna á þaki hússins nr. 22 við Háagerði. Jafnframt er sótt um leyfi til að koma fyrir setlaug í bakgarði hússins.   Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 1. júlí 2005 fylgir erindinu.  Stækkun: 12,8 ferm. 35,9 rúmm  Gjald kr. 6.100 + 2.189"
