nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
34026 (01.13.610.1),BN034026,Aðalstræti 2,"kaffihús, matsala",Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi fyrir kaffihúsi og matsölu í rými 103 á lóðinni nr. 2 við Aðalstræti. Yfirlýsing brunavarnarhönnuðar fylgir dagsett 15. júní 2006  Gjald kr. 6.100
34133 (04.63.220.1),BN034133,Arnarbakki 1-3,fjarl. og nýjar færanl.skólast.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til þess að fjarlægja 3 gamlar færanlegar kennslustofur og setja í staðinn 3 af nýrri gerðinni á lóðina nr. 1-3 við Arnarbakka.  Stærð: Nýjar færanlegar kennslustofur (matshluti 06) samtals 214,6 ferm., 718,2 rúmm.  Gjald kr. 6.100 + 43.810"
34253 (04.60.320.1),BN034253,Álfabakki 6-18,nr. 14A spilasalur,Frestað. Vísað til athugasemda á umsóknarblaði.,Óskað er eftir að breyta innréttingum til reksturs á spilasal í Álfabakka 14 A   Gjald kr 6.100
34199 (01.43.430.1),BN034199,Álfheimar 74,br. neðstu þrem hæðum,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.  Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til þess að breyta neðstu þremur hæðum nýbyggingar lítillega bæði inni og úti með nýju anddyri og stiga í norðausturhorni og eimböðum í garði kjallara fyrir líkamsræktarstöð á lóð nr. 74 við Álfheima.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 23. júní 2006 fylgir erindinu.  Stærð: Samtals stækkun viðbyggingar (matshluta 02) 3 ferm., 200,5 rúmm. Eimbað samtals 18 ferm., 55,1 rúmm.  Gjald kr. 6.100 + 15.592"
34191 (47.34.101),BN034191,Árvað 3,lengj tengig. + ein stofa,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að lengja tengigang og bæta við einni færanlegri stofu fyrir frístundarheimili austan við núverandi færanlegar kennslustofur á lóð nr. 3 við Árvað.  Stærð: Færanleg kennslustofa 66,1 ferm., 192,9 rúmm.  Gjald kr. 6.100 + 11.767"
34073 (01.81.640.5),BN034073,Bakkagerði 13,viðbygging - lyfta þaki,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til þess að byggja steinsteypta viðbyggingu við suður- og austurhlið einbýlishúss, hækka þak yfir hluta íbúðarhúss, hækka þak bílskúrs, einangra þrjár hliðar bílskúrs að utan og klæða með múrkerfi á lóð nr. 13 við Bakkagerði.  Samþykki lóðarhafa aðlægra lóða dags. 3. júní 2006 fylgir erindinu.  Stærð: Viðbygging við einbýlishús samtals 58,9 ferm., 230,5 rúmm., stækkun bílskúrs 2,5 ferm., 45,9 rúmm.  Gjald kr. 6.100 + 6.100 + 16.860"
34246 (01.81.640.1),BN034246,Bakkagerði 16,stækkun,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja steinsteypta viðbyggingu við austurhlið 1. hæðar einbýlishússins á lóð nr. 16 við Bakkagerði.  Stærð: Stækkun 30,6 ferm., 92,4 rúmm.  Gjald kr. 6.100 + 5.636"
34225 (01.18.620.1),BN034225,Baldursgata 14,breytingar,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa. vegna  starfsmannaaðstöðu á Baldursgötu 11.,Sótt er um breytingar á innra skipulagi 1. hæðar á Baldursgötu 14 ásamt því að nýta íbúð 0002 á Baldursgötu 11 fyrir starfsmannaaðstöðu fyrir veitingastaðinn. Með umsókninni fylgir frá lögreglustjóra bréf dags. 8. nóv.2005 um fjölda gesta og umsögn Vinnueftirlitsins. 9.des 2005   Gjald kr. 6.100
34248 (02.42.250.1),BN034248,Barðastaðir 1-5,hamborgarastaður,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að setja upp hamborgarastað í rými 0104 í húsinu Barðastaðir 1-5   Gjald kr. 6.100
34211 (02.40.440.3),BN034211,Barðastaðir 53,reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um samþykki á reyndarteikningum vegna lokaúttektar af húsinu Barðastaðir 53.   Gjald kr. 6.100
