nr,url,heimilisfang,tegund,nidurstada,spurning
25757 (05.13.110.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN025757,Andrésbrunnur 9-17,"fjölbýlishús, 4.h, 35 íb.",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að byggja fjögurra hæða steinsteypt fjölbýlishús með samtals þrjátíu og fimm íbúðum í fimm stigahúsum og 30 innbyggðum bílgeymslum á lóð nr. 9-17 við Andrésbrunn. Stærð: Hús nr. 9 (matshluti 01) íbúð 1. hæð xx Gjald kr. 4.800
25737 (01.14.040.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN025737,Austurstræti 12A,breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta innra fyrirkomulagi á öllum hæðum hússins á lóðinni nr. 12A við Austurstræti. Gjald kr. 4.800
25503 (01.14.041.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN025503,Austurv Póstur og Sím ,breyting inni,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til þess að setja stiga á milli fyrstu og annarrar hæðar í norðurenda húss og innrétta bar á annarri hæð. Yfirlýsing burðarvirkishönnuðar dags. 23. júlí 2002, umsögn Árbæjarsafns dags. 4. september 2002, bréf hönnuðar dags. 5. september 2002 fylgja erindinu. Gjald kr. 4.800"
25483 (01.16.201.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN025483,Ásvallagata 16A,2.íbúðir sameinaðar,Frestað. Lagfæra skráningu.,Sótt er um leyfi til þess að sameina íbúðir á fyrstu og annarri hæð í eina íbúð og stækka kjallaraíbúð yfir í sameignarrými í fjölbýlishúsi á lóð nr. 16A við Ásvallagötu. Bréf umsækjanda dags.17. júlí 2002 fylgir erindinu. Gjald kr. 4.800
25688 (02.40.410.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN025688,Barðastaðir 71,Br. inngh. að bílg.,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til þess að opna milli bílgeymslu og forstofu og færa göngudyr á innbyggðri bílgeymslu frá suðurhlið á norðurhlið einbýlishúss á lóð nr. 71 við Barðastaði. Bréf hönnuðar dags. 21. ágúst 2002 fylgir erindinu. Gjald kr. 4.800
25707 (02.42.240.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN025707,Barðastaðir 7-11,nr. 11 símaloftnet,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að setja upp loftnet á þak og  koma fyrir tengistöðvarskáp í rými fyrir lyftuvél í þakrými húss nr. 9 á lóð nr. 7-11 við Barðastaði. Samþykki fyrir hönd húsfélags. dags. 22. ágúst 2002 fylgir erindinu. Gjald kr. 4.800
25711 (01.71.010.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN025711,Barmahlíð 46,Risíbúð,Frestað. Lagfæra skráningu.,"Sótt er um samþykki fyrir áður gerðri íbúð á þakhæð fjöleignarhúss á lóð nr. 46 við Barmahlíð. Íbúðarskoðun byggingarfulltrúa dags. 22. ágúst 2002, samþykki meðeiganda að stigahúsi ódags. og álit Kærunefndar Fjöleignarhúsamála dags. 23. júlí 2002 fylgja erindinu. Gjald kr. 4.800"
25592 (01.82.420.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN025592,Básendi 7,Útigeymsla og bílskýli,Frestað. Málinu vísað skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað er til uppdrátta 01- 03 dags. 21. ágúst 2002. Umsókn um tráfellingu vísað til umsagnar umhverfis- og heilbrigðisstofu.,"Sótt er um leyfi til þess að byggja opið bílskýli ásamt áfastri áhaldageymslu úr timbri norðan við húsið á lóðinni nr. 7 við Básenda.  Jafnframt er sótt um leyfi til þess að fella grenitré á lóðinni. Samþykki nágranna Básenda 5 (á teikn.) fylgir erindinu. Stærð: Útigeymsla 16.0 ferm. og 51,9 rúmm. Gjald kr. 4.800 + 2.491"
25735 (04.06.510.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN025735,Bíldshöfði 20,viðb.-áfangi,Frestað. Hönnuður gefi upp breyttar stærðir vegna áfangaskipta. Hönnuður hafi samband við heilbrigðiseftirlit.,Sótt er um leyfi til þess að áfangaskipta framkvæmd viðbyggingar við atvinnuhúsið á lóð nr. 20 við Bíldshöfða. Gjald kr. 4.800
25748 (01.18.401.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN025748,Bjargarstígur 3,íbúð í kjallara,Samþykkt. Með vísan til samþykktar frá 19. júlí 1918.,"Sótt er um samþykki fyrir áður gerðri íbúð í kjallara íbúðarhúss á lóð nr. 3 við Bjargarstíg. Bréf umsækjand dags. 1. september 2002, ljósrit af bréfi Markúsar Jónssonar til bæjarstjórnar dags. 12. júlí 1918, ljósrit af bréfi bæjarstjórnar vegna byggingarleyfis á Bjargarstíg 3 dags. 19. júlí 1918 og brunavirðing dags. 30. desember 1918 fylgja erindinu. Gjald kr. 4.800"
