nr,url,heimilisfang,tegund,nidurstada,spurning
25672 (01.43.410.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN025672,Álfheimar 68-72,Reyndarteikn. 6.h,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir notkun á þakrými yfir íbúðum 5. hæðar í húsi nr. 68 og 72 á lóð nr. 68-72 við Álfheima. Gjald kr. 4.800
23221 (01.83.420.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN023221,Ásgarður  18-24,nr. 22-24 - íbúðir í stað verslunarrýmis,"Samþykkt.  Áskilin lokaúttekt byggingarfulltrúa. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Umsókn eiganda verslunarhúsnæðis í húsinu við Ásgarð 22-24 um að gera þar þrjár íbúðir hefur verið til umfjöllunar hjá embætti byggingarfulltrúa síðan 28. maí 2001 eða í 15 mánuði. Tveir eigendur í húsinu hafa mótmælt umsókninni. Þeir hafa ekki sýnt fram á með haldbærum rökum að hagsmunir þeirra skerðist við að íbúðir verði samþykktar í verslunarhúsnæði. Þá er útlitsbreyting á norðurhlið í samræmi við þá breytingu sem gerð var með samþykkt á íbúð nr. 0205. Ætla má að breyting úr atvinnuhúsnæði í íbúðarhúsnæði sé öllum eigendum til hagsbóta þar sem atvinnuhúsnæði getur fylgt meiri umferð, hávaði og lyktarmengun. Eigendur verslunarhúsnæðisins hafa ekki getað nýtt það sem slíkt um 2 ára skeið en borið af því allan kostnað, hagsmunir þeirra eru því ríkir. Með skírskotan til ofanritaðs samþykkir byggingarfulltrúi umsóknina.","Sótt er um leyfi til að breyta verslunarhúsnæði á annarri hæð matshluta 03 á lóðinni nr. 18-22 við Ásgarð í þrjár sjálfstæðar íbúðir með geymslum á fyrstu hæð. Bréf Steinþórs Steingrímssonar dags. 27. maí 2001 og fundargerðir húsfélagsins Ásgarði 22-24 dags. 9. maí 2001, 21. maí 2001, bréf Öldu Viggósdóttur dags. 9. júlí 2001 og dags. 13. nóvember 2001 og bréf Jörgens Þ. Þráinssonar dags. 11. júlí 2001 og dags. 22. nóvember 2001 fylgja erindinu. Skjöl varðandi álit kærunefndar fjöleignarhúsamála móttekin  5. nóvember 2001ásamt bréfi umsækjanda dags. 7. ágúst 2002 fylgja erindinu. Gjald kr. 4.100"
25458 (02.84.610.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN025458,Baughús 20,"reyndarteikn., stækkun",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir áður gerðri stækkun íbúðar neðri hæðar í áður óútgrafið sökkulrými íbúðarhúss á lóð nr. 20 við Baughús. Stærð: xxx Gjald kr. 4.800
25659 (01.13.653.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN025659,Brattagata 3B,reyndarteikningar.,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa vegna kvaða á lóð um almenningsafnot.,Sótt er um samþykki fyrir reyndarteikningum af húsi og bílgeymslu á lóðinni nr. 3B og 5 við Bröttugötu. Innra fyrirkomulagi er breytt á öllum hæðum hússins. Gjald kr. 4.800
25667,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN025667,Brúnavegur Hrafnista,Sólskáli á 3.h,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa vegna breytinga á deiliskipulagi.,"Sótt er um leyfi til þess að byggja sólskála á svölum á 3. hæð á milli A- og C- álmu Hrafnistu á lóð við Brúnaveg. Stærð: Sólskáli 38,1 ferm., 135,2 rúmm. Gjald kr. 4.800 + 6.490"
25082 (04.23.520.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN025082,Bröndukvísl 8,Garðskáli og þakgluggi,Frestað. Lagfæra skráningu.,"Sótt er um leyfi til þess að gera þakglugga á suðurhlið og  leyfi fyrir áður gerðum garðskála á vesturhlið hússins á lóðinni nr. 8 við Bröndukvísl. Stærð: Garðskáli 10,3 ferm. og 28,7 rúmm. Gjald kr. 4.800 + 1.378"
25135 (01.81.822.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN025135,Bústaðavegur 65,áður gerðar breytingar,Frestað. Með vísan til umsagnar skipulagsfulltrúa skal taka út af uppdráttum geymsluskúra við lóðarmörk.,"Sótt er um samþykki fyrir reyndarteikningum og áður gerðum breytingum á húsinu á lóðinni nr. 65 við Bústaðaveg. Húsið hefur verið klætt með bárustáli, byggt hefur verið anddyri að norðurhlið og útigeymslur á lóð. Samþykki meðeigenda dags. 14. maí 2002, bréf f.h. eigenda húsanna nr. 65 og 67 dags. 10. júní 2002, umsögn skipulagsfulltrúa dags. 18. júlí 2002 og útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 19. júlí 2002 fylgja erindinu. Stærð: Stækkun 20,7 ferm. og 50,6 rúmm. Gjald kr. 4.800 + 2429"
25136 (01.81.822.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN025136,Bústaðavegur 67,áður gerðar breytingar,Frestað. Með vísan til umsagnar skipulagsfulltrúa skal taka út af uppdráttum geymsluskúra við lóðarmörk.,"Sótt er um samþykki fyrir reyndarteikningum og áður gerðum breytingum á húsinu á lóðinni nr. 67 við Bústaðaveg. Húsið hefur verið klætt með bárustáli, byggt hefur verið anddyri að norðurhlið og útigeymslur á lóð. Samþykki meðeigenda dags. 14. maí 2002, bréf f.h. eigenda húsanna nr. 65 og 67 dags. 10. júní 2002 og útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 19. júlí 2002 fylgja erindinu. Stærð: Stækkun 17,0 ferm. og 42,2 rúmm. Gjald kr. 4.800 + 2026"
25657 (01.82.631.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN025657,Byggðarendi 24,gluggar á norðuhlið nýbyggingar og svalir framan við garðskála. ,"Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til skipulagsfulltrúa til ákvörðunar um grenndarkynningu. Vísað er til uppdrátta nr. 101, 102 og 103 dags. 16. ágúst 2002.",Sótt er um leyfi til þess að koma fyrir glugga á norðuhlið nýbyggingar og byggja svalir framan við garðskála á austurhlið hússins á lóðinni nr. 24 við Byggðarenda.  Gjald kr. 4.800
24929 (01.71.300.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN024929,Drápuhlíð 32,áður gerð íb. í kjallara o.fl.,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um samþykki fyrir áður gerðri íbúð í kjallara og fyrir áður gerðri séreign (ósamþ. íb.) á rishæð hússins á lóðinni nr. 32 við Drápuhlíð. Samþykki meðeigenda (á teikn.) fylgir erindinu. Skoðunarskýrslur byggingarfulltrúa dags. 24. október 2000 og 14. júní 2002 fylgja erindinu.  Virðingargjörð dags. 1. apríl 1951, afsalsbréf dags. 2. janúar 1957 (kjallari) og afsalsbréf dags. 1. nóvember 1959 (rishæð) fylgja erindinu.   Gjald kr. 4.800"
