nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
38930 (01.11.980.1),BN038930,Austurbakki 2,bílastæðahús ( BNO40037 dregið til baka),Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að byggja 1. áfanga  steinsteypts tveggja hæða neðanjarðar bílahús fyrir samtals 545 bíla upp að kjallara Tónlistar- og ráðstefnuhússins á lóð nr. 2 við Austurbakka.  Bréf umsækjenda dags. 12. september 2008, bréf hönnuðar dags. 8. júní 2009 og brunaskýrsla Verkfræðistofunnar Mannvit dags. sept. 2008 og júní 2009 fylgja erindinu.  Stærð : Bílahús neðri kjallari (K2), anddyri að tónlistarhúsi og tæknirými 9344,5 ferm., kjallari (K1) 9358,3 ferm., samtals 18702,8 ferm., 73289,6 rúmm.  Aðkoma sorpbíls (B-rými) kjallari 307,4 ferm., 1137,4  rúmm.  Gjald kr. 7.300 + 7.700 + 5.730.879"
40140 (04.66.370.1),BN040140,Austurberg 5,reyndarteikningar,Frestað. Vísað til athugasemda eldvarnaeftirlits.,Sótt er um samþykki fyrir reyndarteikningum af viðbyggingu við Fjölbrautarskólann í Breiðholti á lóð nr. 5 við Austurberg.  Gjald kr. 7.700
39832 (01.14.020.6),BN039832,Austurstræti 7,breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði. Hafa skal samráð við yfirverrkfræðing embættisins vegna takmarkaðs byggingarleyfis.,"Sótt er um leyfi til að innrétta veitingastað í flokki III á 1., 2. og 3. hæð í húsi á lóð nr. 7 við Austurstræti.  Meðfylgjandi er staðfesting burðarvirkishönnuðar dags. 3. júní 2009, einnig bréf Skipulagsstjóra dags. 23. júní 2009  Gjald kr. 7.700"
40135 (04.73.410.2),BN040135,Árvað 3,bæta við kennslustofum,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að bæta þremur færanlegum kennslustofum, tengigangi og rífanlegu millistykki við grunnskóla á lóð nr. 3 við Árvað.  Stækkun:  204,3 ferm., 672 rúmm.  Gjald kr. 7.700 + 51.744"
39991 (01.71.010.9),BN039991,Barmahlíð 50,bílskúrsþak,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að byggja þak úr timbri með þakdúk á bílskúr á lóð nr. 50 við Barmahlíð.  Meðfylgjandi er samþykki allra meðeigenda á lóð og nágranna á nr. 48 nema eins.  Stærðir stækkun xxxx  Gjald kr. 7.700 + xxx
40137 (01.17.432.9),BN040137,Barónsstígur 19,"lyfta þaki, endurn 34315",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að endurnýja byggingarleyfi BN034315 dags. 2. október 2007, þar sem veitt var leyfi til að lyfta vesturhlið þaks fram á veggbrún við götu á fjölbýlishúsinu nr.19 við Barónsstíg.   Stærðir: 9,4 ferm., 16,9 rúmm.  Gjald kr. 7.700"
40122 (01.22.100.3),BN040122,Borgartún 22,Aflokað rými í kjallara,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að koma fyrir gufukatli í aflokuðu rými í kjallara, með útloftunarröri á austurhlið 1. hæðar í atvinnuhúsnæðinu á lóð nr. 22 við Borgartún.  Erindinu fylgir óundirritað bréf af fundi Húsfélagsins Borgartúni 22 sem haldinn var 23. september 2005.  Gjald kr. 7.700"
40146 (01.22.010.7),BN040146,Borgartún 8-16,Veitingastaður - Serrano í hús H1,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsstjóra.,Sótt er um leyfi til að innrétta veitingastað í flokki II á  X . hæð í byggingu H1 á lóð nr. 8-16 við Borgartún.  Samþykki eigenda hús dags. 2. júlí 2009 fylgir erindi.  Gjald kr. 7.700
39746 (01.19.630.6),BN039746,Fjölnisvegur 10,"bílskúr, kvistur og fl.",Samþykkt. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að rífa bílskúr, byggja nýjan með tvöföldu bílskýli fyrir framan, til að breyta inngangi og byggja stigahús, byggja kvist og grafa frá og dýpka kjallara og innrétta herbergi í einbýlishúsinu á lóð nr. 10 við Fjölnisveg.  Tillagan var grenndarkynnt frá 2. júní til og með 1. júlí 2009. Engar athugasemdir bárust.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 3. júli 2009 fylgir erindinu.  Niðurrif:  23,5 ferm., 59,0 rúmm.  Stækkun mhl. 01 10 ferm., 260 rúmm., mhl. 02 63,4 ferm., 196,6 rúmm.  Samtals 73,4 ferm., 464,6 rúmm.  Gjald kr. 7.700 + 35.774"
40161 (01.51.561.0),BN040161,Frostaskjól 7,breyting inni,Samþykkt. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.  Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta þvottahúsi og bílskúr í nýsamþykktu erindi BN038779 í einbýlishúsi á lóð nr. 7 við Frostaskjól.  Gjald kr. 7.700
38629 (01.51.530.4),BN038629,Granaskjól 54-58,"nr 58 sólstofa, stækkun",Samþykkt. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.  Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að byggja sólstofu við suðurgafl og til að stækka eldhús til norðurs á húsi nr. 58 í raðhúsinu á lóð nr. 54-58 við Granaskjól.  Erindi fylgir samþykki meðlóðarhafa og lóðarhafa Granaskjóls 60 dags. 13. febrúar 2009.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 3. apríl 2009 fylgir erindinu.  Tillagan var grennndarkynnt frá 4. mars til og með 1. apríl 2009.  Engar athugasemdir bárust.  Viðbygging: 8,3 ferm., 24,41 rúmm.  Sólskáli: 16,1 ferm., 56,6 rúmm  Stækkun samtals:  24,4 ferm., 78 rúmm.  Gjald kr. 7.300 + 6.008"
40090 (01.46.000.1),BN040090,Grensásvegur 1,bílakjallari á 3 hæðum,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um samþykki fyrir þegar byggðri bílageymslu úr steinsteypu á þrem hæðum neðan jarðar sbr. fyrirspurn BN039709 dags. 31. mars 2009 á lóð nr. 1 við Grensásveg.  Erindi BN038854 dags. 9. sept. 2008 um uppbyggingu og niðurrif á lóðinni fellur þar með úr gildi. Meðfylgjandi með ofannefndri fyrirspurn eru bréf frá húsbyggjanda dags. 8. okt. 2008 og 7. janúar 2009.  Stærðir: Kjallari - 2; 1.179,5 ferm. Kjallari - 1; 1.299,5 ferm. Kjallari -0; 1.145,9 ferm.  Samtals; 3.654,9 ferm., 11.160,3 rúmm.  Gjald kr. 7.700 + 859.343"
40113 (01.29.540.5),BN040113,Grensásvegur 14,Reyndarteikningar v/fyrr samþ. BN033888,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innra fyrirkomulagi með því að færa til matsal og móttöku af  fyrstu hæð upp á aðra hæð í gistiheimilinu á lóð nr. 14 við Grensásveg.  Bréf frá hönnuði dags. 15. júní 2009 fylgir erindinu.  Gjald kr. 7.700
38857 (01.19.100.4),BN038857,Grettisgata 70,handrið á svalir,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að setja létt handrið í stað steypts handriðs sbr. fyrirspurn BN038687 á svalir risíbúðar í húsi nr. 70 við Grettisgötu.  Meðfylgjandi er skriflegt samþykki flestra eigenda. Meðfylgjandi er bréf frá hönnuði dags. 22.9. 2008  Gjald kr. 7.300
40142 (01.54.201.1),BN040142,Hagamelur 15-17,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir núverandi fyrirkomulagi í fjölbýlishúsinu á lóð nr. 15-17 við Hagamel.  Gjald kr. 7.700
