nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
39970 (01.26.120.1),BN039970,Ármúli 3,breyting á útliti bakhúss,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að breyta útliti með því að minnka opnanleg fög  og flytja til brunastiga í húsi á lóð nr. 3 við Ármúla.  Gjald kr. 7.700
39714 (04.94.430.2),BN039714,Bakkasel  1-17,9 - breyting kjallara,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að innrétta óuppfyllta sökkla raðhúss nr. 9 á lóð nr. 1-17 við Bakkasel.  Erindi fylgja bréf umsækjanda dags. 8. maí 2009 og 28. maí 2009.  Stækkun:  35,18 ferm., 88,25 rúmm.  Gjald kr. 7.700 + 6.795"
40175 (01.17.000.8),BN040175,Bankastræti 5,Breyting inni 2. 3. og 4. hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta tvöfaldri opnun hurða á 2., 3. og 4. hæð yfir í einfalda opnun og koma fyrir grænum handboða tengdum hurðarlæsingu á fjórðu hæð í rými til vesturs í verslunar- og skrifstofuhúsinu á lóðinni nr. 5 við Bankastræti.  Gjald 7.700"
40137 (01.17.432.9),BN040137,Barónsstígur 19,"lyfta þaki, endurn 34315",Samþykkt. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til að endurnýja byggingarleyfi BN034315 dags. 2. október 2007, þar sem veitt var leyfi til að lyfta vesturhlið þaks fram á veggbrún við götu á fjölbýlishúsinu nr.19 við Barónsstíg.   meðfylgjandi er samþykki meðeigenda dags. 8. júlí. 2009.  Stærðir: 9,4 ferm., 16,9 rúmm.  Gjald kr. 7.700 + 1.301"
40096 (01.67.300.9),BN040096,Bauganes 29,byggja sólstofu,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að byggja sólstofu úr timbri og gleri við einbýlishúsið á lóð nr. 29 við Bauganes.  Stækkun xx ferm., xx rúmm.  Gjald kr. 7.700 + xx"
40178 (01.18.431.3),BN040178,Bergstaðastræti 24B,"viðbygging, kvistur",Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að hækka veggi, gafla, byggja nýtt anddyri, setja kvist úr steinsteypu og hækka timburþak sbr. fsp.BN038508 á einbýlishúsi á lóð nr. 24B.  Stærðir stækkun: xx ferm., xx rúmm. Samtals eftir stækkun.   Gjald kr. 7.700 + xx"
40107 (04.06.510.1),BN040107,Bíldshöfði 20,stækkun geymsla í kjallara,Afgreitt.,"Sótt er um leyfi til að falla frá erindinu um að stækka og hólfa niður geymslur í kjallara á norðurhlið, undir palli 1. hæðar á atvinnuhúsinu á lóð nr. 20 við Bíldshöfða.  Tölvupóstur frá hönnuði dags 08. júlí 2009 fylgir erindinu.  Gjald kr. 7.700"
40105 (01.21.910.2),BN040105,Borgartún  35-37,37 - varaaflstöð kjallara,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að stækka kjallara til að koma fyrir varaaflstöð, setja út- og innblásturstúðu og olíuáfyllingsstút við vesturhlið hússins á lóð nr. 35-37 við Borgartún.  Erindinu fylgir tölvupóstur frá hönnuði um hljóðvörn og upplýsingar frá framleiðanda um varaaflstöðina.  Stækkun: 7,4 ferm.  44,5 rúmm.   Gjald kr. 7.700 + 3.426"
40122 (01.22.100.3),BN040122,Borgartún 22,Aflokað rými í kjallara,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til að koma fyrir olíukynntum gufukatli í aflokuðu rými í kjallara, með reykröri á austurhlið 1. hæðar í atvinnuhúsnæðinu á lóð nr. 22 við Borgartún.  Erindinu fylgir óundirritað bréf af fundi Húsfélagsins Borgartúni 22 sem haldinn var 23. september 2005, einnig bréf dags. 13. júlí um gufuketil og olíutank.  Gjald kr. 7.700"
40112 (01.22.010.7),BN040112,Borgartún 8-16,innrétta skrifstofu,Frestað. Lagfæra skráningartöflu.,Sótt er um leyfi til að innrétta skrifstofur á 16. hæð í atvinnuhússinu Höfðatún 2 á lóð nr. 8-16 við Borgartún.  Gjald kr. 7.700
40146 (01.22.010.7),BN040146,Borgartún 8-16,Veitingastaður - Serrano í hús H1,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að innrétta veitingastað í flokki II á  1. hæð í byggingu H1 á lóð nr. 8-16 við Borgartún.  Útskrift úr gerðarbók embættisafgreiðslufundar skipulagsstjóra frá 10. júlí 2009 fylgir erindinu. Samþykki eigenda hús dags. 2. júlí 2009 fylgir erindi.   Gjald kr. 7.700
40148 (01.73.810.1),BN040148,Bústaðavegur 9,loftnet breyting viðb 38174,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til að setja upp 210 cm hátt loftnet á jörðu  á lóð nr. 9 við Bústaðaveg.  Gjald kr. 7.700
40092 (01.24.370.8),BN040092,Flókagata 15,samþykkt á kjallaraíbúð,Frestað. Lagfæra skráningartöflu.,Sótt er um leyfi til að fá kjallara  samþykktan sem íbúð í fjölbýlishúsinu á lóð nr. 15 við Flókagötu.  Erindi fylgir íbúðarskoðun dags. 19. nóvember 2008 og  virðingargjörð dags. 28. ágúst 1947  Gjald kr. 7.700
40164 (01.44.420.5),BN040164,Gnoðarvogur 64,Verönd og skjólveggir,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til að byggja verönd og skjólvegg úr timbri við suðurhlið fjölbýlishússins á lóð nr. 64 við Gnoðarvog.  Samþykki meðeigenda á teikningu 19-01 b fylgir erindinu.   Gjald kr. 7.700
39762 (01.11.530.1),BN039762,Grandagarður 2,"breyting inni, starfsemi",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að opna frumkvöðlasetur með fyrirlestra- og sýningarsal, koma fyrir snyrtiaðstöðu og kaffihúsi í flokki II í atvinnuhúsi á lóð nr. 2 við Grandagarð.  Bréf frá Verkefnisstjóra Hugmyndahúss Háskólanna dags. 14. apríl 2009 fylgir erindinu og einnig bréf frá Ingunni Wernersdóttur dags. 15. apríl 2009 ásamt umsögn Húsafriðunarnefndar dags. 25. júní 2009.  Einnig fylgir bréf umsækjanda, bréf frá rekstraraðila kaffihúss og umboð eiganda  fasteignar dags. 23. júní 2009.   Gjald kr. 7.700 + 7.700"
