nr,skjal_nr,heimilisfang,tegund,nidurstada,spurning
40223 (01.81.320.1),BN040223,Akurgerði 35,kvistir,Eftir samþykkt byggingarleyfisumsóknar á fundi nr. 551 kom í ljós að grenndarkynningu var ólokið og málið því tekið fyrir að nýju. Frestað. Málinu vísað til skipulagsstjóra til ákvörðunar um grenndarkynningu.,"Sótt er um leyfi til að byggja kvisti á báðum hliðum parhússins nr. 35 við Akurgerði.  Erindi fylgir fsp. BN040223 dags. 21. apríl 2009.  Stækkun húss:  6,1 ferm., 10,7 rúmm.  Gjald kr. 7.700 + 824"
40275 (01.81.320.2),BN040275,Akurgerði 37,kvistir og bílskúr,Eftir samþykkt byggingarleyfisumsóknar á fundi nr. 551 kom í ljós að grenndarkynningu var ólokið og málið því tekið fyrir að nýju. Frestað. Málinu vísað til skipulagsstjóra til ákvörðunar um grenndarkynningu.,"Sótt er um leyfi til að byggja bílskúr og til að byggja kvisti á báðar hliðar parhússins nr. 37 við Akurgerði.  Erindi fylgir fsp. BN040223 dags. 21. apríl 2009 og samþykki lóðarhafa Akurgerðis nr. 39 áritað á uppdrátt.  Stækkun húss:  6,1 ferm., 10,7 rúmm.  Bílskúr:  28 ferm. og 71,4 rúmm.  Gjald kr. 7.700 + 6.322"
40354 (01.84.710.8),BN040354,Áland 3-5/Álfal. 8-10,skilgreining á einkaafnotarétt fyrir næðri hæð,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til að skilgreina sérnotaflöt við íbúð 0101 í mhl. 02, Álfaland 10 í fjölbýlishúsinu á lóðinni Áland 3-5/Álfaland 8-10.  Erindi fylgir samþykki meðlóðarhafa dags. 25. mars 2009.  Gjald kr. 7.700"
40352 (01.19.310.1),BN040352,Barónsstígur 47,breyting í kjallara,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að innrétta hluta kjallara fyrir grunnskóla í Heilsuverndarstöðinni á lóð nr. 47 við Barónsstíg.  Gjald kr. 7.700
40353 (01.18.401.1),BN040353,Bergstaðastræti 20,breyting inni og úti,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsstjóra.,"Sótt er um leyfi til að byggja við til norðvesturs og norðurs, til að rífa bílskúr og byggja í staðinn garðskála, til að breyta innra skipulagi og innrétta sex íbúðir í húsi á lóð nr. 20 við Bergstaðastræti.  Erindi fylgir umsögn Húsafriðunarnefndar ríkisins dags. 24. ágúst 2009.  Stækkun:  Kjallari:  xx ferm., xx rúmm., 1. hæð 11,3 ferm., xx rúmm., 2. hæð 11,3 ferm., xx rúmm.  Samtals:  xx ferm., xx rúmm.  Gjald kr. 7.700 + xx"
40212 (01.34.450.1),BN040212,Dalbraut 12,breyting inni,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til breytinga á innra skipulagi eldri bygginga barnageðdeildar á lóð nr. 12 við Dalbraut.  Gjald kr. 7.700
40047 (01.35.701.3),BN040047,Efstasund 42,bílskúr,Synjað. Samræmist ekki deiliskipulagi sbr. bókun skipulagsstjóra á umsóknarblaði.,"Sótt er um leyfi til að rífa niður geymslu matshluti 70 og  byggja bílskúr með geymslu sem verður staðsteyptur á lóð nr. 42 við Efstasund.  Útskrift úr gerðabók embættisafgreiðslufundar skipulagsstjóra frá 26. júní 2009 fylgir erindinu.  Niðurrif: 12 ferm.  Stærð: Bílskúrs og geymslu 40,4 ferm. 123,9 rúmm.  Gjald kr. 7.700 + 7.700 + 9.540"
40361 (01.41.200.3),BN040361,Efstasund 90,endurnýjun bn037996,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að endurnýja byggingarleyfi BN037996 dags. 10. júní 2008 sem er að gera þrjá kvisti og staðfesta núverandi fyrirkomulag  kjallara og fyrstu hæðar einbýlishússins á lóð nr. 90 við Efstasund.  Stærðir:  5,6 ferm. yfir 1,8 m. 15,3 rúmm.  Gjald kr. 7.700 + 1.178"
40330 (04.03.010.2),BN040330,Eirhöfði 8 -Breiðh 15,vörugeymsla,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að byggja vörugeymslu (Mhl 02) úr forsteyptum einingum á lóðinni Eirhöfði 8/Breiðhöfði 15.  Stærð:  339 ferm., 2.215 rúmm.  Gjald kr. 7.700 + 170.555"
40242 (01.24.711.8),BN040242,Flókagata 8,breyting á bílskúr,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til að endurnýja og breyta erindi BN027492, endurnýjað sem BN031090 1. mars 2005,  þar sem veitt var leyfi til þess að byggja steinsteyptan bílskúr á lóð nr. 8 við Flókagötu.  Breytingin felst í að útveggir verði einangraðir að utan.  Erindi fylgir samþykki sumra lóðarhafa aðliggjandi lóða áritað á uppdrátt sjá einnig eldri samþykkt.  Bílskúr:  26,9 ferm. og 82,3 rúmm.  Gjald kr. 7.700 + 6.337"
