nr,url,heimilisfang,tegund,nidurstada,spurning
26718 (01.70.210.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN026718,Barmahlíð 26,áður gerð íbúð í risi,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir áður gerðri íbúð á þakhæð fjölbýlishússins á lóð nr. 26 við Barmahlíð. Íbúðarskoðun byggingarfulltrúa dags. 28. febrúar 2003, virðingargjörð dags. 20. janúar 1948, afsal rishæðar innfært 28. október 1994 og skiptayfirlýsing innfærð 23. ágúst 1991 fylgja erindinu. Gjald kr. 5.100"
26515 (01.18.440.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN026515,Bergstaðastræti 33,áður gerð íb. í kj.,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um samþykki fyrir áður gerðri íbúð í kjallara og fyrir teikningu af núverandi innra skipulagi hinna þriggja  íbúða  nyrðra íbúðarhússins á lóð nr. 33 við Bergstaðastræti. Bréf hönnuðar dags. 14. janúar 2003, virðingagjörð dags.1. mars 1942 og íbúðarskoðun byggingarfulltrúa dags. 24. september 2002 og 25. febrúar 2003 fylgja erindinu. Gjald kr. 5.100"
26376 (01.19.032.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN026376,Bergþórugata 29,reyndarteikningar,"Samþykkt. Samræmist ákvæðum laga nr. 73/1997, eignaafmörkun ósamþykktrar íbúðar í kjallara er gerð með vísan til 15. gr. reglugerðar nr. 910/2000.",Sótt er um samþykki fyrir núverandi innra fyrirkomulagi í húsinu á lóðinni nr. 29 við Bergþórugötu. Gerð er grein fyrir áður gerðri ósamþykktri íbúð í kjallara hússins. Skiptayfirlýsing dags. 30. janúar 1977 fylgir erindinu. Afsal dags. 31. október 1958 (eign 0001) fylgir erindinu. Virðingargjörð dags. 21. mars 1931 fylgir erindinu. Skoðunarskýrsla byggingarfulltrúa dags. 24. febrúar 2003 fylgir erindinu. Gjald kr. 4.800
26898 (04.06.510.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN026898,Bíldshöfði 20,breytingar,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til þess að breyta fyrirkomulagi bílastæða á lóð, breyta innra fyrirkomulagi á öllum hæðum, breyta inngangi á austurhlið, byggja nýtt anddyri og stækka glugga á suðurhlið hússins á lóðinni nr. 20 við Bíldshöfða. Stærð: Stækkun, anddyri 20,3 ferm. og 60,9 rúmm. Gjald kr. 5.100 + 3.106"
26723 (01.71.301.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN026723,Blönduhlíð 27,leiðrétting raunt.,Frestað. Leiðrétta skráningu.,Sótt er um leyfi fyrir leiðréttingu á reyndarteikningum af húsinu nr. 27 við Blönduhlíð. Leiðréttingin felst í aðskilnaði rýma nr. 0102 og 0103. Gjald kr. 5.100
26890 (01.25.010.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN026890,Brautarholt 26,"byggja við, hækka þak",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að byggja við þriðju hæð hússins nr. 26 við Brautarholt (matshl. 01) á lóðinni nr. 26-28 við Brautarholt. Jafnframt er sótt um leyfi til að lyfta þaki byggingarinnar að norðan- og sunnanverðu og breyta inngangi. Stækkun:  xx Gjald kr. 5.100 + xx
26275 (04.02.840.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN026275,Breiðhöfði 11A,br. innra frkml. - eldvarnir,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um samþykki fyrir eldvarnaruppdráttum og jafnframt er sótt um leyfi til þess að breyta lítillega innra fyrirkomulagi og koma fyrir innkeyrsludyrum á vesturhlið hússins á lóðinni nr. 11A við Breiðhöfða. Leiðrétt skráningartafla fylgir erindinu. Gjald kr. 4.800
26823 (01.74.540.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN026823,Efstaleiti 1,jarðhýsi - tengistöð,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,"Sótt er um leyfi fyrir undirstöðum fyrir fjarskiptaskerma á lóð Ríkisútvarpsins nr. 1 við Efstaleiti. Í hluta undirstaðanna verði komið fyrir tengistöð.  Stærðir:  7,6 ferm., 17,6 rúmm. Gjald 5.100 + 898"
26779 (01.35.521.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN026779,""">Efstasund 12",breyting,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi til þess að breyta lítillega innra fyrirkomulagi og stækka glugga á suðurhlið viðbyggingar hússins á lóðinni nr. 12 við Efstasund. Gjald kr. 5.100
26879 (01.24.440.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN026879,Flókagata 19,Áður gerð íb.í kj. o.fl.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir áður gerðri íbúð í kjallara og áður gerðri stækkun laufskála við norðurhlið 1. hæðar íbúðarhússins á lóð nr. 19 við Flókagötu. Samþykki meðeigenda (á teikningu) virðingargjörð dags. 6. júní 1944 og afsal kjallaraíbúðar dags. 5. desember 1975 fylgja erindinu. Stærð: Áður gerð stækkun 1. hæðar (laufskáli) xxx ferm., xxx rúmm. Gjald kr. 5.100"
