nr,url,heimilisfang,tegund,nidurstada,spurning
26501 (01.14.041.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN026501,Aðalstræti 9,br. í íbúðir - 2.hæð,Frestað. Vísað til athugasemda um eignarhald.,"Sótt er um leyfi til þess að innrétta sex tveggja herbergja íbúðir á 2. hæð, byggja svalir við vestur-, austur- og suðurhlið 2. hæðar, breyta innra skipulagi kjallara og stækka verslanir í sameiginlegan gang á 1. hæð hússins á lóð nr. 9 við Aðalstræti. Bréf frá stjórn húsfélagsins dags. 13. janúar 2003, umsögn gatnamálastjóra dags. 23. janúar 2003 og útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa fylgja erindinu. Stærð: Stækkun 1. hæð 3,5 ferm., 10 rúmm. Gjald kr. 5.100 + 510"
26705 (01.43.430.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN026705,Álfheimar 74,innrétta apótek,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til þess að innrétta apótek í einingu 0106 í Glæsibæ á lóð nr. 74 við Álfheima. Samantekt vegna brunamála dags. 18. febrúar 2003 fylgir erindinu. Gjald kr. 5.100
26731 (01.85.430.1 02),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN026731,Árland 3,nýtt þak á nr. 3,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að setja uppstólað valmaþak á húsið nr. 3 við Árland á lóðinni nr. 1-7 við Árland.  Erindinu fylgir samþykki meðlóðarhafa dags. 16. feb. 2003. Stækkun húss: xx ferm Gjald kr. 5.100 + xx
26723 (01.71.301.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN026723,Blönduhlíð 27,leiðrétting raunt.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir leiðréttingu á reyndarteikningum af húsinu nr. 27 við Blönduhlíð. Leiðréttingin felst í aðskilnaði rýma nr. 0102 og 0103. Gjald kr. 5.100
26735 (00.00.000.0),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN026735,Borgartún 21,br í vesturhl kjallara (löggildingarstofa),Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki Vinnueftirlits ríkisins.,Sótt er um leyfi til að breyta innra fyrirkomulagi húsnæðis Löggildingarstofu í kjallara hússins nr. 21 á lóðinni nr. 21 og 21A við Borgartún. Gjald kr. 5.100
26750 (01.21.900.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN026750,Borgartún 31,breytingar á 8. hæð,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta innra fyrirkomulagi og útliti áttundu hæðar hússins á lóðinni nr. 31 við Borgartún. Fermetra- og rúmmetrastærðir hússins breytast ekki. Gjald kr. 5.100
26095 (01.27.021.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN026095,Bólstaðarhlíð 5,reyndarteikningar,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,Sótt er um samþykki fyrir áður gerðri tilfærslu kvista á norðurþekju og breytingum á innra skipulagi vegna gerðar eignaskiptayfirlýsingar á lóð nr. 5 við Bólstaðarhlíð. Gjald kr. 4.800
25925 (01.24.120.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN025925,Brautarholt 2,ofanábygg. og br. í 23 íb.,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.  Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til þess að byggja ofan á húsið, byggja útbyggingar og svalir á 2.- 4. hæð og breyta innra skipulagi allra hæða fyrir samtals tuttugu og þrjár íbúðir ásamt verslun á 1. hæð hússins á lóð nr. 2 við Brautarholt. Erindið var í kynningu frá 12. nóvember til 11. desember 2002. Samþykki meðlóðarhafa (matshluta 01) dags. 25. september 2002 og 18. febrúar 2003, samþykki meðeigenda dags. 30. september 2002, bréf byggingartæknifræðings til staðfestingar á hönnun burðarvirkis dags. 2. febrúar 2003 og ljósrit af bréfum hönnuðar til skipulagsfulltrúa dags. 24. og 25. september 2002 ásamt ljósriti af svarbréfum skipulagsfulltrúa dags. 19. mars og 27. september 2002 fylgja erindinu. Stærð: Stækkun húss samtals 495,4 ferm., 1561,3 rúmm. Gjald kr. 4.800 + 79.626"
26729 (01.82.600.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN026729,Byggðarendi 9,niðurrif - endurbyggja laufskála o.fl.,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar skipulagsfulltrúa.,"Sótt er um leyfi til að rífa núverandi ""blómaskála"" við húsið nr. 9 við Byggðarenda. Jafnframt er sótt um leyfi til að byggja í hans stað fjölskylduherbergi í tengslum við borðstofu, byggja yfir sund milli fjölskylduherbergis og bílgeymslu og setja uppstólað valmaþak á húsið. Niðurrirf:  xx ferm. Stækkun: xx ferm. Stærð samtals: xx ferm Gjald kr. 5.100 + xx"
26641 (02.29.650.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN026641,Dyrhamrar 9,stækkun skóla,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að stækka Hamraskóla í áður sökkulrými undir syðsta hluta skólans og breyta innra skipulagi á 2. hæð núverandi skólahúss á lóð nr. 9 við Dyrhamra. Bréf hönnuðar dags. 3. janúar 2003 og tölvubréf OR vegna kvaðar á lóð dags. 18. febrúar 2003 fylgja erindinu. Stærð: Stækkun 1. hæð 510,9 ferm., 1634,9 rúmm. Gjald kr. 5.100 + 83.380"
