nr,url,heimilisfang,tegund,nidurstada,spurning
27911 (05.13.140.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN027911,Andrésbrunnur 1-7,"fjölga bílast.,br. inni og lit ",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að stækka eldhús, sleppa vegg í hjólageymslum, breyta lagnastokkum, breyta litaskiptingu múrklæðningar útveggja og fjölga um fjögur bílastæði á lóð fjölbýlishússins á lóð nr. 1-7 við Andrésbrunn. Gjald kr. 5.100"
27912 (05.13.110.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN027912,Andrésbrunnur 9-17,br. inni og lit útveggjakl.,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að stækka eldhús, sleppa vegg í hjólageymslum, breyta lagnastokkum og breyta litaskiptingu múrklæningar útveggja fjölbýlishússins á lóð nr. 9-17 við Andrésbrunn. Gjald kr. 5.100"
27870 (01.55.329.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN027870,Arnargata 4,breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að nýta sökkulrými undir nýju anddyri og hækka glugga á norðausturhlið einbýlishússins á lóð nr. 4 við Arnargötu.  Stærð: Stækkun um gluggalausa geymslu 1. hæðar 5,8 ferm., 12,5 rúmm. Gjald kr. 5.100 + 638"
27605 (01.43.030.1 03),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN027605,Álfheimar 12,nr.12 - áðurg. íb. í kjallara,Frestað. Lagfæra skráningartöflu. Þinglýsa skal kvöð um að íbúð í kjallara sé í sömu eign og efri hæð.,Sótt er um samþykki fyrir áður gerðri íbúð í kjallara hússins nr. 12 á lóðinni nr. 8-24 við Álfheima. Álit kærunefndar fjöleignahúsa í máli nr. 13/2003 dags. 2. maí 2003 og skoðunarskýrsla uppfærð 3. júlí 2003 fylgja erindinu. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 27. september 2002 (v. fyrirspurnar) fylgir erindinu. Athugasemd nokkurra meðlóðarhafa dags. 28. janúar 2003 fylgir erindinu.  Uppdráttur Rafmagnsveitu Reykjavíkur samþ. 12. 11. 1957 og ljósrit af bréfi Sýslumannsins í Reykjavík varðandi fyrirspurn um skilyrði bundin eign álfheimar 16 dags. 20. ágúst 2003 fylgja erindinu. Gjald kr. 5.100
27566 (01.19.012.0),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN027566,Barónsstígur 24,reyndarteikningar,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um samþykki fyrir núverandi fyrirkomulagi í húsinu,  þ.e. einni íbúð á 1. hæð og annarri á 2. og rishæð, ásamt leyfi fyrir tveimur bílastæðum á lóðinni nr. 24 við Barónsstíg. Virðingargjörð dags. 21. febrúar 1942 og umsögn gatnamálastjóra dags. 2. ágúst 2003 fylgja erindinu. Gjald kr. 5.100"
27482 (01.67.201.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN027482,Bauganes 7,reyndarteikningar,Frestað. Lagfæra skráningu.,Sótt er um samþykki fyrir núverandi fyrirkomulagi í húsinu nr. 7 við Bauganes. Gerð er grein fyrir þremur íbúðum í húsinu.  Virðingargjörð dags. 1. febrúar 1943 og íbúðarskoðun byggingarfulltrúa dags. 15. júlí 2003 fylgja erindinu. Bréf eiganda kjallaraíbúðar dags. 10. ágúst 2003 fylgir erindinu. Gjald kr. 5.100
27207 (01.18.401.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN027207,Bjargarstígur 5,reyndarteikningar,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,Sótt er um samþykki fyrir núverandi fyrirkomulagi í húsinu á lóðinni nr. 5 við Bjargarstíg. Gerð er grein fyrir eignarhaldi í húsinu og áður gerðri séreign (ósamþ. íb.) í kjallara hússins. Afsal dags. 11. september 1997 (eign 0001) fylgir erindinu. Virðingargjörð dags. 21. apríl 1925 og 13. maí 1981 fylgir erindinu. Samþykki eigenda dags. 15. apríl 2003 fyglir erindinu. Gjald kr. 5.100
26541 (01.21.630.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN026541,Borgartún 7,Lyfta og innr. á 1.h og kj.,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til þess að setja nýja lyftu við norðurstigahús, breyta innréttingu á hluta 1. hæðar og hluta kjallara húss Fasteigna ríkissjóðs og sameina matshluta 01, 02 og 03 í einn matshluta á lóð nr. 7 við Borgartún. Útskrift úr gerðabók embættisafgreiðslufundar skipulagsfulltrúa frá 28. febrúar 2003 fylgir erindinu. Umsögn burðavirkishönnuðar dags. 17. mars 2003 fylgir erindinu. Stærð: Rúmmálsaukning vegna lyftuhúss 7 rúmm. Gjald kr. 5.100 + 357"
27872 (02.84.400.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN027872,Dalhús 41,"br. 1.h, eldh. fært",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta skógeymslu og geymslum í eldhús og breyta núverandi eldhúsi í skógeymslu á 1. hæð Húsaskóla á lóð nr. 41 við Dalhús. Bréf hönnuðar dags. 21. ágúst 2003 fylgir erindinu. Gjald 5.100
27884 (01.41.410.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN027884,Drekavogur 10,breyta í tvær íbúðir,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta einbýlishúsinu nr. 10 við Drekavog í tvíbýlishús með sjálfstæaðum íbúðum á neðri og efri hæð (rishæð).  Greiða skal fyrir eitt bílastæði í flokki I Gjald kr. 5.100
27441 (01.74.540.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN027441,Efstaleiti 1,br. á öryggissv. fl.loftnet o.fl.,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til að færa öryggisgirðingu á lóð Ríkisútvarpsins nr. 1 við Efstaleiti um 1.5 m til suður þannig að norðurmörk hennar verði 4 m frá hitaveitustokk, að færa áður samþykkt mannvirki innan girðingar um 3 m til vesturs og 0.5 m til suðurs og að reisa loftnet sem er 9 m að þvermáli til viðbótar þeim sem áður voru samþykkt. Bréf Orkuveitu Reykjavíkur dags. 23. júlí 2003 og símbréf Landssíma Íslands hf. dags. 25. júlí 2003, bæði varðandi leyfi til að fara inn á svæði með áhvílandi kvöðum, fylgja erindinu. Gjald kr. 5.100"
27526 (01.67.310.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN027526,Einarsnes 74,"svalir, samein. mhl o.fl.",Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til þess að sameina matshluta, byggja svalir á suðurhlið annarrar hæðar og breyta lítillega innra fyrirkomulagi á öllum hæðum hússins á lóðinni nr. 74 við Einarsnes. Erindinu fylgir samþykki meðeigenda dags. 14. júlí 2003. Gjald kr. 5.100"
