nr,url,heimilisfang,tegund,nidurstada,spurning
23199 (01.52.210.9),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN023199,Aflagrandi 28-34,"Br. gróðurskála (28, 30)",Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.   Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til þess að byggja yfir svalir við norðurhlið gróðurskála á 2. hæðar húss nr. 28 og 30 á lóð nr. 28-34 við Aflagranda. Samþykki meðlóðarhafa dags. 17. júní 2001 fylgir erindinu. Stærð: Hús nr. 28 stækkun gróðurskála 2. hæð 6,2 ferm., 13,6 rúmm., hús nr. 30 stækkun gróðurskála 2. hæð 6,2 ferm., 13,6 rúmm. Gjald kr. 4.100 + 1.115"
23323 (01.14.040.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN023323,Austurstræti 12,Brunavarnir og apotek.,Frestað. Lagfæra skráningu.,Sótt er um leyfi til þess að innrétta apótek í kjallara og á 1. hæð og samþykki fyrir núverandi skipulagi á öllum hæðum ásamt endurbótum á eldvörnum í húsinu á lóð nr. 12 við Austurstræti. Jafnframt er erindi 22305 dregið til baka. Gjald kr. 4.100
23277 (01.84.710.6),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN023277,Álfaland  2-4,Byggja yfir svalir,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Með vísan til samþykktar borgarráðs frá 1. september 1998 skal utanhúss- og lóðarfrágangi vera lokið eigi síðar en innan tveggja ára frá útgáfu byggingarleyfis að viðlögðum dagsektarákvæðum 57. gr. skipulags- og byggingarlaga nr. 73/1997.,"Sótt er um leyfi til þess að loka af svölum á suðvesturhlið íbúðar 0102 í fjölbýlishúsinu á lóð nr. 2-4 við Álfaland. Samþykki meðeigenda dags. 31. maí 2001 fylgir erindinu. Stærð: Svalaskýli 10,8 ferm., 29,2 rúmm. Gjald kr. 4.100 + 1.197"
23434 (01.28.030.2 08),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN023434,Álftamýri 43-57,Br eldh.glugga i hurð,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til að breyta fyrirkomulagi í eldhúsi og að breyta eldhúsglugga í tvöfaldar dyr sem opnast að garði hússins nr. 57 á lóðinni nr. 43-57 við Álftamýri. Erindinu fylgir samþykki meðlóðarhafa dags. 10. júlí 2001. Gjald kr. 4.100
23342 (01.29.000.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN023342,Ármúli 4,"Tengibygg, lóðasameining",Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að sameina lóðirnar Ármúla 4 og Ármúla 6.  Jafnframt er sótt um leyfi til að byggja tengibyggingu úr steinsteypu á hinni sameinuðu lóð. Umsögn Borgarskipulags dags. 10. júlí 2001, bréf hönnuðar dags. 17. júlí 2001 fylgir erindinu. Stærðir: xx Gjald kr. 4.100 + xx"
23391 (01.17.140.1 02),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN023391,Bergstaðastræti 1,Breyting inni,Frestað. Lagfæra skráningu.,Sótt er um leyfi til þess að breyta innra skipulagi veitingarstaðarins á 1. hæð og hætta við fyrirhugaða þakglugga á viðbyggingu á lóð nr. 1 við Bergstaðastræti. Gjald kr. 4.100
23446 (01.27.300.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN023446,Bólstaðarhlíð 4,Íbúð í risi,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir íbúð í risi hússins nr. 4 við Bólstaðarhlíð. Samþykki nokkurra meðlóðarhafa fylgir áritað á teikningu. Gjald kr. 4.100
23450 (00.00.000.0 02),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN023450,Brautarholt 10-14,"Br. inni og úti, reyndarteikn.",Frestað. Vísað til athugasemda á umsóknarblaði. Vegna fyrirkomulags á lóð þarf að liggja fyrir samþykki allra lóðarhafa.,"Sótt er um leyfi til þess að leiðrétta skráningarnúmer á 1., 2. og 3. hæð húss nr. 10-14 við Brautarholt og breyta fyrirkomulagi bílastæða á lóð nr. 10-14 við Brautarholt og 11- 13 við Skipholt. Bréf vegna gerðar eignarskiptasamnings dags. 21. maí 2001 fylgir erindinu. Gjald kr. 4.100"
23225 (01.53.220.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN023225,Faxaskjól 4,Viðbygging,Frestað. Nýjum uppdrætti  vísað til Borgarskipulags vegna grenndarkynningar. Vísað er til uppdrátts dags. 2. júlí 2001.,"Sótt er um leyfi til þess að byggja viðbyggingu úr steinsteypu og timbri að vesturhlið bílgeymslu (matshl. 02) á lóðinni nr. 4 við Faxaskjól. Ennfremur er sótt um leyfi til þess að reisa 180 cm háa timburgirðingu á lóðarmörkum til norðurs. Samþykki eigenda Sörlaskjóls nr. 6 (á teikn.) fylgir erindinu. Stærð: Stækkun matshl. 02. Sauna 15,8 ferm., útigeymsla 4,2 ferm. Samtals 50,6 rúmm. Gjald kr. 4.100 + 2.075"
18650 (04.93.370.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018650,Gljúfrasel 9,"""Sólskáli"" á svalir o.fl.",Frestað. Leiðrétta skráningu og uppdrætti í samræmi við það.,"Sótt er um samþykki fyrir áður gerðri stækkun 1. hæðar  íbúðarhúss og fyrir áður gerðri geymslu undir bílskúr ásamt leyfi til þess að byggja sólstofu  yfir svalir 3. hæðar íbúðarhússins á lóðinni nr. 9 við Gljúfrasel. Samþykki sumra eigenda húsa nr. 8, 12, 14, 7, 11 og 13 við Gljúfrasel, og  nr. 10 við Grjótasel fylgir erindinu Stærð: Áður gerð stækkun (matshluti 01) 1. hæð 31,5  ferm., 85,2 rúmm., sólstofa 3. hæð 44 ferm., 115,7 rúmm., áður gerð stækkun (matshluti 03) geymsla undir bílgeymslu 26,7 ferm., 72,1 rúmm. Gjald kr. 2.500 + 6.825"
