nr,url,heimilisfang,tegund,nidurstada,spurning
24176 (04.66.710.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN024176,Austurberg 3,breyting inni,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilið samþykki heilbrigðiseftirlits. Áskilin lokaúttekt byggingarfulltrúa.,"Sótt er um leyfi til þess að setja upp lokun milli sundlaugar og íþróttahúss, færa söluskála, innrétta litla fundaraðstöðu og bæta við rýmingarleið til hliðar við stigahús allt á 1. hæð ásamt leyfi til þess að stúka af aðstöðu fyrir þrektæki á 2. hæð í íþróttahúsinu á lóð nr. 3 við Austurberg. Bréf hönnuðar dags. 27. nóvember 2001 fylgir erindinu. Gjald kr. 4.100"
24030 (01.14.050.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN024030,Austurstr. 16-Póst. 7,veitingast á 5. hæð,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að breyta innra fyrirkomulagi og koma fyrir funda- og veitingasölum fyrir allt að 150 manns á 5.  hæð sem viðbót við rekstur veitingastaðar á 1. hæð hússins nr. 16 við Austurstræti.  Erindinu fylgir bréf húseiganda dags. 29. okt. 20001 og bréf leigutaka dags. sama dag. Gjald kr. 4.100
24086 (01.14.041.8 01),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN024086,Austurv Póstur og Sím ,breytingar inni,Samþykkt 29. nóvember 2001. Samræmist ákvæðum laga nr. 73/1997. Áskilið samþykki heilbrigðiseftirlits. Áskilin lokaúttekt byggingarfulltrúa. Með vísan til athugasemda hreinsunardeildar skal umsækjandi sjálfur annast sorphirðu að óbreyttri staðsetningu sorpgeymslu.,"Sótt er um leyfi til þess að breyta innra fyrirkomulagi í húsinu Thorvaldsenstræti 2 á lóðinni Austurvöllur Póstur & Sími. Starfsmannaaðstaða veitingastaðar er færð úr kjallara og upp á 2. hæð hússins, einnig er salerni fatlaðra á fyrstu hæð breytt. Bréf hönnuðar dags. 18. nóvember 2001 fylgir erindinu. Gjald kr. 4.100"
24171 (01.43.020.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN024171,Álfheimar  2-6,hús nr. 6 - snyrtistofa,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að innrétta snyrtistofu í einingu 0203 í húsi nr. 6 á lóð nr. 2-6 við Álfheima. Gjald kr. 4.100
23221 (01.83.420.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN023221,Ásgarður  18-24,nr. 22-24 - íbúðir í stað verslunarrýmis,Frestað. Að ósk umsækjanda.,"Sótt er um leyfi til að breyta verslunarhúsnæði á annarri hæð matshluta 03 á lóðinni nr. 18-22 við Ásgarð í þrjár sjálfstæðar íbúðir með geymslum á fyrstu hæð. Bréf Steinþórs Steingrímssonar dags. 27. maí 2001 og fundargerðir húsfélagsins Ásgarði 22-24 dags. 9. maí 2001, 21. maí 2001, bréf Öldu Viggósdóttur dags. 9. júlí 2001 og dags. 13. nóvember 2001 og bréf Jörgens Þ. Þráinssonar dags. 11. júlí 2001 og dags. 22. nóvember 2001 fylgja erindinu. Skjöl varðandi álit kærunefndar fjöleignarhúsamála móttekin  5. nóvember 2001 fylgja erindinu. Gjald kr. 4.100"
23591 (02.40.410.3),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN023591,Barðastaðir 73,leiðr. teikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir breytingum á gluggum á  suðurhlið, fyrir breytingu á stærð geymslu ásamt breytingu á klæðningu útveggja og þaks á einbýlishúsi á lóð nr. 73 við Barðastaði. Gjald kr. 4.100"
24108 (01.67.410.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN024108,Bauganes 16,einbýlishús,Frestað. Vísað til athugasemda á umsóknarblaði.,"Að lokinni afgreiðslu skipulags- og byggingarnefndar 21. nóvember 2001 er lögð fram að nýju umsókn þar sem sótt er um leyfi til þess að byggja einbýlishús að hluta á tveimur hæðum, með innbyggðri bílgeymslu, allt einangrað að utan og klætt múrkerfi og steinflísum á lóð nr. 16 við Bauganes. Jafnframt er umsókn nr. 23428 dregin til baka. Tölvupóstur frá hönnuði dags. 14. nóvember 2001 fylgir erindinu. Bréf hönnuðar dags. 27. nóvember 2001 fylgir erindinu. Stærð: Íbúð 1. hæð 62,0 ferm., 2. hæð 141,9 ferm., bílgeymsla 25,5 ferm. Samtals 229,4 ferm. og 751,2 rúmm.  Gjald kr. 4.100 + 30.799"
20774 (01.23.200.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN020774,Borgartún 32,Breyta rishæð,Frestað. Lagfæra skráningu. Athuga að þetta er í fimmta skipti sem athugasemd er gerð við skráningu.,"Sótt er um leyfi til þess að byggja kvist og hækka neyðarstiga á vesturhlið og breyta rishæð hússins á lóðinni nr. 32 við Borgartún úr geymslu í fundarsal fyrir 15-20 manns.  Málinu fylgir greinagerð vegna brunavarna dags. 27. mars 2001. Stærð: Stækkun, kvistur 4,84 ferm. og 13,35 rúmm. Gjald kr. 4.100 +547"
24087 (01.70.421.0),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN024087,Drápuhlíð 22,reyndarteikningar,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Samþykktin er gerð með vísan til 15. gr. reglugerðar nr. 910/2000.,"Sótt er um samþykki fyrir afmörkun séreignar á rishæð vegna gerðar eignaskiptayfirlýsingar á lóð nr. 22 við Drápuhlíð. Ljósrit af þinglesnu afsali fyrir ósamþykktri risíbúð dags. 18. desember 1975, samþykki meðeigenda dags. 12. nóvember 2001 og umboð vegna undirskriftar dags. 16. nóvember 2001  fylgja erindinu. Gjald kr. 4.100"
24068 (01.24.410.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN024068,Einholt 2,Íbúð á annarri hæð.,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að innrétta íbúð í atvinnurými (rými 0201) á annarri hæð matshluta 01 á lóðinni nr. 2 við Einholt. Jafnframt er skyggni yfir inngangi hússins breytt. Bréf vegna hljóðvistar dags. 13. júlí 2001 fylgir erindinu. Gjald kr. 4.100
24107 (01.19.531.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN024107,Eiríksgata 29,V. eignaskipta,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Eignarafmörkun ósamþykktrar íbúð í rishæð er gerð með vísan til 15. gr. reglugerðar 910/2000.,Sótt er um leyfi fyrir reyndarteikningum af húsinu á lóðinni nr. 29 við Eiríksgötu vegna gerðar eignaskiptayfirlýsingar. Innra fyrirkomulagi í kjallara er breytt og sýnd er áður gerð séreign (ósamþ. íbúð) á rishæð. Jafnframt er erindi 21273 dregið til baka. Afsal dags. 21. maí 2001 (rishæð) fylgir erindinu Gjald kr. 4.100
