nr,url,heimilisfang,tegund,nidurstada,spurning
24083 (01.18.000.2),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN024083,Amtmannsstígur 2,Br. utanhúss ,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir áður gerðum viðhaldsbreytingum á ytra byrði hússins á lóðinni nr. 2 við Amtmannsstíg í samræmi við meðfylgjandi uppmælingarteikningar. Gjald kr. 4.100
23992 (01.14.050.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN023992,Austurstræti 22,Br. versl í viðb. við veitingasal.,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997. Áskilið samþykki Vinnueftirlits ríkisins. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi til þess að stækka veitinga-  og skemmtistaðinn yfir í áður  verslunarpláss á 1. hæð á lóð nr. 22 við Austurstræti. Umboð til rekstraraðila Sportkaffis dags. 23. október 2001, umsögn Árbæjarsafns dags. 24. október 2001, umsögn Borgarskipulags dags. 8. nóvember 2001 og bréf Sportkaffis ódags. fylgja  erindinu. Gjald kr. 4.100"
24086 (01.14.041.8),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN024086,Austurvöllur P&S,breytingar inni,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta innra fyrirkomulagi í kjallara og á annarri hæð hússins Thorvaldsenstræti 2 á lóðinni Austurvöllur Póstur & Sími. Starfsmannaaðstaða veitingastaðarins Nasa er færð úr kjallara og upp á 2. hæð hússins. Gjald kr. 4.100
24101 (02.40.710.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN024101,Bakkastaðir 113-121,reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir uppfærðum uppdráttum sem meðal annars fela í sér smávægilega breytingu í kjallara húss nr. 119 og 121 og stækkun palls 0201 í húsi nr. 113 ásamt breyttri skráningu raðhússins á lóð nr. 113-121 við Bakkastaði. Stærð: xxx ferm., xxx rúmm. Gjald kr. 4.100 + xx"
23730 (01.15.430.7),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN023730,Barónsstígur 2-4,ofanábygging hótel,Frestað. Skipulagsferli ólokið.,"Sótt er um leyfi til að byggja þrjár hótelhæðir ofan á núverandi matshluta 01 og eina hæð ofan á núverandi matshluta 02 á lóðinni nr. 2-4 við Barónsstíg. Burðarvirki neðri hæða verði steinsteypa en efsta hæð að miklu leyti stál. Tvær neðstu hæðir matshlutanna verði pússaðar og málaðar í dökkgráum lit að utan, en efri hæðir klæddar með ómáluðu zinkhúðuðu bárujárni. Jafnframt verði innra fyrirkomulagi breytt þannig að samanlagt verði 117 hótelherbergi og hótelíbúðir fyrir allt að 174 manns í báðum matshlutum. Erindinu fylgir bréf umsækjanda dags. 25 sept. 2001, tölvubréf burðarvirkjahönnuðar dags. 24. sept. 2001, eignaskiptayfirlýsing dags. 20. okt. 1994, umsögn Borgarskipulags dags. 15. október 2001, greinargerð um brunavarnir endurskoðuð 13. nóv. 2001, samþykki meðlóðarhafa ódags.  Stækkun: 1401,5 ferm. og 4373,2 rúmm. Gjald kr. 4.100 + 179.301"
23907 (01.19.710.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN023907,Bergstaðastræti 80,Stækka kvist o.fl.,"Frestað. Málinu vísað til Borgarskipulags til ákvörðunar um grenndarkynningu. Vísað er til uppdrátta nr. 1.01-A, 1.02-A og 1.03-A, dags. 13. nóvember 2001.","Sótt er um leyfi til þess að stækka kvist á suðvesturþekju, setja tvo minni kvisti í n-v og s-a, mjókka útitröppur, setja nýjan stiga innanhúss af 2. hæð á þakhæð, gera dyr úr  stofu, byggja pall við suðausturhlið einbýlishússins ásamt laufskála og pergólu að bílskúrsvegg á nágrannalóð í suðaustur á lóð nr. 80 við Bergstaðastræti. Samþykki lóðarhafa Bergstaðastrætis 82 (á teikningu) og bréf hönnuðar dags. 11. nóvember 2001 fylgja  erindinu. Stærð: Kvistir 13,8 rúmm., laufskáli 18,1 ferm., 46,8 rúmm. Gjald kr. 4.100 + 2.485"
23764 (01.18.431.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN023764,Bjargarstígur 6,reyndarteikningar,Frestað. Íbúð í mh. 02 jarðhæð samræmist ekki byggingarreglugerð frá 1904.,Sótt er um samþykki fyrir reyndarteikningum af húsinu á lóðinni nr. 6 við Bjargarstíg. Umsögn Árbæjarsafns dags 14. nóvember 2001 ásamt bréfi hönnuðar dags. 19. nóvember 2001 fylgir erindinu. Virðingargjörðir dags. 3. desember 1912 og 1. mars 1942 fylgja erindinu. Samþykki meðeigenda (á teikn.) fylgir erindinu. Umsögn Húsafriðunarnefndar dags. 24. október 2001 fylgir erindinu ásamt umsögnum Árbæjarsafns dags. 31. okt. 2001 og 14. nóvember 2001. Skoðunarskýrslur byggingarfulltrúa dags. 19. október 2001 fylgja erindinu. Afsalsbréf (v. íbúðar á neðri hæð í steinhúsi) dags. 5. október 1976 og 1. apríl 1975 fylgja erindinu. Gjald kr. 4.100
21070 (04.23.551.4),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN021070,Bröndukvísl 22,Breyting inni og úti,Frestað. Málinu vísað til Borgarskipulags til ákvörðunar um grenndarkynningu. Vísað er til uppdrátta nr. 1-5 dags. 10. maí 2000.,"Sótt er um leyfi fyrir áður gerðum kjallara, stiga í blómaskála og útitröppum við norðurhlið vegna aðgengis að kjallara, útigeymslu með þaki að lóðamörkum í vestur og nýrri girðingu á norðvesturhorni lóðar nr. 22 við Bröndukvísl. Stærð: Áður gerður kjallari 80,3 ferm., 200,8 rúmm. Bréf umsækjanda dags. 16. maí 2000 fylgir erindinu svo og bréf borgarstjórnar frá 1. nóvember 2001. Gjald kr. 4.100 + 8.233"
23928 (02.84.760.1),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN023928,Dalhús 68,breyting inni,Samþykkt.  Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til þess að taka í notkun óuppfyllt sökkulrými í kjallara, breyta útliti suðurhliðar, koma fyrir arni í stofu og breyta innra skipulagi á báðum hæðum hússins á lóðinni nr. 68 við Dalhús. Stærð: Stækkun óuppfyllt rými 46,2 ferm. og 124,7 rúmm. Gjald kr. 4.100 + 5.113"
23861 (01.41.011.5),http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN023861,Efstasund 73,Breytingar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir reyndarteikningum og áður gerðri íbúð í kjallara hússins nr. 73 við Efstasund. Útliti norðausturhliðar er breytt. Skoðunarskýrsla byggingarfulltrúa dags. 16. október 2001 fylgir erindinu. Afrit af eignaskiptayfirlýsingu dags. 13. janúar 1952 fylgir erindinu. Samþykki meðeiganda dags.12 nóvember 2001 fylgir erindinu. Gjald kr. 4.100
